Symbol,DB손해보험_시가(원),DB손해보험_종가(원),DB손해보험_거래량(주),DB손해보험_PER(IFRS-연결),DB손해보험_순매수수량(개인)(주),DB손해보험_순매수수량(기관계)(주),DB손해보험_순매수수량(외국인계)(주)
2016-03-03,69300.0,71500.0,228768.0,12.09,-55465,-43231,98686
2016-03-04,72500.0,72000.0,158548.0,12.17,-2632,-4588,7220
2016-03-07,72400.0,71000.0,157151.0,12.0,1218,-51071,48554
2016-03-08,70100.0,72700.0,190923.0,12.29,-8184,-16981,25766
2016-03-09,73000.0,72300.0,236650.0,12.22,9113,-6592,-4728
2016-03-10,72000.0,73000.0,242901.0,12.34,-1515,-100012,102825
2016-03-11,72200.0,72000.0,162920.0,12.17,6655,-41012,34357
2016-03-14,72100.0,72100.0,89563.0,12.19,1428,-4188,5018
2016-03-15,71100.0,72300.0,102740.0,12.22,-4375,652,3723
2016-03-16,72000.0,73000.0,126748.0,12.34,-15706,1934,13866
2016-03-17,73100.0,73300.0,125430.0,12.39,-3921,-7163,11117
2016-03-18,73300.0,74200.0,168440.0,12.54,-2941,-25746,28687
2016-03-21,73200.0,72500.0,134653.0,12.26,25773,-24168,-499
2016-03-22,71800.0,71900.0,164734.0,12.16,11272,-9749,-1524
2016-03-23,72000.0,73300.0,123542.0,12.39,-9679,5302,4079
2016-03-24,72300.0,73400.0,69778.0,12.41,309,820,-1120
2016-03-25,73600.0,73000.0,43079.0,12.34,-23,5327,-5578
2016-03-28,73500.0,76200.0,116342.0,12.88,-37597,-10572,48744
2016-03-29,76600.0,74700.0,149453.0,12.63,21237,-16487,-6327
2016-03-30,74700.0,74300.0,147191.0,12.56,9706,-35822,23545
2016-03-31,74300.0,75900.0,395001.0,12.83,-20873,-23475,47432
2016-04-01,76500.0,75900.0,297956.0,12.83,1229,-56441,55679
2016-04-04,75000.0,74400.0,126694.0,12.58,18937,-57037,37741
2016-04-05,73500.0,73500.0,178348.0,12.43,11239,-16433,4514
2016-04-06,72800.0,75600.0,146301.0,12.78,-26634,21299,7190
2016-04-07,75100.0,74300.0,65080.0,12.56,7497,-10447,1913
2016-04-08,73600.0,74200.0,146139.0,12.54,10066,-19902,11175
2016-04-11,74200.0,74300.0,84016.0,12.56,1858,-2880,2234
2016-04-12,74400.0,73500.0,129438.0,12.43,20644,-6309,-14335
2016-04-14,72700.0,75800.0,191728.0,12.81,-38693,-21137,59831
2016-04-15,74600.0,74900.0,90379.0,12.66,4167,12191,-16344
2016-04-18,73300.0,70900.0,267840.0,11.99,99307,-91030,-10275
2016-04-19,71100.0,71900.0,170487.0,12.16,743,-55945,55912
2016-04-20,72100.0,70200.0,175088.0,11.87,23344,-23199,-1309
2016-04-21,70400.0,70900.0,134715.0,11.99,-6017,-14666,18226
2016-04-22,70400.0,72300.0,92046.0,12.22,-21885,-12727,35762
2016-04-25,71500.0,71600.0,67476.0,12.1,6166,-8849,4013
2016-04-26,71100.0,70800.0,126430.0,11.97,20457,-16373,-4084
2016-04-27,70400.0,70900.0,164746.0,11.99,-3486,-35603,39425
2016-04-28,71700.0,70600.0,202345.0,11.94,-1023,3285,-2262
2016-04-29,70200.0,70100.0,182153.0,11.85,16115,-47085,30970
2016-05-02,69400.0,70100.0,79079.0,11.85,-13110,14236,-1112
2016-05-03,70400.0,69300.0,130607.0,11.72,35028,-22650,-12377
2016-05-04,68500.0,69200.0,118474.0,11.7,5595,-25841,20246
2016-05-09,69200.0,67900.0,148708.0,11.48,19467,2107,-21594
2016-05-10,67700.0,68900.0,115295.0,11.65,-6504,-11639,18149
2016-05-11,69000.0,70300.0,144112.0,11.88,-23180,33427,-10232
2016-05-12,70300.0,71000.0,174987.0,12.0,-14679,9066,5614
2016-05-13,71300.0,72300.0,198638.0,12.22,-28796,-6142,35003
2016-05-16,70900.0,72100.0,115498.0,12.19,710,10805,-11449
2016-05-17,71500.0,70500.0,117330.0,11.92,13953,-5888,-8013
2016-05-18,70000.0,72600.0,165320.0,12.27,-28206,1716,26487
2016-05-19,71500.0,71400.0,144941.0,12.07,13067,532,-13995
2016-05-20,70400.0,70500.0,168149.0,11.92,8018,21737,-29770
2016-05-23,71100.0,70700.0,104148.0,11.95,2064,-1397,-668
2016-05-24,70400.0,70200.0,137064.0,11.87,8247,-30232,21985
2016-05-25,70900.0,73800.0,308262.0,12.48,-77080,76437,1261
2016-05-26,72700.0,72700.0,153337.0,12.29,18266,2401,-20675
2016-05-27,73700.0,72600.0,110879.0,12.27,-9166,41081,-31925
2016-05-30,71600.0,73200.0,138196.0,12.37,-11492,10861,630
2016-05-31,73200.0,72900.0,668151.0,12.32,7142,-60110,52967
2016-06-01,72200.0,72700.0,194428.0,12.29,14103,-46056,31963
2016-06-02,72200.0,72800.0,133633.0,12.31,-3013,-29639,32667
2016-06-03,72900.0,72600.0,137988.0,12.27,814,9223,-10037
2016-06-07,72100.0,73500.0,179261.0,12.43,-12372,12933,-661
2016-06-08,73500.0,75300.0,215001.0,12.73,-26502,7401,19070
2016-06-09,75000.0,72900.0,412349.0,12.32,14549,71409,-86558
2016-06-10,73400.0,72900.0,142839.0,12.32,-7039,-3051,10091
2016-06-13,72800.0,72500.0,128584.0,12.26,7696,-12182,4506
2016-06-14,72500.0,71200.0,160257.0,12.04,20954,-37794,16812
2016-06-15,70900.0,70600.0,124834.0,11.94,1966,-35776,33704
2016-06-16,70700.0,68600.0,210343.0,11.6,29245,-43892,14642
2016-06-17,69200.0,69000.0,176120.0,11.66,3055,5870,-8924
2016-06-20,70700.0,69300.0,114426.0,11.72,11820,-4378,-7441
2016-06-21,68700.0,69700.0,84855.0,11.78,2751,-4824,2330
2016-06-22,69700.0,70400.0,91246.0,11.9,-12233,3954,8280
2016-06-23,70400.0,71500.0,96758.0,12.09,-25937,33298,-7356
2016-06-24,70600.0,69700.0,111790.0,11.78,5773,14897,-21168
2016-06-27,71500.0,68000.0,108904.0,11.5,15007,27957,-41554
2016-06-28,67200.0,67900.0,171996.0,11.48,15912,-51307,35170
2016-06-29,68100.0,69300.0,124351.0,11.72,-20848,-26255,47117
2016-06-30,69400.0,69300.0,194774.0,11.72,15863,-52435,36572
2016-07-01,68600.0,69200.0,221918.0,11.7,11677,-38417,26726
2016-07-04,68300.0,66500.0,292518.0,11.24,105594,-85238,-18985
2016-07-05,66500.0,65300.0,221722.0,11.04,39560,-54508,13657
2016-07-06,64900.0,64900.0,175188.0,10.97,15828,12092,-27854
2016-07-07,65300.0,64900.0,118968.0,10.97,10993,-34531,23500
2016-07-08,64100.0,64300.0,95438.0,10.87,12355,-46164,34011
2016-07-11,64800.0,63700.0,244031.0,10.77,28169,29813,-57990
2016-07-12,63700.0,65500.0,135407.0,11.07,-34091,10766,23339
2016-07-13,65500.0,65300.0,184417.0,11.04,2126,-13926,11815
2016-07-14,65200.0,64900.0,172689.0,10.97,9485,-12747,3180
2016-07-15,65200.0,66500.0,204617.0,11.24,-35025,-38377,73402
2016-07-18,65600.0,64500.0,111515.0,10.9,39243,-24189,-17208
2016-07-19,64600.0,64100.0,139475.0,10.84,12861,-51081,38668
2016-07-20,64300.0,63400.0,218383.0,10.72,31564,-19185,-12429
2016-07-21,63500.0,63300.0,135641.0,10.7,9035,-27915,18780
2016-07-22,63700.0,65600.0,159874.0,11.09,-52752,29193,23559
2016-07-25,65600.0,64300.0,116713.0,10.87,24604,-10680,-13832
2016-07-26,64300.0,64000.0,164520.0,10.82,16691,-35522,18309
2016-07-27,64100.0,63900.0,93281.0,10.8,4940,-4082,-1058
2016-07-28,63600.0,61900.0,262843.0,10.46,75149,-67896,-7641
2016-07-29,62300.0,63500.0,276935.0,10.74,-45470,-83563,128740
2016-08-01,63900.0,68100.0,369788.0,11.51,-141306,-14169,155187
2016-08-02,67300.0,67100.0,123642.0,11.34,4539,3265,-7833
2016-08-03,66000.0,66500.0,103072.0,11.24,-969,-21983,23028
2016-08-04,66900.0,66600.0,89700.0,11.26,-5162,13795,-8533
2016-08-05,66600.0,67400.0,86917.0,11.39,-12994,-9913,22907
2016-08-08,66800.0,68300.0,103498.0,11.55,-19901,8443,11720
2016-08-09,68300.0,67700.0,77359.0,11.45,5488,15551,-19763
2016-08-10,67200.0,68300.0,93588.0,11.55,-13367,-24885,38352
2016-08-11,68000.0,69600.0,110134.0,11.77,-29517,14214,15113
2016-08-12,68700.0,67900.0,140871.0,11.48,25018,-13078,-11599
2016-08-16,67900.0,68300.0,102629.0,11.55,-10787,6188,4599
2016-08-17,68000.0,69000.0,110138.0,11.66,-24583,18032,6551
2016-08-18,69000.0,69300.0,138251.0,11.72,-1749,-38765,40689
2016-08-19,68700.0,67000.0,188190.0,11.33,21767,-26974,5206
2016-08-22,66200.0,64600.0,330724.0,10.92,37452,-16560,-20892
2016-08-23,64700.0,65000.0,131194.0,10.99,3868,-29248,25380
2016-08-24,64500.0,64100.0,91769.0,10.84,23713,-29419,5703
2016-08-25,64000.0,64700.0,125732.0,10.94,-5070,-8197,13265
2016-08-26,64200.0,65200.0,142341.0,11.02,-7030,20206,-13170
2016-08-29,65400.0,65800.0,161187.0,11.12,-8133,65642,-57479
2016-08-30,66300.0,67400.0,177007.0,11.39,-33589,77922,-43865
2016-08-31,68500.0,67500.0,212226.0,11.41,-718,9281,-8563
2016-09-01,68000.0,67400.0,189257.0,11.39,9313,10626,-19939
2016-09-02,67500.0,66700.0,115706.0,11.28,6998,-13727,6729
2016-09-05,67000.0,68200.0,151333.0,11.53,-46092,9126,36976
2016-09-06,68300.0,68900.0,99769.0,11.65,-16114,-17383,33497
2016-09-07,68200.0,68500.0,51400.0,11.58,-5847,1959,3930
2016-09-08,69300.0,69800.0,148868.0,11.8,-11782,449,11333
2016-09-09,69100.0,67900.0,96721.0,11.48,23509,-41113,17618
2016-09-12,67900.0,68900.0,152714.0,11.65,-33598,39864,-6140
2016-09-13,69300.0,67500.0,140049.0,11.41,23243,-16759,-6286
2016-09-19,66600.0,67800.0,88378.0,11.46,-2021,-5520,7541
2016-09-20,67000.0,67500.0,166820.0,11.41,7364,23800,-31164
2016-09-21,67200.0,67700.0,100431.0,11.45,9025,-8598,-427
2016-09-22,67700.0,66900.0,75505.0,11.31,16303,-8254,-8064
2016-09-23,67700.0,67700.0,85674.0,11.45,-14644,33879,-19235
2016-09-26,68400.0,67800.0,51369.0,11.46,-10548,17218,-6670
2016-09-27,68700.0,67500.0,105145.0,11.41,8606,-106,-8500
2016-09-28,68000.0,68000.0,85333.0,11.5,-11830,3352,8494
2016-09-29,68900.0,69500.0,128045.0,11.75,-40864,8582,30104
2016-09-30,68600.0,68200.0,116418.0,11.53,24475,-18096,-6879
2016-10-04,68800.0,67800.0,116565.0,11.46,4956,281,-5237
2016-10-05,66800.0,66100.0,132704.0,11.17,43347,-12062,-31593
2016-10-06,65600.0,64800.0,242032.0,10.95,60266,-2234,-58032
2016-10-07,64500.0,64600.0,94882.0,10.92,18305,12864,-31669
2016-10-10,65200.0,66500.0,143510.0,11.24,-33948,75794,-41650
2016-10-11,67600.0,66900.0,105343.0,11.31,-8744,53403,-45159
2016-10-12,67500.0,66900.0,113871.0,11.31,-20734,53962,-34019
2016-10-13,66200.0,67100.0,133858.0,11.34,-2709,2883,-190
2016-10-14,67400.0,68600.0,145566.0,11.6,-49546,100339,-52528
2016-10-17,68700.0,68200.0,104121.0,11.53,-7503,13063,-5548
2016-10-18,68700.0,69500.0,106381.0,11.75,-24655,28313,-3661
2016-10-19,68800.0,69600.0,111681.0,11.77,-12797,20757,-7960
2016-10-20,70400.0,70100.0,86513.0,11.85,-14161,25118,-8364
2016-10-21,70600.0,70800.0,88286.0,11.97,-14952,28542,-11595
2016-10-24,71000.0,71200.0,118724.0,12.04,-16279,43923,-27869
2016-10-25,70600.0,70800.0,137008.0,11.97,370,42328,-42698
2016-10-26,70800.0,69200.0,85928.0,11.7,13045,21676,-33839
2016-10-27,69600.0,71000.0,103300.0,12.0,-9586,24103,-14326
2016-10-28,70600.0,70800.0,116518.0,11.97,4336,14364,-19091
2016-10-31,70200.0,71100.0,120358.0,12.02,-5168,29576,-24482
2016-11-01,72000.0,70200.0,85020.0,11.87,4447,23181,-27628
2016-11-02,70500.0,70000.0,97488.0,11.83,-558,32704,-31926
2016-11-03,70600.0,69900.0,139219.0,11.82,-841,31819,-30883
2016-11-04,70600.0,70100.0,42981.0,11.85,518,8006,-8555
2016-11-07,71500.0,71000.0,113370.0,12.0,-3502,28224,-24042
2016-11-08,71200.0,69700.0,85171.0,11.78,17374,-12511,-4863
2016-11-09,70300.0,69400.0,150993.0,11.73,-18554,20130,-1697
2016-11-10,69900.0,73000.0,241724.0,12.34,-45367,41324,7489
2016-11-11,72200.0,74900.0,204007.0,12.66,-32709,37740,-5157
2016-11-14,74700.0,73500.0,133429.0,12.43,5949,71862,-77812
2016-11-15,74600.0,74200.0,99686.0,12.54,-6194,24712,-18519
2016-11-16,75500.0,71400.0,171021.0,12.07,38488,-1260,-37027
2016-11-17,71000.0,72100.0,128015.0,12.19,4532,-5497,915
2016-11-18,72300.0,73000.0,92663.0,12.34,-13847,-7118,20966
2016-11-21,73500.0,73200.0,111270.0,12.37,-6782,-5370,12151
2016-11-22,73700.0,73400.0,114036.0,12.41,-5936,7246,-1374
2016-11-23,72700.0,74100.0,121377.0,12.53,-3374,31389,-29247
2016-11-24,73200.0,73700.0,98560.0,12.46,-1409,19260,-17851
2016-11-25,74500.0,73400.0,95978.0,12.41,7840,-299,-7540
2016-11-28,73200.0,72700.0,100927.0,12.29,7067,-30216,23150
2016-11-29,73500.0,73400.0,162682.0,12.41,-10888,-33499,44386
2016-11-30,73900.0,73000.0,215477.0,12.34,12646,-4053,-8593
2016-12-01,72700.0,72800.0,81639.0,12.31,-1861,3527,-1666
2016-12-02,72500.0,72900.0,105710.0,12.32,9254,6362,-15632
2016-12-05,72900.0,72300.0,95892.0,12.22,7387,14155,-21529
2016-12-06,73400.0,72900.0,109711.0,12.32,-11541,21459,-9931
2016-12-07,73000.0,71200.0,156682.0,12.04,39537,-9508,-30029
2016-12-08,71400.0,71300.0,211953.0,12.05,8997,19406,-28403
2016-12-09,71000.0,69600.0,295584.0,11.77,43876,-78456,35215
2016-12-12,70100.0,70500.0,174543.0,11.92,4996,-70765,65680
2016-12-13,70700.0,70700.0,166934.0,11.95,-3767,-19963,23744
2016-12-14,71600.0,70600.0,100885.0,11.94,-4144,-12730,16748
2016-12-15,70600.0,69500.0,153142.0,11.75,8858,22307,-31164
2016-12-16,69600.0,69200.0,161624.0,11.7,36239,-48333,12096
2016-12-19,69600.0,70100.0,102965.0,11.85,-10399,-16515,26918
2016-12-20,69900.0,69400.0,92008.0,11.73,3425,27957,-31380
2016-12-21,69500.0,64400.0,484364.0,10.89,139413,-87307,-55156
2016-12-22,64500.0,64200.0,380252.0,10.85,70198,-99797,27865
2016-12-23,64100.0,63700.0,173361.0,10.77,31856,-10493,-22175
2016-12-26,63700.0,64700.0,90257.0,10.94,-6880,43639,-37369
2016-12-27,64800.0,64800.0,101157.0,10.95,-316,45770,-45446
2016-12-28,63600.0,63400.0,124842.0,10.72,24903,-25821,918
2016-12-29,63600.0,62500.0,123879.0,10.57,22144,-22681,522
2017-01-02,62600.0,61800.0,81854.0,8.36,15053,-23854,7636
2017-01-03,61800.0,60900.0,180022.0,8.23,54334,-39626,-14713
2017-01-04,61100.0,62600.0,182514.0,8.46,-2340,-10975,13425
2017-01-05,61900.0,62800.0,134333.0,8.49,7891,3733,-13199
2017-01-06,62800.0,63000.0,91765.0,8.52,7279,-513,-8729
2017-01-09,62900.0,62000.0,113931.0,8.38,20296,-18789,-1507
2017-01-10,61400.0,62400.0,96663.0,8.44,-2244,14420,-12273
2017-01-11,62000.0,61200.0,191738.0,8.27,52333,-53726,-2065
2017-01-12,61300.0,61000.0,207192.0,8.25,29676,-97876,67686
2017-01-13,61400.0,61200.0,153077.0,8.27,10641,-19535,9056
2017-01-16,61300.0,61500.0,98534.0,8.32,-189,1727,-1679
2017-01-17,61600.0,61400.0,126594.0,8.3,24631,-21361,-3485
2017-01-18,61000.0,63300.0,266560.0,8.56,-74544,57658,16858
2017-01-19,62800.0,61200.0,176009.0,8.27,93995,-39589,-55469
2017-01-20,61000.0,61000.0,102524.0,8.25,20112,-13430,-8247
2017-01-23,61000.0,60300.0,139162.0,8.15,46369,2294,-51116
2017-01-24,60300.0,59500.0,182647.0,8.04,27083,9085,-36210
2017-01-25,60000.0,59400.0,127956.0,8.03,4730,-36957,32227
2017-01-26,59500.0,59200.0,108161.0,8.0,17371,-31128,13583
2017-01-31,59200.0,59100.0,137944.0,7.99,-9320,3122,5998
2017-02-01,59300.0,60000.0,167902.0,8.11,-6366,3229,3137
2017-02-02,59300.0,60300.0,286993.0,8.15,-8017,17498,-9481
2017-02-03,60300.0,61600.0,292535.0,8.33,-29748,49338,-19350
2017-02-06,62500.0,62700.0,303571.0,8.48,-39718,61511,-21794
2017-02-07,63300.0,63800.0,156928.0,8.63,-39426,-70,39507
2017-02-08,63700.0,64100.0,169803.0,8.67,-28842,-5466,34324
2017-02-09,64200.0,64400.0,150951.0,8.71,-22645,16782,5862
2017-02-10,64800.0,64400.0,105615.0,8.71,-17805,21721,-3916
2017-02-13,64400.0,64900.0,155836.0,8.77,-30985,8811,22174
2017-02-14,65200.0,63500.0,152226.0,8.59,18469,24417,-42494
2017-02-15,63900.0,64400.0,148419.0,8.71,-19875,-14236,34111
2017-02-16,64000.0,61900.0,278767.0,8.37,65968,-96782,29214
2017-02-17,61900.0,63000.0,213826.0,8.52,-20684,2285,19400
2017-02-20,62100.0,62200.0,83310.0,8.41,16132,73,-16190
2017-02-21,62200.0,61600.0,147728.0,8.33,17843,14299,-31736
2017-02-22,61400.0,61100.0,234667.0,8.26,43328,-16856,-26571
2017-02-23,60800.0,59700.0,434085.0,8.07,128225,2021,-135091
2017-02-24,60200.0,60200.0,163674.0,8.14,9453,6320,-15791
2017-02-27,60100.0,60100.0,96121.0,8.13,5309,23212,-29011
2017-02-28,60300.0,61100.0,226816.0,8.26,-17959,59168,-41212
2017-03-02,62000.0,61000.0,383962.0,8.25,-8228,52567,-44314
2017-03-03,61000.0,62000.0,307024.0,8.38,-60519,47408,4151
2017-03-06,62200.0,61500.0,279236.0,8.32,22100,40999,-63143
2017-03-07,61700.0,61700.0,141959.0,8.34,-7185,17995,-11130
2017-03-08,61200.0,62300.0,204680.0,8.42,-22882,-11255,34071
2017-03-09,61600.0,61400.0,189002.0,8.3,24239,-22048,-2175
2017-03-10,61100.0,62000.0,164856.0,8.38,-19261,-11581,30842
2017-03-13,61400.0,62400.0,131476.0,8.44,-15079,-13669,28552
2017-03-14,62500.0,63600.0,384213.0,8.6,-25867,6832,18799
2017-03-15,63700.0,63100.0,187794.0,8.53,9876,-41147,31271
2017-03-16,63500.0,63500.0,149188.0,8.59,-18980,-46916,66346
2017-03-17,63400.0,63200.0,173658.0,8.54,-5694,-18186,23860
2017-03-20,62600.0,62800.0,110071.0,8.49,-661,9774,-9103
2017-03-21,63200.0,61700.0,286790.0,8.34,69952,-9235,-60717
2017-03-22,62000.0,61700.0,102930.0,8.34,2219,-16677,16195
2017-03-23,61900.0,61800.0,122477.0,8.36,-300,-13864,14164
2017-03-24,62000.0,63000.0,207336.0,8.52,-57369,6849,50520
2017-03-27,62900.0,62100.0,129817.0,8.4,25110,-11182,-15681
2017-03-28,62700.0,62400.0,94069.0,8.44,-15357,5268,10107
2017-03-29,62500.0,62300.0,107740.0,8.42,5412,-11610,6198
2017-03-30,62500.0,63000.0,142469.0,8.52,-25874,-28058,53932
2017-03-31,63300.0,64000.0,306764.0,8.65,-69523,21978,47610
2017-04-03,63800.0,64200.0,130104.0,8.68,-3162,43340,-40187
2017-04-04,64100.0,63700.0,70189.0,8.61,3939,15803,-19742
2017-04-05,63700.0,64600.0,180348.0,8.73,-32749,19053,13696
2017-04-06,64700.0,65500.0,237590.0,8.86,-54990,-12886,67884
2017-04-07,65400.0,65900.0,178725.0,8.91,-12656,34956,-22292
2017-04-10,65500.0,64900.0,111045.0,8.77,-2505,-15587,18145
2017-04-11,65000.0,64900.0,62613.0,8.77,-6001,10666,-4657
2017-04-12,64900.0,65000.0,85758.0,8.79,-8104,13525,-5321
2017-04-13,65800.0,67500.0,191391.0,9.13,-68655,38107,31128
2017-04-14,66800.0,66900.0,64454.0,9.05,-758,-1093,1883
2017-04-17,67400.0,69000.0,136559.0,9.33,-43879,53156,-9277
2017-04-18,69300.0,69000.0,128113.0,9.33,-11075,1152,9904
2017-04-19,68900.0,69200.0,161483.0,9.36,-8389,16547,-8038
2017-04-20,68200.0,69000.0,132519.0,9.33,-4619,16350,-11036
2017-04-21,69300.0,68800.0,174822.0,9.3,-264,-38871,41118
2017-04-24,68800.0,68300.0,193894.0,9.23,5591,-26577,21780
2017-04-25,67600.0,68300.0,179863.0,9.23,-14969,-14742,29711
2017-04-26,67600.0,67800.0,261667.0,9.17,21729,-27590,6322
2017-04-27,67600.0,67800.0,158597.0,9.17,19125,-21454,2573
2017-04-28,67300.0,68000.0,344963.0,9.19,-2355,4011,-1656
2017-05-02,68300.0,68400.0,294148.0,9.25,-26178,45447,-18249
2017-05-04,67700.0,69800.0,212847.0,9.44,-50254,10250,43776
2017-05-08,70000.0,69800.0,145652.0,9.44,5384,22833,-28169
2017-05-10,70400.0,69300.0,322858.0,9.37,3483,74445,-78126
2017-05-11,69400.0,70300.0,271290.0,9.5,-8105,15376,-5446
2017-05-12,69500.0,68000.0,228876.0,9.19,60797,-14169,-44491
2017-05-15,68400.0,68600.0,154896.0,9.28,-14284,18952,-4621
2017-05-16,68600.0,69200.0,268433.0,9.36,-29651,12307,17393
2017-05-17,68900.0,68900.0,151842.0,9.32,17964,-19456,4580
2017-05-18,68800.0,67200.0,160498.0,9.09,39280,-37149,-1154
2017-05-19,67900.0,67400.0,115222.0,9.11,-2997,-26922,29473
2017-05-22,67900.0,66500.0,157031.0,8.99,39616,-24242,-15368
2017-05-23,66500.0,67400.0,155074.0,9.11,-15316,26352,-11029
2017-05-24,68000.0,68500.0,167925.0,9.26,-26835,19153,7660
2017-05-25,68700.0,67900.0,174840.0,9.18,12907,63947,-69246
2017-05-26,68000.0,67600.0,168744.0,9.14,19140,-12915,-4596
2017-05-29,68000.0,67900.0,126265.0,9.18,-6491,-10174,16225
2017-05-30,68200.0,68100.0,105237.0,9.21,-8167,-5430,13597
2017-05-31,68400.0,67700.0,413727.0,9.15,4887,51529,-56416
2017-06-01,67800.0,69700.0,250568.0,9.42,-68315,38987,28645
2017-06-02,69300.0,71200.0,234113.0,9.63,-65006,40991,25408
2017-06-05,71300.0,71000.0,113722.0,9.6,3296,23695,-26991
2017-06-07,70000.0,72200.0,254132.0,9.76,-18109,4273,13686
2017-06-08,74700.0,71400.0,409892.0,9.65,8825,-65398,56168
2017-06-09,71500.0,70700.0,221745.0,9.56,12826,-94581,80611
2017-06-12,70400.0,70700.0,107498.0,9.56,-5012,-10457,15052
2017-06-13,70900.0,71500.0,105191.0,9.67,-15265,20925,-5754
2017-06-14,70500.0,71600.0,112135.0,9.68,-4848,-7028,11636
2017-06-15,71500.0,70800.0,122645.0,9.57,3242,-6627,3385
2017-06-16,70200.0,70500.0,124578.0,9.53,12526,-11071,-2001
2017-06-19,70000.0,69600.0,128560.0,9.41,22266,-49062,26646
2017-06-20,69000.0,68600.0,115558.0,9.28,8558,-24578,16020
2017-06-21,69000.0,66800.0,178505.0,9.03,32573,-43570,10333
2017-06-22,66700.0,67600.0,210645.0,9.14,9526,-42511,32835
2017-06-23,68100.0,67500.0,140658.0,9.13,-711,-9612,10323
2017-06-26,67100.0,67100.0,75263.0,9.07,17757,-28090,10334
2017-06-27,66600.0,66500.0,78980.0,8.99,33145,-17627,-15018
2017-06-28,66500.0,66800.0,147033.0,9.03,14897,-30519,16098
2017-06-29,67300.0,68800.0,111408.0,9.3,-13862,17704,-4079
2017-06-30,68800.0,68000.0,249924.0,9.19,58857,-32013,-27278
2017-07-03,68700.0,70300.0,242544.0,9.5,-80930,49813,30617
2017-07-04,70500.0,70800.0,137430.0,9.57,-42648,43081,-422
2017-07-05,70400.0,71200.0,111431.0,9.63,-17450,18389,461
2017-07-06,70700.0,71600.0,124763.0,9.68,-19090,-5899,27495
2017-07-07,70900.0,73100.0,183034.0,9.88,-70958,63467,9432
2017-07-10,73700.0,75600.0,212957.0,10.22,-62111,46054,17972
2017-07-11,76100.0,77200.0,348387.0,10.44,6552,-35247,24253
2017-07-12,76900.0,78000.0,161034.0,10.55,-22831,-48408,71586
2017-07-13,78100.0,78600.0,153471.0,10.63,-7402,-18944,26251
2017-07-14,77800.0,78400.0,148859.0,10.6,-8067,-30567,38031
2017-07-17,78600.0,80000.0,226078.0,10.82,-18928,-9433,28218
2017-07-18,80500.0,79700.0,239654.0,10.78,-14619,-30436,45078
2017-07-19,80500.0,80100.0,301826.0,10.83,-715,1520,-2037
2017-07-20,79500.0,79000.0,126408.0,10.68,36,-10394,10162
2017-07-21,78600.0,80500.0,148042.0,10.88,-6749,12782,-6360
2017-07-24,80500.0,81200.0,160922.0,10.98,3980,20354,-23946
2017-07-25,81300.0,80200.0,116390.0,10.84,12446,-590,-11851
2017-07-26,80800.0,80300.0,103837.0,10.86,-10376,20447,-10067
2017-07-27,80200.0,81000.0,93490.0,10.95,-6080,2961,3204
2017-07-28,80200.0,80900.0,117849.0,10.94,-22142,41877,-19627
2017-07-31,80900.0,80100.0,138209.0,10.83,1650,-1076,-586
2017-08-01,79600.0,83400.0,258091.0,11.28,-33850,80738,-46602
2017-08-02,83500.0,83800.0,145464.0,11.33,5105,18164,-23269
2017-08-03,83700.0,83700.0,150641.0,11.32,-5539,26876,-21297
2017-08-04,83300.0,81900.0,90839.0,11.07,14329,-16509,2168
2017-08-07,82300.0,83000.0,66465.0,11.22,-8701,-7383,15948
2017-08-08,82100.0,81900.0,157464.0,11.07,14991,17591,-32897
2017-08-09,81100.0,81500.0,95151.0,11.02,-340,17301,-16961
2017-08-10,81000.0,81400.0,312589.0,11.01,-3772,-56053,60493
2017-08-11,79300.0,80100.0,134993.0,10.83,-3327,22023,-17959
2017-08-14,80200.0,79000.0,156870.0,10.68,2898,-36618,33962
2017-08-16,78200.0,80000.0,127829.0,10.82,-16241,37379,-21138
