Symbol,기아차_시가(원),기아차_종가(원),기아차_거래량(주),기아차_PER(IFRS-연결),기아차_순매수수량(개인)(주),기아차_순매수수량(기관계)(주),기아차_순매수수량(외국인계)(주)
2015-11-18,56300.0,55700.0,1209548.0,7.54,-115282,5306,147409
2015-11-19,55700.0,56400.0,821088.0,7.64,-46702,69838,-18340
2015-11-20,55800.0,55600.0,362166.0,7.53,24972,-45174,19934
2015-11-23,55300.0,55000.0,604478.0,7.45,-5920,-84167,86908
2015-11-24,54600.0,55400.0,485979.0,7.5,-35605,-17613,53198
2015-11-25,55100.0,53500.0,844855.0,7.24,257295,-51342,-205175
2015-11-26,53900.0,53900.0,547741.0,7.3,-18058,-84259,104201
2015-11-27,54400.0,53700.0,340636.0,7.27,15600,-54988,37417
2015-11-30,53700.0,52500.0,1493008.0,7.11,130642,123697,-247629
2015-12-01,52500.0,55800.0,1392293.0,7.56,-452949,191912,268108
2015-12-02,55900.0,55300.0,708697.0,7.49,7363,19194,-27857
2015-12-03,55300.0,54200.0,656369.0,7.34,138301,-34590,-103834
2015-12-04,54200.0,54300.0,397755.0,7.35,-50069,-856,54023
2015-12-07,54600.0,53900.0,465103.0,7.3,-15096,13361,-4428
2015-12-08,53600.0,53100.0,621352.0,7.19,19688,9908,-29362
2015-12-09,52400.0,53300.0,1137811.0,7.22,24450,-46686,20993
2015-12-10,53400.0,54000.0,996168.0,7.31,-115679,46343,54381
2015-12-11,53700.0,52200.0,1501220.0,7.07,196746,-362370,186774
2015-12-14,51600.0,53600.0,912568.0,7.26,-313698,242326,69857
2015-12-15,53600.0,53200.0,554386.0,7.2,-12820,95971,-83001
2015-12-16,54200.0,55100.0,878567.0,7.46,-323962,104231,226901
2015-12-17,56000.0,55500.0,752097.0,7.52,-56391,142622,-51557
2015-12-18,54900.0,55900.0,850335.0,7.57,-66231,3911,62041
2015-12-21,55700.0,54200.0,942583.0,7.34,195437,4553,-198535
2015-12-22,54100.0,54600.0,640404.0,7.39,-68477,49535,26884
2015-12-23,54400.0,54000.0,809434.0,7.31,-172128,162481,9135
2015-12-24,54300.0,53800.0,484564.0,7.29,-80105,148926,-74412
2015-12-28,54100.0,52300.0,1067224.0,7.08,-38801,173940,-124503
2015-12-29,52000.0,53100.0,572765.0,7.19,-26915,9171,17570
2015-12-30,52800.0,52600.0,539792.0,7.12,137280,-97254,-38226
2016-01-04,51700.0,50800.0,1016680.0,7.83,410507,-256220,-153017
2016-01-05,50100.0,50700.0,989919.0,7.81,82237,-206392,124266
2016-01-06,50300.0,49400.0,1571397.0,7.61,440634,-484470,41416
2016-01-07,49250.0,49300.0,764448.0,7.6,3520,-199503,196465
2016-01-08,48350.0,48500.0,1129958.0,7.47,208390,-59357,-158329
2016-01-11,47550.0,49600.0,929744.0,7.64,-119264,107251,16211
2016-01-12,50400.0,49650.0,894682.0,7.65,-9756,-78802,89194
2016-01-13,50100.0,49200.0,833639.0,7.58,239958,-98166,-126894
2016-01-14,48700.0,50300.0,1658154.0,7.75,-307099,-79241,182695
2016-01-15,50500.0,49550.0,964367.0,7.64,92231,-92765,-210392
2016-01-18,48100.0,48700.0,1166966.0,7.5,37130,118947,-362020
2016-01-19,48400.0,49000.0,664986.0,7.55,25522,-16197,-219325
2016-01-20,49150.0,47150.0,1070547.0,7.27,289561,-13131,-486854
2016-01-21,47150.0,46650.0,1042988.0,7.19,-4097,2900,-203895
2016-01-22,47300.0,47700.0,715817.0,7.35,-202274,-9453,149179
2016-01-25,48500.0,48100.0,483070.0,7.41,-36493,-1952,-1546
2016-01-26,48000.0,47100.0,1051919.0,7.26,240668,-113241,-224368
2016-01-27,46550.0,48600.0,949047.0,7.49,-125653,131459,-2731
2016-01-28,47350.0,47400.0,1343807.0,7.3,315182,-17905,-495442
2016-01-29,47050.0,45150.0,2671618.0,6.96,1086988,-518959,-681859
2016-02-01,45000.0,44500.0,1788298.0,6.86,379306,-284342,-159003
2016-02-02,43950.0,43150.0,1677658.0,6.65,482357,-357559,-124883
2016-02-03,43350.0,43550.0,1342543.0,6.71,157968,6333,-165581
2016-02-04,44000.0,43700.0,1007889.0,6.73,227390,143916,-368453
2016-02-05,43600.0,44450.0,928773.0,6.85,-147721,55003,67332
2016-02-11,43700.0,43550.0,1196895.0,6.71,76479,251773,-330277
2016-02-12,43550.0,46350.0,2526243.0,7.14,-944315,670432,279279
2016-02-15,46550.0,46550.0,1723500.0,7.17,-134868,347169,-227178
2016-02-16,46850.0,47250.0,1206897.0,7.28,-140302,30392,109798
2016-02-17,47300.0,47850.0,1070724.0,7.37,-81011,352447,-278760
2016-02-18,47950.0,47650.0,1235190.0,7.34,115575,14620,-129346
2016-02-19,47650.0,49000.0,1618953.0,7.55,-482679,106962,373432
2016-02-22,48450.0,48100.0,899799.0,7.41,182794,5801,-192488
2016-02-23,48250.0,48000.0,814165.0,7.4,82903,55631,-140388
2016-02-24,47800.0,47500.0,760418.0,7.32,201616,57087,-258622
2016-02-25,47200.0,47050.0,1140473.0,7.25,105996,126870,-232688
2016-02-26,47050.0,47100.0,603672.0,7.26,-3847,-19235,23272
2016-02-29,46500.0,46100.0,1419661.0,7.1,283086,-396273,110145
2016-03-02,46850.0,47400.0,1266712.0,7.3,-242817,-89490,331677
2016-03-03,47950.0,47950.0,1023644.0,7.39,-193742,-211300,405065
2016-03-04,47950.0,47100.0,826558.0,7.26,143047,-39039,-93606
2016-03-07,47400.0,47300.0,478783.0,7.29,9139,-85795,77418
2016-03-08,47300.0,47250.0,717599.0,7.28,-50860,-7394,58115
2016-03-09,47250.0,48950.0,1177847.0,7.54,-524755,267228,243009
2016-03-10,49100.0,47900.0,987720.0,7.38,207035,-198741,-13723
2016-03-11,47550.0,47900.0,708646.0,7.38,-25642,80928,-56832
2016-03-14,48350.0,48700.0,746845.0,7.5,-189849,212661,-22815
2016-03-15,48100.0,47150.0,1020733.0,7.27,370957,31697,-403476
2016-03-16,47300.0,47500.0,464075.0,7.32,-27088,46401,-19255
2016-03-17,47700.0,47550.0,768750.0,7.33,-44418,-20204,63565
2016-03-18,47600.0,47600.0,884880.0,7.33,-17278,57466,-40878
2016-03-21,47800.0,48900.0,1151499.0,7.54,-386619,212792,173161
2016-03-22,49000.0,50800.0,1638109.0,7.83,-797317,610484,172970
2016-03-23,50500.0,49800.0,822433.0,7.67,72951,105488,-179857
2016-03-24,50100.0,49550.0,746816.0,7.64,-3230,-11397,8304
2016-03-25,49550.0,49300.0,406383.0,7.6,-20460,77094,-49911
2016-03-28,49300.0,48900.0,506601.0,7.54,91521,-66498,-31598
2016-03-29,48950.0,50000.0,787910.0,7.7,-271071,5008,284105
2016-03-30,50100.0,49250.0,894628.0,7.59,245897,100511,-344352
2016-03-31,49100.0,48300.0,1253633.0,7.44,262889,10581,-276520
2016-04-01,48300.0,47050.0,1335953.0,7.25,431073,-123351,-318385
2016-04-04,46900.0,45800.0,1346034.0,7.06,526466,-365305,-153871
2016-04-05,45350.0,45450.0,1049730.0,7.0,433958,-50399,-381935
2016-04-06,45450.0,45350.0,899573.0,6.99,277385,-230364,-53908
2016-04-07,45650.0,45400.0,801512.0,7.0,208721,-189719,-18235
2016-04-08,45650.0,45400.0,931031.0,7.0,310669,-163340,-157291
2016-04-11,45700.0,45850.0,718799.0,7.07,-60827,154119,-96706
2016-04-12,45750.0,46300.0,817889.0,7.13,126221,-33787,-92090
2016-04-14,46800.0,48050.0,2232728.0,7.4,-588936,806797,-219464
2016-04-15,47650.0,48150.0,784142.0,7.42,-244986,244380,4510
2016-04-18,48650.0,49050.0,1239088.0,7.56,-367454,425882,-58639
2016-04-19,49400.0,48950.0,819223.0,7.54,-226747,180451,43771
2016-04-20,49050.0,48350.0,651645.0,7.45,-57268,43609,14282
2016-04-21,48200.0,49200.0,762176.0,7.58,-345979,207549,138212
2016-04-22,49150.0,49050.0,490947.0,7.56,-50185,-77003,127127
2016-04-25,49500.0,48750.0,416644.0,7.51,-17445,-33617,47510
2016-04-26,49000.0,49750.0,989285.0,7.67,-340917,205475,134158
2016-04-27,49500.0,48950.0,1637645.0,7.54,-51234,-63977,130175
