Symbol,넥센타이어_시가(원),넥센타이어_종가(원),넥센타이어_거래량(주),넥센타이어_PER(IFRS-연결),넥센타이어_순매수수량(개인)(주),넥센타이어_순매수수량(기관계)(주),넥센타이어_순매수수량(외국인계)(주)
2001-12-10,8670.0,8250.0,32150.0,5.31,2850,-2510,-340
2001-12-11,8020.0,8700.0,102540.0,5.6,4530,-4470,-60
2001-12-12,8700.0,8500.0,27880.0,5.47,1370,-1650,0
2001-12-13,8400.0,8080.0,55980.0,5.2,25760,-24120,400
2001-12-14,8080.0,8120.0,25060.0,5.22,8540,-8510,-60
2001-12-17,8100.0,8130.0,21000.0,5.23,-3040,-70,-300
2001-12-18,8070.0,8100.0,45620.0,5.21,8380,-9290,1490
2001-12-19,7930.0,8200.0,23310.0,5.28,-2060,720,-250
2001-12-20,8200.0,8300.0,32780.0,5.34,1120,-2570,0
2001-12-21,8190.0,8200.0,17880.0,5.28,10130,-7430,-1110
2001-12-24,8080.0,8080.0,7230.0,5.2,630,180,-810
2001-12-26,8200.0,8300.0,33380.0,5.34,-8800,-1200,0
2001-12-27,8180.0,8080.0,11420.0,5.2,1140,-1240,120
2001-12-28,7980.0,8050.0,18370.0,5.18,2940,4140,0
2002-01-02,8070.0,8000.0,26290.0,3.43,-2470,2600,0
2002-01-03,8050.0,8250.0,32100.0,3.54,-14630,14310,0
2002-01-04,8400.0,8250.0,22276.0,3.54,-4304,5724,150
2002-01-07,8290.0,8280.0,21140.0,3.55,1960,2360,-100
2002-01-08,8160.0,8210.0,27110.0,3.52,4340,-3960,0
2002-01-09,8090.0,8050.0,24330.0,3.45,11350,-11300,0
2002-01-10,8000.0,7330.0,32130.0,3.14,14970,-13370,0
2002-01-11,7510.0,7500.0,16536.0,3.21,5000,-5000,0
2002-01-14,7700.0,7540.0,16240.0,3.23,5100,-5290,0
2002-01-15,7580.0,7360.0,13271.0,3.15,3260,-2810,-220
2002-01-16,7300.0,7470.0,11332.0,3.2,-260,260,0
2002-01-17,7300.0,7350.0,9269.0,3.15,-3440,2990,350
2002-01-18,7400.0,7430.0,24925.0,3.18,2740,-2360,0
2002-01-21,7540.0,7670.0,14785.0,3.29,-4030,2880,300
2002-01-22,7680.0,7920.0,100760.0,3.39,7000,-2820,0
2002-01-23,8030.0,8130.0,36550.0,3.48,-8060,3500,50
2002-01-24,8130.0,8150.0,51260.0,3.49,3950,7000,700
2002-01-25,8200.0,8230.0,51140.0,3.53,11780,5340,2200
2002-01-28,8230.0,8110.0,37327.0,3.48,6460,30,0
2002-01-29,8120.0,8110.0,71750.0,3.48,820,2380,100
2002-01-30,8100.0,8000.0,8470.0,3.43,-710,-90,500
2002-01-31,8050.0,8100.0,25790.0,3.47,-2060,-5420,-500
2002-02-01,8110.0,8130.0,18450.0,3.48,4420,-6850,0
2002-02-04,8150.0,7950.0,10930.0,3.41,-3790,-3030,0
2002-02-05,7830.0,8000.0,15050.0,3.43,-8550,-1930,0
2002-02-06,8050.0,8100.0,8760.0,3.47,2370,-2700,0
2002-02-07,8000.0,8000.0,16612.0,3.43,1235,-3175,0
2002-02-08,7920.0,8250.0,14300.0,3.54,1280,-1060,0
2002-02-14,8500.0,8500.0,34560.0,3.64,-2470,5930,-3200
2002-02-15,8550.0,8500.0,39330.0,3.64,-1200,100,0
2002-02-18,8490.0,8740.0,53020.0,3.75,-4980,520,0
2002-02-19,8920.0,8800.0,40390.0,3.77,5140,-5470,0
2002-02-20,8620.0,8800.0,21720.0,3.77,3620,-100,0
2002-02-21,8740.0,9000.0,36460.0,3.86,5030,1940,0
2002-02-22,9050.0,10200.0,88070.0,4.37,270,-1150,0
2002-02-25,10250.0,10150.0,39610.0,4.35,-13520,11900,0
2002-02-26,10450.0,9800.0,19360.0,4.2,-5510,5280,0
2002-02-27,9980.0,10700.0,46310.0,4.59,-18210,17700,200
2002-02-28,10900.0,10450.0,25670.0,4.48,2740,6930,0
2002-03-04,10900.0,10450.0,24000.0,4.48,-3810,4580,150
2002-03-05,10300.0,9970.0,57932.0,4.27,5340,-7850,0
2002-03-06,10500.0,10150.0,19730.0,4.35,2200,-2100,-100
2002-03-07,10350.0,10400.0,34650.0,4.46,-2710,2710,0
2002-03-08,10400.0,10950.0,65820.0,4.69,-3530,3250,0
2002-03-11,12550.0,12550.0,295620.0,5.38,166360,-2880,0
2002-03-12,14400.0,14200.0,648430.0,6.09,-4780,22120,0
2002-03-13,14000.0,13600.0,218191.0,5.83,-12520,7850,0
2002-03-14,13300.0,13750.0,146550.0,5.89,-27020,21070,-1810
2002-03-15,12850.0,13000.0,122090.0,5.57,310,-650,0
2002-03-18,13400.0,12750.0,114392.0,5.46,-5760,-350,0
2002-03-19,13300.0,13800.0,163790.0,5.91,-11050,11670,0
2002-03-20,13400.0,13200.0,67857.0,5.66,-3820,3530,0
2002-03-21,13000.0,14200.0,176080.0,6.09,-43930,43710,0
2002-03-22,13500.0,13850.0,89320.0,5.94,-36740,37430,0
2002-03-25,14500.0,13700.0,57990.0,5.87,-6710,6130,400
2002-03-26,13800.0,13700.0,60250.0,5.87,-25280,26510,1960
2002-03-27,13700.0,13850.0,56820.0,5.94,-22300,22120,0
2002-03-28,14100.0,13650.0,124580.0,5.85,2000,2760,0
2002-03-29,13650.0,13800.0,34560.0,5.91,-7530,8130,0
2002-04-01,13550.0,12750.0,47390.0,5.46,6460,-5810,0
2002-04-02,12100.0,12750.0,51850.0,5.46,-9290,7800,1200
2002-04-03,12750.0,12800.0,24270.0,5.49,2350,-1930,0
2002-04-04,12800.0,12900.0,34600.0,5.53,-7990,6950,320
2002-04-08,13000.0,12800.0,37390.0,5.49,-970,3870,60
2002-04-09,13500.0,14700.0,537510.0,6.3,3980,-5780,1800
2002-04-10,15500.0,14750.0,427772.0,6.32,-23370,25610,100
2002-04-11,14900.0,13800.0,186230.0,5.91,17960,-15520,-3020
2002-04-12,13550.0,13500.0,118940.0,5.79,-44590,32800,1250
2002-04-15,13450.0,13350.0,77710.0,5.72,-13950,14850,-1020
2002-04-16,13200.0,13500.0,71952.0,5.79,-900,2330,-1430
2002-04-17,14050.0,14450.0,133220.0,6.19,-1600,1140,-440
2002-04-18,14200.0,14100.0,109418.0,6.04,-600,440,-20
2002-04-19,14500.0,13700.0,113504.0,5.87,-40,60,0
2002-04-22,13800.0,13000.0,77310.0,5.57,-9380,8370,0
2002-04-23,13000.0,12600.0,67380.0,5.4,23030,-23100,0
2002-04-24,12600.0,12300.0,46650.0,5.27,-1200,1140,0
2002-04-25,11650.0,11600.0,57440.0,4.97,2350,-2940,140
2002-04-26,11600.0,11900.0,28700.0,5.1,-2370,2260,0
2002-04-29,11000.0,11350.0,29570.0,4.86,-2290,2230,0
2002-04-30,11100.0,11550.0,22980.0,4.95,-80,10,0
2002-05-02,12000.0,11750.0,28900.0,5.04,3030,-2750,0
2002-05-03,11800.0,11800.0,25686.0,5.06,6600,-5900,0
2002-05-06,11850.0,11400.0,23890.0,4.89,2800,-1450,-300
2002-05-07,11250.0,11900.0,25890.0,5.1,-8400,8510,0
2002-05-08,12000.0,11800.0,15335.0,5.06,2500,-2500,0
2002-05-09,12000.0,11000.0,44410.0,4.71,12540,-11650,-500
2002-05-10,11500.0,11350.0,53575.0,4.86,8950,4050,-13000
2002-05-13,11100.0,11100.0,37615.0,4.76,-3190,13690,-10500
2002-05-14,11200.0,11500.0,29910.0,4.93,7850,1900,-1900
2002-05-15,11900.0,11900.0,101860.0,5.1,6270,26510,-33000
2002-05-16,11950.0,11700.0,41925.0,5.01,2660,11140,-14000
2002-05-17,11600.0,12000.0,115010.0,5.14,43590,-15460,-27070
2002-05-20,11850.0,11550.0,48220.0,4.95,16020,-3950,-11880
2002-05-21,11300.0,11000.0,40250.0,4.71,8610,-8420,10
2002-05-22,10650.0,11050.0,52371.0,4.74,12150,-13290,1000
2002-05-23,11200.0,10450.0,91150.0,4.48,35000,-23970,500
2002-05-24,10550.0,10450.0,69030.0,4.48,12990,-14010,1000
2002-05-27,10200.0,10200.0,18394.0,4.37,-800,800,0
2002-05-28,10150.0,10350.0,41840.0,4.44,-6760,7760,0
2002-05-29,10250.0,10450.0,53070.0,4.48,15390,-9910,0
2002-05-30,10200.0,10150.0,24780.0,4.35,5310,-4440,0
2002-05-31,10500.0,10250.0,31170.0,4.39,-3350,3430,0
2002-06-03,10050.0,10100.0,18458.0,4.33,2070,-1460,-10
2002-06-04,9930.0,9900.0,16040.0,4.24,1350,-1040,0
2002-06-05,9900.0,10300.0,18270.0,4.41,-1830,1830,0
2002-06-07,9920.0,10100.0,36230.0,4.33,11880,-12230,500
2002-06-10,10100.0,10100.0,20780.0,4.33,-4120,4120,0
2002-06-11,10300.0,10100.0,23800.0,4.33,-1680,-2730,3000
2002-06-12,10100.0,9920.0,39075.0,4.25,16165,-17735,1570
2002-06-14,10200.0,10200.0,21470.0,4.37,-4740,3500,0
2002-06-17,10300.0,10100.0,9540.0,4.33,520,-810,-830
2002-06-18,10350.0,10950.0,222080.0,4.69,54930,-54930,0
2002-06-19,11000.0,10150.0,59720.0,4.35,-8590,8440,50
2002-06-20,10200.0,10300.0,36900.0,4.41,-7850,6840,0
2002-06-21,9400.0,10300.0,27970.0,4.41,-8360,8250,0
2002-06-24,10100.0,9800.0,36750.0,4.2,11920,3270,0
2002-06-25,9850.0,9980.0,26250.0,4.28,-7780,7560,0
2002-06-26,9800.0,9340.0,30360.0,4.0,-13860,4770,0
2002-06-27,9400.0,9460.0,19110.0,4.05,-5620,4170,0
2002-06-28,9500.0,10000.0,18980.0,4.29,-2970,2850,-100
2002-07-02,9500.0,10100.0,12120.0,4.33,-1450,1450,0
2002-07-03,9930.0,10500.0,21810.0,4.5,-8620,8510,0
2002-07-04,10300.0,10500.0,22410.0,4.5,2130,-2130,0
2002-07-05,10650.0,10750.0,26147.0,4.61,-480,5270,0
2002-07-08,10900.0,10450.0,20597.0,4.48,3070,-950,0
2002-07-09,10500.0,10600.0,23050.0,4.54,-6310,5450,-1000
2002-07-10,10600.0,11400.0,139130.0,4.89,-18040,17910,0
2002-07-11,11100.0,11000.0,71610.0,4.71,-2270,2260,-100
2002-07-12,11400.0,11500.0,76190.0,4.93,-18920,21540,0
2002-07-15,11550.0,11450.0,19140.0,4.91,-6050,6450,0
2002-07-16,11250.0,11050.0,26150.0,4.74,-8440,8540,0
2002-07-18,10700.0,11300.0,12320.0,4.84,-5280,5280,0
2002-07-19,10900.0,10800.0,15510.0,4.63,4400,-3710,0
2002-07-22,10200.0,10200.0,28540.0,4.37,520,200,-5600
2002-07-23,9950.0,10400.0,9190.0,4.46,-2030,2030,0
2002-07-24,9950.0,10050.0,32430.0,4.31,-5090,-930,0
2002-07-25,10550.0,10200.0,27600.0,4.37,-5510,5510,0
2002-07-26,10100.0,9850.0,16270.0,4.22,1990,-1990,0
2002-07-29,10050.0,9720.0,6950.0,4.17,-150,40,0
2002-07-30,10150.0,9860.0,11970.0,4.23,-650,630,0
2002-07-31,10150.0,9920.0,14110.0,4.25,2010,-1730,0
2002-08-01,9920.0,9750.0,14370.0,4.18,360,-4280,0
2002-08-02,9500.0,9670.0,11815.0,4.14,-2160,50,0
2002-08-05,9610.0,9300.0,9210.0,3.99,-490,-290,0
2002-08-06,9200.0,9300.0,14790.0,3.99,-3520,3080,0
2002-08-07,9500.0,9230.0,13510.0,3.96,170,-370,0
2002-08-08,9300.0,9210.0,15540.0,3.95,6420,-8180,0
2002-08-09,9500.0,9300.0,6640.0,3.99,1050,-1050,0
2002-08-12,9200.0,9400.0,8930.0,4.03,40,-40,0
2002-08-13,9300.0,9590.0,13270.0,4.11,-2300,1800,500
2002-08-14,9400.0,9650.0,13160.0,4.14,-4550,6850,0
2002-08-16,9710.0,9680.0,5530.0,4.15,-700,680,0
2002-08-19,9720.0,9700.0,10360.0,4.16,530,-530,0
2002-08-20,9730.0,9900.0,24840.0,4.24,-430,1070,-1500
2002-08-21,9900.0,9800.0,16080.0,4.2,-1720,1620,0
2002-08-22,9820.0,9790.0,16900.0,4.2,-1920,1160,-1460
2002-08-23,9980.0,9820.0,19260.0,4.21,-5800,2560,0
2002-08-26,9820.0,9900.0,31630.0,4.24,-300,2800,-2500
2002-08-27,9900.0,9900.0,14137.0,4.24,1170,-170,-1000
2002-08-28,9810.0,9830.0,7460.0,4.21,-3250,3250,0
2002-08-29,9830.0,9780.0,12770.0,4.19,7150,-7150,0
2002-08-30,9700.0,9860.0,10920.0,4.23,-1440,1550,0
2002-09-02,9710.0,9760.0,15680.0,4.18,90,-130,0
2002-09-03,9760.0,9620.0,12430.0,4.12,220,-220,0
2002-09-04,9410.0,9280.0,30100.0,3.98,-3600,-4040,-40
2002-09-05,9350.0,9390.0,14650.0,4.02,2850,-2540,0
2002-09-06,9300.0,9150.0,20900.0,3.92,3150,-2980,0
2002-09-09,9230.0,9060.0,15870.0,3.88,-4450,450,0
2002-09-10,9000.0,9180.0,12000.0,3.93,-2740,1530,0
2002-09-11,9690.0,9500.0,29130.0,4.07,-1600,6600,0
2002-09-12,9500.0,9400.0,20360.0,4.03,2690,-2690,0
2002-09-13,9260.0,9250.0,20670.0,3.96,4360,-10080,0
2002-09-16,9290.0,9080.0,20130.0,3.89,6060,-8340,0
2002-09-17,9150.0,9250.0,36430.0,3.96,24600,-24580,0
2002-09-18,9150.0,9000.0,38430.0,3.86,16900,-27180,0
2002-09-19,9000.0,9000.0,10760.0,3.86,4950,-4950,0
2002-09-23,8990.0,8860.0,13540.0,3.8,480,-2000,0
2002-09-24,8500.0,8500.0,49360.0,3.64,29170,-33460,0
2002-09-25,8500.0,8370.0,26470.0,3.59,-10960,-3650,0
2002-09-26,8430.0,8390.0,11720.0,3.6,-3120,-1050,0
2002-09-27,8300.0,8450.0,12020.0,3.62,-7490,1170,0
2002-09-30,8490.0,8230.0,19080.0,3.53,440,410,0
2002-10-01,8230.0,8450.0,10740.0,3.62,-2980,2100,0
2002-10-02,8620.0,8590.0,11500.0,3.68,-6380,1850,0
2002-10-04,8870.0,8630.0,5940.0,3.7,-2580,1120,0
2002-10-07,8470.0,8490.0,23460.0,3.64,-5780,11650,0
2002-10-08,8700.0,8700.0,12620.0,3.73,-2460,5020,-2000
2002-10-09,8620.0,8500.0,6270.0,3.64,-870,1160,0
2002-10-10,8400.0,8200.0,20780.0,3.51,5950,-4570,150
2002-10-11,8270.0,8400.0,12830.0,3.6,-700,0,0
2002-10-14,8400.0,8690.0,10240.0,3.72,-420,570,-150
2002-10-15,8690.0,8650.0,11220.0,3.71,260,-50,0
2002-10-16,8870.0,8600.0,4120.0,3.69,0,0,0
2002-10-17,8430.0,8700.0,10550.0,3.73,0,0,0
2002-10-18,8900.0,9180.0,40860.0,3.93,3690,-1600,0
2002-10-21,9340.0,9170.0,10960.0,3.93,-860,860,0
2002-10-22,9170.0,9090.0,23160.0,3.9,-320,320,0
2002-10-23,9050.0,9070.0,42047.0,3.89,-3920,3920,0
2002-10-24,9150.0,8750.0,27220.0,3.75,4000,-2900,0
2002-10-25,8740.0,8730.0,6460.0,3.74,-290,290,0
2002-10-28,8800.0,8780.0,8730.0,3.76,-990,970,0
2002-10-29,8650.0,8760.0,9810.0,3.75,-750,750,0
2002-10-30,8760.0,8660.0,13940.0,3.71,630,-630,0
2002-10-31,8680.0,8670.0,4690.0,3.72,780,-780,0
2002-11-01,8610.0,8570.0,11340.0,3.67,-1560,1560,0
2002-11-04,8500.0,8630.0,9630.0,3.7,-2460,1040,0
2002-11-05,8750.0,8600.0,6410.0,3.69,-1210,1110,0
2002-11-06,8530.0,8600.0,12640.0,3.69,-3540,2540,0
2002-11-07,8550.0,8580.0,4480.0,3.68,210,-1240,0
2002-11-08,8750.0,8520.0,6983.0,3.65,-340,-1660,0
2002-11-11,8530.0,8450.0,6120.0,3.62,-430,-1550,0
2002-11-12,8400.0,8400.0,5710.0,3.6,-620,1140,-520
2002-11-13,8400.0,8290.0,9560.0,3.55,2320,-1070,-2130
2002-11-14,8490.0,8530.0,19380.0,3.66,-1850,-750,2600
2002-11-15,8540.0,8450.0,4063.0,3.62,790,70,-860
2002-11-18,8530.0,8350.0,6520.0,3.58,-1700,-70,0
2002-11-19,8380.0,8380.0,7173.0,3.59,-630,630,0
2002-11-20,8330.0,8700.0,8403.0,3.73,-3520,3480,0
2002-11-21,8540.0,8780.0,9080.0,3.76,-3200,2950,0
2002-11-22,8880.0,8810.0,7600.0,3.78,-1940,1830,60
2002-11-25,8680.0,8870.0,7620.0,3.8,-270,-30,0
2002-11-26,9000.0,8840.0,5850.0,3.79,1120,-1120,0
2002-11-27,8800.0,8700.0,4800.0,3.73,-480,480,0
2002-11-28,8800.0,8700.0,17793.0,3.73,11640,-4900,0
2002-11-29,8660.0,8620.0,18510.0,3.69,10070,-10070,0
2002-12-02,8700.0,8840.0,7473.0,3.79,-220,220,0
2002-12-03,8940.0,9000.0,11553.0,3.86,3980,-3880,-100
2002-12-04,9080.0,8920.0,12150.0,3.82,190,-180,-60
2002-12-05,8770.0,8880.0,8940.0,3.81,-2610,3340,-60
2002-12-06,8880.0,8770.0,4700.0,3.76,2150,-1990,-160
2002-12-09,8870.0,8980.0,11760.0,3.85,790,-830,0
2002-12-10,8910.0,9020.0,5410.0,3.87,-1650,760,890
2002-12-11,8920.0,9000.0,9150.0,3.86,860,-580,50
2002-12-12,9200.0,9110.0,22160.0,3.9,-8720,6050,3590
2002-12-13,9100.0,9100.0,9100.0,3.9,2960,-2880,0
2002-12-16,9030.0,9020.0,10160.0,3.87,-720,860,250
2002-12-17,9060.0,9160.0,13971.0,3.93,-12940,12940,0
2002-12-18,9190.0,9270.0,8070.0,3.97,-1950,260,0
2002-12-20,9320.0,9600.0,27730.0,4.11,-990,2890,0
2002-12-23,9930.0,9310.0,21290.0,3.99,-9200,12950,-3750
2002-12-24,9110.0,8980.0,13002.0,3.85,-928,-92,0
2002-12-26,8950.0,9280.0,13823.0,3.98,-4790,1950,0
2002-12-27,8950.0,9100.0,10250.0,3.9,-3670,3790,0
2002-12-30,8700.0,8600.0,6910.0,3.69,-3130,1560,0
2003-01-02,8600.0,8680.0,5000.0,3.15,-490,-930,-340
2003-01-03,8550.0,8660.0,20550.0,3.14,-2720,2840,-100
2003-01-06,8670.0,8760.0,3340.0,3.17,-240,200,40
2003-01-07,8950.0,8550.0,6528.0,3.1,2240,-2040,0
2003-01-08,8420.0,8510.0,16620.0,3.08,810,-360,0
2003-01-09,8410.0,8110.0,12170.0,2.94,4850,-1990,-2760
2003-01-10,8330.0,8050.0,10890.0,2.92,1140,-620,-520
2003-01-13,7950.0,8200.0,8410.0,2.97,-2110,1390,-740
2003-01-14,8150.0,8450.0,6350.0,3.06,-50,-10,60
2003-01-15,8550.0,8360.0,1870.0,3.03,180,-300,120
2003-01-16,8360.0,8440.0,1270.0,3.06,-990,890,100
2003-01-17,8230.0,8280.0,1690.0,3.0,70,-190,120
2003-01-20,8280.0,8350.0,1700.0,3.03,130,-170,40
2003-01-21,8200.0,8250.0,8330.0,2.99,470,-470,0
2003-01-22,8150.0,8220.0,1562.0,2.98,260,-70,-190
2003-01-23,8250.0,8390.0,15173.0,3.04,-11860,11920,280
2003-01-24,8390.0,8370.0,56938.0,3.03,3110,-1840,80
2003-01-27,8370.0,8040.0,15373.0,2.91,-890,-2290,0
2003-01-28,8490.0,8000.0,7340.0,2.9,1340,-1340,0
2003-01-29,7900.0,7990.0,5267.0,2.9,1400,-800,-600
2003-01-30,7880.0,8100.0,890.0,2.94,-480,590,-110
2003-02-03,7970.0,8000.0,2490.0,2.9,-460,480,-20
2003-02-04,8000.0,8050.0,3730.0,2.92,1000,-500,0
2003-02-05,8120.0,8090.0,1500.0,2.93,0,0,0
2003-02-06,8030.0,8010.0,2010.0,2.9,140,-140,0
2003-02-07,8000.0,8030.0,7320.0,2.91,30,70,0
2003-02-10,8100.0,8000.0,3510.0,2.9,-510,510,0
2003-02-11,8140.0,8000.0,5720.0,2.9,480,-480,0
2003-02-12,8010.0,8020.0,2780.0,2.91,-50,50,0
2003-02-13,8150.0,8500.0,9150.0,3.08,-4420,4420,0
2003-02-14,8370.0,8140.0,3310.0,2.95,-50,-170,220
2003-02-17,8400.0,8260.0,4591.0,2.99,-1509,599,900
2003-02-18,8270.0,8330.0,13770.0,3.02,-3610,3610,0
2003-02-19,8350.0,8390.0,4330.0,3.04,40,-380,340
2003-02-20,8390.0,8270.0,2400.0,3.0,-480,480,0
2003-02-21,8210.0,8290.0,3280.0,3.0,700,-860,0
2003-02-24,8450.0,8410.0,5500.0,3.05,-3640,3240,400
2003-02-25,8460.0,8200.0,1850.0,2.97,910,-910,0
2003-02-26,8200.0,8220.0,3960.0,2.98,-2140,50,260
2003-02-27,8450.0,8160.0,4620.0,2.96,1580,-2470,-160
2003-02-28,8160.0,8170.0,2820.0,2.96,-400,-1610,-100
2003-03-03,8200.0,8170.0,2320.0,2.96,-800,340,0
2003-03-04,8100.0,8150.0,3020.0,2.95,260,-850,0
2003-03-05,8350.0,8100.0,4230.0,2.94,-2430,-160,0
2003-03-06,8040.0,8100.0,3160.0,2.94,-1970,-50,0
2003-03-07,8100.0,7940.0,5690.0,2.88,-3860,140,0
2003-03-10,7730.0,8040.0,760.0,2.91,210,-480,0
2003-03-11,8040.0,8000.0,4450.0,2.9,-200,190,0
2003-03-12,8000.0,8030.0,2740.0,2.91,-2250,2250,0
2003-03-13,7930.0,8680.0,23560.0,3.15,-8940,9240,-1860
2003-03-14,8650.0,8190.0,4580.0,2.97,-1710,1710,0
2003-03-17,8190.0,8300.0,3510.0,3.01,-1520,1340,0
2003-03-18,8290.0,8120.0,3550.0,2.94,-500,260,0
2003-03-19,8020.0,8200.0,2230.0,2.97,510,-1080,0
2003-03-20,8080.0,8170.0,15890.0,2.96,1270,-2110,0
2003-03-21,8490.0,8440.0,4930.0,3.06,-320,320,0
2003-03-24,8400.0,8200.0,5740.0,2.97,1020,-1060,40
2003-03-25,8060.0,8060.0,7620.0,2.92,-2860,2780,80
2003-03-26,8070.0,8100.0,6770.0,2.94,-2380,2080,300
2003-03-27,8200.0,8000.0,1610.0,2.9,-10,-230,200
2003-03-28,7870.0,8000.0,9060.0,2.9,-2000,-1010,-280
2003-03-31,7940.0,8000.0,3040.0,2.9,-1630,450,0
2003-04-01,8000.0,7910.0,3090.0,2.87,-520,-830,-140
2003-04-02,7910.0,7950.0,6710.0,2.88,-1930,400,0
2003-04-03,8010.0,8040.0,5410.0,2.91,-2480,1980,180
2003-04-04,8050.0,8110.0,6780.0,2.94,-1390,840,540
2003-04-07,8170.0,8180.0,23160.0,2.96,6400,-5940,820
2003-04-08,8200.0,8060.0,12756.0,2.92,4606,-1376,840
2003-04-09,8010.0,8060.0,12510.0,2.92,-680,-1660,340
2003-04-10,8120.0,8100.0,21026.0,2.94,890,-6690,5800
2003-04-11,8190.0,8150.0,34320.0,2.95,9960,-8830,420
2003-04-14,8330.0,8300.0,23126.0,3.01,2150,-2440,400
2003-04-15,8370.0,8450.0,26031.0,3.06,4120,-4120,0
2003-04-16,8560.0,8630.0,72879.0,3.13,-890,-2290,3100
2003-04-17,8610.0,8410.0,27508.0,3.05,250,-250,0
2003-04-18,8540.0,9000.0,51091.0,3.26,140,-3980,1280
2003-04-21,9000.0,9030.0,24200.0,3.27,7220,-7230,-70
2003-04-22,9030.0,8780.0,17670.0,3.18,3680,-3490,-90
2003-04-23,8800.0,8800.0,17698.0,3.19,-2622,2462,-80
2003-04-24,8850.0,8540.0,9660.0,3.09,-880,790,0
2003-04-25,8320.0,8150.0,30110.0,2.95,1140,-1780,0
2003-04-28,8100.0,8290.0,19450.0,3.0,3250,-3300,0
2003-04-29,8290.0,8600.0,14570.0,3.12,-1830,1970,80
2003-04-30,8410.0,8420.0,17560.0,3.05,-2590,1870,320
2003-05-02,8490.0,8500.0,20660.0,3.08,-7960,-1540,0
2003-05-06,8550.0,8540.0,9186.0,3.09,-234,1644,0
2003-05-07,8510.0,8720.0,52750.0,3.16,3360,4290,4580
2003-05-09,8640.0,8730.0,5030.0,3.16,-340,180,0
2003-05-12,8800.0,8780.0,26660.0,3.18,-9430,8390,1020
2003-05-13,8780.0,8790.0,24010.0,3.19,2820,-3620,0
2003-05-14,8700.0,8540.0,24920.0,3.09,5300,-1390,0
2003-05-15,8870.0,9360.0,54030.0,3.39,-36050,-4880,0
2003-05-16,8810.0,8850.0,19680.0,3.21,6060,430,0
2003-05-19,8700.0,8650.0,15190.0,3.13,7450,-8140,0
2003-05-20,8500.0,8460.0,7710.0,3.07,1020,-1490,-370
2003-05-21,8360.0,8480.0,15340.0,3.07,1620,-950,-1100
2003-05-22,8350.0,8410.0,14670.0,3.05,2460,-1910,-470
2003-05-23,8410.0,8500.0,11540.0,3.08,-830,2700,-1450
2003-05-26,8410.0,8570.0,28230.0,3.11,-1720,3210,0
2003-05-27,8600.0,8420.0,18923.0,3.05,100,-50,-1000
2003-05-28,8580.0,8510.0,25770.0,3.08,-5220,5920,40
2003-05-29,8490.0,8550.0,18730.0,3.1,-2310,3180,-1000
2003-05-30,8550.0,8480.0,8770.0,3.07,-800,130,0
2003-06-02,8490.0,8690.0,24200.0,3.15,-140,1570,30
2003-06-03,8600.0,8200.0,32560.0,2.97,18600,-19360,0
2003-06-04,8350.0,8320.0,16520.0,3.02,410,-1190,-60
2003-06-05,8480.0,8380.0,31190.0,3.04,13910,-14670,0
2003-06-09,8310.0,8390.0,17630.0,3.04,-1690,990,0
2003-06-10,8400.0,8420.0,13610.0,3.05,20,-650,0
2003-06-11,8390.0,8590.0,32600.0,3.11,-220,220,0
2003-06-12,8590.0,8540.0,42064.0,3.09,-1986,276,-3490
2003-06-13,8560.0,8420.0,18100.0,3.05,9370,-9370,0
2003-06-16,8420.0,8390.0,13010.0,3.04,770,-770,0
2003-06-17,8630.0,8520.0,24810.0,3.09,-1740,2530,-290
2003-06-18,8520.0,8530.0,23560.0,3.09,1630,-1630,0
2003-06-19,8570.0,8750.0,94140.0,3.17,25810,-20080,0
2003-06-20,8750.0,8610.0,34330.0,3.12,12250,-12120,500
2003-06-23,8560.0,8530.0,25429.0,3.09,3630,-2230,-1400
2003-06-24,8450.0,8450.0,15920.0,3.06,3780,-3780,0
2003-06-25,8490.0,8440.0,18381.0,3.06,3349,-4300,1071
2003-06-26,8500.0,8570.0,22540.0,3.11,1580,-5460,3880
2003-06-27,8600.0,8680.0,25980.0,3.15,3410,4000,-890
2003-06-30,8630.0,8590.0,15250.0,3.11,-1930,670,1250
2003-07-01,8510.0,8560.0,43070.0,3.1,-20650,-2290,23000
2003-07-02,8580.0,8690.0,28860.0,3.15,4070,-2660,0
2003-07-03,8750.0,8590.0,21750.0,3.11,3740,-2110,0
2003-07-04,8530.0,8590.0,9410.0,3.11,-1280,680,600
2003-07-07,8530.0,8830.0,39130.0,3.2,1760,290,0
2003-07-08,8850.0,8790.0,22300.0,3.19,3770,-3300,0
2003-07-09,8800.0,8820.0,11730.0,3.2,1350,-710,0
2003-07-10,8840.0,8600.0,34120.0,3.12,14400,-2160,2220
2003-07-11,8510.0,8700.0,14190.0,3.15,390,-380,930
2003-07-14,8700.0,8600.0,20329.0,3.12,-7614,-686,8430
2003-07-15,8620.0,8600.0,16000.0,3.12,3500,-2060,-1440
2003-07-16,8510.0,8600.0,28190.0,3.12,-13048,-282,13330
2003-07-18,8500.0,8530.0,13500.0,3.09,3980,470,-4380
2003-07-21,8700.0,8600.0,40940.0,3.12,1910,590,0
2003-07-22,8600.0,8570.0,14610.0,3.11,-1710,810,900
2003-07-23,8580.0,8690.0,34830.0,3.15,-410,390,0
2003-07-24,8630.0,8640.0,20750.0,3.13,560,-430,0
2003-07-25,8670.0,8700.0,21520.0,3.15,1720,-1790,0
