Symbol,동서_시가(원),동서_종가(원),동서_거래량(주),동서_PER(IFRS-연결),동서_순매수수량(개인)(주),동서_순매수수량(기관계)(주),동서_순매수수량(외국인계)(주)
2015-09-25,36400.0,35600.0,142999.0,27.84,42968,-30582,-13886
2015-09-30,35500.0,36700.0,229882.0,28.7,-8365,6756,908
2015-10-01,37000.0,36050.0,174517.0,28.19,75677,-45000,-30890
2015-10-02,36100.0,35600.0,122830.0,27.84,40580,-14157,-26407
2015-10-05,35750.0,36550.0,150633.0,28.58,36537,-30690,-6044
2015-10-06,36700.0,36150.0,165318.0,28.27,40414,-2456,-40553
2015-10-07,36100.0,35200.0,246996.0,27.52,65672,-48285,-20337
2015-10-08,34900.0,34150.0,227336.0,26.7,41277,-40115,-166
2015-10-12,34150.0,33500.0,250144.0,26.19,51811,-16286,-37390
2015-10-13,33550.0,34400.0,221484.0,26.9,-1405,-5975,17033
2015-10-14,34450.0,33750.0,128765.0,26.39,32570,-30503,-4665
2015-10-15,33300.0,32950.0,298687.0,25.76,51003,-42493,-7374
2015-10-16,33200.0,34500.0,213259.0,26.98,-15042,13837,1205
2015-10-19,34550.0,34400.0,89592.0,26.9,15429,1098,-19388
2015-10-20,34450.0,34700.0,124562.0,27.13,15983,1209,-17263
2015-10-21,34700.0,34550.0,228234.0,27.01,53905,4024,-59263
2015-10-22,34500.0,34100.0,100534.0,26.66,15472,2543,-18515
2015-10-23,34100.0,34550.0,111231.0,27.01,2749,-33686,31037
2015-10-26,34550.0,35250.0,188143.0,27.56,-39775,-127,39299
2015-10-27,35250.0,35950.0,185707.0,28.11,-14643,5272,8369
2015-10-28,36000.0,35750.0,107708.0,27.95,9192,17110,-24372
2015-10-29,35750.0,34200.0,222663.0,26.74,78282,-22517,-55110
2015-10-30,33950.0,33750.0,100953.0,26.39,18447,-2571,-15750
2015-11-02,33100.0,33300.0,128521.0,26.04,23874,-28429,2501
2015-11-03,33500.0,34600.0,101721.0,27.05,-530,6938,-9858
2015-11-04,34650.0,34600.0,64888.0,27.05,3673,8506,-14169
2015-11-05,34200.0,35850.0,190501.0,28.03,-39612,35079,2733
2015-11-06,35950.0,35850.0,150773.0,28.03,9555,37999,-52025
2015-11-09,35850.0,35300.0,138390.0,27.6,16329,14508,-31718
2015-11-10,35300.0,34800.0,120536.0,27.21,-31823,19087,13742
2015-11-11,34550.0,34000.0,98379.0,26.58,31048,2889,-30937
2015-11-12,33800.0,35000.0,76145.0,27.37,-16703,6577,9576
2015-11-13,34900.0,34500.0,55134.0,26.98,-3354,6243,-2520
2015-11-16,33950.0,33650.0,110369.0,26.31,-8307,1405,6902
2015-11-17,34050.0,34300.0,97469.0,26.82,-7798,5620,2178
2015-11-18,34700.0,35250.0,125350.0,27.56,-28118,14684,12817
2015-11-19,35500.0,35850.0,193088.0,28.03,-20184,32867,-13568
2015-11-20,35600.0,35700.0,96222.0,27.91,9058,6339,-18665
2015-11-23,35850.0,35850.0,130474.0,28.03,-348,26196,-26647
2015-11-24,35850.0,35850.0,81305.0,28.03,6114,12819,-16413
2015-11-25,35900.0,36150.0,147682.0,28.27,-13433,31252,-17594
2015-11-26,36300.0,36150.0,139991.0,28.27,-2779,29502,-26164
2015-11-27,36300.0,36400.0,170496.0,28.46,523,31862,-32535
2015-11-30,36400.0,36900.0,254239.0,28.85,-25308,16790,8628
2015-12-01,36300.0,36200.0,120527.0,28.3,26550,-14143,-12459
2015-12-02,36100.0,35100.0,139518.0,27.44,16869,-13346,-3109
2015-12-03,35150.0,34150.0,146459.0,26.7,66562,-64089,-2023
2015-12-04,34000.0,34000.0,115365.0,26.58,60857,-45908,-14700
2015-12-07,34500.0,33200.0,170449.0,25.96,62973,-53250,-10242
2015-12-08,33000.0,32000.0,327371.0,25.02,55168,-27341,-22900
2015-12-09,31300.0,31650.0,355509.0,24.75,-2205,16102,-15150
2015-12-10,31650.0,30850.0,102358.0,24.12,6196,10390,-16656
2015-12-11,31300.0,31100.0,54094.0,24.32,11119,181,-11300
2015-12-14,30800.0,30350.0,112684.0,23.73,-22750,19698,18163
2015-12-15,30100.0,30950.0,82571.0,24.2,-35626,10460,25078
2015-12-16,31650.0,30400.0,124919.0,23.77,35433,-28286,-7449
2015-12-17,31000.0,32100.0,155337.0,25.1,-34602,23245,4959
2015-12-18,32050.0,32350.0,169140.0,25.29,4299,65410,-69266
2015-12-21,32000.0,32350.0,82787.0,25.29,-12974,34369,-21395
2015-12-22,32250.0,31550.0,111129.0,24.67,-3745,3452,293
2015-12-23,31550.0,32000.0,111869.0,25.02,-20985,-3223,30549
2015-12-24,32000.0,31450.0,78025.0,24.59,-3761,12117,-10352
2015-12-28,31500.0,31400.0,184726.0,24.55,-60251,33305,26826
2015-12-29,31400.0,31400.0,91246.0,24.55,-1676,13578,-12252
2015-12-30,31450.0,31150.0,107615.0,24.36,13625,13852,-30963
2016-01-04,31150.0,30500.0,117972.0,25.01,17663,-30178,11785
2016-01-05,30200.0,30750.0,120319.0,25.21,32843,-28293,-4550
2016-01-06,30950.0,31800.0,119119.0,26.08,-26336,4350,21986
2016-01-07,31100.0,30700.0,134216.0,25.17,19529,-14175,-5899
2016-01-08,30400.0,30850.0,116069.0,25.3,-8602,4691,4411
2016-01-11,30550.0,30250.0,121178.0,24.8,1386,14,-1051
2016-01-12,30200.0,30000.0,87006.0,24.6,13701,-6287,2283
2016-01-13,30050.0,30400.0,105042.0,24.93,12332,-18140,6155
2016-01-14,30000.0,29800.0,100684.0,24.44,12704,-6496,-6183
2016-01-15,30100.0,28750.0,186867.0,23.57,-116,-14785,14408
2016-01-18,28100.0,27950.0,271884.0,22.92,-38446,-6463,44780
2016-01-19,27950.0,29300.0,184368.0,24.03,-20317,-11292,31482
2016-01-20,29350.0,31600.0,503219.0,25.91,-225286,90353,140447
2016-01-21,32000.0,30600.0,154365.0,25.09,10483,3221,-13731
2016-01-22,30500.0,30900.0,97787.0,25.34,-20417,13877,6540
2016-01-25,31300.0,32300.0,131474.0,26.49,-51202,31904,20336
2016-01-26,32000.0,31000.0,141519.0,25.42,8849,4019,-14034
2016-01-27,31150.0,31100.0,85273.0,25.5,13049,-14006,961
2016-01-28,31100.0,31400.0,51251.0,25.75,-8780,558,8222
2016-01-29,31600.0,31350.0,140007.0,25.71,14628,-24593,9968
2016-02-01,31400.0,30650.0,156115.0,25.13,22431,-47589,22471
2016-02-02,30650.0,31050.0,87914.0,25.46,-1128,-14073,15952
2016-02-03,30600.0,30200.0,90421.0,24.76,26341,-33924,7583
2016-02-04,30200.0,31300.0,69084.0,25.67,-29718,7759,21959
2016-02-05,31400.0,31650.0,90476.0,25.95,-24791,5123,19675
2016-02-11,30550.0,30450.0,117043.0,24.97,20023,-17188,-2835
2016-02-12,30300.0,29300.0,192390.0,24.03,15484,26389,-41225
2016-02-15,28850.0,29550.0,84470.0,24.23,23593,-11215,-12378
2016-02-16,30000.0,29700.0,50582.0,24.35,20492,-9042,-11550
2016-02-17,29700.0,29500.0,97028.0,24.19,11382,-3123,-7192
2016-02-18,29650.0,29800.0,115983.0,24.44,16407,-32870,16463
2016-02-19,29800.0,29300.0,127723.0,24.03,24171,-48079,23908
2016-02-22,29300.0,29300.0,62612.0,24.03,6365,-941,-2748
2016-02-23,29550.0,29300.0,50189.0,24.03,12244,2311,-15005
2016-02-24,29100.0,29000.0,100613.0,23.78,33835,-19521,-14348
2016-02-25,29050.0,29150.0,55274.0,23.9,4003,2727,-6730
2016-02-26,29350.0,29100.0,53016.0,23.86,12658,-2383,-10275
2016-02-29,29450.0,29500.0,86387.0,24.19,15178,-21357,6178
2016-03-02,30050.0,31750.0,243344.0,26.03,-33265,16398,13751
2016-03-03,32100.0,32150.0,191655.0,26.36,-6966,14160,-11237
2016-03-04,32250.0,31900.0,116263.0,26.16,-10782,7932,2426
2016-03-07,32100.0,32300.0,111021.0,26.49,-31407,15865,16174
2016-03-08,32350.0,32250.0,106093.0,26.44,1201,2658,-3667
2016-03-09,32100.0,31600.0,87723.0,25.91,8215,8413,-16933
2016-03-10,31650.0,32700.0,116701.0,26.81,-45000,33952,11391
2016-03-11,32250.0,32650.0,96317.0,26.77,-1804,2628,-3260
2016-03-14,32700.0,32900.0,97849.0,26.98,-2294,-6430,9517
2016-03-15,33000.0,32900.0,78160.0,26.98,-21591,15849,4219
2016-03-16,33000.0,33750.0,207465.0,27.67,-17187,16627,6300
2016-03-17,33900.0,34000.0,145367.0,27.88,-20842,-1299,22409
2016-03-18,34000.0,34200.0,144369.0,28.04,2270,-28105,25835
2016-03-21,34000.0,33300.0,89793.0,27.31,13599,-9526,-3956
2016-03-22,33350.0,33500.0,88672.0,27.47,-3398,-22076,25474
2016-03-23,33150.0,33050.0,99137.0,27.1,8579,-11017,2438
2016-03-24,32800.0,32600.0,59400.0,26.73,12755,-2806,-9919
2016-03-25,32600.0,32100.0,55443.0,26.32,17247,-16556,-722
2016-03-28,32100.0,32800.0,79565.0,26.9,-9324,1420,9195
2016-03-29,32450.0,33050.0,99795.0,27.1,-6089,-7687,15423
2016-03-30,33350.0,33050.0,68847.0,27.1,12910,-7362,-5548
2016-03-31,33000.0,32150.0,136716.0,26.36,10771,2072,-12222
2016-04-01,31650.0,32600.0,85519.0,26.73,-15067,17615,-2428
2016-04-04,32600.0,32750.0,55240.0,26.85,-6432,10506,-4043
2016-04-05,32850.0,32300.0,59162.0,26.49,2103,17464,-19487
2016-04-06,32300.0,31850.0,78045.0,26.12,13465,12263,-24498
2016-04-07,31850.0,32900.0,112665.0,26.98,-51397,36562,12092
2016-04-08,32800.0,33850.0,111179.0,27.76,-59371,45790,12091
2016-04-11,34000.0,33200.0,94294.0,27.22,12747,1894,-25632
2016-04-12,33450.0,33050.0,46299.0,27.1,11085,-5968,-3836
2016-04-14,33100.0,33250.0,78726.0,27.26,-21574,-53,21627
2016-04-15,33500.0,33000.0,76786.0,27.06,20,-10335,11700
2016-04-18,33150.0,33650.0,94187.0,27.59,-31229,23718,7751
2016-04-19,33750.0,33100.0,73153.0,27.14,34443,-13539,-20904
2016-04-20,33350.0,32750.0,81400.0,26.85,22821,-6739,-14602
2016-04-21,32700.0,33200.0,84087.0,27.22,-28558,14042,14500
2016-04-22,32850.0,32950.0,39348.0,27.02,10510,-2646,-7835
2016-04-25,33050.0,33400.0,84030.0,27.39,-29128,-8561,37687
2016-04-26,33200.0,33400.0,81797.0,27.39,-8852,-18400,27252
2016-04-27,33400.0,33150.0,82893.0,27.18,-2834,13489,-10171
2016-04-28,33000.0,33350.0,84139.0,27.35,-10353,-1865,12218
2016-04-29,33350.0,32250.0,103055.0,26.44,51959,-11205,-40670
2016-05-02,32300.0,32000.0,101258.0,26.24,11700,5721,-17233
2016-05-03,32000.0,32500.0,70087.0,26.65,-19663,-8311,28574
2016-05-04,32650.0,32800.0,71652.0,26.9,4671,8860,-13531
2016-05-09,32500.0,32850.0,70590.0,26.94,-2245,-4154,6430
2016-05-10,32500.0,32750.0,51866.0,26.85,18513,-1059,-17454
2016-05-11,32700.0,32250.0,56968.0,26.44,-3091,-2798,5889
2016-05-12,32500.0,32350.0,45873.0,26.53,-7709,4055,3654
2016-05-13,32600.0,32150.0,55616.0,26.36,16617,-4148,-12474
2016-05-16,31950.0,32300.0,70517.0,26.49,-16973,15051,1917
2016-05-17,32400.0,32550.0,66031.0,26.69,-8276,8705,-1429
2016-05-18,32600.0,32300.0,64065.0,26.49,-3340,3440,-100
2016-05-19,32300.0,31800.0,63247.0,26.08,24610,-2662,-21479
2016-05-20,31800.0,32050.0,57955.0,26.28,-20510,10132,10378
2016-05-23,32100.0,32450.0,43964.0,26.61,-17781,-406,12187
2016-05-24,32500.0,32450.0,47239.0,26.61,-16706,3637,9069
2016-05-25,32300.0,32550.0,59816.0,26.69,-16906,6556,9348
2016-05-26,32550.0,32550.0,36059.0,26.69,-6616,5303,1313
2016-05-27,32800.0,32700.0,57647.0,26.81,-23104,3995,19109
2016-05-30,32750.0,32600.0,51160.0,26.73,-8950,9244,-795
2016-05-31,32450.0,33300.0,177389.0,27.31,-46207,12958,33229
2016-06-01,33500.0,33800.0,145154.0,27.72,-39008,37848,441
2016-06-02,33950.0,34000.0,124556.0,27.88,-19652,857,18795
2016-06-03,34150.0,33600.0,133197.0,27.55,16225,-6049,-8877
2016-06-07,33700.0,33700.0,220321.0,27.63,45249,-23104,-18987
2016-06-08,33700.0,34000.0,93738.0,27.88,-3268,-7401,11157
2016-06-09,33700.0,34200.0,119999.0,28.04,14806,-4325,-8711
2016-06-10,33800.0,33450.0,73337.0,27.43,13293,-13297,234
2016-06-13,33450.0,33450.0,90502.0,27.43,-8566,-2542,11008
2016-06-14,33200.0,33550.0,53445.0,27.51,13025,-9614,-3411
2016-06-15,33300.0,33150.0,59436.0,27.18,30944,1382,-33326
2016-06-16,33400.0,33350.0,64127.0,27.35,10397,5220,-15617
2016-06-17,33300.0,32900.0,79652.0,26.98,32685,6157,-38922
2016-06-20,33300.0,33000.0,38777.0,27.06,-3859,1941,1903
2016-06-21,33000.0,33150.0,44816.0,27.18,12850,-12081,-920
2016-06-22,32900.0,33400.0,63732.0,27.39,9672,16982,-17107
2016-06-23,33450.0,33150.0,42425.0,27.18,12760,1887,-14677
2016-06-24,33500.0,32950.0,186877.0,27.02,1125,36893,-36320
2016-06-27,32300.0,33550.0,170264.0,27.51,9755,24341,-35096
2016-06-28,33250.0,33000.0,67478.0,27.06,-479,10359,-9849
2016-06-29,33400.0,33250.0,91985.0,27.26,7617,-37416,36317
2016-06-30,33500.0,33350.0,63336.0,27.35,-9445,-8210,20099
2016-07-01,33100.0,33250.0,42262.0,27.26,-8620,-242,8662
2016-07-04,33600.0,33150.0,41257.0,27.18,6719,4927,-11676
2016-07-05,33300.0,33200.0,38113.0,27.22,-2134,-5287,5921
2016-07-06,33200.0,32650.0,76210.0,26.77,29189,-7241,-20452
2016-07-07,32400.0,32600.0,70792.0,26.73,9785,-3266,-9504
2016-07-08,32600.0,32350.0,35954.0,26.53,17716,-3430,-13886
2016-07-11,32200.0,32500.0,42186.0,26.65,3519,1990,-5149
2016-07-12,32250.0,32950.0,68771.0,27.02,-3634,-1056,9225
2016-07-13,33000.0,33300.0,75326.0,27.31,-10180,-3294,13803
2016-07-14,33350.0,34250.0,222795.0,28.08,-32236,7202,25030
2016-07-15,34350.0,33750.0,89115.0,27.67,-3846,-14498,18514
2016-07-18,34000.0,33900.0,36404.0,27.8,-4870,13,3915
2016-07-19,33500.0,34050.0,70153.0,27.92,-20234,-10536,35487
2016-07-20,34050.0,33600.0,40893.0,27.55,8787,-6765,-1335
2016-07-21,33600.0,32950.0,87642.0,27.02,27499,-24840,-2659
2016-07-22,33150.0,32900.0,35676.0,26.98,-3987,-1576,5262
2016-07-25,32800.0,32900.0,52597.0,26.98,-3286,-12924,16204
2016-07-26,32800.0,33050.0,42963.0,27.1,-13851,-2242,16893
2016-07-27,32850.0,32700.0,34639.0,26.81,-1585,-2737,4677
2016-07-28,32750.0,32600.0,72169.0,26.73,22315,-3669,-19455
2016-07-29,32600.0,32600.0,57770.0,26.73,1263,-114,-1626
2016-08-01,32600.0,32800.0,63184.0,26.9,-12171,-15333,25319
2016-08-02,32800.0,32200.0,65010.0,26.4,25894,-7426,-15268
2016-08-03,32250.0,31800.0,45771.0,26.08,941,3368,-3504
2016-08-04,31850.0,31800.0,53897.0,26.08,-13187,2693,13072
2016-08-05,31750.0,32000.0,31811.0,26.24,860,46,802
2016-08-08,32000.0,31200.0,77694.0,25.58,27797,-26570,-1158
2016-08-09,31400.0,31600.0,27561.0,25.91,-10160,-1964,12571
2016-08-10,31400.0,32500.0,43053.0,26.65,-16020,3332,12719
2016-08-11,32500.0,32400.0,34178.0,26.57,-12429,314,12115
2016-08-12,32450.0,32150.0,47500.0,26.36,3252,-13166,10083
2016-08-16,31900.0,32200.0,39131.0,26.4,-15132,1450,13681
2016-08-17,32150.0,31700.0,49645.0,25.99,1156,-2977,1830
2016-08-18,31800.0,31850.0,31171.0,26.12,-6757,1284,5537
2016-08-19,31700.0,31350.0,61316.0,25.71,30779,-16726,-14085
2016-08-22,31300.0,31100.0,72090.0,25.5,-5522,-7893,12805
2016-08-23,31000.0,30550.0,45912.0,25.05,6305,-3985,-2264
2016-08-24,30550.0,30850.0,39736.0,25.3,-384,-5225,5802
2016-08-25,30800.0,30750.0,62632.0,25.21,1064,-5841,5027
2016-08-26,30700.0,30650.0,42101.0,25.13,-11618,1304,10314
2016-08-29,30650.0,30050.0,71605.0,24.64,13284,-17902,4615
2016-08-30,30000.0,30000.0,62906.0,24.6,9081,-13874,5193
2016-08-31,30000.0,30850.0,165308.0,25.3,15630,-15335,-297
2016-09-01,30100.0,29650.0,88970.0,24.31,25466,-475,-25322
2016-09-02,29600.0,29350.0,119990.0,24.07,-10298,-9191,16967
2016-09-05,29450.0,29950.0,62422.0,24.56,-23196,-8491,32037
2016-09-06,29750.0,30400.0,41356.0,24.93,-6152,-5158,11310
2016-09-07,30400.0,30350.0,80926.0,24.89,3929,-26758,22907
2016-09-08,30000.0,30250.0,75488.0,24.8,18336,-28790,10454
2016-09-09,30150.0,29750.0,66766.0,24.39,8644,-6132,-2512
2016-09-12,29750.0,29550.0,24792.0,24.23,3025,1520,-4545
2016-09-13,29500.0,29350.0,58669.0,24.07,3226,4793,-7816
2016-09-19,29300.0,29400.0,51649.0,24.11,10081,-4924,-3157
2016-09-20,29200.0,29750.0,54775.0,24.39,-326,-3003,2500
2016-09-21,29800.0,30150.0,83254.0,24.72,-34295,3668,30627
2016-09-22,30150.0,29700.0,55150.0,24.35,6135,948,-7083
2016-09-23,29700.0,29850.0,58717.0,24.48,-10877,-2368,13213
2016-09-26,29900.0,29450.0,59324.0,24.15,13464,2840,-16303
2016-09-27,29200.0,29750.0,51804.0,24.39,7203,-1170,-6033
2016-09-28,29700.0,29650.0,36785.0,24.31,-12190,2818,9421
2016-09-29,29550.0,29700.0,29472.0,24.35,493,-2369,1844
2016-09-30,29500.0,29250.0,95878.0,23.98,28214,-11049,-13558
2016-10-04,29250.0,29200.0,44314.0,23.94,397,2711,-3108
2016-10-05,29200.0,28950.0,45463.0,23.74,13900,-7831,-6104
2016-10-06,28850.0,29150.0,42259.0,23.9,-11502,13120,-1238
2016-10-07,29150.0,28850.0,54665.0,23.66,15504,-1339,-14137
2016-10-10,28750.0,28800.0,28218.0,23.62,1464,-1235,-229
2016-10-11,29050.0,29000.0,27577.0,23.78,-6337,-5418,11755
2016-10-12,28950.0,28800.0,44744.0,23.62,21614,-17904,-3210
2016-10-13,28900.0,29000.0,31957.0,23.78,-18793,-1189,19982
2016-10-14,28800.0,29000.0,26647.0,23.78,1241,468,-1742
2016-10-17,28850.0,28550.0,97938.0,23.41,16404,-10907,-5515
2016-10-18,28450.0,28650.0,53462.0,23.49,-15526,-14981,30007
2016-10-19,28700.0,28150.0,38220.0,23.08,12921,-2652,-13118
2016-10-20,28200.0,27350.0,95212.0,22.43,35820,-1748,-34089
2016-10-21,27350.0,26700.0,170867.0,21.89,11564,-14664,973
2016-10-24,26750.0,27250.0,81312.0,22.34,-8976,120,9023
2016-10-25,27250.0,27300.0,55760.0,22.39,840,-15917,14860
2016-10-26,27300.0,27200.0,36727.0,22.3,879,-9144,8065
2016-10-27,27000.0,27550.0,51345.0,22.59,-2737,2459,305
2016-10-28,27550.0,27200.0,41183.0,22.3,-6659,11827,-5740
2016-10-31,27100.0,27150.0,55676.0,22.26,-5428,3280,2148
2016-11-01,27000.0,26850.0,58056.0,22.02,-2325,388,1902
2016-11-02,27000.0,26600.0,85350.0,21.81,-20317,16140,6091
2016-11-03,26500.0,26650.0,45807.0,21.85,15055,-2780,-12446
2016-11-04,26750.0,27000.0,33096.0,22.14,-4679,-1769,6448
2016-11-07,27000.0,26850.0,28177.0,22.02,6552,3005,-9957
2016-11-08,26850.0,27200.0,22612.0,22.3,-6708,607,6101
2016-11-09,27300.0,26650.0,84824.0,21.85,1207,1121,-2440
2016-11-10,26950.0,26650.0,54656.0,21.85,22451,2875,-25176
2016-11-11,26650.0,26650.0,45070.0,21.85,-345,535,10
2016-11-14,26750.0,26750.0,48239.0,21.93,14962,-2739,-12073
2016-11-15,26650.0,26700.0,54107.0,21.89,13325,-8582,-4293
2016-11-16,27000.0,27200.0,34158.0,22.3,-3872,3325,547
2016-11-17,27500.0,27800.0,58841.0,22.8,-8066,1914,5997
2016-11-18,28000.0,27200.0,42398.0,22.3,10670,1226,-11896
2016-11-21,27350.0,26800.0,38013.0,21.98,2703,6372,-9075
2016-11-22,26800.0,26750.0,22846.0,21.93,9753,-7051,-2702
2016-11-23,27000.0,26700.0,22328.0,21.89,4742,-3477,-1265
2016-11-24,26800.0,26300.0,53896.0,21.57,21655,-15784,-5881
2016-11-25,26200.0,26250.0,18552.0,21.52,2469,2002,-4671
2016-11-28,26250.0,26050.0,22692.0,21.36,-1350,355,995
2016-11-29,26000.0,26300.0,65073.0,21.57,-6133,2234,3884
2016-11-30,26550.0,26600.0,84446.0,21.81,-14458,4548,9375
2016-12-01,26650.0,26200.0,34964.0,21.48,2451,4464,-8555
2016-12-02,26500.0,25900.0,36519.0,21.24,4344,550,-3394
2016-12-05,25950.0,25900.0,23029.0,21.24,-6979,2799,4180
2016-12-06,26100.0,25750.0,53976.0,21.11,13945,4198,-18293
2016-12-07,25750.0,25250.0,48045.0,20.7,18007,-2090,-16063
2016-12-08,25450.0,25500.0,76583.0,20.91,2147,-5360,3213
2016-12-09,25450.0,25550.0,38188.0,20.95,6512,-474,-6038
2016-12-12,25350.0,25600.0,33204.0,20.99,-679,-279,993
2016-12-13,25600.0,26100.0,44602.0,21.4,-7919,1726,6423
2016-12-14,26150.0,26550.0,31533.0,21.77,-5516,-230,5746
2016-12-15,26650.0,26050.0,41016.0,21.36,18696,-4546,-14150
2016-12-16,26550.0,26350.0,45042.0,21.61,404,7492,-7896
2016-12-19,26500.0,26850.0,51897.0,22.02,-3668,7299,-3631
2016-12-20,27400.0,27300.0,50517.0,22.39,-14937,5254,9683
2016-12-21,27500.0,27250.0,38370.0,22.34,5081,-5638,557
2016-12-22,27250.0,27200.0,35544.0,22.3,-3351,1924,1427
2016-12-23,27400.0,27150.0,30878.0,22.26,-5400,9152,-7048
2016-12-26,27250.0,27350.0,30552.0,22.43,-4172,7314,-3528
2016-12-27,27350.0,27550.0,44327.0,22.59,-13349,17118,-4115
2016-12-28,27100.0,27000.0,23108.0,22.14,-4622,3250,631
2016-12-29,27100.0,27550.0,33374.0,22.59,-21541,2242,17815
2017-01-02,27200.0,27050.0,20358.0,22.66,1650,-767,-733
2017-01-03,26950.0,26900.0,22983.0,22.53,2242,-4346,2276
2017-01-04,26850.0,26650.0,27854.0,22.32,5712,-5207,-1426
2017-01-05,26750.0,26650.0,40804.0,22.32,9669,-8742,-1420
2017-01-06,26800.0,26600.0,23746.0,22.28,4505,-7140,2635
2017-01-09,26600.0,26050.0,35320.0,21.82,11961,-8875,-3086
2017-01-10,26050.0,26050.0,43493.0,21.82,9476,-7846,-1630
2017-01-11,26100.0,25950.0,31653.0,21.73,-4046,6186,-2140
2017-01-12,25800.0,26050.0,39993.0,21.82,-19916,5400,14516
2017-01-13,26350.0,26350.0,26422.0,22.07,-12127,3166,8942
2017-01-16,26300.0,26600.0,23155.0,22.28,-7319,5717,1602
2017-01-17,26700.0,26400.0,24245.0,22.11,147,1646,-1793
2017-01-18,26200.0,26500.0,32932.0,22.2,-5601,-3396,8997
2017-01-19,26700.0,26650.0,35501.0,22.32,-7879,3160,4719
2017-01-20,26700.0,26550.0,45730.0,22.24,-17496,9717,8122
2017-01-23,26600.0,26050.0,39376.0,21.82,10841,-4290,-6551
2017-01-24,26050.0,26050.0,36372.0,21.82,-15,-6383,6398
2017-01-25,26100.0,26000.0,23597.0,21.78,117,3812,-4120
2017-01-26,26200.0,26250.0,47263.0,21.99,-4485,-60,4545
2017-01-31,26250.0,25600.0,90551.0,21.44,38519,-37075,-1638
2017-02-01,25800.0,25500.0,78746.0,21.36,1005,-17984,17979
2017-02-02,25500.0,25350.0,64598.0,21.23,9278,-12389,3111
2017-02-03,25300.0,25200.0,63159.0,21.11,21827,-17734,-3500
2017-02-06,25200.0,24800.0,53467.0,20.77,13767,-19605,5825
2017-02-07,24700.0,24850.0,56305.0,20.81,3924,-13766,9342
2017-02-08,24950.0,24950.0,29855.0,20.9,-450,-1801,2251
2017-02-09,24950.0,24900.0,28783.0,20.86,6250,-5058,-1156
2017-02-10,24900.0,25100.0,61837.0,21.02,-6751,-4370,10621
2017-02-13,25200.0,25550.0,41303.0,21.4,-4539,-2470,7009
2017-02-14,25600.0,25650.0,40343.0,21.48,3099,-8409,1247
2017-02-15,25900.0,26050.0,48515.0,21.82,-10221,2894,7082
2017-02-16,26200.0,25900.0,38507.0,21.69,70,-8267,8197
2017-02-17,25900.0,25800.0,49741.0,21.61,6402,-4641,-1766
2017-02-20,25850.0,25650.0,25362.0,21.48,-4873,8135,-3300
2017-02-21,25800.0,25950.0,47835.0,21.73,-6259,-638,6897
2017-02-22,25950.0,25750.0,40210.0,21.57,7100,-7878,291
2017-02-23,25800.0,25700.0,42504.0,21.53,8154,-3210,-5944
2017-02-24,25800.0,25700.0,61186.0,21.53,1843,3776,-5649
2017-02-27,25700.0,25450.0,58558.0,21.32,7458,-10936,3478
2017-02-28,25700.0,25500.0,91756.0,21.36,2505,446,-2971
2017-03-02,25550.0,25350.0,64828.0,21.23,18978,5600,-26031
2017-03-03,25350.0,25550.0,33398.0,21.4,2111,-1662,-459
2017-03-06,25500.0,25450.0,31025.0,21.32,1461,-12063,10584
2017-03-07,25550.0,25050.0,51386.0,20.98,21604,-10487,-11124
2017-03-08,25050.0,24950.0,38641.0,20.9,-5579,-8774,14353
2017-03-09,25200.0,25250.0,44634.0,21.15,-10721,-2974,13695
2017-03-10,25400.0,25350.0,40074.0,21.23,1592,-16815,15223
2017-03-13,25350.0,25700.0,29400.0,21.53,-6692,-5163,11947
2017-03-14,25700.0,25750.0,54866.0,21.57,-15253,-6515,22266
2017-03-15,25900.0,25350.0,34489.0,21.23,9336,-1556,-7317
2017-03-16,25750.0,25850.0,45507.0,21.65,-11182,3464,7718
2017-03-17,25650.0,25800.0,92858.0,21.61,-13842,32127,-18248
