Symbol,고려제강_시가(원),고려제강_종가(원),고려제강_거래량(주),고려제강_PER(IFRS-연결),고려제강_순매수수량(개인)(주),고려제강_순매수수량(기관계)(주),고려제강_순매수수량(외국인계)(주)
2017-10-18,35500.0,35350.0,7329.0,13.97,1414,-753,-216
2017-10-19,35150.0,35450.0,10938.0,14.01,-1338,2739,-2001
2017-10-20,35100.0,35750.0,6791.0,14.13,-811,532,279
2017-10-23,35400.0,35050.0,8623.0,13.85,3493,-2418,-1525
2017-10-24,34700.0,35300.0,5288.0,13.95,-2310,1754,556
2017-10-25,35100.0,35450.0,5762.0,14.01,1237,-16,-1221
2017-10-26,35450.0,35650.0,11093.0,14.09,-3202,3713,-665
2017-10-27,35200.0,35650.0,15405.0,14.09,-3768,5930,-2212
2017-10-30,35650.0,35700.0,9130.0,14.11,3135,-4387,1123
2017-10-31,35450.0,35200.0,10403.0,13.91,6345,-4039,-3227
2017-11-01,35050.0,35450.0,9851.0,14.01,-1081,-87,918
2017-11-02,35600.0,35400.0,5470.0,13.99,234,195,-435
2017-11-03,35650.0,35500.0,7458.0,14.03,-3502,2499,1009
2017-11-06,35550.0,35100.0,10310.0,13.87,711,-280,-631
2017-11-07,35050.0,35300.0,8772.0,13.95,-2055,78,1977
2017-11-08,35200.0,35650.0,14692.0,14.09,-1281,2042,1126
2017-11-09,35800.0,36650.0,20780.0,14.48,-361,2230,1231
2017-11-10,36550.0,37000.0,38849.0,14.62,-4594,5015,1949
2017-11-13,37000.0,36400.0,15264.0,14.38,-6806,5821,985
2017-11-14,36400.0,36600.0,10203.0,14.46,-1163,2093,-930
2017-11-15,36250.0,36300.0,100977.0,14.34,90656,1034,-1700
2017-11-16,36400.0,35800.0,6814.0,14.15,2861,-888,-1973
2017-11-17,35550.0,34950.0,20684.0,13.81,4257,-1710,-2547
2017-11-20,34950.0,34750.0,12059.0,13.73,2423,-3486,1063
2017-11-21,34600.0,35100.0,12153.0,13.87,1311,1138,-1281
2017-11-22,34900.0,34850.0,11565.0,13.77,6218,-2520,-4142
2017-11-23,34650.0,35000.0,7906.0,13.83,-865,1802,-937
2017-11-24,35100.0,35250.0,13913.0,13.93,-3323,3005,1018
2017-11-27,35050.0,35000.0,12581.0,13.83,2056,951,1069
2017-11-28,34850.0,34700.0,11371.0,13.71,5682,-581,-4243
2017-11-29,34700.0,34600.0,8931.0,13.67,1536,234,-681
2017-11-30,34850.0,35250.0,27894.0,13.93,-3593,6695,-1181
2017-12-01,35350.0,34700.0,9791.0,13.71,5209,-4452,-757
2017-12-04,35050.0,34850.0,9129.0,13.77,-4867,1259,3808
2017-12-05,34550.0,35600.0,12290.0,14.07,-4924,3438,1486
2017-12-06,35900.0,35100.0,9463.0,13.87,-1047,1856,-806
2017-12-07,35350.0,35350.0,9923.0,13.97,-2446,3353,-907
2017-12-08,35050.0,34800.0,8570.0,13.75,3253,-1925,-1328
2017-12-11,34600.0,34800.0,9440.0,13.75,703,-1157,554
