Symbol,SK텔레콤_시가(원),SK텔레콤_종가(원),SK텔레콤_거래량(주),SK텔레콤_PER(IFRS-연결),SK텔레콤_순매수수량(개인)(주),SK텔레콤_순매수수량(기관계)(주),SK텔레콤_순매수수량(외국인계)(주)
2011-03-11,163500.0,160500.0,125786.0,7.04,10959,-17912,19827
2011-03-14,159500.0,160500.0,121843.0,7.04,-3321,6252,50
2011-03-15,158000.0,157000.0,246519.0,6.88,19898,482,52
2011-03-16,156500.0,160000.0,211882.0,7.02,-14056,-2496,-12372
2011-03-17,160000.0,160000.0,217141.0,7.02,-3931,-128,11727
2011-03-18,158500.0,158000.0,356305.0,6.93,24936,-12309,-13069
2011-03-21,159000.0,160500.0,95661.0,7.04,-16187,-2416,13521
2011-03-22,160000.0,158500.0,94717.0,6.95,17726,-23442,-2987
2011-03-23,159000.0,159000.0,77417.0,6.97,5240,-15930,2524
2011-03-24,158500.0,159000.0,68123.0,6.97,1937,-5908,-256
2011-03-25,158500.0,160500.0,122274.0,7.04,-22855,23682,-4123
2011-03-28,161000.0,161000.0,153124.0,7.06,-1976,-414,5098
2011-03-29,160000.0,160500.0,134623.0,7.04,-4933,7604,-2158
2011-03-30,159500.0,161000.0,231297.0,7.06,-24829,41322,-24539
2011-03-31,161000.0,163500.0,188026.0,7.17,-29321,32542,3450
2011-04-01,163000.0,165500.0,176575.0,7.26,-45581,43890,1046
2011-04-04,165000.0,165000.0,103933.0,7.23,-14710,8411,2128
2011-04-05,165000.0,166000.0,110001.0,7.28,-22998,25889,-4163
2011-04-06,165000.0,164000.0,82607.0,7.19,-970,3276,7523
2011-04-07,164000.0,162000.0,146800.0,7.1,9657,-1982,1568
2011-04-08,162000.0,160500.0,246360.0,7.04,24409,-19508,9392
2011-04-11,161000.0,159000.0,126647.0,6.97,38077,-28457,-451
2011-04-12,159000.0,159500.0,179702.0,6.99,20369,-7008,5249
2011-04-13,158500.0,159000.0,74390.0,6.97,33286,-28374,581
2011-04-14,158000.0,159000.0,217630.0,6.97,68756,-75491,-2079
2011-04-15,157000.0,158000.0,48084.0,6.93,-32,-7390,210
2011-04-18,157500.0,158500.0,86251.0,6.95,6333,4666,-34
2011-04-19,157500.0,157500.0,91336.0,6.91,8790,-5243,-883
2011-04-20,158000.0,159000.0,104145.0,6.97,-684,-19967,1573
2011-04-21,159000.0,159500.0,88022.0,6.99,-36444,10750,-766
2011-04-22,160000.0,158500.0,95895.0,6.95,-4853,266,-90
2011-04-25,160000.0,160000.0,85425.0,7.02,2092,1919,9039
2011-04-26,159000.0,160500.0,137576.0,7.04,-11925,11194,-9223
2011-04-27,160500.0,163000.0,172898.0,7.15,-46589,39519,2778
2011-04-28,162000.0,161500.0,134020.0,7.08,10632,9228,5363
2011-04-29,161000.0,162500.0,135759.0,7.12,-9561,3779,-3542
2011-05-02,162500.0,163500.0,140154.0,7.17,-39294,26235,-9437
2011-05-03,164000.0,165000.0,158448.0,7.23,-2405,23695,-20389
2011-05-04,164000.0,166000.0,178154.0,7.28,-13534,17467,-6864
2011-05-06,166000.0,169000.0,253013.0,7.41,-71557,45516,30903
2011-05-09,167500.0,165500.0,160479.0,7.26,2255,27240,6695
2011-05-11,165000.0,162500.0,183323.0,7.12,38550,-27460,447
2011-05-12,163000.0,161000.0,169212.0,7.06,36050,-33076,-266
2011-05-13,161500.0,162000.0,88920.0,7.1,6399,-8506,4180
2011-05-16,161500.0,164000.0,122385.0,7.19,-13886,20821,-6015
2011-05-17,163500.0,163500.0,148759.0,7.17,-13480,19716,1022
2011-05-18,164500.0,165000.0,122304.0,7.23,-25123,16476,4954
2011-05-19,164000.0,165000.0,131864.0,7.23,-11300,16170,-3862
2011-05-20,166500.0,167500.0,326065.0,7.34,-73247,72144,-2423
2011-05-23,169000.0,168000.0,100848.0,7.37,-14525,7984,6462
2011-05-24,166500.0,164000.0,205440.0,7.19,-9464,7242,-50
2011-05-25,164000.0,162500.0,104336.0,7.12,25552,-29516,107
2011-05-26,161500.0,161500.0,137847.0,7.08,27959,-30103,0
2011-05-27,160500.0,161000.0,133185.0,7.06,15952,-7633,-45
2011-05-30,161000.0,160000.0,167678.0,7.02,31995,-26789,1
2011-05-31,160000.0,160000.0,935522.0,7.02,-5593,49252,-89636
2011-06-01,160000.0,160000.0,297435.0,7.02,23912,-95603,64340
2011-06-02,159500.0,159000.0,314236.0,6.97,23679,4872,-10545
2011-06-03,159000.0,159500.0,169589.0,6.99,6342,-63544,36335
2011-06-07,158500.0,160000.0,111976.0,7.02,319,-6066,0
2011-06-08,159500.0,157500.0,140950.0,6.91,20236,-3112,0
2011-06-09,157500.0,155500.0,299172.0,6.82,74688,-51281,-5731
2011-06-10,155500.0,152500.0,235724.0,6.69,56376,-20569,-21513
2011-06-13,151000.0,153500.0,159225.0,6.73,-4497,7146,-25870
2011-06-14,152500.0,152500.0,133387.0,6.69,-2159,-9079,1200
2011-06-15,152500.0,153500.0,145122.0,6.73,7267,-24339,12234
2011-06-16,152500.0,153000.0,66295.0,6.71,8069,-1552,6627
2011-06-17,152000.0,154000.0,161725.0,6.75,-19774,312,-4888
2011-06-20,153500.0,154500.0,66123.0,6.77,-398,2325,-12646
2011-06-21,154500.0,156500.0,129472.0,6.86,-24415,21841,-3419
2011-06-22,156500.0,158500.0,109382.0,6.95,-23906,26046,-7600
2011-06-23,158000.0,157500.0,93991.0,6.91,-8631,25239,-12078
2011-06-24,158000.0,160000.0,139442.0,7.02,-48185,55543,-14336
2011-06-27,160000.0,156500.0,167635.0,6.86,761,17164,24182
2011-06-28,158000.0,159000.0,118324.0,6.97,-40713,-13203,28718
2011-06-29,160000.0,159500.0,128469.0,6.99,-21653,-3653,19940
2011-06-30,159500.0,161500.0,109325.0,7.08,-23749,14352,11641
2011-07-01,162000.0,161000.0,90960.0,7.06,-5675,-528,3491
2011-07-04,161500.0,161500.0,106989.0,7.08,10990,-15764,-63
2011-07-05,160000.0,160500.0,52707.0,7.04,-5878,5185,-2732
2011-07-06,161000.0,159500.0,102393.0,6.99,9481,-10402,1664
2011-07-07,153000.0,154500.0,690222.0,6.77,196298,-200607,593
2011-07-08,151500.0,149500.0,1216799.0,6.55,307891,-58149,-250276
2011-07-11,145500.0,144000.0,516613.0,6.31,207345,-62091,-156455
2011-07-12,142000.0,140500.0,829178.0,6.16,274294,-156332,-123305
2011-07-13,142000.0,140000.0,541925.0,6.14,116543,27128,-172667
2011-07-14,140500.0,140500.0,452180.0,6.16,97110,-20797,-51146
2011-07-15,140500.0,144000.0,327026.0,6.31,-64750,102110,-54846
2011-07-18,143000.0,144000.0,263441.0,6.31,-35522,107502,-58179
2011-07-19,144000.0,143500.0,244393.0,6.29,-28688,44508,-39041
2011-07-20,145500.0,144000.0,282211.0,6.31,-30641,65011,-55023
2011-07-21,144500.0,144500.0,241665.0,6.34,-20389,32923,-87634
2011-07-22,144500.0,143500.0,248710.0,6.29,-6049,-16959,-28529
2011-07-25,143500.0,144500.0,156467.0,6.34,-36489,-4336,10944
2011-07-26,144500.0,147500.0,302269.0,6.47,-114370,97550,6678
2011-07-27,147500.0,151500.0,373512.0,6.64,-168344,167560,-10955
2011-07-28,149000.0,147500.0,231187.0,6.47,15197,3532,-72285
2011-07-29,147000.0,147000.0,216890.0,6.45,-17223,39711,-57919
2011-08-01,148500.0,149500.0,182599.0,6.55,-78270,-19652,46184
2011-08-02,148500.0,145500.0,243891.0,6.38,37857,-41601,-18197
2011-08-03,143500.0,144000.0,213402.0,6.31,-5027,-29732,25928
2011-08-04,143500.0,145000.0,166051.0,6.36,-20786,-612,-24080
2011-08-05,140500.0,141000.0,457812.0,6.18,-31374,56288,-87071
2011-08-08,141000.0,135500.0,510869.0,5.94,-1056,12495,-43542
2011-08-09,133000.0,131500.0,488531.0,5.77,-58467,38813,-7440
2011-08-10,135000.0,131000.0,374149.0,5.74,35556,-4494,-38510
2011-08-11,129500.0,135000.0,517559.0,5.92,-147857,127913,-9089
2011-08-12,136500.0,134000.0,315567.0,5.88,5649,-2663,-39287
2011-08-16,135500.0,139500.0,276650.0,6.12,-65598,73254,-11871
2011-08-17,140500.0,146500.0,382861.0,6.42,-88099,124007,-47017
2011-08-18,145500.0,156000.0,792305.0,6.84,-177956,270623,-157192
2011-08-19,153000.0,151500.0,671592.0,6.64,-125845,95629,-34470
2011-08-22,153000.0,152500.0,183337.0,6.69,-25974,83316,-76414
2011-08-23,153000.0,157500.0,271023.0,6.91,-57042,134143,-64564
2011-08-24,154500.0,151500.0,375403.0,6.64,19504,27051,-49752
2011-08-25,150000.0,152500.0,255344.0,6.69,-8762,25952,-81074
2011-08-26,150500.0,144500.0,276958.0,6.34,-29041,-45522,-17747
2011-08-29,144500.0,150000.0,275630.0,6.58,14442,-13730,-35762
2011-08-30,148000.0,152000.0,232888.0,6.66,-12831,7457,-29824
2011-08-31,152000.0,155000.0,164876.0,6.8,-31327,-15513,10344
2011-09-01,156000.0,151500.0,340058.0,6.64,17904,4755,-36872
2011-09-02,150500.0,151000.0,146191.0,6.62,-3234,31468,-37181
2011-09-05,152500.0,154500.0,235102.0,6.77,-40322,63417,-32162
2011-09-06,151500.0,154000.0,314245.0,6.75,-22760,123723,-112729
2011-09-07,154000.0,154500.0,225044.0,6.77,-11635,85409,-100530
2011-09-08,153500.0,151000.0,281988.0,6.62,23604,144710,-183318
2011-09-09,150000.0,148000.0,152328.0,6.49,14394,39158,-45034
2011-09-14,146000.0,146000.0,241488.0,6.4,8996,9748,-46880
2011-09-15,147500.0,153000.0,219318.0,6.71,-42690,41610,1055
2011-09-16,155000.0,159500.0,307679.0,6.99,-96199,107093,-63387
2011-09-19,156000.0,154000.0,269388.0,6.75,13807,42005,-64206
2011-09-20,151500.0,150500.0,242378.0,6.6,3465,39851,-79956
2011-09-21,149000.0,149000.0,258205.0,6.53,52021,-42380,-21584
2011-09-22,147500.0,145500.0,351121.0,6.38,65559,41866,-76359
2011-09-23,145000.0,147500.0,327691.0,6.47,-41225,33665,-33840
2011-09-26,149000.0,155500.0,361726.0,6.82,-121529,129555,-78791
2011-09-27,156000.0,153000.0,328207.0,6.71,-8148,86828,-148454
2011-09-28,155000.0,153000.0,245094.0,6.71,-12475,66643,-79340
2011-09-29,154500.0,152000.0,143199.0,6.66,21602,-7666,-10562
2011-09-30,150500.0,149500.0,305661.0,6.55,-10262,59993,-41055
2011-10-04,147500.0,148500.0,295271.0,6.51,-9023,70017,-60646
2011-10-05,149500.0,156000.0,453809.0,6.84,-108128,169872,-97902
2011-10-06,157000.0,157500.0,244590.0,6.91,-15456,104683,-113000
2011-10-07,156000.0,157500.0,180578.0,6.91,-26125,47010,-11810
2011-10-10,156500.0,154500.0,123138.0,6.77,12489,25400,-34607
2011-10-11,154000.0,155000.0,155740.0,6.8,18591,-45117,16333
2011-10-12,155000.0,155000.0,124952.0,6.8,-2400,27914,-7358
2011-10-13,155000.0,153500.0,180114.0,6.73,25932,25255,-49412
2011-10-14,154000.0,158000.0,145289.0,6.93,-30779,-8782,38977
2011-10-17,159000.0,165000.0,299426.0,7.23,-14232,26869,-7355
2011-10-18,163500.0,164500.0,227452.0,7.21,1045,56101,-68235
2011-10-19,163000.0,160500.0,195363.0,7.04,48765,31229,-75310
2011-10-20,160000.0,160000.0,168832.0,7.02,-19586,22429,-3707
2011-10-21,160000.0,160000.0,167739.0,7.02,4667,51863,-53971
2011-10-24,160000.0,162500.0,131097.0,7.12,-18586,31859,-37709
2011-10-25,161000.0,160000.0,131299.0,7.02,12622,4816,-16105
2011-10-26,160000.0,161500.0,115402.0,7.08,-22505,16756,-7250
2011-10-27,160500.0,159000.0,212883.0,6.97,30676,-15067,-23430
2011-10-28,157000.0,152500.0,491532.0,6.69,154299,-54957,-87326
2011-10-31,151500.0,148000.0,275399.0,6.49,128239,-26371,-105945
2011-11-01,150000.0,151000.0,319064.0,6.62,62185,15764,-53900
2011-11-02,151000.0,149000.0,193105.0,6.53,21489,-7183,-4615
2011-11-03,151000.0,146500.0,263629.0,6.42,39546,-68195,54722
2011-11-04,147000.0,146500.0,373042.0,6.42,74037,-80156,-72003
2011-11-07,149000.0,152500.0,389979.0,6.69,11262,25100,-58230
2011-11-08,151500.0,151500.0,212124.0,6.64,-37463,-22626,36459
2011-11-09,154500.0,153000.0,312966.0,6.71,879,-49681,-13771
2011-11-10,150500.0,145000.0,468085.0,6.36,7222,-82412,29198
2011-11-11,144500.0,149500.0,316655.0,6.55,-55823,47274,-16278
2011-11-14,149500.0,149000.0,192654.0,6.53,-911,-72220,34947
2011-11-15,148000.0,147000.0,200628.0,6.45,17542,-80955,1262
2011-11-16,146000.0,145500.0,325319.0,6.38,54925,-34803,-74723
2011-11-17,145000.0,149000.0,270516.0,6.53,3738,37995,-77967
2011-11-18,147500.0,147000.0,157286.0,6.45,-7215,-18077,-26338
2011-11-21,147500.0,149000.0,183462.0,6.53,-67596,62413,-33316
2011-11-22,148500.0,150000.0,264853.0,6.58,-18778,114154,-135310
2011-11-23,149500.0,149000.0,243666.0,6.53,-30248,96084,-122374
2011-11-24,150500.0,154500.0,348888.0,6.77,-106175,226178,-140666
2011-11-25,153500.0,153500.0,215725.0,6.73,-25519,66291,-99625
2011-11-28,153500.0,156000.0,185915.0,6.84,-22680,56171,-102413
2011-11-29,154000.0,151500.0,299869.0,6.64,43482,-25845,-122341
2011-11-30,151500.0,152000.0,221013.0,6.66,-13564,4900,-60414
2011-12-01,152500.0,153500.0,373262.0,6.73,6015,12064,-85367
2011-12-02,152500.0,150000.0,402586.0,6.58,89942,51239,-223170
2011-12-05,150000.0,150000.0,268511.0,6.58,16574,39743,-138434
2011-12-06,149500.0,149500.0,261277.0,6.55,9448,78329,-137834
2011-12-07,149000.0,150000.0,377742.0,6.58,29523,120373,-221028
2011-12-08,151000.0,154000.0,348551.0,6.75,-53574,63847,-32835
2011-12-09,152000.0,150500.0,296034.0,6.6,12544,36268,-111137
2011-12-12,151000.0,151000.0,184833.0,6.62,11319,-5565,-87968
2011-12-13,150500.0,149000.0,219857.0,6.53,28814,-9440,-46561
2011-12-14,149500.0,151000.0,149374.0,6.62,-22360,12093,-38260
2011-12-15,150500.0,148500.0,233477.0,6.51,25608,10414,-46070
2011-12-16,149500.0,149000.0,171256.0,6.53,12332,-22682,-15222
2011-12-19,149000.0,145500.0,302318.0,6.38,26869,6325,-73668
2011-12-20,147000.0,153000.0,210983.0,6.71,-67701,424,48655
2011-12-21,153000.0,153000.0,208431.0,6.71,-21695,20042,-28732
2011-12-22,152500.0,151500.0,124883.0,6.64,32302,36186,-70462
2011-12-23,152000.0,153500.0,154226.0,6.73,-31896,13509,-9022
2011-12-26,153500.0,154000.0,123368.0,6.75,-620,-4730,7530
2011-12-27,154500.0,151000.0,357922.0,6.62,49351,-38571,16269
2011-12-28,143000.0,141500.0,390002.0,6.2,170665,-167288,11559
2011-12-29,141500.0,141500.0,283681.0,6.2,49467,-80049,44380
2012-01-02,141500.0,139500.0,137095.0,6.98,8693,8846,2038
2012-01-03,138500.0,141000.0,251895.0,7.06,-22043,-49426,28574
2012-01-04,142000.0,139000.0,325491.0,6.96,93021,-149622,58152
2012-01-05,140000.0,138500.0,221012.0,6.93,33085,-73112,43843
2012-01-06,140000.0,137500.0,295613.0,6.88,38525,-110724,84796
2012-01-09,137000.0,135000.0,202655.0,6.76,10204,22095,-1566
2012-01-10,136000.0,137000.0,204286.0,6.86,-24004,-30027,10065
2012-01-11,138000.0,135500.0,148598.0,6.78,30867,-3809,-14595
2012-01-12,136500.0,135000.0,246091.0,6.76,9387,-30850,28309
2012-01-13,134500.0,137500.0,139512.0,6.88,-34959,10354,22781
2012-01-16,137500.0,137000.0,128332.0,6.86,26327,-20916,21472
2012-01-17,136500.0,134500.0,275233.0,6.73,80753,-91692,-4291
2012-01-18,135500.0,137500.0,174769.0,6.88,-89368,7657,92508
2012-01-19,137000.0,137500.0,171829.0,6.88,-13589,8789,-6294
2012-01-20,137000.0,136500.0,220462.0,6.83,6411,-68517,51214
2012-01-25,137500.0,142000.0,370720.0,7.11,-105699,85190,17192
2012-01-26,142000.0,143000.0,292388.0,7.16,-41978,111157,-64707
2012-01-27,142500.0,143000.0,105506.0,7.16,8502,-13633,11719
2012-01-30,142500.0,142000.0,137430.0,7.11,10001,-32088,16714
2012-01-31,141000.0,142500.0,172516.0,7.13,-22652,-25215,54332
2012-02-01,141500.0,140500.0,147420.0,7.03,30339,-27660,-6606
2012-02-02,140500.0,141500.0,141915.0,7.08,-19544,-37801,57963
2012-02-03,142000.0,137500.0,308112.0,6.88,120863,-127834,13915
2012-02-06,138000.0,137000.0,201935.0,6.86,18994,-19753,-1854
2012-02-07,137000.0,137500.0,199181.0,6.88,-53330,9474,51173
2012-02-08,137000.0,137000.0,171443.0,6.86,11759,-53664,45339
2012-02-09,137000.0,136500.0,312228.0,6.83,28428,-149555,131097
2012-02-10,136000.0,136000.0,190118.0,6.81,52298,-53199,9200
2012-02-13,136000.0,136500.0,132492.0,6.83,-9679,-24240,14878
2012-02-14,137000.0,137500.0,183775.0,6.88,22003,-2568,-2197
2012-02-15,137500.0,139000.0,278886.0,6.96,-63965,100776,-62345
2012-02-16,138000.0,137500.0,233164.0,6.88,23323,-3348,-15164
2012-02-17,139500.0,139000.0,120341.0,6.96,-38927,-12785,42000
2012-02-20,139500.0,139000.0,117739.0,6.96,-29257,-32525,57765
2012-02-21,138500.0,138000.0,135770.0,6.91,-5006,-53376,57526
2012-02-22,138500.0,141000.0,162018.0,7.06,-67196,-105,71106
2012-02-23,141500.0,140000.0,134623.0,7.01,-12532,-5100,15662
2012-02-24,141500.0,140500.0,171544.0,7.03,-29863,-66594,98179
2012-02-27,140000.0,139500.0,117117.0,6.98,-5936,-16783,24500
2012-02-28,141000.0,143000.0,318903.0,7.16,-119416,79600,39152
2012-02-29,144000.0,145500.0,191964.0,7.28,-58165,-31204,102207
2012-03-02,146000.0,146000.0,251602.0,7.31,-31727,-49816,83194
2012-03-05,146000.0,143000.0,112275.0,7.16,12937,-21079,10688
2012-03-06,143000.0,141500.0,82139.0,7.08,6211,317,-11690
2012-03-07,141000.0,142000.0,146956.0,7.11,-5379,3223,8316
2012-03-08,140500.0,139000.0,290224.0,6.96,90951,-46554,-47492
2012-03-09,139500.0,138000.0,148863.0,6.91,41611,-45893,-753
2012-03-12,138500.0,141000.0,138664.0,7.06,-45552,54212,-6680
2012-03-13,140000.0,140000.0,169328.0,7.01,9392,-8332,-13127
2012-03-14,141000.0,139000.0,221881.0,6.96,68280,-57403,-6941
2012-03-15,139000.0,139000.0,213552.0,6.96,52447,-42617,-11949
2012-03-16,137500.0,136500.0,196846.0,6.83,88760,-48920,-33014
2012-03-19,137500.0,138500.0,131289.0,6.93,-33240,25826,7805
2012-03-20,139000.0,138500.0,168274.0,6.93,-21449,-95,35187
2012-03-21,139500.0,141000.0,156685.0,7.06,-57665,-14914,70003
2012-03-22,142500.0,143000.0,249959.0,7.16,-143050,1901,137840
2012-03-23,143000.0,142000.0,198414.0,7.11,-50668,-55069,119740
2012-03-26,142500.0,145500.0,201129.0,7.28,-55319,-24736,77601
2012-03-27,145000.0,142500.0,207498.0,7.13,21248,-17449,-8354
2012-03-28,142000.0,141500.0,135964.0,7.08,-4127,-11645,17228
2012-03-29,143000.0,142500.0,205782.0,7.13,-17934,-28872,60446
2012-03-30,143500.0,139500.0,203839.0,6.98,69945,-71391,18273
2012-04-02,141000.0,140500.0,141668.0,7.03,-2191,-34878,53143
2012-04-03,142500.0,142500.0,239525.0,7.13,-23548,-61557,75846
2012-04-04,138500.0,138000.0,3075965.0,6.91,73918,700271,1553504
2012-04-05,138500.0,138500.0,355472.0,6.93,28526,-34874,18159
2012-04-06,137500.0,139500.0,959831.0,6.98,6450,-853802,861489
2012-04-09,139000.0,140000.0,254936.0,7.01,26069,82909,-106205
2012-04-10,139000.0,140000.0,205665.0,7.01,28330,52435,-93444
2012-04-12,140000.0,140000.0,231295.0,7.01,-18693,-11264,42200
2012-04-13,141000.0,140500.0,178717.0,7.03,-3873,-15211,32363
2012-04-16,139500.0,139000.0,145664.0,6.96,23696,18770,-26663
2012-04-17,139500.0,137000.0,219507.0,6.86,-9772,-50427,55435
2012-04-18,138000.0,137000.0,161782.0,6.86,15032,-48749,34329
2012-04-19,136000.0,136000.0,212294.0,6.81,53082,-55507,-4481
2012-04-20,135500.0,135000.0,154184.0,6.76,10276,-71636,59446
2012-04-23,136000.0,136000.0,137414.0,6.81,-53,-34268,30503
2012-04-24,135500.0,136500.0,213847.0,6.83,-17535,-34030,75093
2012-04-25,137500.0,137500.0,149195.0,6.88,-28548,7210,25857
2012-04-26,137500.0,134500.0,154946.0,6.73,25280,-31687,23910
2012-04-27,135000.0,137000.0,462506.0,6.86,8711,-106208,119012
2012-04-30,137000.0,135000.0,217264.0,6.76,53272,-100708,47851
2012-05-02,135500.0,134000.0,202926.0,6.71,30422,-5047,-13751
2012-05-03,134500.0,132500.0,158893.0,6.63,-6301,-16507,14843
2012-05-04,132500.0,133500.0,237277.0,6.68,-9954,35744,-20112
2012-05-07,133000.0,138000.0,389128.0,6.91,-128742,90250,57886
2012-05-08,139000.0,138000.0,98740.0,6.91,-6430,-19769,16335
2012-05-09,137500.0,138500.0,136095.0,6.93,-32478,-20354,36889
2012-05-10,138000.0,137000.0,120204.0,6.86,-2409,-18075,35168
2012-05-11,136500.0,135000.0,121461.0,6.76,1158,-30588,33557
2012-05-14,134500.0,136000.0,118915.0,6.81,7408,-25843,25378
2012-05-15,138000.0,136500.0,274535.0,6.83,-69560,29421,32043
2012-05-16,135500.0,133000.0,349540.0,6.66,100180,-111560,-8838
2012-05-17,132000.0,131500.0,206149.0,6.58,18145,-41434,35810
2012-05-18,130500.0,128500.0,251811.0,6.43,22406,28901,-60932
2012-05-21,129500.0,126000.0,149218.0,6.31,43161,-35355,-7924
2012-05-22,128000.0,128500.0,269934.0,6.43,-19555,-46237,90328
2012-05-23,127500.0,124500.0,205768.0,6.23,64614,-4623,-56732
2012-05-24,125000.0,121000.0,376628.0,6.06,103977,-125319,33841
2012-05-25,121500.0,123500.0,214611.0,6.18,-48086,8590,45328
2012-05-29,124000.0,123500.0,216449.0,6.18,33212,-112090,72003
2012-05-30,124000.0,122500.0,243168.0,6.13,79816,-104703,36265
2012-05-31,122000.0,120500.0,685924.0,6.03,50838,116271,-183202
2012-06-01,121500.0,124000.0,330316.0,6.21,-77011,68757,-3282
2012-06-04,123000.0,126000.0,481668.0,6.31,-141851,165247,-85861
2012-06-05,124500.0,124500.0,372206.0,6.23,-25489,76150,-71389
2012-06-07,124500.0,126500.0,263767.0,6.33,9163,-90892,86116
2012-06-08,125000.0,122500.0,235973.0,6.13,78213,-75462,11945
2012-06-11,122500.0,122500.0,143418.0,6.13,51004,-52851,1011
2012-06-12,122000.0,123000.0,97726.0,6.16,-6470,-11873,26946
2012-06-13,123000.0,121500.0,193768.0,6.08,6037,-25193,17674
2012-06-14,121000.0,122000.0,210064.0,6.11,-9323,37356,-30033
2012-06-15,122000.0,120500.0,321732.0,6.03,14160,30921,-75628
2012-06-18,121500.0,122500.0,155107.0,6.13,-10014,-38281,47067
2012-06-19,122500.0,122000.0,82851.0,6.11,1437,-22142,21397
2012-06-20,122500.0,123000.0,160194.0,6.16,7787,16577,-21030
2012-06-21,123000.0,122000.0,203778.0,6.11,29311,-4788,-26152
2012-06-22,122000.0,120500.0,143322.0,6.03,18793,1080,23757
2012-06-25,121000.0,121500.0,137635.0,6.08,-21737,5642,26854
2012-06-26,121500.0,123500.0,259978.0,6.18,-73505,81477,-18841
2012-06-27,123500.0,124000.0,238463.0,6.21,-22543,98891,-83789
2012-06-28,123500.0,123500.0,156242.0,6.18,-13149,9500,-28893
2012-06-29,123000.0,125000.0,280173.0,6.26,-43058,40000,4490
2012-07-02,125500.0,125000.0,118632.0,6.26,9555,9707,-13170
2012-07-03,126500.0,129500.0,239610.0,6.48,-84416,77050,26823
2012-07-04,130000.0,131000.0,180875.0,6.56,-41647,4748,46673
2012-07-05,129500.0,128500.0,118683.0,6.43,25310,-60572,42170
2012-07-06,128500.0,127000.0,149286.0,6.36,2854,9806,-9984
2012-07-09,127000.0,131500.0,207571.0,6.58,-58857,47004,-1551
2012-07-10,131500.0,133000.0,240954.0,6.66,-64135,70887,-383
2012-07-11,133500.0,136500.0,224027.0,6.83,-66659,68715,-9362
2012-07-12,136000.0,133000.0,216815.0,6.66,-10391,26661,-5096
