Symbol,KCC_시가(원),KCC_종가(원),KCC_거래량(주),KCC_PER(IFRS-연결),KCC_순매수수량(개인)(주),KCC_순매수수량(기관계)(주),KCC_순매수수량(외국인계)(주)
2015-12-23,424500.0,427500.0,23009.0,13.81,-2874,2289,1622
2015-12-24,427500.0,425500.0,16238.0,13.74,178,-413,175
2015-12-28,422000.0,418500.0,18473.0,13.52,1490,-3352,1229
2015-12-29,415500.0,414500.0,17133.0,13.39,4157,-7229,2747
2015-12-30,416500.0,417500.0,31047.0,13.48,5581,-9029,2711
2016-01-04,410000.0,406000.0,31003.0,23.28,10076,-9857,-558
2016-01-05,400000.0,410000.0,18859.0,23.5,-2001,1710,264
2016-01-06,410000.0,407500.0,19326.0,23.36,862,-5534,4590
2016-01-07,407500.0,399000.0,25953.0,22.87,4680,-1160,-3940
2016-01-08,397000.0,406000.0,16306.0,23.28,-2963,5864,-3434
2016-01-11,399500.0,401500.0,13458.0,23.02,-967,3687,-2747
2016-01-12,402500.0,404000.0,15888.0,23.16,-606,779,-126
2016-01-13,404500.0,420000.0,44443.0,24.08,-12119,19178,-6238
2016-01-14,415500.0,405500.0,26928.0,23.25,6600,-1408,-6432
2016-01-15,409000.0,399000.0,22907.0,22.87,4992,-8463,3542
2016-01-18,399000.0,401000.0,20289.0,22.99,-972,6399,-6130
2016-01-19,401000.0,404500.0,24428.0,23.19,-396,5870,-5713
2016-01-20,404000.0,393000.0,25614.0,22.53,8192,1277,-9776
2016-01-21,396500.0,390500.0,17462.0,22.39,2741,-6670,3936
2016-01-22,394000.0,405000.0,22442.0,23.22,-8441,6010,2467
2016-01-25,410500.0,423500.0,39479.0,24.28,-13798,19249,-4907
2016-01-26,418000.0,407000.0,36967.0,23.33,8235,-2623,-5674
2016-01-27,412000.0,418000.0,30376.0,23.96,-3990,347,949
2016-01-28,415000.0,428500.0,38112.0,24.57,-12117,16904,-4876
2016-01-29,425500.0,437500.0,35466.0,25.08,-7371,13909,-6019
2016-02-01,438000.0,433500.0,20305.0,24.85,-2382,2943,-927
2016-02-02,426500.0,434000.0,18624.0,24.88,-2051,2576,246
2016-02-03,430000.0,432000.0,14528.0,24.77,-1646,1428,221
2016-02-04,433000.0,444000.0,20865.0,25.45,-6700,9493,-2263
2016-02-05,437000.0,436000.0,27575.0,25.0,164,3279,-4278
2016-02-11,430000.0,421000.0,19825.0,24.14,-3015,289,2946
2016-02-12,410500.0,422500.0,27247.0,24.22,-5006,-1833,8144
2016-02-15,425000.0,424500.0,16597.0,24.34,1641,-1756,115
2016-02-16,425000.0,425000.0,24405.0,24.36,1431,-7557,5927
2016-02-17,423000.0,430500.0,17837.0,24.68,-2599,1948,277
2016-02-18,437500.0,433000.0,23100.0,24.82,136,-6878,6871
2016-02-19,434000.0,434000.0,20145.0,24.88,5,-5975,6056
2016-02-22,430000.0,428000.0,21170.0,24.54,859,-8359,8081
2016-02-23,428000.0,429500.0,21260.0,24.62,-3625,-1975,5653
2016-02-24,428000.0,421000.0,37062.0,24.14,9233,-12557,3037
2016-02-25,423000.0,430500.0,27828.0,24.68,-5625,-2636,8340
2016-02-26,436500.0,437500.0,36004.0,25.08,-1008,9692,-8176
2016-02-29,437500.0,426500.0,24302.0,24.45,8831,-4983,-4149
2016-03-02,429000.0,423500.0,30008.0,24.28,6928,-15638,8163
2016-03-03,423500.0,422500.0,25903.0,24.22,3562,-15753,12190
2016-03-04,422500.0,422500.0,19717.0,24.22,873,-11731,10943
2016-03-07,422000.0,419500.0,24944.0,24.05,7736,-11876,4486
2016-03-08,419500.0,422500.0,27031.0,24.22,727,-5508,6002
2016-03-09,422000.0,417500.0,27693.0,23.93,9614,-10808,1011
2016-03-10,418000.0,416000.0,44802.0,23.85,10866,-21156,8478
2016-03-11,417500.0,411500.0,22856.0,23.59,7116,-11883,4726
2016-03-14,414000.0,404500.0,37570.0,23.19,19385,-19905,879
2016-03-15,404500.0,409000.0,18645.0,23.45,-221,-4550,4826
2016-03-16,408000.0,409000.0,20144.0,23.45,-212,-4673,4872
2016-03-17,414000.0,420000.0,51187.0,24.08,-18972,3602,16597
2016-03-18,418500.0,413000.0,29935.0,23.68,8457,-9409,952
2016-03-21,414000.0,407000.0,27821.0,23.33,10135,-7984,-3336
2016-03-22,409500.0,411000.0,21565.0,23.56,708,-5992,5160
2016-03-23,411000.0,417000.0,23010.0,23.91,-6619,1112,6151
2016-03-24,413500.0,416000.0,21725.0,23.85,2269,-2938,695
2016-03-25,412000.0,411000.0,18388.0,23.56,3437,-2712,-1027
2016-03-28,410500.0,409500.0,13908.0,23.48,565,-2584,2161
2016-03-29,409500.0,409500.0,25507.0,23.48,3041,-5675,2783
2016-03-30,409500.0,408500.0,24305.0,23.42,3091,-3132,73
2016-03-31,409000.0,416000.0,32973.0,23.85,-10901,11401,-510
2016-04-01,415000.0,405500.0,28989.0,23.25,12148,-3153,-9305
2016-04-04,405500.0,407500.0,19019.0,23.36,4469,-5915,1213
2016-04-05,405000.0,402500.0,20705.0,23.07,10598,-1372,-7709
2016-04-06,400500.0,400000.0,20266.0,22.93,6472,-4666,-2306
2016-04-07,400000.0,398000.0,18565.0,22.82,3795,-2505,-1218
2016-04-08,395000.0,397500.0,19174.0,22.79,1174,-2146,2058
2016-04-11,396500.0,398500.0,12532.0,22.85,1501,1286,-3217
2016-04-12,398000.0,406500.0,17210.0,23.3,-7982,8261,-219
2016-04-14,405500.0,415000.0,35818.0,23.79,-18273,11811,7064
2016-04-15,412500.0,419000.0,30243.0,24.02,-15120,13398,2635
2016-04-18,415000.0,416000.0,15532.0,23.85,693,2800,-3537
2016-04-19,416000.0,421000.0,28659.0,24.14,-9218,1437,8781
2016-04-20,422000.0,419000.0,15725.0,24.02,-1404,975,829
2016-04-21,421000.0,424000.0,15716.0,24.31,-6506,4289,2379
2016-04-22,421000.0,425000.0,15302.0,24.36,-5903,993,5070
2016-04-25,423000.0,427000.0,17698.0,24.48,-5627,4938,106
2016-04-26,427000.0,432500.0,27363.0,24.79,-11654,13324,-2003
2016-04-27,428500.0,430500.0,18767.0,24.68,-3330,2986,304
2016-04-28,427500.0,427000.0,21313.0,24.48,-1375,-2555,3886
2016-04-29,425500.0,425000.0,21697.0,24.36,-2206,1422,797
2016-05-02,424000.0,424000.0,10802.0,24.31,-1792,-1651,3456
2016-05-03,421500.0,409500.0,37468.0,23.48,15654,-7295,-8656
2016-05-04,406000.0,402500.0,25912.0,23.07,8339,-10237,2309
2016-05-09,410500.0,408000.0,34021.0,23.39,-3075,1727,-560
2016-05-10,408000.0,409500.0,12574.0,23.48,-493,2071,-1276
2016-05-11,408500.0,404500.0,16532.0,23.19,6029,-3200,-2675
2016-05-12,403000.0,405000.0,12987.0,23.22,1492,-1490,1572
2016-05-13,403500.0,403500.0,16509.0,23.13,3223,-2778,557
2016-05-16,402500.0,403000.0,11197.0,23.1,2038,-2614,579
2016-05-17,403000.0,401500.0,12687.0,23.02,1633,-1973,221
2016-05-18,400500.0,398000.0,18322.0,22.82,3293,-5915,2328
2016-05-19,395500.0,397000.0,19936.0,22.76,2370,657,-3077
2016-05-20,395000.0,394000.0,23975.0,22.59,5171,-904,-4291
2016-05-23,395500.0,394000.0,13854.0,22.59,4515,-4592,-33
