Symbol,쌍용차_시가(원),쌍용차_종가(원),쌍용차_거래량(주),쌍용차_PER(IFRS-연결),쌍용차_순매수수량(개인)(주),쌍용차_순매수수량(기관계)(주),쌍용차_순매수수량(외국인계)(주)
2002-02-21,765.0,760.0,950705.0,2.11,103080,-100080,-3000
2002-02-22,775.0,740.0,718654.0,2.06,-920,-80,1000
2002-02-25,740.0,710.0,672450.0,1.97,-990,-10,1000
2002-02-26,705.0,655.0,1439313.0,1.82,339710,-341210,1000
2002-02-27,660.0,695.0,983362.0,1.93,128860,-128860,0
2002-02-28,750.0,700.0,940815.0,1.95,464690,-257040,150
2002-03-04,710.0,695.0,953349.0,1.93,171700,-51400,0
2002-03-05,680.0,680.0,763460.0,1.89,150920,-10110,150
2002-03-06,685.0,695.0,1662412.0,1.93,681370,-293670,1000
2002-03-07,720.0,685.0,1532028.0,1.91,602220,-340090,0
2002-03-08,685.0,670.0,962328.0,1.86,99910,-10060,10000
2002-03-11,670.0,680.0,872905.0,1.89,188750,-10090,0
2002-03-12,670.0,680.0,914050.0,1.89,239480,-210060,0
2002-03-13,780.0,710.0,4527362.0,1.97,2254170,-2000070,0
2002-03-14,700.0,690.0,2057240.0,1.92,840300,-570110,0
2002-03-15,690.0,705.0,1924700.0,1.96,867450,-612060,-300
2002-03-18,700.0,650.0,3953819.0,1.81,890260,-2350,0
2002-03-19,650.0,630.0,2410049.0,1.75,384550,-200150,-1000
2002-03-20,540.0,540.0,3857695.0,1.5,447830,-10,1010
2002-03-21,540.0,620.0,8096555.0,1.72,1855220,-160,30
2002-03-22,650.0,600.0,3316358.0,1.67,95240,-150,0
2002-03-25,680.0,690.0,4070271.0,1.92,1025340,-470070,49640
2002-03-26,790.0,790.0,3113885.0,2.2,1652790,-1672790,20000
2002-03-27,905.0,905.0,3510257.0,2.52,1687349,-1700129,12780
2002-03-28,1035.0,1015.0,27816727.0,2.82,7353460,-7702940,346330
2002-03-29,950.0,1025.0,12220394.0,2.85,1482050,-1502450,-6000
2002-04-01,1030.0,1175.0,15184404.0,3.27,5749050,-3486370,9850
2002-04-02,1275.0,1350.0,30228922.0,3.75,2585280,-2642050,22700
2002-04-03,1550.0,1550.0,29579806.0,4.31,12059140,-9804680,173960
2002-04-04,1780.0,1780.0,13145499.0,4.95,4200710,-2602000,47290
2002-04-08,2045.0,2045.0,5942545.0,5.69,3791870,-3101820,9950
2002-04-09,2350.0,1800.0,133746997.0,5.01,7360690,-6090320,230730
2002-04-10,1700.0,1530.0,21803068.0,4.26,489870,-501760,1890
2002-04-11,1305.0,1305.0,212138351.0,3.63,21845310,-21380240,-60420
2002-04-12,1110.0,1110.0,99809501.0,3.09,64481750,-50934250,77140
2002-04-15,945.0,1005.0,368227547.0,2.8,50125820,-50274370,699630
2002-04-16,995.0,910.0,251698090.0,2.53,6827290,-4623070,-677510
2002-04-17,940.0,930.0,214299121.0,2.59,2381547,-1035457,32180
2002-04-18,910.0,1065.0,354065057.0,2.96,18501980,-8400120,1356420
2002-04-19,1065.0,980.0,280597633.0,2.73,31775380,-4818830,727590
2002-04-22,995.0,865.0,170494906.0,2.41,-147240,-80,10030
2002-04-23,870.0,795.0,137130176.0,2.21,6826070,785340,67800
2002-04-24,785.0,805.0,149398306.0,2.24,1170970,-1170100,98510
2002-04-25,775.0,685.0,122477775.0,1.91,-209220,22880,81000
2002-04-26,695.0,785.0,165664063.0,2.18,1280090,-2023040,935410
2002-04-29,785.0,775.0,154746096.0,2.16,-173720,-50,105500
2002-04-30,780.0,695.0,87321829.0,1.93,-597040,-10,604980
2002-05-02,725.0,745.0,127645672.0,2.07,-45130,10,15820
2002-05-03,725.0,690.0,95296296.0,1.92,-113190,49880,-6190
2002-05-06,680.0,675.0,98102713.0,1.88,324560,-10,2450
2002-05-07,690.0,695.0,100295795.0,1.93,754060,-729540,-8990
2002-05-08,680.0,705.0,105063984.0,1.96,-98350,0,-1680
2002-05-09,730.0,730.0,298595148.0,2.03,954500,-1256050,17960
2002-05-10,730.0,700.0,65176757.0,1.95,49800,-100,-28800
2002-05-13,685.0,685.0,40144909.0,1.91,123950,24980,1070
2002-05-14,690.0,680.0,79396011.0,1.89,-14700,0,140260
2002-05-15,690.0,680.0,73613753.0,1.89,-120220,124970,-5250
2002-05-16,695.0,685.0,46941588.0,1.91,-620670,609980,7890
2002-05-17,685.0,710.0,149860344.0,1.97,481540,-524970,5290
2002-05-20,720.0,740.0,97456851.0,2.06,-61170,-625040,730210
2002-05-21,745.0,710.0,77699895.0,1.97,-552440,-50,571990
2002-05-22,720.0,710.0,48024465.0,1.97,-495020,-40,4060
2002-05-23,705.0,730.0,214701741.0,2.03,2085610,-2112780,44220
2002-05-24,730.0,710.0,69431806.0,1.97,-95950,139970,-44020
2002-05-27,815.0,815.0,15849178.0,2.27,31490,-25040,-6450
2002-05-28,795.0,745.0,192234236.0,2.07,1129250,0,250
2002-05-29,730.0,710.0,59497608.0,1.97,-50060,24980,-80920
2002-05-30,690.0,640.0,64945453.0,1.78,-81930,74930,19600
2002-05-31,600.0,620.0,89179571.0,1.72,44950,-29950,-25190
2002-06-03,620.0,620.0,0.0,1.72,0,0,0
2002-06-04,620.0,620.0,0.0,1.72,0,0,0
2002-06-05,620.0,620.0,0.0,1.72,0,0,0
2002-06-07,620.0,620.0,0.0,1.72,0,0,0
2002-06-10,620.0,620.0,0.0,1.72,0,0,0
2002-06-11,620.0,620.0,0.0,1.72,0,0,0
2002-06-12,620.0,620.0,0.0,1.72,0,0,0
2002-06-14,620.0,620.0,0.0,1.72,0,0,0
2002-06-17,620.0,620.0,0.0,1.72,0,0,0
2002-06-18,620.0,620.0,0.0,1.72,0,0,0
2002-06-19,620.0,620.0,0.0,1.72,0,0,0
2002-06-20,620.0,620.0,0.0,1.72,0,0,0
2002-06-21,620.0,620.0,0.0,1.72,0,0,0
2002-06-24,620.0,620.0,0.0,1.72,0,0,0
2002-06-25,620.0,620.0,0.0,1.72,0,0,0
2002-06-26,620.0,620.0,0.0,1.72,0,0,0
2002-06-27,5270.0,5810.0,16930474.0,1.62,37820,-94380,46520
2002-06-28,6100.0,5650.0,6735956.0,1.57,264210,-257690,-5620
2002-07-02,5490.0,6210.0,18506471.0,1.73,-79600,-28390,108800
2002-07-03,6220.0,5970.0,13354915.0,1.66,-39320,21150,23330
2002-07-04,6100.0,5910.0,4953554.0,1.64,-27668,4728,17470
2002-07-05,5900.0,5850.0,4621390.0,1.63,-127220,123900,90
2002-07-08,5900.0,5950.0,12395906.0,1.65,-453910,401150,44910
2002-07-09,6000.0,6000.0,3972584.0,1.67,-530610,469940,19600
2002-07-10,6030.0,6130.0,7916397.0,1.7,857356,-816546,-60630
2002-07-11,6100.0,5760.0,4437205.0,1.6,119670,-92900,-73340
2002-07-12,5810.0,5790.0,3415037.0,1.61,-192790,129210,56400
2002-07-15,5570.0,5500.0,3884287.0,1.53,35940,-3060,620
2002-07-16,5400.0,5580.0,11776427.0,1.55,119290,-26330,-89600
2002-07-18,5610.0,5480.0,2954017.0,1.52,-73380,70310,270
2002-07-19,5400.0,5220.0,3235996.0,1.45,184280,-180880,1590
2002-07-22,4760.0,4580.0,2809908.0,1.27,44590,5180,170
2002-07-23,4500.0,4790.0,4697507.0,1.33,-3940,52620,-49000
2002-07-24,4560.0,4600.0,6429217.0,1.28,149170,-91520,-57230
2002-07-25,4895.0,4500.0,3075412.0,1.25,-75920,53000,500
2002-07-26,4410.0,4200.0,2714924.0,1.17,14520,-14470,-50
2002-07-29,4180.0,4010.0,3002840.0,1.12,211150,-10650,-200500
2002-07-30,4160.0,4160.0,3190483.0,1.16,-413720,412880,0
2002-07-31,4110.0,4055.0,3505069.0,1.13,27690,-26170,1000
2002-08-01,4060.0,4100.0,2846351.0,1.14,36000,-36200,50
2002-08-02,4010.0,4020.0,1572990.0,1.12,-5930,7020,-1500
2002-08-05,3945.0,3835.0,1927542.0,1.07,11546,-18126,7000
2002-08-06,3730.0,3745.0,2172381.0,1.04,-203340,202520,0
2002-08-07,3850.0,3745.0,1742032.0,1.04,63470,-63470,0
2002-08-08,3745.0,3755.0,1964980.0,1.04,370110,-367440,0
2002-08-09,3995.0,4315.0,2251520.0,1.2,183100,-183520,0
2002-08-12,4890.0,4520.0,8764793.0,1.26,35820,-38460,1800
2002-08-13,4500.0,4700.0,10353450.0,1.31,18740,1980,1180
2002-08-14,4700.0,5400.0,12292141.0,1.5,-696300,94650,600100
2002-08-16,5690.0,5550.0,12860229.0,1.54,-66380,33060,34800
2002-08-19,5550.0,5290.0,6479136.0,1.47,106110,-103860,-990
2002-08-20,5390.0,5400.0,8879589.0,1.5,-166185,127095,-530
2002-08-21,5260.0,5110.0,5054755.0,1.42,-213150,43880,200850
2002-08-22,5210.0,5080.0,4359985.0,1.41,38210,10660,50710
2002-08-23,5080.0,4885.0,3620712.0,1.36,249220,50250,-1240
2002-08-26,4710.0,5280.0,8050895.0,1.47,-22030,44090,-125070
2002-08-27,5210.0,5030.0,3491411.0,1.4,62256,-113756,-100
2002-08-28,5020.0,5050.0,6028263.0,1.4,-97140,80440,-2990
2002-08-29,5050.0,5010.0,2152447.0,1.39,128020,-29160,-123440
2002-08-30,5080.0,5040.0,2889265.0,1.4,-10150,13760,-310
2002-09-02,5000.0,5120.0,4063444.0,1.42,23590,-42830,-1760
2002-09-03,5120.0,5070.0,2258576.0,1.41,-41150,-18170,-100
2002-09-04,5000.0,4935.0,2193148.0,1.37,51800,-73970,-550
2002-09-05,5010.0,5160.0,3975959.0,1.44,25080,-17970,-1010
2002-09-06,5130.0,4830.0,11859238.0,1.34,30160,-28710,-500
2002-09-09,4650.0,4390.0,5209709.0,1.22,-405900,99470,300000
2002-09-10,4500.0,4300.0,3411489.0,1.2,423662,157088,-600000
2002-09-11,4320.0,4510.0,3044147.0,1.25,-103710,30940,70970
2002-09-12,4420.0,4550.0,3987606.0,1.27,-106760,81410,37800
2002-09-13,4415.0,4410.0,1595117.0,1.23,74630,-69030,-220
2002-09-16,4435.0,4320.0,1393657.0,1.2,110280,-39530,-70750
2002-09-17,4450.0,4410.0,1449732.0,1.23,-69230,68850,0
2002-09-18,4300.0,4285.0,954279.0,1.19,61960,-58470,0
2002-09-19,4235.0,4290.0,1294712.0,1.19,30,-30,0
2002-09-23,4160.0,4090.0,1111103.0,1.14,-5370,-11830,24900
2002-09-24,4010.0,3910.0,1503031.0,1.09,283190,16550,-300150
2002-09-25,3855.0,3800.0,1325886.0,1.06,-59770,59460,0
2002-09-26,3900.0,3900.0,2038708.0,1.08,-141319,-14131,155010
2002-09-27,3900.0,3945.0,1542799.0,1.1,-84976,89586,-5010
2002-09-30,3825.0,3730.0,1095824.0,1.04,51212,-141112,90000
2002-10-01,3555.0,3820.0,1869111.0,1.06,-108780,57940,50000
2002-10-02,3950.0,3785.0,1076836.0,1.05,-840,1280,0
2002-10-04,3700.0,3740.0,884973.0,1.04,-39390,39390,0
2002-10-07,3690.0,3600.0,803064.0,1.0,67280,-66060,0
2002-10-08,3580.0,3675.0,1071264.0,1.02,-106780,106780,0
2002-10-09,3680.0,3585.0,999541.0,1.0,15610,-27470,0
2002-10-10,3510.0,3350.0,1446173.0,0.93,-48660,-55160,90000
2002-10-11,3455.0,3370.0,1145858.0,0.94,67230,-17840,1900
2002-10-14,3425.0,3405.0,2340672.0,0.95,-1460,3140,0
2002-10-15,3420.0,3670.0,4969530.0,1.02,60660,-62760,-8400
2002-10-16,3820.0,3580.0,2281645.0,1.0,81670,-86030,16950
2002-10-17,3570.0,3750.0,3240190.0,1.04,-51510,-27210,80000
2002-10-18,3900.0,3980.0,3928881.0,1.11,-213090,29770,188720
2002-10-21,3930.0,4120.0,5064012.0,1.15,-641410,245580,395830
2002-10-22,4250.0,3990.0,2697430.0,1.11,-409880,456570,-47090
2002-10-23,4100.0,4150.0,2024099.0,1.15,-357820,352250,60
2002-10-24,4150.0,4240.0,3590966.0,1.18,-589250,179590,228610
2002-10-25,4240.0,4230.0,1115610.0,1.18,-328990,278790,47680
2002-10-28,4290.0,4310.0,1391679.0,1.2,-51729,63349,-2100
2002-10-29,4270.0,4450.0,3627072.0,1.24,-541970,355650,160000
2002-10-30,4490.0,4500.0,1849420.0,1.25,-254940,248620,0
2002-10-31,4550.0,4480.0,1041902.0,1.25,-365600,363600,0
2002-11-01,4405.0,4570.0,2062960.0,1.27,-245830,248040,-650
2002-11-04,4635.0,4910.0,3177484.0,1.37,-641962,200042,448600
2002-11-05,4920.0,4820.0,1361320.0,1.34,-223300,168860,54000
2002-11-06,4860.0,4930.0,1204480.0,1.37,-250569,242179,-500
2002-11-07,4925.0,5660.0,10115205.0,1.57,178940,-67660,180
2002-11-08,5800.0,5280.0,14929088.0,1.47,-210730,245830,300
2002-11-11,5310.0,5290.0,3000457.0,1.47,-21450,40370,-3680
2002-11-12,5160.0,4970.0,2986332.0,1.38,-370790,489120,-225620
2002-11-13,4945.0,5000.0,5311678.0,1.39,-148320,194530,-55390
2002-11-14,4975.0,5010.0,3289489.0,1.39,-363030,325580,34890
2002-11-15,5150.0,5190.0,2802934.0,1.44,-161870,191530,-9660
2002-11-18,5170.0,5120.0,1034750.0,1.42,-249220,247220,-1760
2002-11-19,5040.0,5160.0,1137260.0,1.44,-287410,270280,13730
2002-11-20,5520.0,5550.0,11162632.0,1.54,397162,-146842,-44250
2002-11-21,5720.0,5720.0,3814010.0,1.59,-917974,263774,697260
2002-11-22,6040.0,5890.0,8994243.0,1.64,126520,-299450,258520
2002-11-25,5850.0,5960.0,2539436.0,1.66,-294503,46523,266100
2002-11-26,6060.0,5840.0,1882819.0,1.62,-21619,-74046,93085
2002-11-27,5730.0,6020.0,2537219.0,1.67,-108900,-63190,165620
2002-11-28,6250.0,6410.0,5987531.0,1.78,-736733,-170867,982200
2002-11-29,6450.0,6690.0,4527326.0,1.86,-255853,-214327,472310
2002-12-02,6800.0,7200.0,5504294.0,2.0,-210216,-582784,908720
2002-12-03,7300.0,7550.0,8510301.0,2.1,-262197,-809013,1075960
2002-12-04,7590.0,7370.0,4776794.0,2.05,-34010,-153600,139780
2002-12-05,7550.0,7470.0,2945794.0,2.08,-125327,95147,27670
2002-12-06,7350.0,7300.0,2635992.0,2.03,-205350,-272980,496380
2002-12-09,7230.0,6530.0,5126662.0,1.82,371954,-221134,-108130
2002-12-10,6360.0,6750.0,4202576.0,1.88,-163340,-22740,185000
2002-12-11,6850.0,7290.0,6586589.0,2.03,-318720,-56860,376560
2002-12-12,7420.0,7290.0,5160471.0,2.03,677841,-755831,76080
2002-12-13,7240.0,7140.0,2059897.0,1.99,78154,-76804,840
2002-12-16,6950.0,6810.0,2148145.0,1.89,11630,-46380,45930
2002-12-17,6950.0,6870.0,2234503.0,1.91,372805,-269530,-132525
2002-12-18,6720.0,6720.0,2318745.0,1.87,-18910,-6780,20500
2002-12-20,6630.0,6700.0,2161257.0,1.86,55239,-283819,228580
2002-12-23,6700.0,6130.0,2867161.0,1.7,430180,-441130,1000
2002-12-24,6000.0,5810.0,2968211.0,1.62,-24750,510,23770
2002-12-26,5800.0,5620.0,2333935.0,1.56,29820,-34350,-1000
2002-12-27,5460.0,5380.0,2772333.0,1.5,368480,-283580,-79700
2002-12-30,5250.0,5010.0,2323018.0,1.39,92630,21110,-119630
2003-01-02,5160.0,5470.0,4287781.0,1.26,606250,-922080,315880
2003-01-03,5700.0,5830.0,5217304.0,1.34,330980,-566430,195010
2003-01-06,5890.0,6370.0,7878285.0,1.47,236293,-855763,617700
2003-01-07,6570.0,6010.0,4670346.0,1.38,67870,-280210,214290
2003-01-08,6070.0,6050.0,3630119.0,1.39,303630,-444400,139900
2003-01-09,5910.0,6120.0,3613155.0,1.41,-209200,-71600,286250
2003-01-10,6250.0,5800.0,4906576.0,1.33,316150,-303920,-34030
2003-01-13,5800.0,5910.0,2463120.0,1.36,-58250,145380,-167600
2003-01-14,5910.0,5720.0,2773173.0,1.32,138270,-236360,-1800
2003-01-15,5750.0,5720.0,1987639.0,1.32,-57220,-98060,157680
2003-01-16,5610.0,5560.0,1702952.0,1.28,18590,-21050,1000
2003-01-17,5410.0,5270.0,2174613.0,1.21,110220,-87950,-111700
2003-01-20,5160.0,5250.0,1569388.0,1.21,145630,-142760,8300
2003-01-21,5270.0,5410.0,2885003.0,1.24,346460,-318100,6900
2003-01-22,5270.0,5130.0,1728457.0,1.18,173620,-143030,18610
2003-01-23,5130.0,5140.0,1822394.0,1.18,-171594,140150,4760
2003-01-24,5150.0,4880.0,1736248.0,1.12,-6750,-610,5160
2003-01-27,4620.0,4370.0,3187312.0,1.01,1297720,-92770,-1236690
2003-01-28,4370.0,4450.0,1935266.0,1.02,111860,-25450,-141410
2003-01-29,4475.0,4460.0,1804904.0,1.03,87230,-53520,-20020
2003-01-30,4550.0,4710.0,3152923.0,1.08,54260,-26960,-25800
2003-02-03,4700.0,4870.0,3950193.0,1.12,538610,-263260,-274650
2003-02-04,4875.0,4720.0,2855822.0,1.09,199890,-253750,51760
2003-02-05,4690.0,4570.0,1992921.0,1.05,257830,-116340,-87690
2003-02-06,4560.0,4650.0,2962823.0,1.07,242640,-240440,0
2003-02-07,4570.0,4550.0,1421411.0,1.05,264450,-284050,-100
2003-02-10,4425.0,4660.0,1706608.0,1.07,-323890,-168820,493250
2003-02-11,4750.0,4975.0,4795521.0,1.14,66800,-744310,623740
2003-02-12,5000.0,5290.0,6662136.0,1.22,273680,-717740,468720
2003-02-13,5330.0,5250.0,3458090.0,1.21,299220,-684680,509260
2003-02-14,5320.0,5310.0,3766004.0,1.22,308080,-659470,327560
2003-02-17,5470.0,5460.0,3299434.0,1.26,331030,-497730,138030
2003-02-18,5480.0,5230.0,1993738.0,1.2,276803,-312683,35000
2003-02-19,5320.0,5020.0,2616174.0,1.16,286430,-324690,-34430
2003-02-20,4950.0,5460.0,5209070.0,1.26,-360040,-393020,703480
2003-02-21,5490.0,5650.0,4763806.0,1.3,-1457600,143520,1319160
2003-02-24,5800.0,5660.0,2243695.0,1.3,-393650,264520,114360
2003-02-25,5560.0,5360.0,1426960.0,1.23,-7540,16660,4880
2003-02-26,5460.0,5510.0,1776395.0,1.27,149640,-149410,4770
2003-02-27,5430.0,5720.0,2965274.0,1.32,-100910,-106950,208100
2003-02-28,5790.0,5700.0,3615126.0,1.31,-362384,-116296,601320
2003-03-03,5850.0,5820.0,1943516.0,1.34,-223830,9520,243190
2003-03-04,5730.0,5790.0,1686243.0,1.33,-247870,-49880,306050
2003-03-05,5660.0,5570.0,1695406.0,1.28,5730,-13240,11550
2003-03-06,5600.0,5350.0,1482938.0,1.23,74790,-7340,-71000
2003-03-07,5060.0,5100.0,2146020.0,1.17,-392350,86290,300060
2003-03-10,5060.0,4755.0,2034736.0,1.09,373910,47780,-431720
2003-03-11,4555.0,4620.0,1145360.0,1.06,-182620,39890,142300
2003-03-12,4665.0,4840.0,1977745.0,1.11,-209660,58960,151510
2003-03-13,4840.0,4550.0,1986957.0,1.05,867640,23830,-884660
2003-03-14,4800.0,4630.0,1971277.0,1.07,386060,38300,-409360
2003-03-17,4600.0,4000.0,1812510.0,0.92,182310,36470,-218780
2003-03-18,4300.0,4310.0,1995569.0,0.99,-1640,97700,-154850
2003-03-19,4350.0,4785.0,4171012.0,1.1,-352280,1680,331030
2003-03-20,4920.0,5150.0,3269868.0,1.18,-104409,-117041,257000
2003-03-21,5220.0,5150.0,2059659.0,1.18,66600,44190,-109250
2003-03-24,5250.0,5000.0,1852937.0,1.15,7190,5710,400
2003-03-25,4710.0,4630.0,1685076.0,1.07,-5210,123380,-123970
2003-03-26,4770.0,4740.0,1989427.0,1.09,-43885,3865,5700
2003-03-27,4680.0,4740.0,1189322.0,1.09,-17970,-22010,6100
2003-03-28,4840.0,5090.0,1767581.0,1.17,-308350,171830,123680
2003-03-31,4950.0,4750.0,1260511.0,1.09,-57040,62850,-7140
2003-04-01,4650.0,4770.0,1464640.0,1.1,417190,-55020,-308000
2003-04-02,4850.0,4880.0,1318394.0,1.12,-82330,62880,100
2003-04-03,5070.0,4855.0,1643866.0,1.12,-98210,81440,8800
2003-04-04,4800.0,5040.0,1904489.0,1.16,-269170,54540,211880
2003-04-07,5200.0,5310.0,2165631.0,1.22,-95757,38787,45330
2003-04-08,5190.0,5650.0,4194983.0,1.3,-237545,14785,157520
2003-04-09,5650.0,5420.0,1958640.0,1.25,-36895,26685,3650
2003-04-10,5420.0,5690.0,3209977.0,1.31,158320,-111100,-49930
2003-04-11,5780.0,5640.0,2441723.0,1.3,-101880,78040,3580
2003-04-14,5770.0,5720.0,1522784.0,1.32,29200,-38100,8900
2003-04-15,5850.0,5650.0,1930357.0,1.3,-43830,21630,24400
2003-04-16,5800.0,5740.0,2180456.0,1.32,15190,7670,0
2003-04-17,5680.0,5530.0,1547062.0,1.27,135600,5900,-99900
2003-04-18,5630.0,5660.0,1654905.0,1.3,-96140,46900,4270
2003-04-21,5700.0,5990.0,2975731.0,1.38,-9950,63470,-14430
2003-04-22,6040.0,5740.0,1606293.0,1.32,38270,-40330,1240
2003-04-23,5840.0,5520.0,2084334.0,1.27,18142,22308,-21910
2003-04-24,5470.0,5310.0,1180125.0,1.22,130318,11682,-100190
2003-04-25,5150.0,4870.0,2179750.0,1.12,537820,-77530,-337900
2003-04-28,4565.0,4890.0,1116989.0,1.13,23070,35460,-58750
2003-04-29,5000.0,5300.0,1956740.0,1.22,-382090,349160,38100
2003-04-30,5220.0,5220.0,947119.0,1.2,-138950,84440,54070
2003-05-02,5250.0,5300.0,1633619.0,1.22,292180,-99740,-225090
2003-05-06,5340.0,5410.0,3212760.0,1.24,98571,-21540,-29881
2003-05-07,5500.0,5700.0,3670230.0,1.31,-678102,465572,184830
2003-05-09,5670.0,5990.0,4576151.0,1.38,-957799,376009,588630
2003-05-12,6100.0,6130.0,2980007.0,1.41,-625530,394910,284380
2003-05-13,6200.0,6100.0,3076103.0,1.4,-322149,245059,34990
2003-05-14,6100.0,6260.0,1488967.0,1.44,-237160,180850,42040
2003-05-15,6310.0,6300.0,1579288.0,1.45,-53000,-230,41500
2003-05-16,6300.0,6420.0,3177146.0,1.48,-306440,14310,356800
2003-05-19,6400.0,6000.0,1760642.0,1.38,112290,-115170,-9000
2003-05-20,5850.0,5930.0,1543989.0,1.36,291921,-62150,-246721
2003-05-21,5910.0,5940.0,1287071.0,1.37,-124700,156230,-21070
2003-05-22,5910.0,5600.0,1750186.0,1.29,10350,16680,-26360
2003-05-23,5710.0,5900.0,1484616.0,1.36,-176602,169782,-2330
2003-05-26,5950.0,6250.0,2087487.0,1.44,-493860,292350,200910
2003-05-27,6350.0,6300.0,1248763.0,1.45,-345296,52226,281660
2003-05-28,6490.0,6630.0,4175033.0,1.53,-1163173,829773,423570
2003-05-29,6800.0,7280.0,8205409.0,1.68,-1590460,101300,1642870
2003-05-30,7250.0,6980.0,2252861.0,1.61,116410,61180,-192010
2003-06-02,7050.0,6680.0,2706018.0,1.54,360467,-374317,3830
2003-06-03,6600.0,6920.0,1685842.0,1.59,-191340,-59910,180150
2003-06-04,6920.0,6760.0,1540786.0,1.56,297640,-128820,-151510
2003-06-05,6780.0,6750.0,1452804.0,1.55,39460,-28780,-27620
2003-06-09,6710.0,6670.0,948703.0,1.53,38690,14660,-65310
2003-06-10,6610.0,6740.0,1764474.0,1.55,469566,-108126,-335460
2003-06-11,6730.0,6560.0,1231391.0,1.51,-25516,9696,1920
2003-06-12,6700.0,6930.0,2304426.0,1.59,-118951,45111,84580
2003-06-13,6950.0,6960.0,1711324.0,1.6,-139871,33981,112600
2003-06-16,6890.0,6850.0,950770.0,1.58,-21850,-18350,39700
2003-06-17,7000.0,6710.0,1980276.0,1.54,161278,-161928,-3630
2003-06-18,6730.0,6730.0,1199470.0,1.55,6490,-17770,1870
2003-06-19,6790.0,6760.0,2873493.0,1.56,196455,-101335,-154100
2003-06-20,6690.0,6600.0,4333682.0,1.52,389638,-518128,138000
2003-06-23,6550.0,6400.0,1176825.0,1.47,-43460,28480,16660
2003-06-24,6240.0,6210.0,983280.0,1.43,-120725,51435,54760
2003-06-25,6220.0,6250.0,801552.0,1.44,116710,-97120,-3000
2003-06-26,6250.0,6280.0,1065062.0,1.44,209010,-272610,62890
2003-06-27,6400.0,6400.0,525465.0,1.47,-46950,30200,13000
2003-06-30,6400.0,6500.0,914674.0,1.5,-110793,-16567,105010
2003-07-01,6570.0,6450.0,773406.0,1.48,84025,-88875,2700
2003-07-02,6530.0,6280.0,2604898.0,1.44,576365,49677,-635132
2003-07-03,6390.0,6340.0,2484591.0,1.46,-497256,571206,-49950
2003-07-04,6800.0,7090.0,6029520.0,1.63,-796990,306150,393800
2003-07-07,7150.0,7110.0,3202145.0,1.64,-890004,605184,295210
2003-07-08,7150.0,6940.0,2124150.0,1.6,-72951,118751,-33490
2003-07-09,6850.0,6860.0,1435343.0,1.58,-93480,213990,-199170
2003-07-10,6820.0,6850.0,1030050.0,1.58,-132890,24620,50770
2003-07-11,6830.0,7060.0,2353866.0,1.62,-20722,-181168,131000
2003-07-14,7200.0,7320.0,2879036.0,1.68,-732042,39882,369930
2003-07-15,7410.0,7060.0,1353541.0,1.62,-348702,15902,87800
2003-07-16,7120.0,6860.0,1293747.0,1.58,286613,-143833,-162780
2003-07-18,6650.0,6800.0,1134307.0,1.56,-249248,-100812,353060
2003-07-21,6900.0,6500.0,878154.0,1.5,93390,-121150,-31240
2003-07-22,6350.0,6550.0,786257.0,1.51,63640,67860,-108000
2003-07-23,6510.0,6540.0,543100.0,1.5,-43000,2230,42000
2003-07-24,6450.0,6560.0,501330.0,1.51,-2410,-54690,2100
2003-07-25,6550.0,6750.0,657190.0,1.55,-163514,-59986,223500
2003-07-28,6890.0,7000.0,747745.0,1.61,-331860,58980,279300
2003-07-29,7050.0,6910.0,457213.0,1.59,-61830,-23220,85050
2003-07-30,7000.0,6700.0,794041.0,1.54,216250,-41250,-175000
2003-07-31,6710.0,6680.0,390648.0,1.54,-27011,35311,-1800
2003-08-01,6630.0,6900.0,893480.0,1.59,-318520,366330,-61670
2003-08-04,6750.0,6750.0,303220.0,1.55,17740,-11140,-6600
2003-08-05,6750.0,6600.0,599653.0,1.52,200725,-104020,-141705
2003-08-06,6500.0,6420.0,637834.0,1.48,182012,-59452,-122560
2003-08-07,6420.0,6420.0,933416.0,1.48,361190,-424480,118700
2003-08-08,6430.0,6480.0,875416.0,1.49,324426,-316246,15820
2003-08-11,6460.0,6410.0,534417.0,1.47,54340,-50340,0
2003-08-12,6410.0,6350.0,496457.0,1.46,40210,-110600,2890
2003-08-13,6400.0,6680.0,1580788.0,1.54,35360,-39630,5270
2003-08-14,6820.0,7250.0,2651138.0,1.67,-730788,698838,-24330
2003-08-18,7260.0,7990.0,4276666.0,1.84,-1685319,1675339,-148880
2003-08-19,8000.0,7880.0,2313220.0,1.81,-736977,963507,-328500
2003-08-20,7820.0,7600.0,1274620.0,1.75,-4710,248650,-221490
2003-08-21,7730.0,7950.0,2441244.0,1.83,-37440,308190,-304170
2003-08-22,8100.0,7970.0,1585070.0,1.83,62880,180020,-214900
2003-08-25,7900.0,8100.0,997160.0,1.86,-355840,220080,157000
2003-08-26,8000.0,8300.0,1148420.0,1.91,-277550,278070,100230
