Symbol,아이에스동서_시가(원),아이에스동서_종가(원),아이에스동서_거래량(주),아이에스동서_PER(IFRS-연결),아이에스동서_순매수수량(개인)(주),아이에스동서_순매수수량(기관계)(주),아이에스동서_순매수수량(외국인계)(주)
2017-02-06,42000.0,41950.0,47479.0,6.07,1956,-155,-1801
2017-02-07,42000.0,42900.0,69506.0,6.21,10234,-4192,-6042
2017-02-08,42800.0,43150.0,59784.0,6.24,-3575,19489,-16114
2017-02-09,43300.0,44400.0,115317.0,6.42,-12537,-2618,18947
2017-02-10,44800.0,43550.0,95650.0,6.3,21210,6715,-24725
2017-02-13,43650.0,42900.0,43633.0,6.21,5451,1800,-6598
2017-02-14,43550.0,42900.0,32724.0,6.21,8023,4204,-12017
2017-02-15,43000.0,42800.0,43341.0,6.19,12775,-9379,-3751
2017-02-16,42800.0,42300.0,40355.0,6.12,15273,-7495,-7663
2017-02-17,42300.0,42700.0,40250.0,6.18,1514,-837,-124
2017-02-20,42400.0,42500.0,30749.0,6.15,7517,-5053,-2464
2017-02-21,42200.0,42500.0,37766.0,6.15,-642,-735,1327
2017-02-22,42600.0,44000.0,108571.0,6.37,-17160,3143,30930
2017-02-23,43900.0,43950.0,73647.0,6.36,20296,1508,-11814
2017-02-24,44000.0,43350.0,44270.0,6.27,8291,4287,-10325
2017-02-27,43750.0,42950.0,42633.0,6.21,4077,-1610,-2128
2017-02-28,43050.0,42700.0,34405.0,6.18,10033,-5269,-4264
2017-03-02,43200.0,42150.0,61913.0,6.1,4190,-9638,2550
2017-03-03,42100.0,42250.0,60497.0,6.11,-7017,-1444,6677
2017-03-06,42250.0,41000.0,72358.0,5.93,6114,-4706,-988
2017-03-07,41300.0,41250.0,35253.0,5.97,-6180,5051,1179
2017-03-08,41250.0,41450.0,32465.0,6.0,-1710,10711,-8800
2017-03-09,41100.0,40850.0,43007.0,5.91,7400,-8342,942
2017-03-10,41100.0,41250.0,51478.0,5.97,12082,-4072,-8010
2017-03-13,41600.0,42050.0,46382.0,6.08,-2999,-7075,10089
2017-03-14,42250.0,41600.0,34341.0,6.02,9363,-1903,-7087
2017-03-15,41600.0,41800.0,49836.0,6.05,-15647,18730,-2983
2017-03-16,42050.0,41900.0,38218.0,6.06,-7595,13076,-5481
2017-03-17,42050.0,42150.0,62690.0,6.1,7113,-8070,1124
2017-03-20,41750.0,42400.0,61241.0,6.13,-19097,13826,5776
2017-03-21,42550.0,43000.0,75616.0,6.22,-4794,-1834,14718
2017-03-22,43200.0,42300.0,37621.0,6.12,3111,-3612,434
2017-03-23,42450.0,42300.0,27539.0,6.12,-13153,756,12397
2017-03-24,42700.0,42950.0,62597.0,6.21,-28803,9368,24135
2017-03-27,43000.0,43000.0,91917.0,6.22,-22029,12969,15303
2017-03-28,43200.0,44300.0,159196.0,6.41,-48291,11062,49833
2017-03-29,44400.0,44450.0,60893.0,6.43,-8477,15043,-228
2017-03-30,44450.0,44450.0,73228.0,6.43,-11115,16142,4982
2017-03-31,44800.0,45550.0,97991.0,6.59,-23978,12076,20002
2017-04-03,45650.0,45200.0,85722.0,6.54,-3753,9907,944
2017-04-04,45500.0,44750.0,43528.0,6.47,-815,-1872,6802
2017-04-05,44750.0,44700.0,87947.0,6.47,4715,-7009,12441
2017-04-06,44550.0,44050.0,82910.0,6.37,10248,-12616,9368
2017-04-07,44250.0,44400.0,37578.0,6.42,-4310,495,9879
2017-04-10,44400.0,43500.0,67962.0,6.29,-12771,12074,690
2017-04-11,43050.0,43600.0,55603.0,6.31,-8237,212,10053
2017-04-12,43600.0,44150.0,80548.0,6.39,-16815,25664,1151
2017-04-13,44500.0,45050.0,105159.0,6.52,-28903,17923,21725
2017-04-14,45100.0,43850.0,87532.0,6.34,24989,-5314,-16925
