Symbol,삼성엔지니어링_시가(원),삼성엔지니어링_종가(원),삼성엔지니어링_거래량(주),삼성엔지니어링_PER(IFRS-연결),삼성엔지니어링_순매수수량(개인)(주),삼성엔지니어링_순매수수량(기관계)(주),삼성엔지니어링_순매수수량(외국인계)(주)
2016-06-08,9860.0,9910.0,2343860.0,,-251747,228287,19205
2016-06-09,9950.0,9870.0,3439081.0,,1597,-255931,302055
2016-06-10,9950.0,10700.0,5898879.0,,-1702299,1469996,308847
2016-06-13,10700.0,10450.0,3151118.0,,471654,210539,-675248
2016-06-14,10400.0,10350.0,2255314.0,,446971,-136216,-336761
2016-06-15,10300.0,10000.0,3119055.0,,186645,104320,-288320
2016-06-16,10000.0,9980.0,2073951.0,,73362,35101,-108336
2016-06-17,10000.0,10150.0,1440833.0,,-66900,25059,30546
2016-06-20,10200.0,10150.0,1432849.0,,-93972,80707,11860
2016-06-21,10250.0,10300.0,1261630.0,,-192284,30382,160708
2016-06-22,10300.0,10700.0,3193722.0,,-664247,17419,598737
2016-06-23,10550.0,10600.0,1522889.0,,-210916,97001,117015
2016-06-24,11000.0,10000.0,7468029.0,,729082,-172189,-552323
2016-06-27,9600.0,9880.0,2600559.0,,145290,-63291,-80481
2016-06-28,9680.0,10050.0,1981142.0,,62921,2818,-60359
2016-06-29,10150.0,10350.0,2177021.0,,-281884,241641,14700
2016-06-30,10500.0,10250.0,2127613.0,,-104169,144290,-46359
2016-07-01,10300.0,10450.0,1839956.0,,-425224,408263,22620
2016-07-04,10450.0,10600.0,1131076.0,,-188863,152123,14912
2016-07-05,10600.0,10550.0,890287.0,,-18536,96497,-76556
2016-07-06,10450.0,10100.0,1790265.0,,87171,-94592,4508
2016-07-07,10250.0,10200.0,1253343.0,,1387,63421,-74410
2016-07-08,10200.0,10150.0,1269240.0,,-114793,-3295,122882
2016-07-11,10250.0,10450.0,1186635.0,,-293143,305114,9785
2016-07-12,10450.0,11200.0,6189897.0,,-1632090,549248,1047324
2016-07-13,11200.0,11350.0,3172415.0,,-603083,457064,185413
2016-07-14,11350.0,11300.0,2047961.0,,23112,47355,-22589
2016-07-15,11350.0,11200.0,1909268.0,,-32509,135612,-78526
2016-07-18,11300.0,11550.0,2314919.0,,-213434,302852,-104476
2016-07-19,11500.0,11200.0,1777989.0,,261241,-13221,-262580
2016-07-20,11150.0,10950.0,2030019.0,,-62150,-168246,239362
2016-07-21,11150.0,11500.0,2865960.0,,-685726,346974,330609
2016-07-22,11400.0,11550.0,2041268.0,,94339,210498,-210608
2016-07-25,11500.0,11200.0,1965819.0,,305757,-187621,-116546
2016-07-26,11150.0,11250.0,1544149.0,,183635,12292,-215809
2016-07-27,11150.0,11050.0,1920045.0,,108426,183627,-304355
2016-07-28,11150.0,11750.0,5305825.0,,-615954,686741,-110073
2016-07-29,11000.0,10600.0,7527448.0,,1506675,-183372,-1276287
2016-08-01,10450.0,10300.0,4092352.0,,1144638,-58992,-1078113
2016-08-02,10250.0,10550.0,2365186.0,,434638,125923,-560433
2016-08-03,10450.0,10400.0,1799911.0,,175082,106662,-240863
2016-08-04,10700.0,10650.0,2166007.0,,-122089,267361,-201951
2016-08-05,10650.0,10750.0,1449576.0,,-135742,337498,-211556
2016-08-08,10800.0,10650.0,1038239.0,,113724,31699,-146063
2016-08-09,10650.0,10550.0,1055932.0,,67691,-3386,-65706
2016-08-10,10550.0,10450.0,1277561.0,,177184,-100476,-89603
2016-08-11,10400.0,10450.0,964385.0,,16076,-17224,7283
2016-08-12,10500.0,10650.0,1501609.0,,-296486,301507,-4553
2016-08-16,10700.0,10550.0,929353.0,,128211,35856,-149893
2016-08-17,10500.0,10750.0,1526986.0,,-297104,278033,19224
2016-08-18,10750.0,10550.0,1408299.0,,359805,165647,-544354
2016-08-19,10600.0,11350.0,5769897.0,,-1875157,1060304,944355
2016-08-22,11450.0,11850.0,7844241.0,,-2205249,1318052,1021412
2016-08-23,12050.0,12200.0,6366263.0,,-1386005,675466,704463
2016-08-24,12300.0,11800.0,3657537.0,,142781,-101581,-82031
2016-08-25,11700.0,11750.0,2054411.0,,72258,-74922,-5966
2016-08-26,11700.0,11650.0,1845629.0,,-81833,168706,-109629
2016-08-29,11550.0,11150.0,3812778.0,,866863,-627902,-265805
2016-08-30,11250.0,11300.0,1841912.0,,-90810,-142823,230374
2016-08-31,11250.0,11250.0,1688281.0,,121893,-180107,-31552
2016-09-01,11200.0,11700.0,2442359.0,,-264509,110938,168997
2016-09-02,11350.0,11650.0,1974255.0,,167056,43936,-227900
2016-09-05,11750.0,11600.0,1615642.0,,168456,-20592,-215559
2016-09-06,11600.0,11300.0,1540502.0,,171397,-69719,-136527
2016-09-07,11350.0,11200.0,1693211.0,,215819,-178102,-20773
2016-09-08,11250.0,11200.0,1409500.0,,-1352,-1433,-8186
2016-09-09,11150.0,11100.0,1785581.0,,195001,-77231,-142758
2016-09-12,10850.0,10700.0,1658341.0,,130400,30692,-197754
2016-09-13,10850.0,11000.0,1262675.0,,1503,-503,-3351
2016-09-19,10850.0,11100.0,912131.0,,-115313,-35293,84595
2016-09-20,11050.0,10900.0,869389.0,,164997,-18120,-151312
2016-09-21,10950.0,11100.0,1115543.0,,-174247,54589,111683
2016-09-22,11200.0,11200.0,1384854.0,,-78467,83222,-54802
2016-09-23,11300.0,10950.0,1464655.0,,108868,-140396,88445
2016-09-26,10900.0,10800.0,1034763.0,,119915,-39384,-29808
2016-09-27,10750.0,10850.0,1083297.0,,129957,-47929,-91026
2016-09-28,10900.0,10650.0,1410907.0,,263049,-177661,-83163
2016-09-29,10750.0,10850.0,1165347.0,,-158645,99816,39323
2016-09-30,10800.0,10800.0,1013601.0,,-84711,69205,12109
2016-10-04,10850.0,10750.0,1149198.0,,156754,-129966,-70287
2016-10-05,10700.0,10750.0,888824.0,,77340,-136138,27870
2016-10-06,10800.0,11100.0,2232436.0,,-331669,7382,327648
2016-10-07,11200.0,11150.0,1877182.0,,-89123,16723,66984
2016-10-10,11250.0,11250.0,1687006.0,,-370783,288874,77148
2016-10-11,11200.0,11450.0,1957254.0,,-510611,204515,326610
2016-10-12,11350.0,11400.0,945164.0,,-73089,114378,-30855
2016-10-13,11350.0,11050.0,1308161.0,,137247,-157337,-12532
2016-10-14,11050.0,10850.0,1115136.0,,39128,-61162,30249
2016-10-17,10900.0,10600.0,1570313.0,,417891,-333324,-80892
2016-10-18,10550.0,10600.0,888023.0,,101992,-51650,-59864
2016-10-19,10650.0,10650.0,726383.0,,12577,-24969,15130
2016-10-20,10750.0,10650.0,657782.0,,-11751,66828,-54269
2016-10-21,10600.0,10700.0,793047.0,,56777,-49889,-25892
2016-10-24,10700.0,10700.0,754075.0,,172746,-137047,-33148
2016-10-25,10700.0,10350.0,1699136.0,,50184,-36092,8405
2016-10-26,10350.0,10200.0,1215601.0,,97530,-73997,-14831
2016-10-27,10150.0,10500.0,1100560.0,,-8951,-158443,167943
2016-10-28,10500.0,10200.0,1581267.0,,351448,-202126,-147638
2016-10-31,10050.0,9470.0,3603933.0,,683033,-533815,-219222
2016-11-01,9420.0,9200.0,2815221.0,,1003999,-905247,-71988
2016-11-02,9020.0,9250.0,1728735.0,,-139679,-38368,186553
2016-11-03,9200.0,9300.0,1088769.0,,235146,26487,-253757
2016-11-04,9320.0,9170.0,859317.0,,256662,-63387,-168711
2016-11-07,9260.0,9500.0,833931.0,,-89378,64138,24124
2016-11-08,9520.0,9630.0,790488.0,,-69207,22941,41935
2016-11-09,9650.0,9150.0,2790432.0,,14821,-55782,39187
2016-11-10,9380.0,9670.0,1568619.0,,-607696,283820,323694
2016-11-11,9670.0,9880.0,1413525.0,,-271394,129268,165038
2016-11-14,9830.0,10150.0,1512856.0,,-371873,303561,84149
2016-11-15,10150.0,10050.0,990842.0,,22700,96280,-121998
2016-11-16,10100.0,10200.0,1062289.0,,-330367,112920,169442
2016-11-17,10200.0,10150.0,442216.0,,-31534,5936,25596
2016-11-18,10150.0,9840.0,1223963.0,,-5943,-67408,58988
2016-11-21,9770.0,9970.0,932345.0,,-257210,60925,194596
2016-11-22,10050.0,9850.0,801885.0,,115913,47685,-166912
2016-11-23,10100.0,9720.0,803892.0,,172303,-121695,-57314
2016-11-24,9660.0,9430.0,952286.0,,87821,28854,-141676
2016-11-25,9390.0,9480.0,477671.0,,51486,-108363,54744
2016-11-28,9590.0,9390.0,762540.0,,84516,-23709,-60894
2016-11-29,9400.0,9490.0,805738.0,,-25742,-64095,89367
2016-11-30,9480.0,9480.0,419880.0,,12222,-87233,73452
2016-12-01,9600.0,9750.0,1311204.0,,-336143,267248,83544
2016-12-02,9800.0,9720.0,1008323.0,,-44544,211459,-165792
2016-12-05,9690.0,9450.0,857225.0,,164816,-27115,-148104
2016-12-06,9470.0,9390.0,956943.0,,274931,-125216,-140519
2016-12-07,9390.0,9170.0,1724957.0,,481879,-184163,-173461
2016-12-08,9170.0,9150.0,1082529.0,,268961,-137437,-134750
2016-12-09,9150.0,9240.0,819991.0,,-67881,9574,65409
2016-12-12,9300.0,9850.0,2508641.0,,-994481,441942,555313
2016-12-13,9890.0,9870.0,1143177.0,,-293844,221384,68171
2016-12-14,9940.0,10250.0,3522467.0,,-1351480,336764,1048383
2016-12-15,10150.0,10400.0,1954833.0,,-531860,309071,236240
2016-12-16,10400.0,10450.0,1615749.0,,-521232,255400,262919
2016-12-19,10400.0,10250.0,1018990.0,,-14555,44861,-27306
2016-12-20,10250.0,10100.0,1257807.0,,63325,84753,-123448
2016-12-21,10150.0,10600.0,2469477.0,,-1045877,660154,507946
2016-12-22,10650.0,10450.0,1451627.0,,-67274,152544,-81114
2016-12-23,10500.0,10550.0,809501.0,,-187091,292465,-91527
2016-12-26,10600.0,10450.0,914777.0,,-140032,277082,-135875
2016-12-27,10450.0,10150.0,1032588.0,,112840,-44571,-73557
2016-12-28,10200.0,10450.0,1098231.0,,-356169,58457,303636
2016-12-29,10450.0,10300.0,1000715.0,,111482,-169660,89430
2017-01-02,10300.0,10450.0,752966.0,71.77,-28683,-28235,66406
2017-01-03,10500.0,10700.0,1488333.0,73.48,-580947,459941,134803
2017-01-04,10750.0,10950.0,2443602.0,75.2,-225647,435404,-210356
2017-01-05,10950.0,11050.0,1679818.0,75.89,-527612,493070,-1711
2017-01-06,11050.0,11050.0,1246711.0,75.89,-102631,183553,-90511
2017-01-09,11000.0,11150.0,1289248.0,76.57,-189029,179301,-6605
2017-01-10,11050.0,10950.0,1414319.0,75.2,164266,2039,-210002
2017-01-11,10850.0,11250.0,2158659.0,77.26,-790842,453400,394044
2017-01-12,11200.0,11650.0,4056816.0,80.01,-1009735,815954,266495
2017-01-13,11600.0,11650.0,2086568.0,80.01,-250367,386659,-174023
2017-01-16,11650.0,11250.0,5713317.0,77.26,-154239,-90653,214290
2017-01-17,10950.0,10800.0,3640437.0,74.17,-66771,240200,-219925
2017-01-18,10800.0,11000.0,2153135.0,75.54,-53378,95233,-58355
2017-01-19,11100.0,10700.0,1765195.0,73.48,75761,57607,-127113
2017-01-20,10650.0,10750.0,1067333.0,73.83,-33106,-82809,90561
2017-01-23,10800.0,11600.0,4088563.0,79.66,-1680134,310840,1373144
2017-01-24,11500.0,11650.0,1898327.0,80.01,-182468,147746,21911
2017-01-25,11600.0,11550.0,2286068.0,79.32,-59161,-275359,338214
2017-01-26,11450.0,12000.0,4819898.0,82.41,-2083045,418901,1733698
2017-01-31,12050.0,12600.0,3914402.0,86.53,-1130304,126378,1032197
2017-02-01,12600.0,12800.0,4560775.0,87.91,-979197,24902,989277
2017-02-02,12750.0,12400.0,2566522.0,85.16,128613,-436210,317303
2017-02-03,12400.0,12600.0,2472691.0,86.53,-215986,-122455,333657
2017-02-06,12550.0,12500.0,1250344.0,85.85,-53886,100097,-45591
2017-02-07,12400.0,12500.0,2029099.0,85.85,-379597,7256,369462
2017-02-08,12550.0,12250.0,1271561.0,84.13,-7684,111698,-107552
2017-02-09,12250.0,12800.0,2768805.0,87.91,-591754,-169124,803067
2017-02-10,12800.0,12850.0,1487984.0,88.25,-229967,283112,-38469
2017-02-13,12900.0,12400.0,2050854.0,85.16,72498,-115439,31755
2017-02-14,12400.0,12750.0,1786438.0,87.56,-422733,26266,450467
2017-02-15,12700.0,12500.0,1474618.0,85.85,245747,-4909,-251438
2017-02-16,12450.0,12400.0,1169341.0,85.16,-82079,49206,44731
2017-02-17,12200.0,12250.0,1596780.0,84.13,40388,-17607,-15599
2017-02-20,12200.0,11600.0,4174380.0,79.66,706393,-599750,-91079
2017-02-21,11650.0,12050.0,2190306.0,82.76,-249931,-253752,510782
2017-02-22,12100.0,12350.0,2577508.0,84.82,-948937,160585,794712
2017-02-23,12350.0,12250.0,1424259.0,84.13,-68900,-265978,322260
2017-02-24,12200.0,11800.0,3081283.0,81.04,584220,184890,-780553
2017-02-27,11350.0,12150.0,7077794.0,83.44,-1723513,141589,1554172
2017-02-28,12100.0,12400.0,2426322.0,85.16,-482596,-123598,602892
2017-03-02,12550.0,12650.0,3570610.0,86.88,-764432,217236,622556
2017-03-03,12550.0,13050.0,5425875.0,89.62,-1392160,377498,1040897
2017-03-06,13000.0,13300.0,3570974.0,91.34,-215076,476258,-267692
2017-03-07,13200.0,13500.0,3709676.0,92.71,-607421,319123,270243
2017-03-08,13400.0,13300.0,2902328.0,91.34,313424,-141394,-161546
2017-03-09,13000.0,12450.0,6871629.0,85.5,2266518,-1160897,-1124625
2017-03-10,12450.0,12600.0,4176516.0,86.53,862437,-1010091,131240
2017-03-13,12550.0,12450.0,3053103.0,85.5,281597,-274626,-41573
2017-03-14,12450.0,12400.0,3012111.0,85.16,375197,9384,-412026
2017-03-15,12450.0,12400.0,2443437.0,85.16,339023,-274027,-64844
2017-03-16,12600.0,13000.0,3882266.0,89.28,-861629,184255,624092
2017-03-17,13000.0,12900.0,1940311.0,88.59,197861,-258,-193220
2017-03-20,12950.0,12850.0,1538358.0,88.25,-44099,-107186,-150334
2017-03-21,12800.0,12700.0,1192172.0,87.22,187021,-114770,-93384
2017-03-22,12500.0,12550.0,2488526.0,86.19,120393,-380186,263098
2017-03-23,12550.0,13000.0,2616577.0,89.28,-311951,78328,207312
2017-03-24,13050.0,12850.0,1613347.0,88.25,-53019,39666,9340
2017-03-27,12800.0,12400.0,2221040.0,85.16,-58479,62381,16638
2017-03-28,12600.0,12750.0,1514722.0,87.56,-516052,180028,338653
2017-03-29,12950.0,12750.0,1291252.0,87.56,-103683,-14915,136409
2017-03-30,12800.0,12850.0,1298689.0,88.25,-457301,306390,142915
2017-03-31,13000.0,12850.0,1492652.0,88.25,95716,-3214,-88504
2017-04-03,12950.0,12600.0,1748983.0,86.53,447406,-225681,-224576
2017-04-04,12550.0,12400.0,1840464.0,85.16,277918,-196718,-84302
2017-04-05,12400.0,12500.0,1223428.0,85.85,-31325,-61841,97813
2017-04-06,12500.0,12400.0,938956.0,85.16,136084,-112630,-31696
2017-04-07,12500.0,12200.0,2072649.0,83.79,260998,-221642,-44573
2017-04-10,12100.0,12550.0,2941223.0,86.19,-1295225,-105507,1403235
2017-04-11,12550.0,12500.0,1595806.0,85.85,-142313,86696,41293
2017-04-12,12500.0,12900.0,4090581.0,88.59,-1495881,491834,983325
2017-04-13,12950.0,13000.0,1732093.0,89.28,-434462,81308,378639
2017-04-14,12900.0,12950.0,1936937.0,88.94,-311995,311877,-3522
2017-04-17,12900.0,12950.0,1049649.0,88.94,-6876,-10710,15086
2017-04-18,13050.0,13050.0,1620548.0,89.62,-299202,201,297127
2017-04-19,13000.0,12950.0,1426384.0,88.94,-40755,-58157,116469
2017-04-20,12800.0,12850.0,1179484.0,88.25,10857,61859,-50984
2017-04-21,12900.0,13100.0,1814485.0,89.97,-622473,134248,548222
2017-04-24,13050.0,13200.0,2174368.0,90.65,-148739,-34096,183124
2017-04-25,13250.0,12950.0,1440986.0,88.94,131346,-212367,79846
2017-04-26,13000.0,13250.0,1980074.0,91.0,-611443,-112283,744204
2017-04-27,12900.0,12450.0,5282669.0,85.5,1381233,-470945,-882820
2017-04-28,12450.0,12200.0,3046558.0,83.79,913245,-739619,-204219
2017-05-02,12100.0,12200.0,1729562.0,83.79,465073,-393053,-75504
2017-05-04,12050.0,11800.0,3759407.0,81.04,1116261,-879869,-257951
2017-05-08,11900.0,11600.0,5341971.0,79.66,1698738,-1478724,-212419
2017-05-10,11650.0,12000.0,3972229.0,82.41,-308325,-182392,456942
2017-05-11,12250.0,12350.0,4046652.0,84.82,-381367,138214,242229
2017-05-12,12450.0,12350.0,1495855.0,84.82,-189106,11471,191401
2017-05-15,12400.0,12200.0,1130012.0,83.79,158312,-204528,44379
2017-05-16,12250.0,12750.0,3567760.0,87.56,-1122059,487194,654244
2017-05-17,12700.0,12650.0,1858529.0,86.88,226993,-217310,-12740
2017-05-18,12300.0,12200.0,2350150.0,83.79,721335,-361731,-408261
2017-05-19,12250.0,12350.0,1804589.0,84.82,-107305,-148850,262504
2017-05-22,12450.0,12300.0,1581421.0,84.47,332450,-452832,89291
2017-05-23,12350.0,12300.0,2528405.0,84.47,368273,-76176,-308122
2017-05-24,12550.0,12400.0,2104794.0,85.16,-291744,110956,182073
2017-05-25,12450.0,12850.0,4678317.0,88.25,-456678,297901,167336
2017-05-26,12750.0,12900.0,3952371.0,88.59,-204437,578015,-391547
2017-05-29,13000.0,12650.0,2327825.0,86.88,394351,-330312,-50204
2017-05-30,12600.0,12550.0,1555980.0,86.19,74944,-4181,-56485
2017-05-31,12500.0,12600.0,2098458.0,86.53,-202623,-51510,256636
2017-06-01,12550.0,12750.0,1768692.0,87.56,-28169,19783,33027
2017-06-02,12800.0,12650.0,2250435.0,86.88,269406,-368233,99415
2017-06-05,12650.0,12400.0,1888297.0,85.16,228642,-44547,-166868
2017-06-07,12350.0,12450.0,1403799.0,85.5,-105325,116052,-8984
2017-06-08,12350.0,12400.0,2843767.0,85.16,325640,351021,-657761
2017-06-09,12350.0,12200.0,1601415.0,83.79,522227,9045,-552912
2017-06-12,12200.0,12200.0,1135885.0,83.79,164744,-178935,6098
2017-06-13,12250.0,12650.0,2420604.0,86.88,-649654,81076,577957
2017-06-14,12700.0,12750.0,2376695.0,87.56,-328488,198123,135413
2017-06-15,12750.0,12400.0,1753592.0,85.16,488539,-180205,-305775
2017-06-16,12400.0,12200.0,2033905.0,83.79,964857,-950567,-93027
2017-06-19,12250.0,12250.0,1506815.0,84.13,140583,-238598,98662
2017-06-20,12250.0,11900.0,2303044.0,81.73,570438,-267254,-326347
2017-06-21,11750.0,11850.0,1087481.0,81.38,106462,-212459,85919
2017-06-22,11800.0,11600.0,2128890.0,79.66,676499,-832390,152043
2017-06-23,11650.0,12100.0,1530707.0,83.1,-325845,865,322863
2017-06-26,12050.0,11900.0,1337090.0,81.73,209171,-265577,140749
2017-06-27,11900.0,11650.0,1580970.0,80.01,596250,-389823,-208006
2017-06-28,11700.0,11700.0,1300936.0,80.35,156487,-297088,134096
2017-06-29,11750.0,12000.0,1488721.0,82.41,-245350,-53765,291101
2017-06-30,11900.0,11900.0,1558630.0,81.73,150314,377,-170653
2017-07-03,11900.0,12000.0,1440583.0,82.41,-90647,-95187,189169
2017-07-04,12150.0,12050.0,1264204.0,82.76,-325816,103659,228975
2017-07-05,12100.0,12050.0,951559.0,82.76,-202868,121899,89134
2017-07-06,11950.0,11900.0,1165800.0,81.73,53819,-59168,5002
2017-07-07,11800.0,11700.0,1041280.0,80.35,112628,-19706,-92923
2017-07-10,11800.0,11850.0,1097358.0,81.38,-257747,34306,225948
2017-07-11,11850.0,11850.0,1270503.0,81.38,-200502,289263,-97180
2017-07-12,11850.0,11650.0,1647260.0,80.01,388202,-479560,86808
2017-07-13,11700.0,11750.0,923916.0,80.7,-108837,-59998,167956
2017-07-14,11700.0,11700.0,888299.0,80.35,7072,-92199,101005
2017-07-17,11700.0,11250.0,2840207.0,77.26,585695,-454890,-134373
2017-07-18,11200.0,11100.0,2224949.0,76.23,489166,-695319,194827
2017-07-19,11050.0,11200.0,1081941.0,76.92,23245,-113093,89257
2017-07-20,11250.0,11200.0,1572552.0,76.92,260665,-297202,15406
2017-07-21,11200.0,11200.0,1305768.0,76.92,280060,-126636,-156882
2017-07-24,11250.0,11150.0,899533.0,76.57,-118571,83219,35917
2017-07-25,11150.0,11100.0,816904.0,76.23,-6440,25855,-24415
2017-07-26,11150.0,11200.0,1610249.0,76.92,-278036,113221,164796
