Symbol,경방_시가(원),경방_종가(원),경방_거래량(주),경방_PER(IFRS-연결),경방_순매수수량(개인)(주),경방_순매수수량(기관계)(주),경방_순매수수량(외국인계)(주)
2016-02-02,193000.0,202000.0,2208.0,33.17,-92,-773,847
2016-02-03,203000.0,203000.0,1581.0,33.34,-400,30,337
2016-02-04,208500.0,202500.0,2736.0,33.26,-377,-834,1175
2016-02-05,202500.0,206000.0,1118.0,33.83,0,155,34
2016-02-11,211000.0,205500.0,2422.0,33.75,-870,430,457
2016-02-12,205500.0,203500.0,2098.0,33.42,-219,31,-37
2016-02-15,203500.0,196500.0,3117.0,32.27,-231,-195,413
2016-02-16,195000.0,196500.0,1059.0,32.27,-374,90,289
2016-02-17,193500.0,196000.0,4295.0,32.19,544,-876,38
2016-02-18,199000.0,195000.0,1334.0,32.02,-404,113,308
2016-02-19,194500.0,200000.0,3304.0,32.85,-100,-553,174
2016-02-22,196500.0,203500.0,1082.0,33.42,-548,292,476
2016-02-23,201000.0,206000.0,1173.0,33.83,-368,-58,428
2016-02-24,207000.0,204000.0,1100.0,33.5,-129,-90,221
2016-02-25,203500.0,205500.0,1015.0,33.75,-379,154,445
2016-02-26,206000.0,208500.0,1351.0,34.24,-1003,-16,440
2016-02-29,210000.0,209000.0,5769.0,34.32,2866,201,913
2016-03-02,214000.0,207000.0,549.0,33.99,-86,-127,213
2016-03-03,207000.0,204000.0,1722.0,33.5,-274,-359,748
2016-03-04,201500.0,205000.0,3039.0,33.67,-630,963,365
2016-03-07,205000.0,202000.0,3309.0,33.17,934,-854,269
2016-03-08,198000.0,201000.0,1303.0,33.01,-346,182,327
2016-03-09,199500.0,200000.0,4093.0,32.85,1485,38,399
2016-03-10,199000.0,201500.0,3132.0,33.09,314,-707,994
2016-03-11,200500.0,197000.0,3672.0,32.35,1505,-526,50
2016-03-14,197000.0,191000.0,2753.0,31.37,2150,-719,-388
2016-03-15,187500.0,199000.0,3443.0,32.68,517,565,-410
2016-03-16,199000.0,198000.0,3227.0,32.52,1637,243,-93
2016-03-17,197500.0,198000.0,1731.0,32.52,-138,4,229
2016-03-18,196500.0,196000.0,2094.0,32.19,196,-140,-48
2016-03-21,195000.0,192500.0,3938.0,31.61,2848,-433,230
2016-03-22,192000.0,192000.0,1424.0,31.53,-180,-358,767
2016-03-23,191000.0,185500.0,5800.0,30.46,407,-1743,324
2016-03-24,183000.0,182500.0,3493.0,29.97,-429,-327,757
2016-03-25,182500.0,190500.0,1697.0,31.28,-1042,540,502
2016-03-28,191500.0,188000.0,5849.0,30.87,5448,-100,-84
2016-03-29,191500.0,188500.0,1068.0,30.96,99,-216,117
2016-03-30,188500.0,190500.0,1013.0,31.28,-232,375,-43
2016-03-31,191000.0,196500.0,2455.0,32.27,-396,621,-290
2016-04-01,196500.0,193000.0,17258.0,31.7,15632,-18,399
2016-04-04,193000.0,191000.0,970.0,31.37,356,-378,52
2016-04-05,188000.0,189000.0,1882.0,31.04,621,-473,-753
2016-04-06,186500.0,179500.0,9906.0,29.48,4097,-7179,2788
2016-04-07,182000.0,179000.0,3220.0,29.4,639,-928,146
2016-04-08,177000.0,178500.0,3536.0,29.31,-245,-948,573
2016-04-11,176000.0,175500.0,2365.0,28.82,885,-929,44
2016-04-12,175500.0,174500.0,1882.0,28.66,167,-472,305
2016-04-14,172500.0,175000.0,2468.0,28.74,1050,-925,-125
2016-04-15,173000.0,177000.0,2446.0,29.07,-722,-140,862
2016-04-18,175000.0,177500.0,3234.0,29.15,256,-1264,422
2016-04-19,175500.0,183000.0,3274.0,30.05,59,-784,725
2016-04-20,180000.0,178500.0,9192.0,29.31,-873,-791,1164
2016-04-21,177000.0,174500.0,5203.0,28.66,261,-2055,1764
2016-04-22,176500.0,181500.0,3371.0,29.81,-1169,301,698
2016-04-25,178500.0,177000.0,1661.0,29.07,644,-549,-537
2016-04-26,179500.0,174500.0,3519.0,28.66,1600,-1931,20
2016-04-27,175000.0,173500.0,2839.0,28.49,1579,-2026,417
2016-04-28,174500.0,179000.0,2961.0,29.4,-832,-171,903
2016-04-29,179000.0,174000.0,5150.0,28.58,1559,-1835,-344
2016-05-02,173000.0,172000.0,3659.0,28.25,363,-1339,-449
2016-05-03,170500.0,168500.0,2422.0,27.67,1051,-1038,-123
2016-05-04,168500.0,165000.0,3230.0,27.1,1108,-1711,228
2016-05-09,165000.0,169000.0,4010.0,27.75,-1775,42,115
2016-05-10,168000.0,167000.0,7471.0,27.43,-6638,-69,47
2016-05-11,166500.0,165000.0,4377.0,27.1,-1918,-358,-96
2016-05-12,164000.0,160000.0,17798.0,26.28,-10967,-76,1628
2016-05-13,160500.0,163000.0,5038.0,26.77,-3460,141,566
2016-05-16,163000.0,166500.0,6350.0,27.34,-2669,756,451
2016-05-17,165000.0,165000.0,1688.0,27.1,-82,304,-182
2016-05-18,165500.0,163000.0,2134.0,26.77,887,-156,-566
2016-05-19,161500.0,163000.0,3625.0,26.77,-851,62,-610
2016-05-20,163000.0,164000.0,5727.0,26.93,1860,122,-1485
2016-05-23,163000.0,165500.0,5736.0,27.18,-1766,-399,-852
2016-05-24,163500.0,160500.0,16217.0,26.36,11450,304,-267
2016-05-25,160500.0,164500.0,1694.0,27.02,-778,285,493
2016-05-26,165500.0,164000.0,748.0,26.93,-132,127,85
2016-05-27,166000.0,162000.0,1391.0,26.6,99,-38,-221
2016-05-30,162500.0,165500.0,2027.0,27.18,-702,564,-412
2016-05-31,163500.0,162000.0,2016.0,26.6,1077,-584,-413
2016-06-01,162000.0,165000.0,2514.0,27.1,-68,-3,-163
2016-06-02,163000.0,164000.0,5532.0,26.93,-931,285,-542
2016-06-03,164000.0,170000.0,4301.0,27.92,-507,306,21
2016-06-07,170500.0,171000.0,1857.0,28.08,471,313,-764
2016-06-08,169000.0,171500.0,9545.0,28.16,-4379,-238,44
2016-06-09,169500.0,173500.0,11496.0,28.49,533,-2823,1528
2016-06-10,173500.0,180500.0,11720.0,29.64,-2955,102,2407
2016-06-13,178000.0,175000.0,3672.0,28.74,2168,-312,-1826
2016-06-14,172500.0,168000.0,3693.0,27.59,1833,-190,-1613
2016-06-15,167500.0,167000.0,6818.0,27.43,3785,-3031,-730
2016-06-16,167000.0,161000.0,4554.0,26.44,1287,-1274,17
2016-06-17,162500.0,165000.0,2040.0,27.1,-586,454,-405
2016-06-20,165000.0,163000.0,1141.0,26.77,514,-43,-451
2016-06-21,163500.0,165000.0,2156.0,27.1,1107,-577,-455
2016-06-22,164000.0,166500.0,2464.0,27.34,722,-556,-136
2016-06-23,168500.0,166000.0,1303.0,27.26,423,-138,-160
2016-06-24,164000.0,160500.0,7450.0,26.36,1469,-3420,811
2016-06-27,160000.0,159000.0,1404.0,26.11,-311,263,-56
2016-06-28,158000.0,158500.0,1912.0,26.03,849,-409,-211
2016-06-29,158000.0,165500.0,3255.0,27.18,494,-286,-699
2016-06-30,163500.0,173000.0,4133.0,28.41,44,-641,-471
2016-07-01,170500.0,167500.0,1015.0,27.51,423,-298,-125
2016-07-04,166500.0,166000.0,1017.0,27.26,416,-409,-7
2016-07-05,165000.0,165000.0,556.0,27.1,169,-238,61
2016-07-06,165500.0,165000.0,1146.0,27.1,141,-25,-89
2016-07-07,165000.0,163500.0,2348.0,26.85,614,-1221,131
2016-07-08,163000.0,158500.0,6176.0,26.03,475,-343,467
2016-07-11,159500.0,158500.0,2311.0,26.03,677,-704,27
2016-07-12,158500.0,159000.0,961.0,26.11,36,6,-42
2016-07-13,159000.0,160000.0,1433.0,26.28,540,-436,-104
2016-07-14,161000.0,159500.0,1680.0,26.19,898,-447,49
2016-07-15,160500.0,159000.0,1734.0,26.11,1152,-1096,-56
2016-07-18,159000.0,159000.0,1648.0,26.11,970,-310,-352
2016-07-19,159500.0,170000.0,12815.0,27.92,4980,-2651,-2757
2016-07-20,171000.0,174000.0,6076.0,28.58,2297,-543,-1728
2016-07-21,174500.0,175500.0,3485.0,28.82,-40,781,-1133
2016-07-22,175000.0,171500.0,3107.0,28.16,511,-362,-105
2016-07-25,172000.0,168500.0,1882.0,27.67,947,-450,-497
2016-07-26,168500.0,167500.0,1572.0,27.51,193,-156,-37
2016-07-27,167500.0,168000.0,2280.0,27.59,-156,138,-250
2016-07-28,195500.0,171500.0,33916.0,28.16,11737,-5964,-1294
2016-07-29,171000.0,172000.0,8510.0,28.25,3569,-3826,269
2016-08-01,172000.0,171500.0,8195.0,28.16,-1756,1824,-68
2016-08-02,172500.0,169000.0,12894.0,27.75,1893,71,289
2016-08-03,167000.0,165500.0,7511.0,27.18,2363,243,-649
2016-08-04,166000.0,160000.0,11203.0,26.28,6066,281,649
2016-08-05,161500.0,161500.0,1818.0,26.52,31,84,135
2016-08-08,162000.0,161500.0,6941.0,26.52,-704,365,336
2016-08-09,161500.0,164500.0,3164.0,27.02,-1124,-90,752
2016-08-10,162000.0,165000.0,1122.0,27.1,-103,135,-138
2016-08-11,165500.0,168500.0,5208.0,27.67,160,-119,-154
2016-08-12,167500.0,170500.0,3092.0,28.0,833,-250,-675
2016-08-16,170000.0,173000.0,7065.0,28.41,1284,-148,-734
2016-08-17,171000.0,172000.0,2706.0,28.25,-128,49,-421
2016-08-18,172500.0,169500.0,4579.0,27.84,2101,-1209,-978
2016-08-19,169000.0,175500.0,10803.0,28.82,-1283,1759,-488
2016-08-22,173000.0,172500.0,2854.0,28.33,1823,-548,-271
2016-08-23,171500.0,170500.0,3124.0,28.0,1466,-494,-996
2016-08-24,170500.0,169500.0,4556.0,27.84,2126,-812,629
2016-08-25,171000.0,171500.0,4484.0,28.16,1547,215,563
2016-08-26,170000.0,171000.0,3099.0,28.08,-1051,495,706
2016-08-29,169500.0,166000.0,4343.0,27.26,1263,294,-1056
2016-08-30,167500.0,169000.0,3030.0,27.75,-206,82,564
2016-08-31,169000.0,171000.0,2742.0,28.08,153,-144,-228
2016-09-01,173000.0,169500.0,23266.0,27.84,524,-532,567
2016-09-02,169500.0,174500.0,5647.0,28.66,-832,-382,1713
2016-09-05,175000.0,178500.0,10280.0,29.31,1207,333,-600
2016-09-06,178000.0,173500.0,5384.0,28.49,1154,-117,-354
2016-09-07,175500.0,172500.0,12366.0,28.33,3913,460,2305
2016-09-08,173000.0,171000.0,18484.0,28.08,-2942,1015,2597
2016-09-09,171500.0,166000.0,33123.0,27.26,16176,1912,-2177
2016-09-12,161500.0,164000.0,5988.0,26.93,-890,645,253
2016-09-13,164000.0,165500.0,4375.0,27.18,1659,-907,-752
2016-09-19,164500.0,167500.0,4149.0,27.51,2100,-488,-2177
2016-09-20,165500.0,167500.0,4306.0,27.51,1943,-741,-1382
2016-09-21,167000.0,171500.0,7731.0,28.16,-1552,-133,-815
2016-09-22,172000.0,178000.0,18492.0,29.23,-3469,2656,851
2016-09-23,180500.0,184500.0,19223.0,30.3,-3119,-408,3693
2016-09-26,184500.0,188500.0,16901.0,30.96,2017,-96,-1646
2016-09-27,185500.0,190000.0,9863.0,31.2,183,485,-301
2016-09-28,190500.0,192000.0,12792.0,31.53,-1998,512,1721
2016-09-29,192500.0,192500.0,7817.0,31.61,-2029,27,2009
2016-09-30,192500.0,193000.0,10177.0,31.7,-1106,178,1067
2016-10-04,191500.0,200500.0,19339.0,32.93,-1658,452,482
2016-10-05,200500.0,196500.0,18935.0,32.27,-3752,-1390,-29
2016-10-06,196500.0,198000.0,10719.0,32.52,-1432,-95,1527
2016-10-07,196000.0,200000.0,13917.0,32.85,176,252,529
2016-10-10,209000.0,208500.0,28846.0,34.24,3880,-924,-2619
2016-10-11,208500.0,208500.0,0.0,34.24,0,0,0
2016-10-12,208500.0,208500.0,0.0,34.24,0,0,0
2016-10-13,208500.0,208500.0,0.0,34.24,0,0,0
2016-10-14,208500.0,208500.0,0.0,34.24,0,0,0
2016-10-17,208500.0,208500.0,0.0,34.24,0,0,0
2016-10-18,208500.0,208500.0,0.0,34.24,0,0,0
2016-10-19,208500.0,208500.0,0.0,34.24,0,0,0
2016-10-20,208500.0,208500.0,0.0,34.24,0,0,0
2016-10-21,208500.0,208500.0,0.0,34.24,0,0,0
2016-10-24,208500.0,208500.0,0.0,34.24,0,0,0
2016-10-25,208500.0,208500.0,0.0,34.24,0,0,0
2016-10-26,208500.0,208500.0,0.0,34.24,0,0,0
2016-10-27,208500.0,208500.0,0.0,34.24,0,0,0
2016-10-28,19800.0,19150.0,814971.0,31.45,-129508,75538,-10511
2016-10-31,19150.0,18100.0,399191.0,29.72,-48959,16725,-24124
2016-11-01,17850.0,17450.0,225298.0,28.66,-360,19960,-27119
2016-11-02,17100.0,16200.0,167460.0,26.6,-4452,-336,8696
2016-11-03,16200.0,17100.0,116466.0,28.08,-38180,1916,-5280
2016-11-04,17300.0,16750.0,112171.0,27.51,6857,-67,-38263
2016-11-07,16600.0,16750.0,106324.0,27.51,-6174,-917,-30230
2016-11-08,17000.0,16950.0,34904.0,27.84,-13069,475,11994
2016-11-09,16850.0,16800.0,152711.0,27.59,-27638,7228,1805
2016-11-10,16800.0,17150.0,63559.0,28.16,-27339,24127,-6631
2016-11-11,17300.0,17300.0,50890.0,28.41,-8900,13527,-12137
2016-11-14,17300.0,17350.0,88656.0,28.49,-24590,13666,-20866
2016-11-15,17400.0,17850.0,149134.0,29.31,44615,21842,-15507
2016-11-16,17850.0,18650.0,140981.0,30.63,-50231,16735,24961
2016-11-17,18800.0,18900.0,69233.0,31.04,-7218,4288,2936
2016-11-18,18650.0,18800.0,83659.0,30.87,-19396,8732,-901
2016-11-21,18700.0,18650.0,43642.0,30.63,14892,-2925,-367
2016-11-22,18450.0,18350.0,39937.0,30.14,1978,-7683,7805
2016-11-23,18300.0,18550.0,144391.0,30.46,-41224,-26443,12912
2016-11-24,18500.0,18450.0,119398.0,30.3,-22002,24055,-15293
2016-11-25,18500.0,18250.0,52591.0,29.97,-4616,10367,249
2016-11-28,18150.0,17750.0,69759.0,29.15,-7294,-8818,888
2016-11-29,17450.0,18050.0,48926.0,29.64,-11398,-4174,3592
2016-11-30,18250.0,17600.0,98219.0,28.9,-628,-30723,-2930
2016-12-01,17600.0,17400.0,32123.0,28.58,-1071,-7501,3912
2016-12-02,17300.0,17350.0,37708.0,28.49,-4111,-2047,9458
2016-12-05,17150.0,17200.0,34503.0,28.25,-17500,3394,-414
2016-12-06,17750.0,17100.0,48089.0,28.08,-29838,695,6858
2016-12-07,17100.0,16700.0,76291.0,27.43,-14758,-16927,11739
2016-12-08,16750.0,17200.0,50837.0,28.25,-9317,-4660,-423
2016-12-09,17100.0,16650.0,56159.0,27.34,7431,-8698,489
2016-12-12,16650.0,16650.0,31904.0,27.34,4661,1290,-5451
2016-12-13,16650.0,16550.0,35226.0,27.18,2543,-3424,-4619
2016-12-14,16650.0,16500.0,43020.0,27.1,5378,-6159,2281
2016-12-15,16550.0,16850.0,152969.0,27.67,-40340,-20515,13235
2016-12-16,16900.0,17100.0,39835.0,28.08,-4686,-1540,7566
2016-12-19,17100.0,16650.0,27488.0,27.34,14001,-3821,-9280
2016-12-20,16700.0,16650.0,60087.0,27.34,7105,-16715,-7590
2016-12-21,16650.0,16400.0,103910.0,26.93,54189,-1895,7026
2016-12-22,16400.0,15850.0,74304.0,26.03,36777,-25769,-12008
2016-12-23,15850.0,15900.0,24452.0,26.11,4990,-3237,-3953
2016-12-26,15900.0,15650.0,44868.0,25.7,6680,-1122,-8058
2016-12-27,15600.0,15900.0,66299.0,26.11,-24613,-803,-13684
2016-12-28,15850.0,15550.0,44405.0,25.54,15699,-5977,-11028
2016-12-29,15650.0,15300.0,34004.0,25.13,4390,-9014,3609
2017-01-02,15250.0,14800.0,89378.0,13.76,15141,-2782,6742
2017-01-03,14900.0,14900.0,23480.0,13.86,469,2970,-3489
2017-01-04,15100.0,14800.0,28288.0,13.76,13924,-11751,-2173
2017-01-05,14700.0,14900.0,34744.0,13.86,7636,-9539,903
2017-01-06,14800.0,14700.0,50774.0,13.67,22439,-7772,-1567
2017-01-09,14700.0,15000.0,148094.0,13.95,87165,-4308,-15808
2017-01-10,15100.0,15250.0,109611.0,14.18,-13724,-14713,-15563
2017-01-11,15250.0,15500.0,47852.0,14.41,2238,-2512,-13527
2017-01-12,15250.0,15800.0,148464.0,14.69,23787,-4106,5260
2017-01-13,15800.0,15500.0,52200.0,14.41,4661,-3201,-11369
2017-01-16,15500.0,15300.0,23575.0,14.23,-2674,4333,-1559
2017-01-17,15150.0,15150.0,24553.0,14.09,3167,-7461,-2606
2017-01-18,15150.0,14850.0,55303.0,13.81,16611,-14052,-4484
2017-01-19,14850.0,14600.0,58228.0,13.58,13693,-17179,7222
2017-01-20,14550.0,14700.0,31246.0,13.67,11082,-9765,1433
2017-01-23,14750.0,14550.0,44511.0,13.53,-3898,-7649,-7953
2017-01-24,14450.0,14450.0,19992.0,13.44,49,581,-1630
2017-01-25,14350.0,14150.0,24882.0,13.16,1432,-4883,1451
2017-01-26,14300.0,14550.0,107816.0,13.53,-27558,-4036,341
2017-01-31,14400.0,14350.0,27218.0,13.35,15787,-2814,1100
2017-02-01,14400.0,14300.0,27432.0,13.3,1575,-1693,-9882
2017-02-02,14250.0,14100.0,36718.0,13.11,-2693,571,-878
2017-02-03,14200.0,14000.0,52371.0,13.02,-11756,962,-11419
2017-02-06,13900.0,14450.0,82338.0,13.44,-9079,-14642,7854
2017-02-07,14600.0,14450.0,36170.0,13.44,-864,-13591,3612
2017-02-08,14400.0,14100.0,124381.0,13.11,60371,-50397,2809
2017-02-09,14050.0,14050.0,35822.0,13.07,2555,-9474,6919
2017-02-10,14100.0,14200.0,26413.0,13.21,-8866,10732,5634
2017-02-13,14200.0,14400.0,66504.0,13.39,342,-16896,4323
2017-02-14,14300.0,14450.0,50038.0,13.44,-10287,2687,289
2017-02-15,14500.0,14400.0,46142.0,13.39,-420,6138,2896
2017-02-16,14500.0,14550.0,31908.0,13.53,1928,3688,-5140
2017-02-17,14600.0,14500.0,19714.0,13.48,4012,2098,-3449
2017-02-20,14450.0,14100.0,70505.0,13.11,34834,-21122,-9962
2017-02-21,14100.0,14200.0,24490.0,13.21,1518,999,-4283
2017-02-22,14150.0,14150.0,22730.0,13.16,3759,-4190,-1569
2017-02-23,14250.0,14150.0,27020.0,13.16,-1030,-1276,-704
2017-02-24,14100.0,14200.0,35348.0,13.21,12687,4039,6274
2017-02-27,14250.0,14400.0,16344.0,13.39,-2743,4226,1517
2017-02-28,14450.0,14200.0,52410.0,13.21,6174,-10909,-3165
2017-03-02,14250.0,14050.0,35223.0,13.07,12957,-10721,-1336
2017-03-03,14050.0,14000.0,27157.0,13.02,4250,-31,-1143
2017-03-06,13900.0,13900.0,40318.0,12.93,12030,-6439,-2591
2017-03-07,13850.0,13700.0,55751.0,12.74,21483,-19274,12791
2017-03-08,13700.0,13550.0,43857.0,12.6,21607,-14325,-1536
2017-03-09,13450.0,13600.0,39490.0,12.65,14026,-15410,4344
2017-03-10,13600.0,13650.0,38101.0,12.69,16059,-5475,-7684
2017-03-13,13650.0,13550.0,34525.0,12.6,12186,-9730,-2456
2017-03-14,13450.0,13500.0,49156.0,12.55,18669,-16160,1768
2017-03-15,13500.0,13650.0,24413.0,12.69,8945,-6135,-2610
2017-03-16,13650.0,13650.0,20471.0,12.69,6,-1179,3461
2017-03-17,13600.0,13450.0,22562.0,12.51,1958,-1580,-1378
2017-03-20,13500.0,13250.0,39994.0,12.32,7024,-2369,-132
2017-03-21,13250.0,13250.0,18188.0,12.32,1770,-2178,462
2017-03-22,13150.0,13350.0,65394.0,12.42,6488,-10804,4896
2017-03-23,13350.0,13400.0,42266.0,12.46,9110,-7913,-1197
2017-03-24,13300.0,14100.0,83243.0,13.11,-18703,15494,3209
2017-03-27,14100.0,14550.0,54850.0,13.53,-9034,12035,-3001
2017-03-28,14550.0,15050.0,73161.0,14.0,-39703,25073,17830
2017-03-29,15150.0,14600.0,50499.0,13.58,15723,-1506,-5917
2017-03-30,14600.0,14500.0,43716.0,13.48,-4401,8094,-3693
2017-03-31,14400.0,14850.0,36880.0,13.81,-13055,12472,606
2017-04-03,14950.0,14750.0,34228.0,13.72,-96,12327,-12096
2017-04-04,14600.0,14950.0,30416.0,13.9,-9623,11804,-2181
2017-04-05,14950.0,14800.0,33904.0,13.76,11178,2113,-13291
2017-04-06,14800.0,14850.0,46650.0,13.81,25281,-4986,-13795
2017-04-07,14800.0,14750.0,26917.0,13.72,82,5672,-5330
2017-04-10,14700.0,14500.0,50546.0,13.48,29629,153,-27894
2017-04-11,14400.0,14500.0,22148.0,13.48,1630,1176,-2406
2017-04-12,14400.0,14400.0,33619.0,13.39,6796,-7434,559
2017-04-13,14300.0,14350.0,41190.0,13.35,1636,-8900,7514
2017-04-14,14350.0,14250.0,28738.0,13.25,2547,87,-2634
2017-04-17,14300.0,14600.0,28299.0,13.58,-4835,9292,-4307
2017-04-18,14500.0,14750.0,36848.0,13.72,-12936,7777,7209
2017-04-19,14700.0,14850.0,43133.0,13.81,14695,-440,-7060
2017-04-20,14750.0,15050.0,43945.0,14.0,-5526,6265,-854
2017-04-21,15300.0,14800.0,51561.0,13.76,18268,-2900,-15536
2017-04-24,14800.0,14600.0,35617.0,13.58,3941,-9831,5856
2017-04-25,14550.0,14600.0,22165.0,13.58,11571,-10440,-1131
2017-04-26,14650.0,14850.0,19496.0,13.81,-3573,4,3569
2017-04-27,14900.0,14800.0,19794.0,13.76,9759,-1095,-8645
2017-04-28,15000.0,14700.0,38144.0,13.67,24619,-11557,-13062
2017-05-02,14600.0,14450.0,14420.0,13.44,2886,-2942,56
2017-05-04,14350.0,14400.0,17740.0,13.39,3872,-2630,1241
2017-05-08,14350.0,14600.0,40083.0,13.58,-13689,5124,8565
2017-05-10,14700.0,14850.0,81584.0,13.81,-42725,19719,23332
2017-05-11,14850.0,15150.0,49764.0,14.09,-1922,8819,-8493
2017-05-12,15100.0,14800.0,30918.0,13.76,14065,-3791,-10274
2017-05-15,15000.0,14950.0,17099.0,13.9,8030,482,-8512
2017-05-16,15200.0,14700.0,38041.0,13.67,8941,2316,-10893
2017-05-17,14750.0,14700.0,18986.0,13.67,9512,-1439,-8153
2017-05-18,14750.0,14600.0,44570.0,13.58,11651,-14418,4576
2017-05-19,14600.0,14500.0,28979.0,13.48,6222,-3966,-1758
2017-05-22,14650.0,14900.0,41939.0,13.86,-14724,7270,7686
2017-05-23,14800.0,14900.0,34334.0,13.86,-3581,-962,4562
2017-05-24,14900.0,14900.0,16008.0,13.86,101,-99,-2
2017-05-25,14900.0,14900.0,25146.0,13.86,-5383,4792,541
2017-05-26,14950.0,15300.0,81229.0,14.23,-16173,4687,17486
2017-05-29,15500.0,15800.0,97883.0,14.69,3849,6524,-3419
2017-05-30,15850.0,16250.0,73737.0,15.11,2773,3819,-1592
2017-05-31,16150.0,16350.0,62153.0,15.21,3951,7039,-9431
2017-06-01,16350.0,15850.0,46014.0,14.74,13310,637,-13461
2017-06-02,15800.0,16000.0,37759.0,14.88,231,5269,-5498
2017-06-05,15800.0,15700.0,43135.0,14.6,5605,-197,-5296
2017-06-07,15650.0,15900.0,48188.0,14.79,-5124,11021,-5517
2017-06-08,15950.0,15950.0,67760.0,14.83,-13958,-9649,24773
2017-06-09,16000.0,16200.0,35470.0,15.07,-3960,3692,1268
2017-06-12,16100.0,15700.0,33247.0,14.6,12542,-4245,-8047
2017-06-13,15550.0,15850.0,28463.0,14.74,-4699,3718,981
2017-06-14,15750.0,15950.0,28804.0,14.83,1469,7202,-7671
2017-06-15,15850.0,15800.0,15026.0,14.69,1201,15,-966
2017-06-16,15750.0,15800.0,19500.0,14.69,2683,-155,-988
2017-06-19,15800.0,15900.0,16573.0,14.79,200,1398,-1998
2017-06-20,15800.0,16150.0,63680.0,15.02,-20861,31097,-5936
2017-06-21,16150.0,15950.0,44618.0,14.83,-2990,10819,-7829
2017-06-22,15900.0,15800.0,39320.0,14.69,12541,-3685,-9006
2017-06-23,15800.0,15800.0,20545.0,14.69,-5029,4766,263
2017-06-26,15850.0,15600.0,26720.0,14.51,10303,-6202,-3941
2017-06-27,15600.0,15550.0,24430.0,14.46,-349,-1947,3386
2017-06-28,15650.0,15750.0,20444.0,14.65,-7968,4225,3733
2017-06-29,15750.0,15600.0,15907.0,14.51,-1877,1171,856
2017-06-30,15500.0,15600.0,18493.0,14.51,-1919,2276,-1634
2017-07-03,15600.0,15700.0,19767.0,14.6,-6607,6695,762
2017-07-04,15600.0,15700.0,41789.0,14.6,-6348,8844,-1116
2017-07-05,15600.0,16000.0,67691.0,14.88,-30899,38488,-3670
2017-07-06,16150.0,15850.0,71510.0,14.74,-182,-3289,2990
2017-07-07,15900.0,16450.0,66042.0,15.3,-24346,9271,19038
2017-07-10,16500.0,16700.0,58124.0,15.53,-478,3772,-2934
2017-07-11,16500.0,16500.0,31309.0,15.34,-3266,3309,928
2017-07-12,16500.0,16300.0,43633.0,15.16,-2938,5268,-2747
2017-07-13,16400.0,16150.0,25882.0,15.02,1843,-574,-2002
2017-07-14,16150.0,16300.0,18858.0,15.16,-3241,4560,-1169
2017-07-17,16300.0,16250.0,23933.0,15.11,-3943,2340,1103
2017-07-18,16400.0,16450.0,20378.0,15.3,-3953,7274,-3321
2017-07-19,16500.0,16700.0,29458.0,15.53,-11559,10660,1248
2017-07-20,16600.0,16350.0,19908.0,15.21,-2140,3840,-1500
2017-07-21,16300.0,16050.0,26731.0,14.93,3358,-288,-3074
2017-07-24,16150.0,16350.0,18805.0,15.21,-3534,7337,-3685
2017-07-25,16400.0,16350.0,23151.0,15.21,-3861,7170,-1488
2017-07-26,16250.0,16650.0,62205.0,15.48,7300,9067,-14283
2017-07-27,16750.0,16400.0,32350.0,15.25,-5614,5816,-202
2017-07-28,16300.0,16000.0,58961.0,14.88,-23316,16879,6397
2017-07-31,15950.0,16300.0,26839.0,15.16,-14428,8449,6369
2017-08-01,16200.0,16350.0,23529.0,15.21,-3681,1737,1964
2017-08-02,16300.0,16150.0,38972.0,15.02,-5569,4789,-1115
2017-08-03,16150.0,15950.0,41809.0,14.83,-10991,12654,-2168
2017-08-04,15850.0,16100.0,16801.0,14.97,-10301,8341,1834
2017-08-07,15950.0,15950.0,26242.0,14.83,-3423,1912,504
2017-08-08,15900.0,15650.0,47483.0,14.55,1538,3627,-5980
2017-08-09,15550.0,15350.0,43900.0,14.28,-5081,2758,2509
2017-08-10,15600.0,15300.0,58971.0,14.23,-3633,-2501,5908
2017-08-11,14900.0,14850.0,43894.0,13.81,-10795,9997,2752
2017-08-14,14850.0,14750.0,39447.0,13.72,-5535,2096,3439
2017-08-16,14700.0,14800.0,54237.0,13.76,-4701,3756,169
2017-08-17,14750.0,14850.0,39034.0,13.81,19977,-20322,275
2017-08-18,14700.0,14650.0,16742.0,13.62,-1263,2826,-1750
2017-08-21,14650.0,14600.0,23709.0,13.58,-4838,4839,-131
