Symbol,대덕전자_시가(원),대덕전자_종가(원),대덕전자_거래량(주),대덕전자_PER(IFRS-연결),대덕전자_순매수수량(개인)(주),대덕전자_순매수수량(기관계)(주),대덕전자_순매수수량(외국인계)(주)
2004-10-06,9060.0,9200.0,515425.0,19.46,-32570,70560,-37990
2004-10-07,9200.0,9040.0,297554.0,19.12,89960,-23720,-21440
2004-10-08,8900.0,8970.0,383220.0,18.97,123610,-12960,-58610
2004-10-11,9000.0,8990.0,295807.0,19.01,101476,23244,-124620
2004-10-12,9000.0,8810.0,408710.0,18.63,143980,-107870,-36870
2004-10-13,8810.0,8500.0,440445.0,17.98,283254,-17630,-268174
2004-10-14,8450.0,8160.0,711563.0,17.26,480190,-68030,-413830
2004-10-15,8100.0,8110.0,455160.0,17.15,183510,9090,-186780
2004-10-18,8150.0,8100.0,302662.0,17.13,110922,-11410,-98032
2004-10-19,8150.0,8100.0,309201.0,17.13,142970,-57490,-96690
2004-10-20,8100.0,8100.0,232095.0,17.13,10373,12897,-24120
2004-10-21,8110.0,7850.0,384152.0,16.6,156568,-12928,-146620
2004-10-22,7850.0,7900.0,197783.0,16.71,69243,-5793,-61530
2004-10-25,7840.0,7510.0,376005.0,15.88,192208,-34370,-153788
2004-10-26,7530.0,7500.0,227730.0,15.86,117468,-40858,-74940
2004-10-27,7570.0,7450.0,243330.0,15.76,50710,-16650,-11690
2004-10-28,7600.0,7840.0,255870.0,16.58,-56280,6620,53530
2004-10-29,7860.0,8100.0,501730.0,17.13,-3875,15820,-11395
2004-11-01,8100.0,8000.0,163728.0,16.92,-3612,-13130,16742
2004-11-02,8080.0,8100.0,198330.0,17.13,23110,19450,-43360
2004-11-03,8100.0,8070.0,176840.0,17.07,45210,12310,-58940
2004-11-04,8070.0,7920.0,166842.0,16.75,65260,8460,-46960
2004-11-05,7960.0,8090.0,350077.0,17.11,6860,37440,-48260
2004-11-08,8320.0,8200.0,578727.0,17.34,146160,-63880,-80980
2004-11-09,8280.0,8060.0,451644.0,17.05,20640,-52180,-132730
2004-11-10,8120.0,8280.0,324633.0,17.51,-97587,41027,-4200
2004-11-11,8210.0,8240.0,377941.0,17.43,-52653,-16707,-58320
2004-11-12,8260.0,8440.0,651720.0,17.85,-158310,225310,-129390
2004-11-15,8520.0,8660.0,775060.0,18.32,-254250,265490,-100730
2004-11-16,8600.0,8500.0,528975.0,17.98,-78726,-21319,-53215
2004-11-17,8500.0,8810.0,598100.0,18.63,-288100,169980,1330
2004-11-18,8810.0,8770.0,280730.0,18.55,-86438,-38432,5750
2004-11-19,8810.0,8470.0,357999.0,17.91,-41180,-17840,-86590
2004-11-22,8380.0,8340.0,257980.0,17.64,-92010,-60840,4850
2004-11-23,8430.0,8520.0,184681.0,18.02,-104950,21340,-1900
2004-11-24,8470.0,8630.0,301670.0,18.25,-127100,-79840,97750
2004-11-25,8560.0,8630.0,222160.0,18.25,-76060,6640,-36780
2004-11-26,8620.0,8400.0,163110.0,17.77,59668,-25590,-36838
2004-11-29,8350.0,8300.0,103162.0,17.55,-11897,5747,6360
2004-11-30,8240.0,8450.0,150251.0,17.87,-42140,-4690,49080
2004-12-01,8450.0,8310.0,100192.0,17.58,20880,7720,-26770
2004-12-02,8400.0,8270.0,177050.0,17.49,63770,19730,-84700
2004-12-03,8340.0,8340.0,160702.0,17.64,5070,38220,-46620
2004-12-06,8340.0,8320.0,257650.0,17.6,-25550,-45530,67950
2004-12-07,8320.0,8290.0,179424.0,17.53,23740,-29070,8770
2004-12-08,8200.0,8230.0,176380.0,17.41,32270,-41800,11670
2004-12-09,8200.0,8120.0,280580.0,17.17,104120,15330,-124750
2004-12-10,8070.0,8000.0,265400.0,16.92,93120,-59850,-33430
2004-12-13,8100.0,7950.0,223004.0,16.81,47124,-58564,18270
2004-12-14,8050.0,8140.0,101435.0,17.22,-19080,-2220,22450
2004-12-15,8160.0,8550.0,399231.0,18.08,-223590,79870,141690
2004-12-16,8590.0,8500.0,351020.0,17.98,-48480,14610,33550
2004-12-17,8500.0,8670.0,309933.0,18.34,-132120,55780,59650
2004-12-20,8650.0,8840.0,287661.0,18.7,-162955,54125,105210
2004-12-21,8850.0,8840.0,196170.0,18.7,-11840,-7320,2230
2004-12-22,8920.0,8850.0,179878.0,18.72,-105412,52832,-13650
2004-12-23,8850.0,8910.0,213663.0,18.84,-122328,20988,91660
2004-12-24,8810.0,8800.0,105620.0,18.61,-34879,40699,-5980
2004-12-27,8670.0,8850.0,88420.0,18.72,-29900,30800,4380
2004-12-28,8900.0,8860.0,114120.0,18.74,-36936,29266,7670
2004-12-29,8710.0,8990.0,220540.0,19.01,-145990,116800,17700
2004-12-30,8900.0,9080.0,186740.0,19.2,-95760,79710,5540
2005-01-03,9020.0,9040.0,85970.0,13.36,9483,-13553,4080
2005-01-04,9030.0,8990.0,141533.0,13.29,-27880,46160,-24050
2005-01-05,8870.0,8780.0,146331.0,12.98,10600,23450,-33940
2005-01-06,8830.0,8730.0,267756.0,12.91,69722,4033,-73695
2005-01-07,8670.0,8560.0,159031.0,12.66,53791,-49631,-3370
2005-01-10,8560.0,8540.0,127412.0,12.63,29690,-9770,-19460
2005-01-11,8520.0,8690.0,202030.0,12.85,44450,6900,-50540
2005-01-12,8690.0,8690.0,132120.0,12.85,-2740,5100,-2670
2005-01-13,8720.0,8690.0,129018.0,12.85,2561,-4851,-8280
2005-01-14,8640.0,8810.0,223860.0,13.02,-31970,13760,31660
2005-01-17,8910.0,8810.0,438103.0,13.02,167667,-48917,-117730
2005-01-18,8840.0,8600.0,529176.0,12.71,245776,-38116,-198980
2005-01-19,8610.0,8470.0,540322.0,12.52,277127,-111697,-164090
2005-01-20,8380.0,8420.0,311167.0,12.45,133657,-64177,-40960
2005-01-21,8350.0,8340.0,529202.0,12.33,285570,-5640,-272190
2005-01-24,8310.0,8300.0,448453.0,12.27,215593,-101873,-99510
2005-01-25,8300.0,8200.0,366100.0,12.12,132640,-136960,6570
2005-01-26,8270.0,8420.0,237711.0,12.45,-8430,18010,-6760
2005-01-27,8480.0,8300.0,195538.0,12.27,20782,-270,-18282
2005-01-28,8280.0,8360.0,205491.0,12.36,4027,-5397,1350
2005-01-31,8340.0,8340.0,420877.0,12.33,173548,53858,-264440
2005-02-01,8350.0,8200.0,322522.0,12.12,123002,-35600,-85972
2005-02-02,8220.0,8190.0,355812.0,12.11,92150,17670,-102610
2005-02-03,8140.0,8290.0,266100.0,12.26,16650,36820,-83470
2005-02-04,8250.0,8200.0,316283.0,12.12,149780,-45480,-104070
2005-02-07,8200.0,8230.0,417498.0,12.17,235750,-36340,-191410
2005-02-11,8240.0,8280.0,262786.0,12.24,86590,-80030,470
2005-02-14,8330.0,8370.0,571369.0,12.37,132110,-20160,-115160
2005-02-15,8390.0,8680.0,1037680.0,12.83,99840,3500,-105160
2005-02-16,8680.0,8890.0,1149262.0,13.14,-258502,33950,-91128
2005-02-17,8860.0,8880.0,1163848.0,13.13,-5734,208124,-612770
2005-02-18,8800.0,9050.0,1673890.0,13.38,-94730,-23600,116770
2005-02-21,9090.0,8920.0,629596.0,13.19,101496,-95776,-14730
2005-02-22,8950.0,8650.0,550784.0,12.79,87049,-124879,8900
2005-02-23,8540.0,8550.0,367493.0,12.64,-55560,66320,-10650
2005-02-24,8510.0,8630.0,677782.0,12.76,214508,-12898,-218370
2005-02-25,8630.0,8590.0,626732.0,12.7,168560,38990,-211750
2005-02-28,8750.0,8970.0,675190.0,13.26,-32547,36480,-55463
2005-03-02,9070.0,9080.0,659499.0,13.42,-115710,132391,-9081
2005-03-03,9080.0,9100.0,413418.0,13.45,-50167,53447,-10850
2005-03-04,9100.0,8990.0,373422.0,13.29,22230,27120,-53630
2005-03-07,9000.0,9140.0,851770.0,13.51,-223463,225561,-1378
2005-03-08,9300.0,9460.0,1215110.0,13.99,-272870,258180,13020
2005-03-09,9400.0,9300.0,449334.0,13.75,-52180,37610,7250
2005-03-10,9300.0,9090.0,405079.0,13.44,33450,-8600,1490
2005-03-11,9080.0,9180.0,343474.0,13.57,-24304,624,14620
2005-03-14,9100.0,8970.0,392746.0,13.26,79240,3830,-67280
2005-03-15,9000.0,8720.0,479678.0,12.89,55228,-708,-58430
2005-03-16,8720.0,8720.0,493888.0,12.89,136010,27660,-162390
2005-03-17,8570.0,8560.0,415799.0,12.66,81713,40100,-124003
2005-03-18,8540.0,8460.0,315371.0,12.51,-98490,89750,-8170
2005-03-21,8350.0,8350.0,348142.0,12.34,-50870,9080,51370
2005-03-22,8300.0,8390.0,274938.0,12.4,4080,25600,-31380
2005-03-23,8330.0,8230.0,262741.0,12.17,13990,1810,-17000
2005-03-24,8260.0,8230.0,193645.0,12.17,31690,36620,-70710
2005-03-25,8350.0,8400.0,155430.0,12.42,54250,-15110,-47400
2005-03-28,8440.0,8370.0,242785.0,12.37,102950,19400,-114900
2005-03-29,8350.0,8260.0,212330.0,12.21,-18550,-27110,7890
2005-03-30,8240.0,8230.0,204650.0,12.17,-12820,79260,-66760
2005-03-31,8300.0,8290.0,227920.0,12.26,31750,49380,-81530
2005-04-01,8290.0,8330.0,273540.0,12.32,79330,-1560,-77770
2005-04-04,8340.0,8470.0,140851.0,12.52,-61930,30090,0
2005-04-06,8480.0,8360.0,180373.0,12.36,-9980,30240,-20740
2005-04-07,8400.0,8440.0,122717.0,12.48,-15570,14740,910
2005-04-08,8500.0,8490.0,135810.0,12.55,-34630,6920,-240
2005-04-11,8480.0,8460.0,66007.0,12.51,-12900,9340,3060
2005-04-12,8400.0,8400.0,111717.0,12.42,-41540,32590,-1000
2005-04-13,8440.0,8450.0,90580.0,12.49,-24450,36320,-1870
2005-04-14,8330.0,8240.0,174507.0,12.18,26760,-68400,32870
2005-04-15,8250.0,8200.0,175519.0,12.12,-43510,-5720,49300
2005-04-18,8110.0,8000.0,170676.0,11.83,-32270,23900,10330
2005-04-19,8000.0,8070.0,166900.0,11.93,52729,-59999,13110
2005-04-20,8110.0,8090.0,137857.0,11.96,3953,-26670,42117
2005-04-21,8000.0,8240.0,187660.0,12.18,-110170,87060,23110
2005-04-22,8290.0,8280.0,100160.0,12.24,-23850,23850,0
2005-04-25,8200.0,8210.0,74182.0,12.14,-23770,18800,2570
2005-04-26,8200.0,8170.0,46232.0,12.08,3760,-520,-3240
2005-04-27,8150.0,8100.0,83281.0,11.97,-2090,-9270,6020
2005-04-28,8040.0,8000.0,123912.0,11.83,-7770,5670,2500
2005-04-29,7980.0,8000.0,182152.0,11.83,-69010,10620,57970
2005-05-02,8150.0,8060.0,47690.0,11.92,-11680,11360,-480
2005-05-03,8070.0,8010.0,65376.0,11.84,-5096,2776,2740
2005-05-04,8010.0,8090.0,79931.0,11.96,-21190,20370,820
2005-05-06,8100.0,8150.0,89208.0,12.05,-40510,4650,36860
2005-05-09,8110.0,8020.0,107010.0,11.86,52590,-5870,-43580
2005-05-10,8030.0,8030.0,55321.0,11.87,-14380,6760,8020
2005-05-11,8000.0,8000.0,131405.0,11.83,-54340,-4970,59330
2005-05-12,8000.0,8000.0,91790.0,11.83,-24130,6780,20530
2005-05-13,8060.0,8110.0,105912.0,11.99,-29970,3080,26220
2005-05-16,8120.0,8150.0,120262.0,12.05,-22400,10040,12420
2005-05-17,8250.0,8120.0,153600.0,12.0,-13440,10090,3350
2005-05-18,8150.0,8170.0,104040.0,12.08,-31960,6740,25400
2005-05-19,8210.0,8330.0,185865.0,12.32,-79438,47172,-27394
2005-05-20,8310.0,8310.0,56966.0,12.29,-25975,7665,16710
2005-05-23,8290.0,8280.0,67741.0,12.24,-14470,7390,6680
2005-05-24,8280.0,8290.0,88748.0,12.26,-6431,-13840,19471
2005-05-25,8250.0,8100.0,209731.0,11.97,59910,-65060,4350
2005-05-26,8080.0,8120.0,84235.0,12.0,17795,-24390,4315
2005-05-27,8200.0,8200.0,125107.0,12.12,-38891,22781,6350
2005-05-30,8180.0,8150.0,133770.0,12.05,37050,8690,-45740
2005-05-31,8130.0,8010.0,305554.0,11.84,226425,-24855,-201570
2005-06-01,8020.0,8050.0,84110.0,11.9,-9650,9190,-3290
2005-06-02,8040.0,8050.0,181457.0,11.9,38950,-44990,6040
2005-06-03,8050.0,8150.0,110532.0,12.05,-53650,25340,31100
2005-06-07,8100.0,8140.0,127868.0,12.03,-31572,-16668,48700
2005-06-08,8140.0,8190.0,161080.0,12.11,-53660,4840,47220
2005-06-09,8160.0,8290.0,301553.0,12.26,-19200,-48240,77250
2005-06-10,8290.0,8280.0,219926.0,12.24,-410,-48410,48660
2005-06-13,8240.0,8250.0,113870.0,12.2,-28310,270,27920
2005-06-14,8250.0,8180.0,150800.0,12.09,-82280,23690,54530
2005-06-15,8140.0,8340.0,326840.0,12.33,-79380,25030,50710
2005-06-16,8340.0,8220.0,177931.0,12.15,32820,17140,-63500
2005-06-17,8200.0,8220.0,230210.0,12.15,15610,77760,-95220
2005-06-20,8230.0,8070.0,173461.0,11.93,72700,-16910,-56360
2005-06-21,8050.0,8140.0,192790.0,12.03,4527,-710,-14777
2005-06-22,8080.0,8090.0,153176.0,11.96,26470,19530,-48800
2005-06-23,8060.0,8130.0,119610.0,12.02,52940,-6730,-46050
2005-06-24,8040.0,8050.0,89351.0,11.9,10270,-9550,-480
2005-06-27,8060.0,8060.0,152201.0,11.92,500,-5260,6410
2005-06-28,8070.0,8060.0,105100.0,11.92,18840,-17540,-300
2005-06-29,8090.0,8050.0,171127.0,11.9,56020,-13140,-38360
2005-06-30,8050.0,8050.0,238281.0,11.9,34220,-11040,-23180
2005-07-01,8050.0,8090.0,163231.0,11.96,50820,-12270,-7750
2005-07-04,8090.0,8040.0,555572.0,11.89,235730,-282310,74610
2005-07-05,8060.0,8030.0,188060.0,11.87,7890,11660,0
2005-07-06,8050.0,8080.0,202557.0,11.95,29640,3570,-13890
2005-07-07,8080.0,8070.0,311661.0,11.93,78250,-41440,-51240
2005-07-08,8060.0,8040.0,221011.0,11.89,46291,-63891,18790
2005-07-11,8090.0,8220.0,537212.0,12.15,51440,-71670,31730
2005-07-12,8300.0,8210.0,421880.0,12.14,37541,10630,-48901
2005-07-13,8170.0,8080.0,486265.0,11.95,-44100,-78620,112790
2005-07-14,8100.0,8500.0,1370470.0,12.57,-427680,203520,207330
2005-07-15,8580.0,8540.0,1147309.0,12.63,-211551,-11119,450120
2005-07-18,8560.0,8330.0,538946.0,12.32,53020,-80840,64320
2005-07-19,8400.0,8400.0,373285.0,12.42,63574,-3794,110
2005-07-20,8430.0,8280.0,318031.0,12.24,-32610,15740,15850
2005-07-21,8400.0,8250.0,265550.0,12.2,37120,13160,-49960
2005-07-22,8190.0,8160.0,237870.0,12.06,-34670,30970,2250
2005-07-25,8120.0,8180.0,301231.0,12.09,30401,41379,-91840
2005-07-26,8200.0,8200.0,193839.0,12.12,-17180,9430,9210
2005-07-27,8200.0,8400.0,366415.0,12.42,-107240,59530,48890
2005-07-28,8430.0,8650.0,965902.0,12.79,-156220,109070,-14320
2005-07-29,8690.0,8860.0,1126730.0,13.1,-297660,-15450,320870
2005-08-01,8840.0,8800.0,838250.0,13.01,-208500,-41805,350115
2005-08-02,8890.0,9150.0,1054830.0,13.53,-207546,-141454,351040
2005-08-03,9200.0,8780.0,628415.0,12.98,-8130,50060,-40830
2005-08-04,8730.0,8500.0,663680.0,12.57,61620,-7970,-33090
2005-08-05,8510.0,8550.0,462472.0,12.64,-61278,41638,22600
2005-08-08,8570.0,8460.0,1096118.0,12.51,231468,-132808,-97910
2005-08-09,8400.0,8440.0,224018.0,12.48,30720,-33890,2220
2005-08-10,8500.0,8630.0,461882.0,12.76,-79489,25689,52330
2005-08-11,8630.0,8800.0,376499.0,13.01,-85260,50380,28850
2005-08-12,8850.0,8750.0,215859.0,12.94,2310,31120,-33660
2005-08-16,8750.0,8610.0,433370.0,12.73,21600,79620,-107140
2005-08-17,8550.0,8730.0,369027.0,12.91,-7510,35490,-28380
2005-08-18,8780.0,8900.0,925042.0,13.16,-361500,24650,347340
2005-08-19,8900.0,9330.0,1299720.0,13.79,-502977,43227,454690
2005-08-22,9400.0,9750.0,1411953.0,14.41,-217390,-14790,228540
2005-08-23,9720.0,9160.0,1282795.0,13.54,376460,107590,-484220
2005-08-24,9250.0,9220.0,673616.0,13.63,-147184,-14506,178740
2005-08-25,9300.0,9170.0,429472.0,13.56,-125610,79580,67810
2005-08-26,9150.0,9200.0,296730.0,13.6,-121090,7980,112410
2005-08-29,9100.0,9280.0,486204.0,13.72,-193481,88090,101721
2005-08-30,9400.0,9600.0,568034.0,14.19,-132240,-2530,134840
2005-08-31,9600.0,9410.0,477500.0,13.91,-28090,-57750,85840
2005-09-01,9400.0,9390.0,726340.0,13.88,-57660,-38580,40670
2005-09-02,9360.0,9320.0,609287.0,13.78,49367,18070,-165967
2005-09-05,9250.0,9280.0,285360.0,13.72,-139245,76785,62450
2005-09-06,9280.0,9530.0,611890.0,14.09,-118020,24600,259250
2005-09-07,9650.0,9580.0,277020.0,14.16,-66270,46450,20660
2005-09-08,9610.0,9400.0,268470.0,13.9,-38950,69530,-1860
2005-09-09,9320.0,9600.0,172781.0,14.19,-45850,44090,1820
2005-09-12,9810.0,10000.0,1150093.0,14.78,-107191,-222979,303310
2005-09-13,10100.0,9990.0,266840.0,14.77,-29607,-41493,67080
2005-09-14,9950.0,9810.0,628271.0,14.5,114476,-211616,77420
2005-09-15,9700.0,9690.0,471920.0,14.33,107860,-106860,-32740
2005-09-16,9620.0,9660.0,215143.0,14.28,12721,-24931,890
2005-09-20,9670.0,9710.0,261726.0,14.36,-4960,-30,32820
2005-09-21,9650.0,9850.0,359063.0,14.56,-34920,42460,-17790
2005-09-22,9770.0,9830.0,279090.0,14.53,-67553,13400,41043
2005-09-23,9800.0,9640.0,191363.0,14.25,-23960,-3850,14120
2005-09-26,9650.0,9830.0,259544.0,14.53,-47570,26610,29690
2005-09-27,9860.0,9700.0,191541.0,14.34,3730,42570,-37810
2005-09-28,9700.0,9800.0,237760.0,14.49,-28990,4040,16620
2005-09-29,9780.0,9990.0,377958.0,14.77,-25770,14690,11870
2005-09-30,10000.0,10400.0,1434809.0,15.38,-143381,-22930,390091
2005-10-04,10550.0,10200.0,568750.0,15.08,135590,-13160,-125250
2005-10-05,10200.0,9900.0,568131.0,14.64,119180,-91290,-24790
2005-10-06,9800.0,9610.0,501145.0,14.21,35785,23539,-60234
2005-10-07,9550.0,9470.0,839531.0,14.0,308549,82540,-413729
2005-10-10,9410.0,9730.0,345900.0,14.38,-68490,33500,19950
2005-10-11,9640.0,9800.0,246936.0,14.49,-66660,43720,25410
2005-10-12,9760.0,9560.0,378657.0,14.13,38120,39280,-86320
2005-10-13,9530.0,9400.0,402560.0,13.9,79390,-39900,-82790
2005-10-14,9360.0,9450.0,267000.0,13.97,-97380,45900,42240
2005-10-17,9450.0,9640.0,323939.0,14.25,-193121,140171,52950
2005-10-18,9670.0,9700.0,362730.0,14.34,-91950,204170,-112380
2005-10-19,9540.0,9700.0,253080.0,14.34,-44630,110350,-78810
2005-10-20,9710.0,9690.0,139421.0,14.33,-51240,82400,-26330
2005-10-21,9370.0,9630.0,126364.0,14.24,-43820,55340,80
2005-10-24,9560.0,9610.0,153701.0,14.21,26909,-5769,-20420
2005-10-25,9630.0,9420.0,343329.0,13.93,133990,14220,-152210
2005-10-26,9420.0,9230.0,330425.0,13.65,149297,38993,-189440
2005-10-27,9230.0,8820.0,658590.0,13.04,185710,83130,-270230
2005-10-28,8730.0,8750.0,252938.0,12.94,3140,53330,-55470
2005-10-31,8810.0,8680.0,536399.0,12.83,241510,32120,-333630
2005-11-01,8620.0,8730.0,426743.0,12.91,128010,3130,-153800
2005-11-02,8760.0,8800.0,664950.0,13.01,248810,92060,-408500
2005-11-03,8950.0,8810.0,314300.0,13.02,62570,22570,-85140
2005-11-04,8810.0,8860.0,467651.0,13.1,139455,36065,-172980
2005-11-07,8900.0,8720.0,436817.0,12.89,186310,4030,-190920
2005-11-08,8750.0,8760.0,286995.0,12.95,47330,22170,-69380
2005-11-09,8730.0,8750.0,273120.0,12.94,-10510,28970,-26260
2005-11-10,8730.0,8500.0,1137419.0,12.57,466825,129395,-606630
2005-11-11,8550.0,8690.0,858381.0,12.85,-46140,298330,-260390
2005-11-14,8740.0,8750.0,424154.0,12.94,137428,-20260,-116768
2005-11-15,8710.0,8670.0,629769.0,12.82,84470,-11940,-57210
2005-11-16,8640.0,8660.0,413530.0,12.8,42710,43740,-62400
2005-11-17,8660.0,8550.0,762364.0,12.64,400010,-32630,-345370
2005-11-18,8550.0,8540.0,568017.0,12.63,235840,3310,-235350
2005-11-21,8580.0,8470.0,527231.0,12.52,233410,-21670,-211940
2005-11-22,8430.0,8400.0,567136.0,12.42,129260,-24380,-104920
2005-11-23,8370.0,8550.0,588632.0,12.64,44030,149110,-193930
2005-11-24,8510.0,8510.0,338823.0,12.58,64493,-24463,-16500
2005-11-25,8500.0,8700.0,401980.0,12.86,-21283,21493,-2190
2005-11-28,8760.0,8800.0,343410.0,13.01,-50260,-25820,18580
2005-11-29,8790.0,8760.0,362080.0,12.95,-13250,-43970,54650
2005-11-30,8710.0,9180.0,644675.0,13.57,-323610,163510,45110
2005-12-01,9100.0,9120.0,421286.0,13.48,-6054,38094,-32660
2005-12-02,9200.0,9080.0,575824.0,13.42,22540,77610,-100150
2005-12-05,9080.0,9060.0,332111.0,13.39,-8530,54880,-56350
2005-12-06,9020.0,9000.0,498160.0,13.31,90660,35440,-140900
2005-12-07,9000.0,8780.0,562530.0,12.98,79268,-9188,-73010
2005-12-08,8780.0,8830.0,288750.0,13.05,-28970,15540,41560
2005-12-09,8770.0,8920.0,384676.0,13.19,-90548,117905,-26967
2005-12-12,8960.0,9050.0,689300.0,13.38,-55735,196525,-151120
2005-12-13,9120.0,9360.0,805535.0,13.84,-368763,218623,175050
2005-12-14,9380.0,9590.0,1030297.0,14.18,-169360,-16230,238620
2005-12-15,9590.0,9550.0,283774.0,14.12,-71060,99600,-28850
2005-12-16,9350.0,9440.0,308877.0,13.96,-123890,-8080,133710
2005-12-19,9310.0,9450.0,316007.0,13.97,23190,11430,-35680
2005-12-20,9440.0,9470.0,323881.0,14.0,-69440,-25730,95560
2005-12-21,9490.0,9340.0,212030.0,13.81,21500,-15720,-6710
2005-12-22,9330.0,9150.0,410556.0,13.53,74253,-37903,-33180
2005-12-23,9150.0,8900.0,450930.0,13.16,52026,-16786,-8400
2005-12-26,8900.0,8990.0,354627.0,13.29,-88439,69069,16760
2005-12-27,9070.0,9350.0,787925.0,13.82,-64619,-83731,148780
2005-12-28,9150.0,9050.0,263659.0,13.38,-2275,-6475,60
2005-12-29,9020.0,9100.0,320259.0,13.45,-16840,-19800,21540
2006-01-02,9090.0,9290.0,313654.0,13.79,-110518,83948,10500
2006-01-03,9350.0,9530.0,525561.0,14.14,-234910,130120,48180
2006-01-04,9430.0,9520.0,925792.0,14.13,-59628,-312848,37920
2006-01-05,9540.0,9300.0,505242.0,13.8,-16550,-2630,37870
2006-01-06,9250.0,9440.0,409541.0,14.01,-21410,80490,-72240
2006-01-09,9450.0,9280.0,306026.0,13.77,56375,32860,-47495
2006-01-10,9220.0,9180.0,205833.0,13.62,-22890,-5660,9100
2006-01-11,9170.0,9200.0,129925.0,13.65,-7330,20025,-12695
2006-01-12,9370.0,9730.0,1880981.0,14.44,-421930,193850,211110
2006-01-13,9750.0,9810.0,606426.0,14.56,37895,-37855,-10040
2006-01-16,9800.0,9810.0,596890.0,14.56,-184430,166730,-2320
2006-01-17,9820.0,9350.0,413815.0,13.87,20605,-7585,-13020
2006-01-18,9200.0,8980.0,513646.0,13.33,56565,-48660,-8105
2006-01-19,8990.0,9080.0,348583.0,13.47,-92519,39440,47389
2006-01-20,9200.0,9090.0,1234549.0,13.49,-417364,-2592,405856
2006-01-23,9130.0,9090.0,542747.0,13.49,-229303,33793,199350
2006-01-24,9250.0,9070.0,445876.0,13.46,-134422,-4518,142300
2006-01-25,9360.0,9250.0,621200.0,13.73,-133170,-82250,185960
2006-01-26,9250.0,9600.0,564088.0,14.25,-94690,45500,-490
2006-01-27,9610.0,9670.0,305750.0,14.35,-108550,39770,24750
2006-01-31,9670.0,9500.0,228766.0,14.1,32883,-28643,-4170
2006-02-01,9400.0,9390.0,248850.0,13.93,-97790,40340,45790
2006-02-02,9380.0,9170.0,336357.0,13.61,158277,-175427,16920
2006-02-03,9030.0,8880.0,353661.0,13.18,47690,-26830,1470
2006-02-06,8810.0,8880.0,177491.0,13.18,34004,-210,-33794
2006-02-07,8800.0,8780.0,198260.0,13.03,58120,-30250,-27760
2006-02-08,8670.0,8730.0,177560.0,12.95,19878,-37128,17130
2006-02-09,8740.0,8580.0,274441.0,12.73,115150,-45390,-69810
2006-02-10,8580.0,8610.0,149623.0,12.78,35953,-18093,-7840
2006-02-13,8630.0,8640.0,138302.0,12.82,7887,-5277,420
2006-02-14,8570.0,8760.0,129688.0,13.0,-59588,65358,-7880
2006-02-15,8780.0,8640.0,148773.0,12.82,41234,-30804,-8890
2006-02-16,8600.0,8730.0,152660.0,12.95,-17030,-31070,45760
2006-02-17,8700.0,8730.0,159620.0,12.95,1840,-61550,60280
2006-02-20,8700.0,8820.0,137060.0,13.09,-10110,19360,9940
2006-02-21,8740.0,8470.0,652546.0,12.57,418828,-242838,-155080
2006-02-22,8470.0,8470.0,194586.0,12.57,-137,-34383,35620
2006-02-23,8500.0,8530.0,877378.0,12.66,154845,207915,-421890
2006-02-24,8480.0,8500.0,368751.0,12.61,59500,120890,-180420
2006-02-27,8590.0,8500.0,271160.0,12.61,1390,-21834,-1766
2006-02-28,8530.0,8420.0,317405.0,12.49,98420,-65960,-15080
2006-03-02,8380.0,8350.0,328700.0,12.39,101571,-25731,-51830
2006-03-03,8350.0,8220.0,523711.0,12.2,127190,-256070,154010
2006-03-06,8110.0,8140.0,639246.0,12.08,325150,-235050,107670
2006-03-07,8100.0,8050.0,379770.0,11.95,53520,-93720,112750
2006-03-08,8030.0,8050.0,382271.0,11.95,48790,12610,-28410
