Symbol,세아베스틸_시가(원),세아베스틸_종가(원),세아베스틸_거래량(주),세아베스틸_PER(IFRS-연결),세아베스틸_순매수수량(개인)(주),세아베스틸_순매수수량(기관계)(주),세아베스틸_순매수수량(외국인계)(주)
2016-04-05,26850.0,27300.0,43261.0,6.49,-8495,4999,4869
2016-04-06,27300.0,29050.0,207325.0,6.9,-44389,46727,-1969
2016-04-07,29500.0,29050.0,98331.0,6.9,10567,11207,-21879
2016-04-08,28650.0,29050.0,75115.0,6.9,-6004,14287,-8314
2016-04-11,28600.0,29350.0,93713.0,6.97,14412,-17453,3667
2016-04-12,29650.0,29400.0,76397.0,6.99,-9482,33902,-24487
2016-04-14,29350.0,30700.0,171861.0,7.3,-67183,16240,51279
2016-04-15,30600.0,29750.0,75194.0,7.07,3073,-3577,1736
2016-04-18,29650.0,29400.0,85041.0,6.99,-10714,-1598,12558
2016-04-19,29400.0,29850.0,106137.0,7.09,-24416,27428,-2952
2016-04-20,30350.0,29250.0,115574.0,6.95,21086,-13696,-7496
2016-04-21,29350.0,29050.0,83905.0,6.9,12538,-20742,8202
2016-04-22,28850.0,28600.0,52259.0,6.8,23074,-20680,-2523
2016-04-25,28600.0,28750.0,58525.0,6.83,689,4982,-5070
2016-04-26,28750.0,28500.0,40789.0,6.77,10281,2461,-14740
2016-04-27,28550.0,28350.0,34494.0,6.74,9881,-13888,6108
2016-04-28,28350.0,29250.0,96635.0,6.95,-25900,33669,-5317
2016-04-29,28900.0,29150.0,143293.0,6.93,4417,22547,-27004
2016-05-02,29100.0,27750.0,118370.0,6.59,29353,12113,-42279
2016-05-03,27900.0,28000.0,66557.0,6.65,15405,-8210,-8387
2016-05-04,27750.0,26800.0,215100.0,6.37,38521,28666,-68367
2016-05-09,26550.0,26200.0,153971.0,6.23,15939,50492,-67190
2016-05-10,26100.0,25900.0,115507.0,6.15,25675,16376,-44736
2016-05-11,26050.0,25600.0,86764.0,6.08,23570,255,-23967
2016-05-12,25250.0,25800.0,91357.0,6.13,-568,24672,-27141
2016-05-13,25800.0,25250.0,101477.0,6.0,34852,-12369,-23647
2016-05-16,25100.0,25250.0,114577.0,6.0,19698,31384,-51109
2016-05-17,25450.0,25700.0,85277.0,6.11,-6569,34188,-29179
2016-05-18,25800.0,25300.0,52491.0,6.01,-111,16835,-17319
2016-05-19,25300.0,24900.0,65424.0,5.92,9742,2052,-12673
2016-05-20,24900.0,24950.0,58302.0,5.93,2707,22902,-25613
2016-05-23,24950.0,24850.0,74305.0,5.91,9492,14749,-24237
2016-05-24,24800.0,24500.0,85326.0,5.82,17202,6898,-24099
2016-05-25,24550.0,24850.0,87937.0,5.91,9807,-2121,-7345
2016-05-26,25000.0,25050.0,70805.0,5.95,-5025,18491,-14439
2016-05-27,25050.0,25350.0,33616.0,6.02,-7843,13659,-6791
2016-05-30,25350.0,25150.0,53251.0,5.98,-1725,16380,-18033
2016-05-31,25300.0,25500.0,67035.0,6.06,-10501,15454,-8735
2016-06-01,25250.0,25350.0,51502.0,6.02,9101,-5136,-3914
2016-06-02,25150.0,25150.0,52403.0,5.98,-6514,-1148,6666
2016-06-03,25200.0,25700.0,39755.0,6.11,-14795,19560,-4764
2016-06-07,25800.0,26650.0,73794.0,6.33,-16766,17937,-1197
2016-06-08,26600.0,27550.0,94535.0,6.55,-46316,36732,20184
2016-06-09,27550.0,27750.0,126572.0,6.59,-24069,23718,1626
2016-06-10,27400.0,27700.0,61186.0,6.58,-19803,21961,-2173
2016-06-13,27200.0,26650.0,101208.0,6.33,23827,-8004,-14022
2016-06-14,26500.0,26350.0,69278.0,6.26,-1614,3019,-1369
2016-06-15,26100.0,26200.0,66540.0,6.23,10026,-3368,-8183
2016-06-16,26200.0,25250.0,66475.0,6.0,17791,-13611,-4047
2016-06-17,25400.0,25700.0,61204.0,6.11,-6684,8840,-2110
2016-06-20,25550.0,25900.0,39347.0,6.15,-539,-481,1022
2016-06-21,25950.0,25450.0,60808.0,6.05,9339,2445,-12167
2016-06-22,25250.0,25400.0,50793.0,6.04,-3627,1536,2092
2016-06-23,25400.0,25650.0,19425.0,6.1,-1758,1644,123
2016-06-24,25650.0,24450.0,89421.0,5.81,18888,-5847,-13305
2016-06-27,23750.0,25050.0,60959.0,5.95,-7225,18759,-10975
