Symbol,녹십자홀딩스_시가(원),녹십자홀딩스_종가(원),녹십자홀딩스_거래량(주),녹십자홀딩스_PER(IFRS-연결),녹십자홀딩스_순매수수량(개인)(주),녹십자홀딩스_순매수수량(기관계)(주),녹십자홀딩스_순매수수량(외국인계)(주)
2016-07-26,35050.0,35100.0,72702.0,26.58,13339,-37059,23362
2016-07-27,34850.0,34450.0,113516.0,26.09,44307,-47506,2488
2016-07-28,34550.0,34700.0,87267.0,26.28,16145,-19905,6476
2016-07-29,34300.0,34300.0,96077.0,25.98,45442,-52682,5775
2016-08-01,34150.0,33200.0,163784.0,25.14,71720,-74405,-3034
2016-08-02,33200.0,32850.0,88243.0,24.88,30359,-38401,8315
2016-08-03,32550.0,33200.0,55392.0,25.14,9693,-4109,-5065
2016-08-04,33500.0,33350.0,49876.0,25.26,21317,-14397,-6920
2016-08-05,33500.0,33150.0,63870.0,25.1,36774,-27581,-9193
2016-08-08,32900.0,33500.0,79218.0,25.37,7329,-10862,2481
2016-08-09,33500.0,33450.0,75120.0,25.33,33066,-29349,-5217
2016-08-10,33550.0,33900.0,90798.0,25.67,22479,-29915,8571
2016-08-11,33900.0,33750.0,69564.0,25.56,33057,-28843,-6222
2016-08-12,33750.0,33300.0,74840.0,25.22,45252,-36877,-9808
2016-08-16,33050.0,32950.0,58755.0,24.95,34353,-40765,5012
2016-08-17,32950.0,32150.0,125710.0,24.35,51791,-55021,1880
2016-08-18,31950.0,31400.0,97952.0,23.78,41622,-43276,7880
2016-08-19,31400.0,32100.0,107484.0,24.31,11037,-54919,43500
2016-08-22,32000.0,30800.0,137507.0,23.32,60928,-46874,-15118
2016-08-23,30700.0,31100.0,86375.0,23.55,-5913,-29590,40097
2016-08-24,31050.0,31400.0,86135.0,23.78,35944,-48784,6898
2016-08-25,31600.0,31350.0,51787.0,23.74,14098,-22278,4337
2016-08-26,31150.0,31350.0,37914.0,23.74,2243,-11134,3641
2016-08-29,31300.0,30350.0,54534.0,22.98,17121,-17338,546
2016-08-30,30200.0,30250.0,45723.0,22.91,16548,-26862,11207
2016-08-31,30150.0,30200.0,56551.0,22.87,1298,-1931,272
2016-09-01,30300.0,30200.0,42868.0,22.87,12810,-15476,916
2016-09-02,30250.0,30200.0,61640.0,22.87,20280,-27691,10246
2016-09-05,30200.0,30800.0,51647.0,23.32,-4054,-1461,6232
2016-09-06,30650.0,29650.0,124320.0,22.45,68255,-38779,-29888
2016-09-07,29650.0,28550.0,139985.0,21.62,62816,-82197,13611
2016-09-08,28350.0,28550.0,170227.0,21.62,39480,-96543,53923
2016-09-09,28500.0,27800.0,132919.0,21.05,54691,-61039,5192
2016-09-12,26850.0,27650.0,111252.0,20.94,-6041,-11883,17870
2016-09-13,27900.0,27800.0,50379.0,21.05,11977,-10720,-7205
2016-09-19,27350.0,27650.0,39360.0,20.94,4363,-14060,6197
2016-09-20,27500.0,30100.0,130557.0,22.79,-47770,24954,16747
2016-09-21,30300.0,29300.0,98958.0,22.19,47606,-36105,-13051
2016-09-22,29050.0,28950.0,110890.0,21.92,36321,-29640,-9755
2016-09-23,29000.0,29350.0,68996.0,22.23,2110,-8427,6276
2016-09-26,29350.0,29700.0,72534.0,22.49,9156,-15338,5682
2016-09-27,29450.0,29800.0,60013.0,22.57,10563,-2477,-8236
2016-09-28,29850.0,30150.0,94253.0,22.83,-12459,-1903,14348
2016-09-29,30400.0,30250.0,68742.0,22.91,-13741,13632,1117
2016-09-30,30500.0,28650.0,135930.0,21.7,60456,-31710,-32153
2016-10-04,28650.0,29450.0,101737.0,22.3,-17700,-7210,24861
2016-10-05,29150.0,29050.0,55245.0,22.0,1235,18153,-20312
2016-10-06,29050.0,28200.0,60367.0,21.36,24642,-16219,-6569
2016-10-07,28200.0,27400.0,83474.0,20.75,11340,-20483,2495
2016-10-10,27300.0,27550.0,38671.0,20.86,9121,-14977,3911
2016-10-11,27400.0,27000.0,77908.0,20.45,42599,-30092,8389
2016-10-12,26850.0,27200.0,28735.0,20.6,-1333,-8763,9201
2016-10-13,27250.0,26700.0,92922.0,20.22,-3503,-8811,-534
2016-10-14,26600.0,25900.0,117924.0,19.61,36785,-30572,3787
2016-10-17,25900.0,24900.0,146405.0,18.86,445,-18942,21076
2016-10-18,25000.0,24850.0,67681.0,18.82,1214,-24727,23108
2016-10-19,25200.0,25450.0,103767.0,19.27,-18999,3972,17483
2016-10-20,25550.0,25100.0,45431.0,19.01,-3668,7876,-4985
2016-10-21,25050.0,25700.0,68431.0,19.46,3281,-297,-2648
2016-10-24,25600.0,24900.0,69743.0,18.86,38451,-41030,2865
2016-10-25,24950.0,24150.0,56821.0,18.29,-1427,186,-439
2016-10-26,24100.0,24100.0,58017.0,18.25,-2607,-6444,-1822
2016-10-27,23900.0,24550.0,44811.0,18.59,4282,-5966,1479
2016-10-28,24550.0,23300.0,90716.0,17.65,28241,-22011,-17194
2016-10-31,23300.0,22200.0,121556.0,16.81,88,-21678,8178
2016-11-01,21850.0,21800.0,134538.0,16.51,15811,-58878,42225
2016-11-02,21650.0,20400.0,217026.0,15.45,-6777,-29976,31933
2016-11-03,20100.0,21150.0,133186.0,16.02,-2869,-28719,37942
2016-11-04,21200.0,22100.0,121482.0,16.74,-11339,-569,21257
2016-11-07,22100.0,21850.0,69587.0,16.55,9550,-11303,-4325
2016-11-08,21900.0,22100.0,57484.0,16.74,-11027,-1914,6611
2016-11-09,22250.0,21600.0,125528.0,16.36,-14792,-2122,5804
2016-11-10,22400.0,23700.0,196737.0,17.95,-17948,-5494,22696
2016-11-11,23750.0,23500.0,109357.0,17.8,17354,-18501,836
2016-11-14,23500.0,23250.0,57289.0,17.61,17222,-25658,8176
2016-11-15,23250.0,23800.0,70119.0,18.02,1624,-14773,13406
2016-11-16,24000.0,23750.0,45320.0,17.99,8158,-4350,-3992
2016-11-17,23650.0,23700.0,31040.0,17.95,-3711,9252,-5521
2016-11-18,23750.0,23450.0,38197.0,17.76,5287,75,-4952
2016-11-21,23400.0,22750.0,50571.0,17.23,6028,-8581,-1656
2016-11-22,22700.0,22350.0,93612.0,16.93,11534,-47121,33442
2016-11-23,22000.0,20450.0,188411.0,15.49,85047,-90121,2791
2016-11-24,20400.0,21700.0,175558.0,16.43,-74114,61387,11734
2016-11-25,21300.0,21450.0,76898.0,16.24,21767,-36952,5185
2016-11-28,21750.0,21700.0,56224.0,16.43,-17065,-2570,19606
2016-11-29,21500.0,21750.0,41405.0,16.47,-1021,-5796,7317
2016-11-30,22000.0,22500.0,77881.0,17.04,-18981,696,18340
2016-12-01,22600.0,22000.0,46166.0,16.66,969,10716,-8886
2016-12-02,22250.0,21900.0,34314.0,16.58,4946,-5372,4238
2016-12-05,21900.0,21200.0,79972.0,16.05,9173,2991,-9407
2016-12-06,20950.0,21100.0,72855.0,15.98,10262,-2962,14650
2016-12-07,21100.0,20250.0,217188.0,15.34,-20594,2277,5697
2016-12-08,20350.0,20500.0,140069.0,15.52,-34301,-419,29690
2016-12-09,20350.0,21000.0,87889.0,15.9,-13992,-8570,23291
2016-12-12,21050.0,21650.0,108607.0,16.4,-15963,701,16941
2016-12-13,21650.0,23050.0,238843.0,17.46,-52636,13533,43508
2016-12-14,23450.0,23050.0,141570.0,17.46,31480,-21357,-10719
2016-12-15,22700.0,23400.0,65436.0,17.72,-3218,4448,-1509
2016-12-16,23300.0,22900.0,73230.0,17.34,36177,-14594,-21214
2016-12-19,22800.0,23000.0,54433.0,17.42,-20220,27086,-6501
2016-12-20,23050.0,23000.0,56036.0,17.42,-270,3339,-3066
2016-12-21,23100.0,23050.0,84371.0,17.46,5145,1711,-3636
2016-12-22,23000.0,22850.0,53129.0,17.3,441,6939,-7290
2016-12-23,22700.0,22850.0,45715.0,17.3,-2579,-3967,6815
2016-12-26,23100.0,23400.0,121543.0,17.72,-43056,29347,14541
2016-12-27,23450.0,23450.0,88507.0,17.76,-12905,12835,4506
2016-12-28,23250.0,23900.0,57996.0,18.1,-775,-4756,5553
2016-12-29,23950.0,23800.0,38567.0,18.02,-3834,9823,-5989
2017-01-02,23600.0,22900.0,83354.0,24.05,34802,-14587,-20616
2017-01-03,23000.0,22750.0,55108.0,23.89,3861,594,-4464
2017-01-04,23000.0,23450.0,50993.0,24.63,-4276,8184,-2824
2017-01-05,23600.0,24350.0,175804.0,25.57,-12185,-26341,38526
2017-01-06,24500.0,24300.0,91425.0,25.52,-12509,7099,5910
2017-01-09,24250.0,23450.0,83039.0,24.63,16662,3587,-20249
2017-01-10,23400.0,22900.0,68490.0,24.05,6240,8156,-14427
2017-01-11,22900.0,22400.0,99826.0,23.52,39712,-27277,-14933
2017-01-12,22500.0,21900.0,106419.0,23.0,27478,-46500,14371
2017-01-13,21900.0,22850.0,206230.0,24.0,-27010,8037,26046
2017-01-16,23000.0,23300.0,92458.0,24.47,-43832,32700,12075
2017-01-17,23300.0,22950.0,61123.0,24.1,11609,-15988,4379
2017-01-18,22950.0,23600.0,93379.0,24.78,-25732,5830,19932
2017-01-19,23600.0,23950.0,82983.0,25.15,-33917,4720,29197
2017-01-20,23800.0,23800.0,81509.0,24.99,13824,-7763,-6061
2017-01-23,23600.0,23050.0,84496.0,24.21,30241,-18309,-11962
2017-01-24,22850.0,21950.0,128978.0,23.05,66926,-40451,-27995
2017-01-25,22000.0,21350.0,77903.0,22.42,14580,-14361,-1278
2017-01-26,21300.0,21450.0,74440.0,22.53,20753,-16197,-4586
2017-01-31,21400.0,21350.0,48364.0,22.42,11077,-5857,-3697
2017-02-01,21300.0,21900.0,63583.0,23.0,-7729,2942,4991
2017-02-02,21800.0,21700.0,61022.0,22.79,8802,-13113,4569
2017-02-03,21500.0,21800.0,64481.0,22.89,-23791,29803,-5930
2017-02-06,21850.0,21950.0,72044.0,23.05,-1609,-2498,4597
2017-02-07,21900.0,22550.0,102021.0,23.68,-37116,24728,13672
2017-02-08,22550.0,22150.0,82524.0,23.26,22264,-672,-21842
2017-02-09,22300.0,22450.0,54505.0,23.58,-20727,16757,4446
2017-02-10,22350.0,22450.0,39486.0,23.58,6686,-8901,2460
2017-02-13,22350.0,22700.0,54212.0,23.84,-22245,19625,2835
2017-02-14,22650.0,22700.0,56359.0,23.84,-5730,12514,-6622
2017-02-15,22800.0,24000.0,214943.0,25.2,-84027,35559,47962
2017-02-16,24150.0,24300.0,128519.0,25.52,-34253,41782,-5506
2017-02-17,24100.0,25500.0,186692.0,26.78,-58989,47950,16895
2017-02-20,25850.0,25800.0,139554.0,27.09,-5154,19861,-13060
2017-02-21,25500.0,26700.0,213637.0,28.04,-56493,54193,15330
2017-02-22,27000.0,26200.0,86804.0,27.51,14176,-3081,-12175
2017-02-23,26250.0,26400.0,62464.0,27.72,-18553,7991,10561
2017-02-24,26400.0,26850.0,109105.0,28.2,-36871,9573,32298
2017-02-27,26750.0,26650.0,92998.0,27.99,2268,-8389,6121
2017-02-28,26600.0,26600.0,74117.0,27.93,-15669,15605,64
2017-03-02,26600.0,26000.0,81341.0,27.3,5483,-5079,-404
2017-03-03,26000.0,25750.0,60413.0,27.04,-13741,-3632,17379
2017-03-06,25700.0,26000.0,36562.0,27.3,-11477,10356,421
2017-03-07,26000.0,26550.0,65909.0,27.88,-26329,20171,5735
2017-03-08,26550.0,25400.0,104151.0,26.67,31145,8557,-39752
2017-03-09,25800.0,25400.0,74297.0,26.67,-6524,7548,-3100
2017-03-10,25450.0,26850.0,119771.0,28.2,-47724,50468,-2516
2017-03-13,26900.0,26650.0,78963.0,27.99,13657,-118,-13899
2017-03-14,26650.0,26600.0,86384.0,27.93,-16406,22842,-6434
2017-03-15,26600.0,25600.0,85918.0,26.88,36244,-25842,-12901
2017-03-16,25600.0,25400.0,125029.0,26.67,7473,-33025,27157
2017-03-17,25450.0,26150.0,85237.0,27.46,-28995,31680,-683
2017-03-20,26200.0,25350.0,88693.0,26.62,26243,-5777,-20366
2017-03-21,25550.0,28000.0,469894.0,29.4,-121559,13256,112562
2017-03-22,27650.0,27600.0,182016.0,28.98,13095,-28566,15221
2017-03-23,27850.0,26750.0,204131.0,28.09,82688,-42821,-39532
2017-03-24,26750.0,26950.0,93783.0,28.3,16684,-21668,4804
2017-03-27,26600.0,27900.0,235127.0,29.3,-106019,48431,53067
2017-03-28,28000.0,28100.0,106859.0,29.51,-7858,6279,579
2017-03-29,28250.0,28600.0,130402.0,30.03,-10983,28989,-15544
2017-03-30,28700.0,28500.0,76074.0,29.93,-5990,23532,-17567
2017-03-31,28550.0,28650.0,96601.0,30.09,-24168,22117,1716
2017-04-03,28800.0,29150.0,85741.0,30.61,-13214,4796,8390
2017-04-04,29150.0,29150.0,95167.0,30.61,1804,17638,-21295
2017-04-05,29300.0,29550.0,184087.0,31.03,-43509,32568,12209
2017-04-06,29600.0,30450.0,150518.0,31.98,-51503,35134,16892
2017-04-07,30200.0,31250.0,178743.0,32.82,-58169,34699,24250
2017-04-10,31400.0,30500.0,158246.0,32.03,-25965,41396,-14228
2017-04-11,30350.0,30300.0,141064.0,31.82,-25227,42525,-14470
2017-04-12,30300.0,30250.0,108989.0,31.77,-9496,-16547,26508
2017-04-13,30050.0,30100.0,72539.0,31.61,-1840,394,2208
2017-04-14,30100.0,30050.0,54687.0,31.56,-11769,-5010,16849
2017-04-17,30200.0,30700.0,78691.0,32.24,-30931,12434,18743
2017-04-18,30950.0,31400.0,97091.0,32.98,-24136,25119,-405
2017-04-19,31500.0,31800.0,98995.0,33.4,-19982,-2200,22397
2017-04-20,31450.0,31850.0,88340.0,33.45,-19789,13462,6359
2017-04-21,31900.0,32000.0,93401.0,33.61,-16255,-1831,17856
2017-04-24,32000.0,31000.0,85399.0,32.56,20695,-21823,828
2017-04-25,31050.0,32200.0,112409.0,33.82,-46077,-4036,50313
2017-04-26,32400.0,32400.0,98657.0,34.03,-9808,12148,-2361
2017-04-27,32400.0,32750.0,83513.0,34.39,-10066,8408,1856
2017-04-28,32750.0,32600.0,83284.0,34.24,-4630,-17163,21842
2017-05-02,32600.0,33000.0,54021.0,34.66,-11267,-4931,16098
2017-05-04,33000.0,32700.0,50226.0,34.34,2696,-4173,1476
2017-05-08,32700.0,33000.0,145102.0,34.66,-13030,-11176,24537
2017-05-10,32700.0,33500.0,132460.0,35.18,-43104,-1599,45503
2017-05-11,33550.0,33550.0,86060.0,35.23,-7883,-2650,11133
2017-05-12,33400.0,32400.0,96159.0,34.03,24781,-14902,-9679
2017-05-15,32500.0,33200.0,62225.0,34.87,-27147,-9141,36287
2017-05-16,32900.0,32500.0,113917.0,34.13,15170,-16894,2931
2017-05-17,32300.0,32900.0,68198.0,34.55,-25106,-8804,37114
2017-05-18,32200.0,33350.0,203413.0,35.02,-73653,-16029,90532
2017-05-19,33600.0,33750.0,86447.0,35.44,-42501,-1443,43995
2017-05-22,33500.0,33900.0,83546.0,35.6,-22475,8385,14522
2017-05-23,34100.0,33700.0,77409.0,35.39,6328,-24610,18384
2017-05-24,33700.0,35100.0,223362.0,36.86,-92291,22328,70180
2017-05-25,35200.0,35500.0,138954.0,37.28,-372,4526,4476
2017-05-26,35500.0,35600.0,85976.0,37.39,-26254,10042,16362
2017-05-29,35600.0,35300.0,67721.0,37.07,-2627,5113,-2486
2017-05-30,35300.0,35000.0,119538.0,36.76,2850,-26609,23589
2017-05-31,35000.0,35500.0,108218.0,37.28,-1063,-4527,5860
2017-06-01,35400.0,35100.0,109588.0,36.86,-25776,8780,16770
2017-06-02,34900.0,35450.0,105278.0,37.23,-37821,19373,18448
2017-06-05,35450.0,36500.0,203895.0,38.33,-65166,35395,29921
2017-06-07,36550.0,35350.0,239379.0,37.12,47961,31474,-79875
2017-06-08,35350.0,34300.0,1005604.0,36.02,71697,301236,-373836
2017-06-09,34200.0,33450.0,383402.0,35.13,17749,2895,-13848
2017-06-12,33450.0,31650.0,326211.0,33.24,81844,-71031,-11849
2017-06-13,31700.0,32050.0,218035.0,33.66,22129,-33536,11310
2017-06-14,32000.0,30850.0,258063.0,32.4,-16395,-28873,44045
2017-06-15,31200.0,30850.0,117094.0,32.4,-195,1260,-990
2017-06-16,30850.0,30450.0,129044.0,31.98,-21740,8529,10892
2017-06-19,30500.0,31850.0,184240.0,33.45,-15017,49657,-27155
2017-06-20,31850.0,31550.0,204864.0,33.13,7379,72718,-80097
2017-06-21,31450.0,32350.0,173735.0,33.97,-28491,18279,9568
2017-06-22,32550.0,31350.0,113999.0,32.92,23700,-3837,-21853
2017-06-23,31650.0,31950.0,155416.0,33.55,-60714,43681,20228
2017-06-26,32000.0,32050.0,85332.0,33.66,-32205,26184,6779
2017-06-27,31900.0,31750.0,60011.0,33.34,4880,3334,-10162
2017-06-28,31800.0,31100.0,93985.0,32.66,2506,13461,-14922
2017-06-29,31150.0,31800.0,84252.0,33.4,-35884,35338,1157
2017-06-30,31450.0,31800.0,75942.0,33.4,-1771,8258,-6559
2017-07-03,31750.0,31000.0,96558.0,32.56,10607,39528,-50143
2017-07-04,30800.0,31700.0,130264.0,33.29,-55556,28757,27187
2017-07-05,31550.0,32400.0,109106.0,34.03,-27124,40399,-13110
2017-07-06,32100.0,32550.0,123251.0,34.18,-30835,11337,20583
2017-07-07,32200.0,33100.0,85084.0,34.76,-25539,25581,637
2017-07-10,33350.0,32300.0,66880.0,33.92,-103,21856,-22503
2017-07-11,32200.0,31800.0,80707.0,33.4,5045,6576,-12164
2017-07-12,31600.0,31150.0,85717.0,32.71,10615,2193,-13158
2017-07-13,31200.0,29700.0,210454.0,31.19,80545,-34396,-47925
2017-07-14,29800.0,30050.0,99828.0,31.56,-19419,-2207,21826
2017-07-17,29800.0,30950.0,95419.0,32.5,-46728,13613,33292
2017-07-18,31250.0,31350.0,56262.0,32.92,-27340,22147,5511
2017-07-19,31650.0,31950.0,59144.0,33.55,-19259,13396,6147
2017-07-20,32000.0,31850.0,85704.0,33.45,80,7877,-7740
2017-07-21,31400.0,31300.0,64403.0,32.87,-3466,17894,-15624
2017-07-24,31550.0,32100.0,67872.0,33.71,-38491,24523,14555
2017-07-25,32400.0,32700.0,112028.0,34.34,-37362,48070,-10436
2017-07-26,33000.0,34600.0,259849.0,36.34,-126811,79191,48070
2017-07-27,34600.0,33650.0,114621.0,35.34,4523,9645,-15030
2017-07-28,33650.0,33700.0,152557.0,35.39,-2560,50861,-41558
2017-07-31,33100.0,32800.0,79817.0,34.45,-8725,16270,-6426
2017-08-01,32850.0,32150.0,86916.0,33.76,8163,4783,-13766
2017-08-02,32200.0,31500.0,119782.0,33.08,14456,-3468,-11180
2017-08-03,31250.0,31050.0,91562.0,32.61,10003,-5287,-4416
2017-08-04,30750.0,31000.0,53060.0,32.56,8430,2530,-11260
2017-08-07,31000.0,31000.0,73973.0,32.56,17752,-14655,-3733
2017-08-08,31150.0,31300.0,45618.0,32.87,7046,-268,-6898
2017-08-09,31000.0,31600.0,62954.0,33.19,-14510,16522,-1712
2017-08-10,31300.0,31900.0,100878.0,33.5,-13132,23134,-9802
2017-08-11,31450.0,31500.0,105828.0,33.08,-46719,70186,-22967
2017-08-14,32000.0,30850.0,75127.0,32.4,14535,-2435,-12385
2017-08-16,30600.0,30550.0,83263.0,32.08,14347,-19652,5035
2017-08-17,30250.0,30600.0,78274.0,32.14,11979,-26526,14537
2017-08-18,30200.0,30900.0,53797.0,32.45,5588,-7763,2223
2017-08-21,30900.0,31050.0,58991.0,32.61,-6058,12288,-6112
2017-08-22,31450.0,31150.0,36769.0,32.71,-9593,12662,-3069
2017-08-23,31000.0,30800.0,41211.0,32.35,5934,106,-6240
2017-08-24,30850.0,30900.0,47609.0,32.45,-1016,-7533,8549
2017-08-25,31000.0,31150.0,39108.0,32.71,-17480,9790,7690
2017-08-28,31000.0,32100.0,133340.0,33.71,-57747,29898,28049
2017-08-29,32300.0,33550.0,193797.0,35.23,-73808,44115,29694
2017-08-30,33600.0,33950.0,92217.0,35.65,-32530,18973,15188
2017-08-31,34000.0,33750.0,69296.0,35.44,-24023,11863,12395
2017-09-01,34050.0,34950.0,173592.0,36.7,-61914,17286,44874
2017-09-04,34350.0,34850.0,106106.0,36.6,-32257,33396,-962
2017-09-05,35500.0,34050.0,79936.0,35.76,-9548,11144,-1586
2017-09-06,34000.0,34400.0,112207.0,36.13,-40445,39350,4373
2017-09-07,34750.0,34950.0,95200.0,36.7,-53937,44370,9746
2017-09-08,34850.0,34850.0,73790.0,36.6,-29906,24492,5538
2017-09-11,34850.0,36450.0,277371.0,38.28,-101600,47363,54350
2017-09-12,36450.0,36450.0,85760.0,38.28,-4900,21568,-16668
2017-09-13,36550.0,34900.0,149478.0,36.65,19738,-18538,-1267
2017-09-14,34650.0,36350.0,121071.0,38.17,-52846,43735,9709
2017-09-15,36150.0,36450.0,91824.0,38.28,-37221,12019,25423
2017-09-18,36500.0,35050.0,105702.0,36.81,11610,12833,-23743
2017-09-19,34800.0,35400.0,91299.0,37.18,-21710,9879,12118
2017-09-20,35700.0,38250.0,531847.0,40.17,-164000,45750,129076
2017-09-21,38400.0,37850.0,272813.0,39.75,14946,28068,-42769
2017-09-22,37900.0,36500.0,139508.0,38.33,-11913,36549,-24381
2017-09-25,36500.0,35500.0,100839.0,37.28,-4127,23129,-19002
2017-09-26,35550.0,37500.0,197262.0,39.38,-89638,63240,26279
2017-09-27,37750.0,37950.0,81081.0,39.85,-21731,33817,-11408
2017-09-28,37500.0,38750.0,153755.0,40.69,-30895,36943,-5498
2017-09-29,38750.0,38200.0,84254.0,40.12,-6329,26661,-20267
2017-10-10,38000.0,38550.0,104807.0,40.48,-8206,7884,2381
2017-10-11,38150.0,38500.0,102857.0,40.43,-5717,5705,1395
2017-10-12,38250.0,39000.0,104911.0,40.96,-3416,-618,5455
2017-10-13,38800.0,39350.0,176740.0,41.32,-31574,16886,12599
2017-10-16,39500.0,37250.0,233194.0,39.12,82273,-49415,-32927
2017-10-17,37350.0,37600.0,127409.0,39.49,-16043,-29490,45523
2017-10-18,37100.0,37650.0,85456.0,39.54,-15338,8000,7338
2017-10-19,37350.0,37900.0,86338.0,39.8,-31387,25996,5391
2017-10-20,37500.0,38150.0,72098.0,40.06,-6893,17843,-10950
2017-10-23,37700.0,37650.0,84366.0,39.54,-3423,8783,-4705
2017-10-24,37200.0,38450.0,60005.0,40.38,-24181,15278,9031
2017-10-25,38100.0,38800.0,72084.0,40.75,-19490,6340,13403
2017-10-26,38600.0,39100.0,69668.0,41.06,-18227,25920,-7691
