Symbol,OCI_시가(원),OCI_종가(원),OCI_거래량(주),OCI_PER(IFRS-연결),OCI_순매수수량(개인)(주),OCI_순매수수량(기관계)(주),OCI_순매수수량(외국인계)(주)
2015-03-05,114000.0,114000.0,534065.0,,-24239,66118,-41175
2015-03-06,117500.0,128000.0,1794935.0,,-223827,232561,-4531
2015-03-09,128500.0,127500.0,888626.0,,38737,-66037,25596
2015-03-10,129000.0,120500.0,1082356.0,,40865,-29146,-11794
2015-03-11,117000.0,119500.0,674479.0,,-12221,-22972,53751
2015-03-12,119000.0,110000.0,1094423.0,,29624,-52280,21180
2015-03-13,111000.0,109500.0,542636.0,,13052,-25879,26078
2015-03-16,108000.0,108000.0,564544.0,,84909,-71653,-16365
2015-03-17,108000.0,110500.0,568641.0,,-4658,-5838,-1281
2015-03-18,110500.0,105000.0,705759.0,,59147,-58878,-6150
2015-03-19,108500.0,109000.0,761879.0,,-83294,68753,5703
2015-03-20,108000.0,111500.0,460181.0,,-19275,56462,-33379
2015-03-23,113000.0,111500.0,330622.0,,-25626,38438,-11412
2015-03-24,112000.0,112500.0,304439.0,,22825,-9588,-14051
2015-03-25,113000.0,105000.0,584518.0,,161566,-133213,-10304
2015-03-26,105000.0,103000.0,563427.0,,112435,-12198,-101871
2015-03-27,105000.0,102000.0,379299.0,,-10024,19196,-10988
2015-03-30,103000.0,102500.0,213036.0,,21885,-20327,-4610
2015-03-31,103500.0,103500.0,287486.0,,-14835,35660,-19125
2015-04-01,102000.0,98500.0,489195.0,,68533,-51120,-14685
2015-04-02,98600.0,99100.0,235890.0,,-35354,17240,36535
2015-04-03,99700.0,102500.0,255086.0,,-22634,22391,-98
2015-04-06,102000.0,100500.0,176397.0,,-9387,3513,4905
2015-04-07,103500.0,104500.0,400735.0,,-76085,75888,476
2015-04-08,106500.0,107500.0,275284.0,,-18352,-385,18147
2015-04-09,106000.0,108500.0,267262.0,,-49866,13276,37327
2015-04-10,109500.0,107500.0,181754.0,,5697,-18162,12532
2015-04-13,109500.0,109500.0,385489.0,,14029,-21011,2993
2015-04-14,109500.0,108000.0,268133.0,,-9271,-1213,11387
2015-04-15,110000.0,112500.0,465912.0,,-82176,22570,59256
2015-04-16,117000.0,110500.0,489906.0,,36459,-27858,-13380
2015-04-17,110500.0,109000.0,257369.0,,-6275,-4234,7150
2015-04-20,107000.0,112000.0,372717.0,,-11232,12571,-1701
2015-04-21,114000.0,112000.0,336076.0,,-41978,21390,24532
2015-04-22,112000.0,112000.0,376946.0,,-13242,7681,5129
2015-04-23,114500.0,110500.0,208147.0,,40691,-11298,-29432
2015-04-24,111000.0,107500.0,303709.0,,43939,-29352,-8840
2015-04-27,108000.0,107000.0,184552.0,,-15442,-3429,20674
2015-04-28,107500.0,107500.0,202345.0,,22985,-3090,-20335
2015-04-29,108500.0,103500.0,425139.0,,60943,-19841,-34425
2015-04-30,103000.0,99700.0,275134.0,,19822,-61726,41113
2015-05-04,100500.0,101000.0,158456.0,,3054,-7499,6723
2015-05-06,100500.0,101000.0,126482.0,,-4321,-15643,19754
2015-05-07,100500.0,98200.0,212482.0,,37989,-31618,-6386
2015-05-08,98400.0,96600.0,268876.0,,-10436,-13464,25250
2015-05-11,98200.0,99300.0,208462.0,,-16168,13788,3110
2015-05-12,99600.0,102500.0,205054.0,,-63566,41683,21783
2015-05-13,103500.0,102000.0,158553.0,,593,13316,-22171
2015-05-14,102000.0,99600.0,158509.0,,-3996,-7626,11972
2015-05-15,100500.0,98200.0,153630.0,,32282,-8892,-23471
2015-05-18,98800.0,96200.0,163665.0,,13241,-1362,-9880
2015-05-19,96200.0,101000.0,274577.0,,-24267,16226,17541
2015-05-20,101000.0,96800.0,289478.0,,115997,-33888,-82324
2015-05-21,97000.0,95000.0,230114.0,,43550,-38952,-3915
2015-05-22,96600.0,98100.0,385758.0,,-34303,-29398,62773
2015-05-26,99000.0,96200.0,161038.0,,42894,-15513,-27286
2015-05-27,95400.0,94700.0,160941.0,,18807,-9018,-8598
2015-05-28,95500.0,95800.0,269675.0,,6826,-17810,11916
2015-05-29,95300.0,94600.0,163966.0,,32126,-16938,-14341
2015-06-01,100500.0,96500.0,578131.0,,9010,16051,-30188
2015-06-02,96500.0,96600.0,149290.0,,-21765,21769,-353
2015-06-03,97000.0,97100.0,231490.0,,2661,9367,-15428
2015-06-04,96600.0,95500.0,152998.0,,38938,-12864,-26074
2015-06-05,95000.0,90600.0,368551.0,,72901,-56528,-14119
2015-06-08,91400.0,91100.0,188925.0,,17613,4592,-19424
2015-06-09,91300.0,93000.0,219297.0,,-5301,-1529,2669
2015-06-10,94300.0,92200.0,121042.0,,21448,-3479,-17838
2015-06-11,93500.0,90600.0,197431.0,,47763,-39442,-10484
2015-06-12,91200.0,87000.0,365571.0,,93099,-85261,-8169
2015-06-15,85900.0,86600.0,141501.0,,-2406,-1053,3383
2015-06-16,86100.0,84800.0,238774.0,,27921,-1218,-26898
2015-06-17,85000.0,86900.0,190150.0,,-12593,13273,-3694
2015-06-18,87300.0,85100.0,154123.0,,13457,6341,-22098
2015-06-19,86100.0,88100.0,220466.0,,-1355,15708,-19115
2015-06-22,88900.0,89200.0,130342.0,,18460,16678,-35094
2015-06-23,89100.0,88900.0,130930.0,,13301,8361,-21818
2015-06-24,88900.0,91100.0,143590.0,,-9904,13226,-5970
2015-06-25,90900.0,95500.0,519756.0,,-12412,-4252,1847
2015-06-26,96000.0,93300.0,194739.0,,266,33627,-33937
2015-06-29,91300.0,87800.0,256009.0,,30669,11990,-46927
2015-06-30,87200.0,90000.0,171030.0,,-9699,10957,-784
2015-07-01,89700.0,91700.0,263959.0,,-30752,93517,-67821
2015-07-02,95800.0,107500.0,1510620.0,,-368149,478046,-122120
2015-07-03,109000.0,109500.0,814044.0,,-258597,379259,-122015
2015-07-06,107000.0,109500.0,598422.0,,-94700,178060,-88547
2015-07-07,111000.0,113000.0,469481.0,,-70586,96618,-27361
2015-07-08,111500.0,110500.0,457599.0,,-21239,132345,-111182
2015-07-09,116000.0,119000.0,921302.0,,-152851,229236,-69921
2015-07-10,119000.0,118500.0,345898.0,,-34662,51296,-14806
2015-07-13,117000.0,118500.0,156923.0,,-33199,29895,4390
2015-07-14,120000.0,121500.0,353031.0,,-39547,52299,-16768
2015-07-15,120500.0,123000.0,325781.0,,-79705,56628,23548
2015-07-16,123000.0,117000.0,564513.0,,-10693,98511,-85561
2015-07-17,118500.0,120500.0,209070.0,,-71328,42321,29496
2015-07-20,120000.0,117000.0,233855.0,,-26799,34897,-5827
2015-07-21,120000.0,124500.0,459549.0,,-48635,77121,-34704
2015-07-22,123000.0,125000.0,316020.0,,-85353,118904,-33337
2015-07-23,119000.0,103000.0,1500607.0,,307088,-194639,-103859
2015-07-24,103500.0,99500.0,569948.0,,83136,-23083,-57804
2015-07-27,99800.0,98400.0,298112.0,,29365,-30571,2159
2015-07-28,97100.0,97500.0,405359.0,,10370,-25589,17029
2015-07-29,98800.0,96000.0,179862.0,,3070,-5102,379
2015-07-30,96900.0,96300.0,186312.0,,4455,-3686,-2171
2015-07-31,96500.0,97000.0,183947.0,,9748,-29468,19541
2015-08-03,97000.0,91700.0,310365.0,,33437,-64233,29942
2015-08-04,91100.0,94200.0,181933.0,,18285,-34606,18689
2015-08-05,94500.0,95200.0,161123.0,,11379,-8485,-3713
2015-08-06,97400.0,96900.0,181591.0,,-22486,47926,-21347
2015-08-07,96600.0,96500.0,91716.0,,9093,-4997,-4598
2015-08-10,95800.0,91900.0,187761.0,,38560,-25095,-10654
2015-08-11,93000.0,92200.0,150714.0,,4141,-10361,5550
2015-08-12,90400.0,88800.0,330760.0,,67347,-74747,7729
2015-08-13,88800.0,89100.0,236626.0,,14550,-19232,1978
2015-08-17,89300.0,91100.0,125242.0,,-30366,30965,-1607
2015-08-18,91500.0,88800.0,136573.0,,21355,-14065,-12944
2015-08-19,87800.0,87200.0,175863.0,,-13101,12359,-622
2015-08-20,85500.0,83000.0,271870.0,,66231,-67550,2365
2015-08-21,79300.0,77500.0,535968.0,,105495,-157493,58457
2015-08-24,76100.0,75200.0,322778.0,,23704,-82801,60392
2015-08-25,76500.0,79100.0,273753.0,,-1027,18739,-18228
2015-08-26,79200.0,79500.0,554074.0,,221425,-203733,-16975
2015-08-27,80100.0,79100.0,222661.0,,2951,1546,-4128
2015-08-28,84000.0,81900.0,276715.0,,14619,18490,-33982
2015-08-31,82100.0,81700.0,227144.0,,19421,-752,-18780
2015-09-01,82600.0,81400.0,179151.0,,14788,6188,-20881
2015-09-02,79500.0,80700.0,158893.0,,21788,-15806,-5632
2015-09-03,81500.0,79100.0,191073.0,,68949,-44821,-23538
2015-09-04,79700.0,77200.0,194411.0,,43905,-47918,3942
2015-09-07,77200.0,76800.0,121308.0,,17591,-15285,-1913
2015-09-08,76500.0,75600.0,173142.0,,31199,-24820,-6283
2015-09-09,76900.0,79200.0,185806.0,,-19750,-12468,32231
2015-09-10,77800.0,80900.0,203505.0,,14461,-26191,11510
2015-09-11,81000.0,80700.0,104278.0,,9763,-1910,-7568
2015-09-14,81000.0,79600.0,109252.0,,2757,-5159,2384
2015-09-15,79000.0,79900.0,107362.0,,12101,-28839,16738
2015-09-16,81000.0,84500.0,313220.0,,-40940,312,39863
2015-09-17,85700.0,82800.0,259748.0,,11599,-27243,14802
2015-09-18,83900.0,81900.0,267360.0,,86176,-38699,-50687
2015-09-21,81000.0,80200.0,176796.0,,49089,-57217,8705
2015-09-22,81100.0,81600.0,164515.0,,7260,-18054,11120
2015-09-23,81000.0,78800.0,213931.0,,72055,-49083,-20845
2015-09-24,78800.0,78000.0,163288.0,,26136,-29681,3588
2015-09-25,78400.0,81000.0,196260.0,,6098,-1297,-4899
2015-09-30,79600.0,82400.0,179875.0,,-39016,26606,12541
2015-10-01,82400.0,82900.0,169996.0,,-26369,30989,-6296
2015-10-02,83300.0,81700.0,109012.0,,36123,-10500,-25622
2015-10-05,82500.0,82000.0,215267.0,,-872,-8440,9381
2015-10-06,83600.0,83600.0,352271.0,,-31338,-5290,34875
2015-10-07,85100.0,85700.0,183632.0,,-34776,25972,7961
2015-10-08,86200.0,85000.0,187550.0,,3934,-29100,24017
2015-10-12,86100.0,88000.0,279411.0,,-53786,-8823,62154
2015-10-13,87100.0,88000.0,172685.0,,-13606,7287,6928
2015-10-14,87600.0,85600.0,174441.0,,12734,11596,-24577
2015-10-15,85600.0,87200.0,135227.0,,-3963,-305,4860
2015-10-16,87800.0,87100.0,221983.0,,8259,-5114,-3930
2015-10-19,88000.0,85700.0,141372.0,,25805,-19878,-11623
2015-10-20,85700.0,85200.0,101529.0,,7542,-20680,14377
2015-10-21,85300.0,87000.0,170346.0,,5900,-32066,23556
2015-10-22,86400.0,81800.0,251924.0,,50736,-28302,-23839
2015-10-23,82700.0,82000.0,188814.0,,1068,-11221,10531
2015-10-26,82100.0,83000.0,107569.0,,-6301,13936,-7202
2015-10-27,83000.0,84600.0,132867.0,,-10348,5977,4341
2015-10-28,85100.0,84300.0,132083.0,,13538,7210,-23455
2015-10-29,84400.0,83400.0,173291.0,,10283,8994,-18251
2015-10-30,83500.0,82200.0,174281.0,,3717,-21179,16856
2015-11-02,82200.0,83900.0,186052.0,,-48878,27997,19623
2015-11-03,84600.0,84700.0,223305.0,,15976,-28813,15837
2015-11-04,85100.0,85300.0,174820.0,,-2134,-14670,16741
2015-11-05,85100.0,84900.0,121538.0,,-1623,13277,-11047
2015-11-06,84600.0,83800.0,125232.0,,33079,-17343,-15831
2015-11-09,83400.0,80500.0,173651.0,,32079,-13894,-16255
2015-11-10,79500.0,78100.0,176865.0,,38643,-40869,2274
2015-11-11,78200.0,78900.0,110666.0,,23569,-18564,-4855
2015-11-12,78400.0,77300.0,126977.0,,36765,-33421,-3651
2015-11-13,76300.0,75700.0,145732.0,,47560,-31929,-13036
2015-11-16,74000.0,73800.0,151199.0,,18304,-178,-20836
2015-11-17,75200.0,77000.0,96725.0,,-13420,2374,16748
2015-11-18,76400.0,76300.0,95176.0,,13217,-12638,-354
2015-11-19,76700.0,76800.0,118321.0,,12206,-15496,3790
2015-11-20,77000.0,78500.0,100678.0,,17941,-29021,3261
2015-11-23,78300.0,77800.0,80198.0,,13968,-17641,2098
2015-11-24,81000.0,78200.0,386694.0,,80863,-59302,-23158
2015-11-25,78500.0,75500.0,217740.0,,36569,-17326,-12217
2015-11-26,76000.0,76100.0,124186.0,,8587,733,-9815
2015-11-27,76000.0,76000.0,138932.0,,27249,4774,-32813
2015-11-30,76100.0,76100.0,211443.0,,36551,2766,-39167
2015-12-01,76700.0,78600.0,234524.0,,-23951,24727,4053
2015-12-02,79100.0,82500.0,591724.0,,-67563,61528,6692
2015-12-03,82500.0,82800.0,218352.0,,-23328,15397,8716
2015-12-04,81700.0,81400.0,106987.0,,6687,-5758,-872
2015-12-07,81500.0,78700.0,231941.0,,-50338,1472,48648
2015-12-08,78800.0,77400.0,115853.0,,8262,3771,-12708
2015-12-09,77700.0,77400.0,97885.0,,12618,4399,-16795
2015-12-10,77400.0,76500.0,148170.0,,5156,4839,-11340
2015-12-11,76700.0,73900.0,240811.0,,76579,-82991,7530
2015-12-14,74100.0,74500.0,197102.0,,20635,-10524,-8723
2015-12-15,74600.0,73400.0,150169.0,,6811,14578,-20642
2015-12-16,74400.0,76300.0,172228.0,,-53826,47472,8071
2015-12-17,78500.0,79800.0,333812.0,,-44086,44405,-5041
2015-12-18,78400.0,78600.0,145625.0,,9975,16516,-26861
2015-12-21,78000.0,79900.0,110881.0,,-19067,17655,2179
2015-12-22,80200.0,79000.0,98935.0,,-246,3139,-3506
2015-12-23,79500.0,78800.0,100715.0,,-14088,9240,5126
2015-12-24,79800.0,79100.0,131433.0,,-48435,38083,11434
2015-12-28,79200.0,77800.0,80799.0,,-12436,8962,3605
2015-12-29,78300.0,78600.0,76861.0,,6657,-8522,1484
2015-12-30,79200.0,75000.0,277667.0,,41289,-21882,-13379
2016-01-04,74100.0,72700.0,204389.0,17.29,29612,-37506,6652
2016-01-05,72400.0,73600.0,91649.0,17.5,-4992,12248,-7002
2016-01-06,73600.0,73400.0,104938.0,17.45,3377,5530,-7987
2016-01-07,72600.0,71600.0,149911.0,17.02,24141,-2260,-14349
2016-01-08,70500.0,71700.0,108391.0,17.05,-8363,-3442,7548
2016-01-11,71000.0,71700.0,98230.0,17.05,18929,-13132,-6838
2016-01-12,72200.0,70900.0,74272.0,16.86,25007,-8074,-17033
2016-01-13,71200.0,70800.0,140296.0,16.83,46708,-43187,-3187
2016-01-14,70000.0,69000.0,210998.0,16.41,58746,-46703,-13681
2016-01-15,69000.0,66400.0,241294.0,15.79,68773,-70374,1491
2016-01-18,65000.0,65200.0,161821.0,15.5,9005,-25555,16817
2016-01-19,65000.0,62500.0,280849.0,14.86,41044,-59517,20462
2016-01-20,62900.0,62000.0,173937.0,14.74,9336,-20259,11597
2016-01-21,61500.0,60500.0,190720.0,14.38,36137,-29600,-4170
2016-01-22,61700.0,61600.0,178468.0,14.65,19396,-28937,9491
2016-01-25,62900.0,65000.0,277009.0,15.45,-36719,-10811,48118
2016-01-26,64000.0,63400.0,120442.0,15.07,2193,-7146,5054
2016-01-27,65500.0,65600.0,190773.0,15.6,-16502,-1616,18099
2016-01-28,65300.0,66000.0,123051.0,15.69,4572,376,-4924
2016-01-29,66800.0,66300.0,111189.0,15.76,3707,-12974,8757
2016-02-01,67300.0,66500.0,87493.0,15.81,-8403,-8475,16578
2016-02-02,66600.0,66500.0,71192.0,15.81,526,-7374,6848
2016-02-03,65800.0,64900.0,73016.0,15.43,2448,-6718,4270
2016-02-04,65800.0,69000.0,224762.0,16.41,-21076,-12063,33311
2016-02-05,68700.0,69000.0,87938.0,16.41,1266,1723,-2951
2016-02-11,65700.0,65100.0,150869.0,15.48,11591,10371,-22019
2016-02-12,64800.0,65300.0,164685.0,15.53,-5890,7468,-4381
2016-02-15,67100.0,67300.0,121153.0,16.0,37709,-17431,-19405
2016-02-16,68000.0,71600.0,338297.0,17.02,-64318,53219,9249
2016-02-17,70600.0,77900.0,959396.0,18.52,-318387,294283,19958
2016-02-18,79700.0,81300.0,780402.0,19.33,-226256,251790,-26402
2016-02-19,81300.0,82400.0,252286.0,19.59,-102272,58000,47591
2016-02-22,81600.0,83000.0,183982.0,19.73,-16377,-16117,34412
2016-02-23,84500.0,87300.0,441430.0,20.76,-123270,139271,-15505
2016-02-24,86600.0,86000.0,219164.0,20.45,-38862,36452,3252
2016-02-25,89400.0,89700.0,418678.0,21.33,-180959,176336,-99
2016-02-26,90200.0,88200.0,146086.0,20.97,-10873,4947,4061
2016-02-29,87900.0,91300.0,331662.0,21.71,-122165,86720,35153
2016-03-02,93200.0,96200.0,300921.0,22.87,-81269,75680,16788
2016-03-03,96600.0,95700.0,322065.0,22.75,-88749,60180,28376
2016-03-04,96900.0,96000.0,208659.0,22.83,-32366,550,31175
2016-03-07,96000.0,97500.0,158439.0,23.18,-44204,44353,1678
2016-03-08,99500.0,97400.0,150535.0,23.16,-14183,15654,1390
2016-03-09,97400.0,93600.0,281659.0,22.25,-37816,31287,6225
2016-03-10,94700.0,95900.0,224595.0,22.8,-40859,-400,42423
2016-03-11,95900.0,93500.0,174505.0,22.23,-8598,-12216,21451
2016-03-14,94400.0,94500.0,165078.0,22.47,-21585,9690,3553
2016-03-15,94500.0,91600.0,178433.0,21.78,11288,-27296,15085
2016-03-16,91300.0,91600.0,139304.0,21.78,-14747,-9145,28483
2016-03-17,93300.0,94000.0,220213.0,22.35,-33308,41166,-740
2016-03-18,96200.0,94200.0,165865.0,22.4,-18859,40039,-13311
2016-03-21,94800.0,93400.0,96485.0,22.21,-7738,5296,4240
2016-03-22,94000.0,95400.0,103243.0,22.68,-17320,2930,15352
2016-03-23,95800.0,94200.0,100368.0,22.4,13868,4075,-19146
2016-03-24,92800.0,91200.0,202615.0,21.68,22178,-3287,-18485
2016-03-25,90600.0,91700.0,101265.0,21.8,-41584,25169,17469
2016-03-28,92900.0,91700.0,65696.0,21.8,-11713,15531,-3718
2016-03-29,91800.0,95000.0,204332.0,22.59,-67628,37385,29161
2016-03-30,95800.0,105000.0,583689.0,24.97,-192869,169607,17041
2016-03-31,106000.0,106000.0,374810.0,25.2,-46533,85010,-39945
2016-04-01,106000.0,100000.0,308249.0,23.78,28414,-15409,-12993
2016-04-04,100500.0,101000.0,176665.0,24.01,-34143,32042,1842
2016-04-05,100500.0,101000.0,242670.0,24.01,6823,36025,-46148
2016-04-06,100500.0,103500.0,231858.0,24.61,-25531,88118,-63014
2016-04-07,105500.0,101500.0,178392.0,24.13,18622,1666,-20067
2016-04-08,99900.0,101500.0,136783.0,24.13,6009,-20641,12093
2016-04-11,102000.0,99800.0,120828.0,23.73,30684,-20764,-10477
2016-04-12,99000.0,105000.0,169685.0,24.97,-42338,18423,22975
2016-04-14,107500.0,103500.0,254203.0,24.61,23985,4810,-31226
2016-04-15,103500.0,99600.0,319123.0,23.68,83852,-23966,-55290
2016-04-18,97700.0,94500.0,368593.0,22.47,55479,-48466,-6246
2016-04-19,96200.0,98900.0,357917.0,23.52,-65139,54950,9649
2016-04-20,100500.0,103500.0,583883.0,24.61,-142946,104027,38752
2016-04-21,106500.0,108500.0,423774.0,25.8,-162028,142965,17831
2016-04-22,108000.0,108000.0,161199.0,25.68,-18051,11739,3935
2016-04-25,107500.0,110500.0,228432.0,26.27,-51405,44879,2605
2016-04-26,109500.0,107000.0,170478.0,25.44,12759,11262,-21125
2016-04-27,108000.0,110000.0,228515.0,26.15,-37129,43120,-5662
2016-04-28,115000.0,110500.0,432655.0,26.27,-8076,45746,-37345
2016-04-29,110500.0,113500.0,272229.0,26.99,-86499,66972,19484
2016-05-02,114000.0,115500.0,251725.0,27.46,-61673,83394,-17457
2016-05-03,115000.0,123000.0,560712.0,29.25,-66967,69819,1448
2016-05-04,119000.0,109000.0,789936.0,25.92,108070,-72508,-46580
2016-05-09,110500.0,112000.0,321864.0,26.63,-43636,55344,-12856
2016-05-10,111000.0,107500.0,319659.0,25.56,76588,-24057,-56748
2016-05-11,109000.0,110500.0,212570.0,26.27,-30433,11878,17082
2016-05-12,111000.0,114500.0,444504.0,27.22,-97019,52101,43176
2016-05-13,113500.0,113000.0,145448.0,26.87,6930,3723,-12534
2016-05-16,112000.0,109500.0,168239.0,26.04,28703,-28807,-1416
2016-05-17,110500.0,109000.0,144188.0,25.92,1025,-8570,5957
2016-05-18,108000.0,112000.0,215692.0,26.63,-35391,18204,13537
2016-05-19,113000.0,104500.0,282226.0,24.85,79342,-75330,-4417
2016-05-20,103500.0,106500.0,118646.0,25.32,-27484,4548,23103
2016-05-23,107000.0,105500.0,75233.0,25.08,5227,-2486,-1479
2016-05-24,104500.0,103000.0,119870.0,24.49,5191,-5771,2392
2016-05-25,105000.0,107500.0,154499.0,25.56,-49947,33015,15562
2016-05-26,105000.0,98200.0,712176.0,23.35,238635,-205808,-31295
2016-05-27,97500.0,98000.0,342088.0,23.3,4197,2050,-11991
2016-05-30,98500.0,98500.0,160237.0,23.42,-7913,26547,-20998
2016-05-31,98300.0,97900.0,172740.0,23.28,16924,-12288,-3179
2016-06-01,98300.0,99600.0,203279.0,23.68,-34353,20333,17825
2016-06-02,100000.0,93900.0,444361.0,22.33,165829,-139787,-29522
2016-06-03,94000.0,94300.0,161020.0,22.42,2150,-10488,8662
2016-06-07,94100.0,95100.0,131506.0,22.61,-13956,9356,3619
2016-06-08,95500.0,97500.0,251789.0,23.18,-25692,91545,-71628
2016-06-09,97600.0,97300.0,182442.0,23.13,-4115,23099,-18817
2016-06-10,97300.0,94600.0,183603.0,22.49,63871,-59111,-4530
2016-06-13,94000.0,93500.0,99518.0,22.23,7477,-8809,2105
2016-06-14,94500.0,92400.0,153743.0,21.97,59630,-15848,-43362
2016-06-15,92100.0,92400.0,124165.0,21.97,42,-263,-467
2016-06-16,93300.0,90600.0,177695.0,21.54,63951,-55677,-9449
2016-06-17,90800.0,92500.0,143783.0,21.99,-23074,13952,2286
2016-06-20,94000.0,94500.0,134429.0,22.47,16421,19494,-34385
2016-06-21,94700.0,94500.0,140289.0,22.47,3359,53029,-55737
2016-06-22,94500.0,99000.0,259661.0,23.54,-84113,98281,-11970
2016-06-23,98000.0,97200.0,260628.0,23.11,54789,-10937,-46164
2016-06-24,98500.0,90500.0,591644.0,21.52,76558,-72962,-2370
2016-06-27,87100.0,88500.0,300057.0,21.04,54922,-39078,-20581
2016-06-28,87400.0,88600.0,182100.0,21.07,51451,-43367,-8379
2016-06-29,90300.0,92200.0,207269.0,21.92,-19692,17106,3818
2016-06-30,92800.0,90300.0,217855.0,21.47,73320,-46010,-29418
2016-07-01,90300.0,90700.0,125676.0,21.57,31689,-22793,-10571
2016-07-04,91500.0,91300.0,131727.0,21.71,21832,-29089,8969
2016-07-05,91700.0,94800.0,282962.0,22.54,-65194,58829,6142
2016-07-06,94800.0,91900.0,274967.0,21.85,22686,21139,-46863
2016-07-07,95200.0,98200.0,579579.0,23.35,-79373,31198,53113
2016-07-08,97800.0,98900.0,282407.0,23.52,5497,46697,-53461
2016-07-11,100000.0,100500.0,312395.0,23.9,-40970,-5918,37019
2016-07-12,101000.0,99700.0,185791.0,23.71,-8525,3826,5319
2016-07-13,101500.0,102000.0,200642.0,24.25,-11240,-8390,19081
2016-07-14,101000.0,100500.0,156481.0,23.9,1032,-27285,24082
2016-07-15,101500.0,100500.0,164049.0,23.9,-28938,23006,5168
2016-07-18,100500.0,106500.0,379971.0,25.32,-92261,85752,6924
2016-07-19,106500.0,106500.0,253002.0,25.32,8062,15413,-23235
2016-07-20,106500.0,103500.0,236224.0,24.61,11663,7960,-21266
2016-07-21,104500.0,103500.0,250125.0,24.61,-1186,31177,-30996
2016-07-22,104500.0,101500.0,420250.0,24.13,-12783,-3557,17310
2016-07-25,99400.0,93600.0,821195.0,22.25,230577,-246620,17119
2016-07-26,93900.0,94100.0,221181.0,22.37,26490,-55175,27248
2016-07-27,94400.0,94800.0,226119.0,22.54,-20757,-9693,25300
2016-07-28,94400.0,93800.0,144856.0,22.3,8379,-4095,-4595
2016-07-29,93300.0,93000.0,198037.0,22.11,20632,-23585,2018
2016-08-01,93500.0,95800.0,177481.0,22.78,-15056,24323,-14533
2016-08-02,95000.0,95400.0,136178.0,22.68,1938,15871,-18682
2016-08-03,94500.0,92900.0,155169.0,22.09,43435,-33907,-10235
2016-08-04,93800.0,90700.0,271319.0,21.57,107523,-111459,2672
