Symbol,보령제약_시가(원),보령제약_종가(원),보령제약_거래량(주),보령제약_PER(IFRS-연결),보령제약_순매수수량(개인)(주),보령제약_순매수수량(기관계)(주),보령제약_순매수수량(외국인계)(주)
2010-09-08,15850.0,16750.0,41873.0,20.64,2940,0,-2940
2010-09-09,17350.0,19250.0,275003.0,23.72,8240,0,-5900
2010-09-10,20350.0,19150.0,682000.0,23.59,1560,-10,450
2010-09-13,18950.0,19100.0,243061.0,23.53,-9870,-20,-290
2010-09-14,19200.0,17800.0,197617.0,21.93,2072,-12,-5060
2010-09-15,17800.0,17450.0,103487.0,21.5,1922,-22,-2570
2010-09-16,17600.0,17650.0,61382.0,21.74,5140,-40,-5100
2010-09-17,17800.0,17700.0,62583.0,21.81,5070,0,-6740
2010-09-20,18000.0,18500.0,93924.0,22.79,650,0,-650
2010-09-24,18850.0,21000.0,248312.0,25.87,-240,-10,280
2010-09-27,20800.0,20650.0,159650.0,25.44,3486,-3736,300
2010-09-28,20700.0,21050.0,98733.0,25.93,-1520,-10,1530
2010-09-29,21200.0,20700.0,53300.0,25.5,-1410,-20,1430
2010-09-30,20950.0,20550.0,54224.0,25.32,220,0,-220
2010-10-01,20500.0,20150.0,28267.0,24.83,-1726,-4,1730
2010-10-04,20100.0,20150.0,15348.0,24.83,-90,0,90
2010-10-05,20150.0,20900.0,47068.0,25.75,30,0,-30
2010-10-06,21100.0,20650.0,44200.0,25.44,8960,-20,-8940
2010-10-07,20900.0,20250.0,56870.0,24.95,-3610,-10,3620
2010-10-08,20200.0,20100.0,29201.0,24.76,-3200,0,1700
2010-10-11,20100.0,20450.0,19724.0,25.2,-860,-10,870
2010-10-12,20100.0,20200.0,37410.0,24.89,8290,0,-9290
2010-10-13,20450.0,20700.0,49009.0,25.5,16230,0,-16350
2010-10-14,20950.0,20550.0,63864.0,25.32,24110,0,-24910
2010-10-15,20400.0,20500.0,38880.0,25.26,15440,0,-15440
2010-10-18,20500.0,21050.0,60790.0,25.93,-1568,-2,1570
2010-10-19,21400.0,21850.0,86955.0,26.92,2020,0,-2020
2010-10-20,21800.0,21850.0,20855.0,26.92,580,-20,-560
2010-10-21,22000.0,21650.0,14560.0,26.67,1360,-10,-1350
2010-10-22,21600.0,21500.0,48267.0,26.49,6970,0,-6970
2010-10-25,21500.0,21250.0,37951.0,26.18,-270,0,270
2010-10-26,21750.0,21600.0,19219.0,26.61,-2380,0,2380
2010-10-27,21400.0,21450.0,34096.0,26.43,3090,0,-3090
2010-10-28,21200.0,21700.0,43981.0,26.73,-1800,0,1800
2010-10-29,21700.0,21250.0,19902.0,26.18,1260,-10,-1250
2010-11-01,21100.0,21250.0,13018.0,26.18,2744,-4,-2740
2010-11-02,21250.0,21350.0,17204.0,26.3,-510,0,130
2010-11-03,21300.0,21200.0,12180.0,26.12,-1080,0,1080
2010-11-04,21400.0,20800.0,18110.0,25.63,-630,-10,1200
2010-11-05,20800.0,20700.0,15310.0,25.5,-40,-10,50
2010-11-08,20700.0,20300.0,14304.0,25.01,-672,-8,680
2010-11-09,20200.0,20700.0,10400.0,25.5,-1060,-10,1070
2010-11-10,20400.0,20450.0,7310.0,25.2,30,0,-30
2010-11-11,20450.0,20300.0,26741.0,25.01,1630,0,-1630
2010-11-12,20850.0,21300.0,56817.0,26.24,2535,0,-2605
2010-11-15,21150.0,21850.0,48980.0,26.92,20,-10,-10
2010-11-16,21900.0,22750.0,83703.0,28.03,-1962,-8,10
2010-11-17,22250.0,22550.0,30857.0,27.78,-2670,-20,2690
2010-11-18,22550.0,23750.0,56618.0,29.26,702,-46,-656
2010-11-19,23750.0,24200.0,39580.0,29.81,1774,-44,-2280
2010-11-22,24800.0,24400.0,41375.0,30.06,3830,-10,-1820
2010-11-23,24500.0,23150.0,45333.0,28.52,-2290,0,2290
2010-11-24,22100.0,23100.0,35353.0,28.46,-6520,0,7030
2010-11-25,23100.0,23100.0,19984.0,28.46,-2470,0,2510
2010-11-26,23100.0,22500.0,30303.0,27.72,-6880,0,6880
2010-11-29,22800.0,22550.0,9830.0,27.78,570,-20,-550
2010-11-30,22550.0,23250.0,15745.0,28.64,-650,0,650
2010-12-01,23500.0,23550.0,8342.0,29.01,650,0,-650
2010-12-02,23550.0,24800.0,99315.0,30.55,5770,-3920,-1850
2010-12-03,24800.0,24200.0,13544.0,29.81,730,-10,-260
2010-12-06,24800.0,24700.0,26580.0,30.43,396,-6,-200
2010-12-07,24700.0,24700.0,15251.0,30.43,-530,0,530
2010-12-08,24650.0,24300.0,16239.0,29.94,-770,-60,830
2010-12-09,24400.0,24250.0,27071.0,29.88,2760,-10,-2760
2010-12-10,24050.0,24850.0,20750.0,30.61,-490,-10,500
2010-12-13,24600.0,25350.0,39035.0,31.23,-150,0,160
2010-12-14,25350.0,25500.0,17250.0,31.42,-1210,0,450
2010-12-15,25450.0,25650.0,41880.0,31.6,4574,-10,-794
2010-12-16,25250.0,25500.0,14030.0,31.42,270,10,-280
2010-12-17,25500.0,25250.0,16948.0,31.11,-783,3,270
2010-12-20,24500.0,24100.0,40686.0,29.69,-1216,-14,1230
2010-12-21,24400.0,25050.0,20660.0,30.86,-1790,-120,1910
2010-12-22,25000.0,24800.0,9570.0,30.55,-540,-10,550
2010-12-23,24700.0,24900.0,8791.0,30.68,-990,-10,1000
2010-12-24,25100.0,25450.0,20634.0,31.36,-730,0,730
2010-12-27,25700.0,26200.0,32100.0,32.28,1263,-3,740
2010-12-28,25600.0,26300.0,37631.0,32.4,-1076,-4,1080
2010-12-29,25600.0,26300.0,35627.0,33.95,110,0,-110
2010-12-30,26400.0,27000.0,24461.0,34.85,750,0,-750
2011-01-03,27450.0,28450.0,52527.0,13.26,4500,-10,-3490
2011-01-04,28950.0,28700.0,92470.0,13.38,1890,0,-1890
2011-01-05,28700.0,30900.0,106980.0,14.41,1440,0,-1440
2011-01-06,31600.0,32950.0,166951.0,15.36,12000,0,-12000
2011-01-07,33750.0,33600.0,83372.0,15.66,2460,0,-2460
2011-01-10,34700.0,33900.0,82859.0,15.8,8770,-10,-3640
2011-01-11,34450.0,32750.0,73171.0,15.27,-630,0,630
2011-01-12,32200.0,33300.0,94437.0,15.52,-1674,-16,1690
2011-01-13,33000.0,31700.0,137743.0,14.78,-4020,0,1020
2011-01-14,31800.0,31700.0,67195.0,14.78,-9580,-10,2590
2011-01-17,31700.0,30700.0,36976.0,14.31,1040,0,-1040
2011-01-18,30400.0,30900.0,42686.0,14.41,-3780,-10,3790
2011-01-19,31300.0,31350.0,35944.0,14.62,1052,-22,-1030
2011-01-20,31500.0,31150.0,17997.0,14.52,-580,0,580
2011-01-21,31150.0,31100.0,35953.0,14.5,-8750,0,750
2011-01-24,31600.0,31750.0,43992.0,14.8,-5110,0,-1890
2011-01-25,32150.0,31950.0,56716.0,14.9,18060,0,-18110
2011-01-26,32000.0,31600.0,14730.0,14.73,4302,-12,-4340
2011-01-27,31200.0,31100.0,47099.0,14.5,14200,-10,-14240
2011-01-28,31100.0,31900.0,42238.0,14.87,-2020,0,2270
2011-01-31,31700.0,31150.0,19446.0,14.52,3234,-94,-3140
2011-02-01,30800.0,31000.0,12141.0,14.45,660,-30,-610
2011-02-07,31350.0,31050.0,20470.0,14.48,-696,-14,710
2011-02-08,30700.0,30450.0,29096.0,14.2,-379,-51,280
2011-02-09,30450.0,29600.0,50325.0,13.8,4300,0,-4300
2011-02-10,29600.0,28500.0,23850.0,13.29,360,-20,-340
2011-02-11,28300.0,29150.0,31742.0,13.59,3592,-22,-3270
2011-02-14,28600.0,29300.0,14799.0,13.66,4190,-40,-4450
2011-02-15,29300.0,28600.0,14503.0,13.33,2380,-20,-2360
2011-02-16,29000.0,27350.0,66521.0,12.75,-1670,-10,1680
2011-02-17,27300.0,26300.0,58354.0,12.26,-4000,0,2830
2011-02-18,25100.0,26850.0,40180.0,12.52,1500,-30,-1470
2011-02-21,27100.0,26000.0,44758.0,12.12,-3888,-12,3900
2011-02-22,25900.0,26900.0,133025.0,12.54,14260,0,-14260
2011-02-23,27350.0,25500.0,71702.0,11.89,6270,-20,-6250
2011-02-24,25050.0,24150.0,51070.0,11.26,-4670,0,3460
2011-02-25,23650.0,24600.0,74814.0,11.47,-10589,-31,9800
2011-02-28,24950.0,25250.0,59830.0,11.77,230,0,-230
2011-03-02,25200.0,25800.0,25109.0,12.03,-980,0,480
2011-03-03,25500.0,26750.0,34228.0,12.47,3370,-70,-3300
2011-03-04,26750.0,26400.0,18294.0,12.31,-280,0,280
2011-03-07,26600.0,26000.0,12419.0,12.12,-230,-170,400
2011-03-08,26050.0,25100.0,32913.0,11.7,-1027,-3,1120
2011-03-09,25150.0,24400.0,40018.0,11.38,140,-20,-120
2011-03-10,24600.0,25000.0,31774.0,11.66,-3220,-20,3240
2011-03-11,24600.0,24250.0,30014.0,11.31,5190,-10,-5180
2011-03-14,23450.0,22150.0,71181.0,10.33,880,0,-880
2011-03-15,22150.0,20900.0,73353.0,9.74,-4060,0,4060
2011-03-16,20900.0,21700.0,34713.0,10.12,-1300,0,1300
2011-03-17,21100.0,22300.0,90152.0,10.4,15980,-30,-15950
2011-03-18,22300.0,22200.0,39848.0,10.35,8600,-10,-8590
2011-03-21,22500.0,22400.0,20970.0,10.44,600,-20,-580
2011-03-22,22550.0,22500.0,25234.0,10.49,-30,0,30
2011-03-23,22400.0,21950.0,31102.0,10.23,196,-6,-190
2011-03-24,22000.0,21850.0,14833.0,10.19,-700,0,700
2011-03-25,21900.0,22150.0,15946.0,10.33,400,-10,-390
2011-03-28,22200.0,21650.0,24616.0,10.09,1731,-11,-1720
2011-03-29,21500.0,22350.0,27857.0,10.42,-5430,2600,2830
2011-03-30,22500.0,23200.0,40986.0,10.82,420,-740,320
2011-03-31,23600.0,23200.0,23123.0,10.82,2300,-1890,-410
2011-04-01,23400.0,23200.0,19934.0,10.82,-510,0,510
2011-04-04,23350.0,23300.0,21960.0,10.86,2040,-30,-2010
2011-04-05,23300.0,23000.0,30338.0,10.72,-6090,4370,1720
2011-04-06,22800.0,22800.0,27708.0,10.63,-5570,5000,570
2011-04-07,22850.0,23100.0,24417.0,10.77,-1290,2250,-960
2011-04-08,23100.0,23350.0,19144.0,10.89,-1820,3280,-1060
2011-04-11,23550.0,23700.0,38574.0,11.05,7840,0,-7840
2011-04-12,23900.0,23050.0,36334.0,10.75,1478,5000,-6478
2011-04-13,23000.0,22750.0,38950.0,10.61,5340,6040,-11380
2011-04-14,22750.0,22100.0,30920.0,10.3,3980,2800,-6780
2011-04-15,22100.0,22250.0,52896.0,10.37,600,5070,-6170
2011-04-18,22150.0,22950.0,41869.0,10.7,6670,-1140,-5430
2011-04-19,22600.0,22150.0,45695.0,10.33,2885,10000,-13585
2011-04-20,22200.0,22000.0,43172.0,10.26,1890,6050,-7940
2011-04-21,22150.0,21200.0,50817.0,9.88,3089,2371,-5960
2011-04-22,21200.0,20850.0,28223.0,9.72,-1790,290,1500
2011-04-25,20800.0,20750.0,50203.0,9.67,-1970,0,1970
2011-04-26,20750.0,19950.0,57759.0,9.3,8600,-7450,150
2011-04-27,19950.0,19950.0,36343.0,9.3,-2470,-120,2290
2011-04-28,20000.0,21950.0,75654.0,10.23,-470,-20,-2190
2011-04-29,22150.0,20950.0,32374.0,9.77,5400,-20,-5410
2011-05-02,21150.0,21400.0,22350.0,9.98,920,-10,-2100
2011-05-03,21100.0,21500.0,27740.0,10.02,-3060,-10,3080
2011-05-04,22000.0,21200.0,25554.0,9.88,4830,-10,-4820
2011-05-06,20900.0,20500.0,13996.0,9.56,2870,0,1120
2011-05-09,20450.0,20150.0,17651.0,9.39,-2400,0,1400
2011-05-11,20200.0,20350.0,17278.0,9.49,-830,-10,340
2011-05-12,20350.0,20250.0,21301.0,9.44,-1410,0,1160
2011-05-13,20250.0,20050.0,15808.0,9.35,10,0,-10
2011-05-16,19900.0,20100.0,6701.0,9.37,-1440,-10,1450
2011-05-17,20100.0,20000.0,11851.0,9.32,540,-10,-530
2011-05-18,20050.0,21600.0,52631.0,10.07,-1570,0,-430
2011-05-19,21600.0,20900.0,22850.0,9.74,510,110,-1620
2011-05-20,20900.0,21800.0,25651.0,10.16,-1010,0,-1440
2011-05-23,21550.0,20900.0,14530.0,9.74,1810,0,-1230
2011-05-24,20950.0,21600.0,18260.0,10.07,-730,0,-270
2011-05-25,21300.0,21250.0,18778.0,9.91,-1440,0,-640
2011-05-26,21200.0,21450.0,18903.0,10.0,-380,0,-290
2011-05-27,21450.0,21550.0,11717.0,10.05,-660,0,60
2011-05-30,21550.0,21250.0,13950.0,9.91,200,0,-200
2011-05-31,21100.0,21350.0,20520.0,9.95,-2250,0,-150
2011-06-01,21350.0,22250.0,41534.0,10.37,-2270,0,1940
2011-06-02,21950.0,21800.0,24569.0,10.16,-640,0,-40
2011-06-03,22000.0,22800.0,45411.0,10.63,-90,-120,-890
2011-06-07,22900.0,23950.0,93188.0,11.17,1190,0,-1090
2011-06-08,23800.0,23650.0,40428.0,11.03,260,-30,-730
2011-06-09,23650.0,22750.0,42840.0,10.61,-1400,0,-100
2011-06-10,22750.0,22150.0,21600.0,10.33,-2860,-120,1980
2011-06-13,22150.0,21900.0,20594.0,10.21,-1156,0,1156
2011-06-14,22200.0,22900.0,19160.0,10.68,680,20,-700
2011-06-15,22800.0,22750.0,15315.0,10.61,350,-10,-340
2011-06-16,22400.0,21900.0,27623.0,10.21,-1120,-10,130
2011-06-17,22200.0,21900.0,14413.0,10.21,-640,0,640
2011-06-20,21700.0,21200.0,18466.0,9.88,1080,-10,-170
2011-06-21,21250.0,20900.0,27925.0,9.74,-321,-9,2230
2011-06-22,20900.0,21200.0,15820.0,9.88,1180,0,-180
2011-06-23,21100.0,20800.0,15500.0,9.7,1015,-5,-10
2011-06-24,20700.0,21300.0,21975.0,9.93,-1260,0,1060
2011-06-27,21450.0,20950.0,13100.0,9.77,330,-10,-120
2011-06-28,21150.0,20900.0,22632.0,9.74,-450,0,450
2011-06-29,20950.0,21250.0,16530.0,9.91,-430,0,180
2011-06-30,21100.0,21000.0,14004.0,9.79,-860,0,610
2011-07-01,21100.0,21150.0,12546.0,9.86,-340,0,450
2011-07-04,21100.0,21200.0,20203.0,9.88,0,0,-250
2011-07-05,21200.0,21700.0,19435.0,10.12,-280,0,780
2011-07-06,21500.0,21450.0,10852.0,10.0,-370,0,370
2011-07-07,21450.0,22200.0,29819.0,10.35,-2370,0,850
2011-07-08,22700.0,22000.0,25315.0,10.26,230,0,-230
2011-07-11,22000.0,21950.0,19110.0,10.23,-250,-40,290
2011-07-12,21500.0,23150.0,68852.0,10.79,1470,0,-450
2011-07-13,23850.0,22950.0,76513.0,10.7,-870,3000,-2130
2011-07-14,22950.0,24000.0,66221.0,11.19,-1920,1540,380
2011-07-15,24250.0,24200.0,86214.0,11.28,-1965,1885,80
2011-07-18,24200.0,23500.0,62270.0,10.96,4760,-6450,1690
2011-07-19,23400.0,22500.0,115312.0,10.49,-2400,0,2400
2011-07-20,22600.0,22900.0,54820.0,10.68,-2730,0,2540
2011-07-21,23000.0,24150.0,111997.0,11.26,-869,-11,710
2011-07-22,24600.0,24100.0,88124.0,11.24,760,-10,-770
2011-07-25,24200.0,23750.0,34871.0,11.07,180,0,-160
2011-07-26,23750.0,24000.0,37859.0,11.19,-1995,-5,2000
2011-07-27,24250.0,25500.0,163170.0,11.89,3730,0,-1730
2011-07-28,25050.0,26450.0,180216.0,12.33,5220,0,-5020
2011-07-29,26650.0,25650.0,114473.0,11.96,3520,0,480
2011-08-01,26050.0,26050.0,66015.0,12.14,-2072,-18,4590
2011-08-02,26500.0,25450.0,88197.0,11.86,540,0,230
2011-08-03,24800.0,24200.0,91611.0,11.28,4860,0,-2630
2011-08-04,24300.0,22900.0,77841.0,10.68,-3570,-10,4580
2011-08-05,21000.0,21300.0,102295.0,9.93,-1200,0,200
2011-08-08,20600.0,19100.0,144561.0,8.9,690,-20,-670
2011-08-09,17950.0,17500.0,129970.0,8.16,-9260,0,8260
2011-08-10,18450.0,18450.0,77603.0,8.6,7630,-40,-7590
2011-08-11,17150.0,18700.0,50079.0,8.72,-3330,-10,3340
2011-08-12,19450.0,19550.0,83154.0,9.11,5530,0,-5530
2011-08-16,19900.0,19500.0,79460.0,9.09,1450,0,-960
2011-08-17,19350.0,19200.0,51594.0,8.95,-3106,-5,3120
2011-08-18,19250.0,18400.0,56420.0,8.58,-3280,0,3280
2011-08-19,17800.0,17000.0,59034.0,7.93,-1120,-10,2420
2011-08-22,16750.0,17000.0,26400.0,7.93,-810,10,800
2011-08-23,17100.0,17450.0,34890.0,8.14,-1940,-10,1950
2011-08-24,17750.0,17000.0,38640.0,7.93,2470,0,-2370
2011-08-25,17200.0,17250.0,26959.0,8.04,380,0,-380
2011-08-26,17000.0,17050.0,28827.0,7.95,950,0,-950
2011-08-29,17400.0,17200.0,36130.0,8.02,-1260,0,1260
2011-08-30,17700.0,17900.0,40210.0,8.35,-3120,-10,3130
2011-08-31,17950.0,18000.0,27684.0,8.39,-916,-4,920
2011-09-01,18000.0,18150.0,64760.0,8.46,2860,-110,-1790
2011-09-02,18050.0,17850.0,22982.0,8.32,-710,0,710
2011-09-05,17500.0,16750.0,29820.0,7.81,1930,0,-1930
2011-09-06,16550.0,16350.0,26071.0,7.62,2090,0,-2090
2011-09-07,16650.0,16900.0,9820.0,7.88,-689,-1,690
2011-09-08,17100.0,16500.0,25554.0,7.69,2640,0,-2640
2011-09-09,16650.0,16950.0,37730.0,7.9,820,-10,-270
2011-09-14,16900.0,16550.0,21461.0,7.72,-190,0,190
2011-09-15,16850.0,19000.0,225034.0,8.86,-6110,190,5920
2011-09-16,19700.0,19100.0,138291.0,8.9,2044,-14,-2010
2011-09-19,18700.0,18800.0,52460.0,8.76,230,0,-230
2011-09-20,18350.0,18800.0,28076.0,8.76,1290,0,-1290
2011-09-21,18850.0,18900.0,44081.0,8.81,1920,0,-1920
2011-09-22,18500.0,18350.0,25037.0,8.55,630,0,-630
2011-09-23,17500.0,17400.0,47758.0,8.11,510,0,-510
2011-09-26,17500.0,16150.0,34533.0,7.53,-10,0,10
2011-09-27,16400.0,16850.0,15107.0,7.86,750,0,-750
2011-09-28,16400.0,16800.0,24681.0,7.83,-630,-190,820
2011-09-29,16250.0,17300.0,25080.0,8.07,690,0,-690
2011-09-30,17650.0,17500.0,20246.0,8.16,-486,-14,500
2011-10-04,16700.0,16750.0,21825.0,7.81,3016,4,-3020
2011-10-05,16450.0,16500.0,24240.0,7.69,1630,590,-2220
2011-10-06,16750.0,16500.0,15772.0,7.69,1552,-4,-1548
2011-10-07,16650.0,17050.0,20112.0,7.95,-530,20,510
2011-10-10,17050.0,17950.0,21520.0,8.37,-1380,-10,1390
2011-10-11,18300.0,18200.0,19303.0,8.49,100,-10,-90
2011-10-12,18250.0,18250.0,19233.0,8.51,917,-597,-320
2011-10-13,19200.0,18600.0,47463.0,8.67,1430,0,-1430
2011-10-14,18600.0,18800.0,24085.0,8.76,-220,0,220
2011-10-17,18850.0,18900.0,16281.0,8.81,-80,-20,100
2011-10-18,18350.0,18300.0,26570.0,8.53,-430,0,430
2011-10-19,18400.0,18750.0,32280.0,8.74,-1200,0,1200
2011-10-20,18850.0,19050.0,79515.0,8.88,1330,0,-1330
2011-10-21,19100.0,19700.0,34538.0,9.18,3780,-20,-1420
2011-10-24,19700.0,19250.0,120640.0,8.97,1980,0,-1980
2011-10-25,19350.0,18400.0,52070.0,8.58,10,-10,0
2011-10-26,18200.0,18250.0,22085.0,8.51,-600,0,600
2011-10-27,18700.0,18250.0,36570.0,8.51,2500,0,-160
2011-10-28,18450.0,18150.0,46830.0,8.46,1240,0,-2240
2011-10-31,18300.0,18050.0,29900.0,8.41,2000,0,-10
2011-11-01,17500.0,17750.0,26811.0,8.28,-110,0,110
2011-11-02,17050.0,17500.0,15819.0,8.16,-270,0,270
2011-11-03,17500.0,17250.0,17020.0,8.04,110,-10,-100
2011-11-04,17600.0,17600.0,12631.0,8.21,50,0,-50
2011-11-07,17600.0,17300.0,13303.0,8.07,130,0,-130
2011-11-08,17400.0,17150.0,13891.0,8.0,20,0,-20
2011-11-09,17300.0,17150.0,29817.0,8.0,200,-10,-190
2011-11-10,16700.0,16450.0,31059.0,7.67,1760,0,-1760
2011-11-11,16800.0,16500.0,27060.0,7.69,85,0,-85
2011-11-14,16650.0,16700.0,15637.0,7.79,-20,0,20
2011-11-15,16700.0,16650.0,15731.0,7.76,-90,0,90
2011-11-16,16450.0,16200.0,48497.0,7.55,15890,0,-1890
2011-11-17,16100.0,16300.0,22108.0,7.6,-710,0,710
2011-11-18,16100.0,15950.0,26400.0,7.44,320,0,-320
2011-11-21,15950.0,15600.0,19656.0,7.27,3190,0,-1540
2011-11-22,15350.0,15350.0,22066.0,7.16,30,0,470
2011-11-23,15100.0,14250.0,48589.0,6.64,1270,-10,-260
2011-11-24,14400.0,14250.0,12383.0,6.64,-850,0,850
2011-11-25,14250.0,13800.0,24921.0,6.43,3174,-4,-170
2011-11-28,14100.0,14100.0,9342.0,6.57,564,-14,450
2011-11-29,14200.0,14100.0,12506.0,6.57,1650,-10,-640
2011-11-30,14100.0,14050.0,15087.0,6.55,3360,0,640
2011-12-01,14250.0,14400.0,15777.0,6.71,-730,0,730
2011-12-02,14250.0,14700.0,10661.0,6.85,-250,0,250
2011-12-05,15250.0,16750.0,104164.0,7.81,1170,-10,340
2011-12-06,16950.0,16250.0,33508.0,7.58,490,0,-490
2011-12-07,16400.0,16250.0,24176.0,7.58,6200,0,-200
2011-12-08,16200.0,16800.0,22139.0,7.83,-870,0,870
2011-12-09,16750.0,17900.0,148261.0,8.35,2380,0,-2380
2011-12-12,17750.0,18550.0,136750.0,8.65,1410,210,-1620
2011-12-13,18350.0,18300.0,39951.0,8.53,-280,0,780
2011-12-14,18000.0,17600.0,34898.0,8.21,-190,0,1190
2011-12-15,17500.0,17600.0,104028.0,8.21,409,0,-409
2011-12-16,18000.0,18000.0,29968.0,8.39,-1090,0,1090
2011-12-19,18150.0,16800.0,60452.0,7.83,-2760,0,2760
2011-12-20,16550.0,17050.0,18282.0,7.95,2400,-10,-2390
2011-12-21,17400.0,17300.0,18480.0,8.07,90,0,-90
2011-12-22,17150.0,17500.0,14750.0,8.16,-2070,0,2070
2011-12-23,17400.0,17450.0,13520.0,8.14,-1143,-17,1160
2011-12-26,17650.0,17750.0,25764.0,8.28,-2070,0,2070
2011-12-27,17700.0,17950.0,20583.0,8.37,350,-30,-320
2011-12-28,17000.0,16950.0,5387.0,8.27,240,0,-240
2011-12-29,16550.0,16700.0,11810.0,8.15,-510,0,510
2012-01-02,16450.0,16600.0,10094.0,18.81,-230,0,230
2012-01-03,16600.0,16550.0,9276.0,18.76,210,-10,-200
2012-01-04,16450.0,16650.0,14747.0,18.87,-230,-10,240
2012-01-05,16750.0,16650.0,7782.0,18.87,-90,0,90
2012-01-06,16650.0,17400.0,27140.0,19.72,510,0,-510
2012-01-09,17600.0,17700.0,28537.0,20.06,480,0,-480
2012-01-10,17600.0,17500.0,20970.0,19.83,-90,0,90
2012-01-11,17500.0,18400.0,177288.0,20.85,2350,0,-2350
2012-01-12,18700.0,18150.0,44270.0,20.57,1640,0,-1640
2012-01-13,18600.0,17750.0,33934.0,20.12,-4340,0,-1150
2012-01-16,17400.0,17300.0,19780.0,19.61,-756,-4,560
2012-01-17,17300.0,17600.0,12259.0,19.95,-801,-9,810
2012-01-18,17600.0,17350.0,29160.0,19.66,580,0,-1580
2012-01-19,17600.0,17550.0,10520.0,19.89,1330,0,-1330
2012-01-20,17500.0,17450.0,20086.0,19.78,-3900,-10,-90
2012-01-25,17150.0,17300.0,15616.0,19.61,180,0,-440
2012-01-26,17100.0,16950.0,24562.0,19.21,-3190,-10,210
2012-01-27,16850.0,17050.0,17685.0,19.32,330,-20,-310
2012-01-30,17050.0,16900.0,20752.0,19.15,-1580,-10,1000
2012-01-31,16650.0,16750.0,16476.0,18.98,-760,-10,770
2012-02-01,16600.0,16700.0,15541.0,18.93,595,-45,-440
2012-02-02,16700.0,16750.0,18093.0,18.98,0,-40,40
2012-02-03,16900.0,16650.0,18271.0,18.87,-310,-20,330
2012-02-06,16850.0,16650.0,15040.0,18.87,-40,0,40
2012-02-07,16450.0,16400.0,14149.0,18.59,5405,5,80
2012-02-08,16550.0,16600.0,15560.0,18.81,-200,-10,210
2012-02-09,16500.0,16400.0,16370.0,18.59,475,-15,-460
2012-02-10,16550.0,16350.0,7509.0,18.53,-350,-10,360
2012-02-13,16350.0,16750.0,11039.0,18.98,-280,0,280
2012-02-14,16500.0,16700.0,14074.0,18.93,120,-10,-110
2012-02-15,16600.0,16600.0,10234.0,18.81,230,-30,-200
2012-02-16,16650.0,16600.0,10396.0,18.81,770,-10,-760
2012-02-17,16600.0,16400.0,19646.0,18.59,1280,-10,-270
2012-02-20,16550.0,16600.0,15769.0,18.81,654,-14,-640
2012-02-21,16600.0,16450.0,17430.0,18.64,100,0,-100
2012-02-22,16400.0,15900.0,43790.0,18.02,507,-17,-2060
2012-02-23,15900.0,15350.0,40403.0,17.4,-50,0,-950
2012-02-24,15500.0,15500.0,11042.0,17.57,330,-30,-300
2012-02-27,15500.0,15450.0,12886.0,17.51,-100,-10,110
2012-02-28,15300.0,15400.0,23263.0,17.45,1050,0,-1050
2012-02-29,15300.0,15300.0,14486.0,17.34,546,-6,-540
2012-03-02,15400.0,15500.0,13447.0,17.57,-1560,-20,1580
2012-03-05,15400.0,15500.0,7848.0,17.57,60,0,-60
2012-03-06,15400.0,15100.0,14507.0,17.11,750,0,-750
2012-03-07,14950.0,15100.0,14201.0,17.11,-570,0,570
2012-03-08,15100.0,14900.0,10893.0,16.89,-20,0,20
2012-03-09,14900.0,14850.0,9304.0,16.83,330,-10,-320
2012-03-12,14950.0,14700.0,31432.0,16.66,-120,-10,130
2012-03-13,14850.0,14650.0,17595.0,16.6,1320,0,-1720
2012-03-14,14750.0,14750.0,13249.0,16.72,140,0,-90
2012-03-15,14750.0,14700.0,6921.0,16.66,51,-41,-10
2012-03-16,14600.0,14550.0,22700.0,16.49,-470,0,220
2012-03-19,14300.0,14350.0,19274.0,16.26,-530,0,530
2012-03-20,14400.0,14550.0,10860.0,16.49,-190,-10,200
2012-03-21,14550.0,14150.0,26630.0,16.04,-350,0,250
2012-03-22,13900.0,14000.0,9910.0,15.87,-470,0,170
2012-03-23,14200.0,14050.0,12507.0,15.92,-278,-2,280
2012-03-26,14400.0,14200.0,7709.0,16.09,-80,0,80
2012-03-27,14300.0,14250.0,9402.0,16.15,620,0,-620
2012-03-28,14250.0,14050.0,10472.0,15.92,101,-91,-10
2012-03-29,14200.0,14000.0,5970.0,15.87,680,-10,-770
2012-03-30,14200.0,14250.0,7029.0,16.15,-510,-10,520
2012-04-02,14400.0,14300.0,7332.0,16.21,-470,-10,480
2012-04-03,14200.0,14350.0,11016.0,16.26,330,0,-330
2012-04-04,14350.0,14200.0,13677.0,16.09,300,0,-300
2012-04-05,13900.0,14200.0,5612.0,16.09,330,0,-330
2012-04-06,14300.0,14400.0,3036.0,16.32,-1100,-10,10
2012-04-09,14600.0,14200.0,7475.0,16.09,420,-10,-410
2012-04-10,14200.0,14200.0,4964.0,16.09,-80,-10,90
2012-04-12,14200.0,14150.0,8033.0,16.04,-100,0,0
2012-04-13,14150.0,14000.0,11275.0,15.87,-268,-2,70
2012-04-16,13950.0,13900.0,8820.0,15.75,-250,0,-60
2012-04-17,13750.0,13850.0,7325.0,15.7,30,0,-90
2012-04-18,13900.0,13900.0,11572.0,15.75,-50,0,-90
2012-04-19,13800.0,13700.0,17401.0,15.53,-440,0,50
2012-04-20,13750.0,13450.0,4529.0,15.24,290,0,-310
