Symbol,광동제약_시가(원),광동제약_종가(원),광동제약_거래량(주),광동제약_PER(IFRS-연결),광동제약_순매수수량(개인)(주),광동제약_순매수수량(기관계)(주),광동제약_순매수수량(외국인계)(주)
2010-05-03,2885.0,2885.0,105635.0,6.52,-6140,1090,-1400
2010-05-04,2905.0,2905.0,107981.0,6.57,-13160,20710,-13230
2010-05-06,2875.0,2820.0,177909.0,6.38,15630,-1370,-9270
2010-05-07,2745.0,2765.0,198235.0,6.25,52360,950,-51810
2010-05-10,2765.0,2835.0,90937.0,6.41,-11980,14350,-2370
2010-05-11,2865.0,2825.0,185260.0,6.39,1600,14310,-14410
2010-05-12,2830.0,2870.0,218886.0,6.49,-43276,38306,270
2010-05-13,2890.0,2875.0,201087.0,6.5,-27078,-6252,27010
2010-05-14,2865.0,2855.0,138793.0,6.45,-10990,14670,-2980
2010-05-17,2810.0,2775.0,170733.0,6.27,31470,3210,-26550
2010-05-18,2780.0,2805.0,81265.0,6.34,-13420,8330,-210
2010-05-19,2790.0,2740.0,122364.0,6.19,52454,-7094,-19460
2010-05-20,2720.0,2695.0,155814.0,6.09,-15131,-2559,13290
2010-05-24,2710.0,2690.0,74833.0,6.08,-10570,610,10860
2010-05-25,2690.0,2550.0,296574.0,5.77,-8710,23460,-9200
2010-05-26,2600.0,2610.0,96189.0,5.9,-11190,660,11230
2010-05-27,2605.0,2695.0,201820.0,6.09,-92050,113280,-21030
2010-05-28,2705.0,2690.0,93746.0,6.08,15706,2104,-17510
2010-05-31,2685.0,2710.0,98824.0,6.13,-15414,-936,16150
2010-06-01,2710.0,2710.0,63401.0,6.13,-4890,120,4770
2010-06-03,2725.0,2760.0,86886.0,6.24,-32120,-520,31090
2010-06-04,2760.0,2745.0,61645.0,6.21,-5410,-330,7060
2010-06-07,2660.0,2690.0,106980.0,6.08,-8800,6660,740
2010-06-08,2675.0,2730.0,81710.0,6.17,-26920,6420,18200
2010-06-09,2750.0,2750.0,121196.0,6.22,-17480,12920,5260
2010-06-10,2750.0,2785.0,243170.0,6.3,-71550,75070,-3440
2010-06-11,2825.0,2820.0,142858.0,6.38,-51090,-1900,52990
2010-06-14,2800.0,2840.0,137057.0,6.42,-73796,11686,61630
2010-06-15,2845.0,2795.0,114170.0,6.32,8690,-10170,1480
2010-06-16,2800.0,2835.0,111650.0,6.41,-54037,-2153,56200
2010-06-17,2845.0,2795.0,130686.0,6.32,7030,-51190,47560
2010-06-18,2800.0,2800.0,39110.0,6.33,-12760,20,12740
2010-06-21,2800.0,2830.0,102326.0,6.4,-12360,1540,10820
2010-06-22,2810.0,2795.0,96560.0,6.32,-9330,510,8820
2010-06-23,2800.0,2790.0,100973.0,6.31,52,-12332,12280
2010-06-24,2790.0,2820.0,82290.0,6.38,5740,-21420,7450
2010-06-25,2790.0,2820.0,149694.0,6.38,-32530,12710,19820
2010-06-28,2830.0,2800.0,74440.0,6.33,33410,-33020,-410
2010-06-29,2800.0,2840.0,228606.0,6.42,-65820,31140,34680
2010-06-30,2815.0,2890.0,234345.0,6.53,-30360,-5460,35820
2010-07-01,2885.0,2865.0,111245.0,6.48,30660,-23330,-7320
2010-07-02,2870.0,2790.0,154547.0,6.31,870,1900,-2770
2010-07-05,2790.0,2775.0,108007.0,6.27,18140,-1630,-11510
2010-07-06,2775.0,2760.0,97617.0,6.24,20820,3940,-24760
2010-07-07,2760.0,2740.0,106537.0,6.19,10680,6330,-17010
2010-07-08,2780.0,2745.0,73621.0,6.21,14830,-9220,-5610
2010-07-09,2755.0,2755.0,109141.0,6.23,53343,-6843,-48100
2010-07-12,2760.0,2745.0,140752.0,6.21,2950,-4490,1940
2010-07-13,2765.0,2775.0,72340.0,6.27,-30350,4090,20560
2010-07-14,2795.0,2800.0,219862.0,6.33,-10060,-26170,35330
2010-07-15,2800.0,2770.0,157953.0,6.26,11382,-45632,25950
2010-07-16,2790.0,2810.0,116221.0,6.35,-12270,-14960,27230
2010-07-19,2785.0,2800.0,90542.0,6.33,-2567,-16673,19440
2010-07-20,2800.0,2810.0,98830.0,6.35,1630,-31260,33630
2010-07-21,2800.0,2805.0,106479.0,6.34,18496,-42466,26770
2010-07-22,2795.0,2750.0,97374.0,6.22,11519,-12099,-3020
2010-07-23,2755.0,2770.0,79138.0,6.26,1250,-960,-890
2010-07-26,2770.0,2760.0,62891.0,6.24,18741,-16721,-1180
2010-07-27,2785.0,2760.0,100662.0,6.24,22655,-26395,5550
2010-07-28,2760.0,2750.0,110020.0,6.22,41650,-37040,-2200
2010-07-29,2745.0,2750.0,94171.0,6.22,21450,-39020,16870
2010-07-30,2745.0,2720.0,160162.0,6.15,55570,-56690,10820
2010-08-02,2790.0,2730.0,378631.0,6.17,250008,-275638,25630
2010-08-03,2740.0,2715.0,305435.0,6.14,182350,-222330,36280
2010-08-04,2715.0,2705.0,138380.0,6.12,68350,-68470,220
2010-08-05,2705.0,2705.0,168571.0,6.12,58150,-126130,66150
2010-08-06,2710.0,2720.0,236000.0,6.15,80835,-152875,72040
2010-08-09,2740.0,2785.0,377211.0,6.3,37093,-101523,14430
2010-08-10,2785.0,2760.0,251742.0,6.24,2810,-76640,4830
2010-08-11,2760.0,2740.0,346742.0,6.19,960,-131710,65050
2010-08-12,2745.0,2750.0,231290.0,6.22,-58490,-34180,14070
2010-08-13,2755.0,2840.0,609581.0,6.42,-95530,-91000,109430
2010-08-16,2840.0,2815.0,250954.0,6.36,-11350,-44200,-23650
2010-08-17,2815.0,2780.0,276256.0,6.29,-12560,-45220,1030
2010-08-18,2800.0,2845.0,463798.0,6.43,70582,-109472,8440
2010-08-19,2845.0,2885.0,366185.0,6.52,-144600,23660,-17410
2010-08-20,2885.0,2940.0,399854.0,6.65,-107770,21430,-4600
2010-08-23,2920.0,2925.0,274200.0,6.61,-138390,1860,15670
2010-08-24,2950.0,3100.0,1403644.0,7.01,-519611,446310,-41659
2010-08-25,3100.0,3040.0,654937.0,6.87,-93753,-5675,8218
2010-08-26,3085.0,2995.0,330253.0,6.77,-54824,-4720,-3866
2010-08-27,2975.0,2955.0,312969.0,6.68,-46270,-30890,-3040
2010-08-30,2995.0,2970.0,300870.0,6.71,-2000,-100920,22920
2010-08-31,2950.0,2890.0,301088.0,6.53,-72722,-18127,23399
2010-09-01,2905.0,2970.0,246593.0,6.71,-84569,-22991,8560
2010-09-02,3000.0,3000.0,356141.0,6.78,-6458,-91010,25508
2010-09-03,3010.0,2980.0,138038.0,6.74,-39985,-7410,7125
2010-09-06,2985.0,2980.0,139593.0,6.74,-23950,-7630,7680
2010-09-07,2980.0,2965.0,166288.0,6.7,-58880,-1420,-12140
2010-09-08,2975.0,2910.0,206012.0,6.58,-47731,-2000,4191
2010-09-09,2925.0,2880.0,204615.0,6.51,2996,10160,-33156
2010-09-10,2905.0,2970.0,114022.0,6.71,-58850,6770,30330
2010-09-13,2965.0,2925.0,244414.0,6.61,40270,-76160,16940
2010-09-14,2930.0,2950.0,128651.0,6.67,-13470,-7610,1130
2010-09-15,2990.0,3010.0,232521.0,6.81,-39145,-7045,26340
2010-09-16,3010.0,2980.0,333067.0,6.74,8208,-106768,78560
2010-09-17,3020.0,3050.0,365786.0,6.9,-69440,29280,42160
2010-09-20,3055.0,3050.0,140177.0,6.9,3440,-330,-1360
2010-09-24,3020.0,3015.0,136082.0,6.82,2260,-750,-910
2010-09-27,3010.0,2975.0,179771.0,6.73,-13170,-1040,4210
2010-09-28,2970.0,2950.0,181639.0,6.67,-1580,-270,1500
2010-09-29,2945.0,2970.0,190660.0,6.71,-16580,-11870,26800
2010-09-30,2990.0,2990.0,129150.0,6.76,-36550,520,37480
2010-10-01,2970.0,2985.0,127382.0,6.75,-9869,-4301,13870
2010-10-04,3035.0,3000.0,146265.0,6.78,-19730,-450,19080
2010-10-05,2990.0,3020.0,177643.0,6.83,-16610,-1260,14500
2010-10-06,3030.0,3015.0,222602.0,6.82,17920,-1730,-10340
2010-10-07,3010.0,2975.0,158124.0,6.73,-8220,-2130,-570
2010-10-08,2985.0,3000.0,136352.0,6.78,-6590,-6820,8260
2010-10-11,3000.0,3005.0,154445.0,6.79,-17981,16441,1540
2010-10-12,3025.0,2975.0,200371.0,6.73,1160,-270,-5890
2010-10-13,2980.0,3010.0,98576.0,6.81,-24050,-250,24450
2010-10-14,3035.0,3020.0,117429.0,6.83,890,-2300,-990
2010-10-15,3020.0,3035.0,167102.0,6.86,51,-3101,3350
2010-10-18,3040.0,3025.0,160096.0,6.84,11270,-470,-6200
2010-10-19,3020.0,3095.0,516985.0,7.0,-27940,47850,-11930
2010-10-20,3065.0,3160.0,616350.0,7.14,-40018,43328,-1780
2010-10-21,3165.0,3185.0,408267.0,7.2,-90820,-3620,96850
2010-10-22,3180.0,3075.0,362104.0,6.95,132910,-114600,-21160
2010-10-25,3085.0,3120.0,285766.0,7.05,-106050,630,103770
2010-10-26,3125.0,3155.0,231158.0,7.13,-13998,21848,-5750
2010-10-27,3155.0,3100.0,141028.0,7.01,17130,-840,-13740
2010-10-28,3100.0,3130.0,195420.0,7.08,-43305,40635,3440
2010-10-29,3145.0,3105.0,226696.0,7.02,22160,40010,-63490
2010-11-01,3105.0,3185.0,442421.0,7.2,2180,-9670,-22190
2010-11-02,3165.0,3165.0,278130.0,7.16,11990,4970,-16810
2010-11-03,3140.0,3195.0,477536.0,7.22,-2440,-370,50800
2010-11-04,3195.0,3130.0,344649.0,7.08,66420,-65270,-1900
2010-11-05,3135.0,3045.0,480116.0,6.88,-22382,-6228,24920
2010-11-08,3045.0,3065.0,131015.0,6.93,-30932,8612,21420
2010-11-09,3065.0,3115.0,167679.0,7.04,-44550,1660,44390
2010-11-10,3125.0,3130.0,257883.0,7.08,-26430,4470,50420
2010-11-11,3110.0,2965.0,315916.0,6.7,102450,31350,-140050
2010-11-12,3040.0,2955.0,448939.0,6.68,-29830,2170,27940
2010-11-15,2965.0,2940.0,280170.0,6.65,-15440,2690,13630
2010-11-16,2945.0,3000.0,384163.0,6.78,-51320,90700,-32630
2010-11-17,2985.0,2955.0,229903.0,6.68,-11620,-60,-2430
2010-11-18,2960.0,2995.0,104521.0,6.77,-2670,-1400,2400
2010-11-19,3020.0,3010.0,144670.0,6.81,6200,2790,-800
2010-11-22,3000.0,3015.0,99536.0,6.82,-7050,1730,3160
2010-11-23,3015.0,3035.0,331988.0,6.86,19160,-5080,-9370
2010-11-24,2925.0,2995.0,403823.0,6.77,40610,5530,-49300
2010-11-25,3005.0,3000.0,160222.0,6.78,12900,3390,-16500
2010-11-26,3000.0,2960.0,217064.0,6.69,-8090,8080,-8140
2010-11-29,2975.0,2935.0,173855.0,6.64,-69560,9080,-8190
2010-11-30,2905.0,2935.0,125703.0,6.64,20610,5790,-36100
2010-12-01,2935.0,2990.0,83537.0,6.76,-19920,3370,20500
2010-12-02,2990.0,2980.0,91856.0,6.74,18310,3190,-21070
2010-12-03,2990.0,3000.0,245388.0,6.78,-164280,3150,44990
2010-12-06,3010.0,3040.0,146553.0,6.87,-20470,2100,8260
2010-12-07,3040.0,3000.0,121102.0,6.78,22420,3390,-29330
2010-12-08,3000.0,3025.0,119621.0,6.84,-31611,34111,-1180
2010-12-09,3040.0,3065.0,196501.0,6.93,-82850,54900,26770
2010-12-10,3065.0,3095.0,183774.0,7.0,-51494,-1086,49600
2010-12-13,3100.0,3085.0,115353.0,6.97,-37110,18600,18570
2010-12-14,3145.0,3090.0,99974.0,6.99,-1830,-6060,12140
2010-12-15,3090.0,3125.0,210562.0,7.07,-15040,-2550,27200
2010-12-16,3130.0,3120.0,97975.0,7.05,-28987,24370,3897
2010-12-17,3110.0,3185.0,559953.0,7.2,-29600,2220,27780
2010-12-20,3155.0,3100.0,232362.0,7.01,-9410,-5550,13990
2010-12-21,3130.0,3140.0,174438.0,7.1,-2025,-3645,4550
2010-12-22,3155.0,3100.0,153977.0,7.01,-24950,-360,25050
2010-12-23,3105.0,3175.0,407734.0,7.18,-95350,51440,12530
2010-12-24,3200.0,3255.0,2780195.0,7.36,32530,750,-34610
2010-12-27,3260.0,3300.0,640698.0,7.46,-41190,27060,10890
2010-12-28,3350.0,3400.0,1232599.0,7.69,-52218,32568,8590
2010-12-29,3400.0,3350.0,622341.0,7.57,1840,-26800,22480
2010-12-30,3400.0,3440.0,485114.0,7.78,-76830,68030,6690
2011-01-03,3450.0,3465.0,493678.0,6.72,2490,-320,-2090
2011-01-04,3465.0,3445.0,458548.0,6.68,-42174,-5520,55084
2011-01-05,3420.0,3435.0,270450.0,6.66,-37390,-7580,14670
2011-01-06,3400.0,3450.0,372067.0,6.69,-47970,-13370,61740
2011-01-07,3485.0,3510.0,329153.0,6.81,-44100,-10130,54470
2011-01-10,3520.0,3455.0,243915.0,6.7,-8000,-1680,-2320
2011-01-11,3445.0,3375.0,288245.0,6.54,-26260,-10070,26480
2011-01-12,3385.0,3390.0,168357.0,6.57,-23068,-10022,30520
2011-01-13,3395.0,3365.0,310732.0,6.53,34225,-5585,-16900
2011-01-14,3330.0,3260.0,437645.0,6.32,61520,-400,-29590
2011-01-17,3260.0,3180.0,548817.0,6.17,-4370,-13560,25010
2011-01-18,3185.0,3220.0,142123.0,6.24,8370,350,-4760
2011-01-19,3220.0,3185.0,228848.0,6.18,8060,-940,-8920
2011-01-20,3185.0,3230.0,172329.0,6.26,2250,-290,28450
2011-01-21,3220.0,3160.0,217497.0,6.13,6160,2090,-7530
2011-01-24,3170.0,3145.0,162583.0,6.1,8831,-13551,6370
2011-01-25,3150.0,3115.0,187784.0,6.04,-11881,2850,13580
2011-01-26,3135.0,3105.0,135153.0,6.02,-10700,120,10730
2011-01-27,3110.0,3185.0,184378.0,6.18,-19900,-17960,39480
2011-01-28,3205.0,3130.0,117299.0,6.07,-1445,-2615,4000
2011-01-31,3120.0,3065.0,260695.0,5.94,-33040,-240,-11930
2011-02-01,3070.0,3045.0,169802.0,5.9,-26622,-20728,5810
2011-02-07,3075.0,3120.0,138406.0,6.05,-13128,-3132,16390
2011-02-08,3145.0,3100.0,139504.0,6.01,-160,-440,2250
2011-02-09,3110.0,3105.0,198660.0,6.02,6920,-920,-5250
2011-02-10,3135.0,3120.0,134427.0,6.05,12800,-6400,-7920
2011-02-11,3120.0,3030.0,299689.0,5.88,31884,-21744,-8440
2011-02-14,3030.0,3010.0,193795.0,5.84,-23265,2325,-5340
2011-02-15,3025.0,3015.0,191371.0,5.85,2450,-8430,-8640
2011-02-16,3015.0,2985.0,129196.0,5.79,-17850,4430,10000
2011-02-17,2985.0,2975.0,145117.0,5.77,-3088,-342,-2900
2011-02-18,2995.0,3005.0,110901.0,5.83,11060,-530,-9960
2011-02-21,3025.0,2980.0,205690.0,5.78,5440,-18720,-7920
2011-02-22,2975.0,2900.0,283502.0,5.62,-22920,-11250,-7110
2011-02-23,2890.0,2950.0,159465.0,5.72,-42010,-3800,29840
2011-02-24,2950.0,3045.0,377695.0,5.9,39900,-42400,-2600
2011-02-25,2990.0,3015.0,144362.0,5.85,33230,16060,-49140
2011-02-28,3015.0,2980.0,132900.0,5.78,23270,-40,-19240
2011-03-02,3010.0,3035.0,119503.0,5.89,3352,770,-2982
2011-03-03,3030.0,3010.0,189004.0,5.84,43990,-50850,7430
2011-03-04,3040.0,3025.0,142173.0,5.87,3640,-6470,2090
2011-03-07,3030.0,3045.0,145553.0,5.9,-11108,-402,10960
2011-03-08,3030.0,3060.0,100218.0,5.93,-12820,0,11510
2011-03-09,3060.0,3160.0,994345.0,6.13,80629,-67499,-14840
2011-03-10,3160.0,3060.0,293758.0,5.93,26350,4780,-43750
2011-03-11,3025.0,2990.0,247829.0,5.8,122140,-103530,-16910
2011-03-14,2965.0,2925.0,337181.0,5.67,21630,7690,-28100
2011-03-15,2900.0,2840.0,479985.0,5.51,-9030,21140,-8310
2011-03-16,2830.0,2880.0,173219.0,5.58,8080,0,-9570
2011-03-17,2845.0,2845.0,146015.0,5.52,-6630,290,5960
2011-03-18,2855.0,2890.0,106413.0,5.6,20060,-12980,-6700
2011-03-21,2895.0,2930.0,148853.0,5.68,34140,-40070,6310
2011-03-22,2940.0,2945.0,102020.0,5.71,-20930,9890,10090
2011-03-23,2965.0,2960.0,137849.0,5.74,2080,1340,-4560
2011-03-24,3000.0,3000.0,133416.0,5.82,-6550,-120,8670
2011-03-25,3000.0,3060.0,281730.0,5.93,-40222,9282,28090
2011-03-28,3060.0,3045.0,88583.0,5.9,-24340,5290,18290
2011-03-29,3015.0,3045.0,169502.0,5.9,-24560,-11540,36810
2011-03-30,3035.0,3110.0,255201.0,6.03,-68280,45500,20340
2011-03-31,3130.0,3145.0,195632.0,6.1,-49919,10890,40839
2011-04-01,3170.0,3180.0,288477.0,6.17,-59580,29350,29410
2011-04-04,3190.0,3130.0,241279.0,6.07,95997,-105297,13610
2011-04-05,3115.0,3125.0,203326.0,6.06,-9610,-21640,30800
2011-04-06,3130.0,3140.0,209057.0,6.09,-26090,-6110,32670
2011-04-07,3180.0,3280.0,2226029.0,6.36,180260,-68160,-90570
2011-04-08,3280.0,3285.0,573981.0,6.37,2330,-1070,-670
2011-04-11,3275.0,3205.0,309995.0,6.21,-5630,-620,6710
2011-04-12,3200.0,3140.0,309484.0,6.09,-13220,-1070,23260
2011-04-13,3140.0,3190.0,180691.0,6.19,-8200,7210,3690
2011-04-14,3180.0,3125.0,241888.0,6.06,64698,-92888,25070
2011-04-15,3145.0,3200.0,629972.0,6.21,-46457,14257,32030
2011-04-18,3205.0,3250.0,451467.0,6.3,20020,-5110,-13940
2011-04-19,3250.0,3190.0,262436.0,6.19,12290,-950,-9480
2011-04-20,3200.0,3175.0,142400.0,6.16,-15178,90,10910
2011-04-21,3185.0,3190.0,259574.0,6.19,-5590,-20990,27840
2011-04-22,3235.0,3195.0,220677.0,6.2,-20290,690,18550
2011-04-25,3195.0,3170.0,138642.0,6.15,6220,710,-7030
2011-04-26,3145.0,3085.0,286675.0,5.98,-10252,12,10310
2011-04-27,3080.0,3080.0,375651.0,5.97,13760,-103510,91270
2011-04-28,3100.0,3155.0,169882.0,6.12,-44590,9770,39780
2011-04-29,3160.0,3135.0,141937.0,6.08,10139,-36769,24750
2011-05-02,3150.0,3105.0,233409.0,6.02,-16691,13720,2971
2011-05-03,3080.0,3115.0,202601.0,6.04,-37040,-940,39070
2011-05-04,3150.0,3155.0,121045.0,6.12,-5350,320,4740
2011-05-06,3155.0,3100.0,92513.0,6.01,780,1740,-2660
2011-05-09,3120.0,3100.0,115251.0,6.01,11000,-3830,-5870
2011-05-11,3140.0,3065.0,185029.0,5.94,22410,-830,-24290
2011-05-12,3065.0,3020.0,140841.0,5.86,24370,-1520,-22850
2011-05-13,3020.0,2965.0,271289.0,5.75,100880,-3510,-97810
2011-05-16,2965.0,2990.0,159086.0,5.8,22530,-19380,-8910
2011-05-17,2965.0,3030.0,121494.0,5.88,-50230,15070,34990
2011-05-18,3020.0,3020.0,95896.0,5.86,-11246,-4,11250
2011-05-19,3085.0,3020.0,286758.0,5.86,-45690,-7540,42980
2011-05-20,3025.0,3045.0,134370.0,5.9,-44830,10610,13160
2011-05-23,3030.0,2965.0,149422.0,5.75,-11803,-1407,-16950
2011-05-24,2965.0,2965.0,158197.0,5.75,-19190,-2450,-29120
2011-05-25,2965.0,2970.0,118154.0,5.76,-30340,-12890,-7180
2011-05-26,2970.0,2985.0,123047.0,5.79,-46950,-110,-3340
2011-05-27,2990.0,3015.0,94631.0,5.85,-54410,-170,5060
2011-05-30,3020.0,3010.0,166852.0,5.84,-24010,-1080,-24230
2011-05-31,3015.0,3025.0,179543.0,5.87,-69220,6180,10980
2011-06-01,3040.0,3045.0,177825.0,5.9,-70695,1970,-1355
2011-06-02,3000.0,3000.0,156170.0,5.82,-10840,8960,-17740
2011-06-03,3005.0,3040.0,298902.0,5.89,-48570,6450,10300
2011-06-07,3030.0,3050.0,211584.0,5.91,-16620,3560,-6720
2011-06-08,3050.0,3020.0,155226.0,5.86,-20170,-3330,-12870
2011-06-09,3085.0,3045.0,493006.0,5.9,3171,-101422,54241
2011-06-10,3095.0,3090.0,445423.0,5.99,-91504,-19021,60505
2011-06-13,3090.0,3135.0,374044.0,6.08,-23621,-1049,-28340
2011-06-14,3150.0,3140.0,281241.0,6.09,-28200,-6290,-11520
2011-06-15,3160.0,3120.0,345690.0,6.05,100888,-139108,-11810
2011-06-16,3095.0,3065.0,1193137.0,5.94,-47801,6691,-8890
2011-06-17,3095.0,3095.0,367000.0,6.0,-41440,2810,-11370
2011-06-20,3095.0,3060.0,114601.0,5.93,-1155,265,890
2011-06-21,3075.0,3080.0,179146.0,5.97,-57480,-200,7690
2011-06-22,3095.0,3075.0,138267.0,5.96,-12566,-7104,19670
2011-06-23,3075.0,3080.0,183771.0,5.97,-70375,-2275,22640
2011-06-24,3090.0,3125.0,189831.0,6.06,-34180,0,34180
2011-06-27,3125.0,3135.0,142518.0,6.08,-9660,-120,9780
2011-06-28,3165.0,3150.0,172077.0,6.11,-49620,-400,49980
2011-06-29,3140.0,3125.0,179166.0,6.06,31922,-31712,5090
2011-06-30,3130.0,3125.0,133660.0,6.06,15364,-44344,29520
2011-07-01,3145.0,3120.0,122326.0,6.05,23200,-30000,7770
2011-07-04,3210.0,3170.0,797925.0,6.15,-16580,-30,17020
2011-07-05,3170.0,3180.0,119531.0,6.17,-17660,-260,17920
2011-07-06,3165.0,3150.0,142561.0,6.11,28200,-45200,17000
2011-07-07,3160.0,3210.0,206600.0,6.22,-5380,0,5380
2011-07-08,3230.0,3220.0,158438.0,6.24,-3780,0,3780
2011-07-11,3230.0,3265.0,290492.0,6.33,-22030,-190,24720
2011-07-12,3230.0,3160.0,198122.0,6.13,-5350,30,5320
2011-07-13,3165.0,3260.0,205425.0,6.32,-44095,-4125,52220
2011-07-14,3250.0,3180.0,176632.0,6.17,50230,-60070,9840
2011-07-15,3210.0,3185.0,304770.0,6.18,7233,-67433,60200
2011-07-18,3190.0,3290.0,385572.0,6.38,-11960,-240,12200
2011-07-19,3290.0,3350.0,422600.0,6.5,-45420,21180,21240
2011-07-20,3380.0,3350.0,235592.0,6.5,-10519,-201,9710
2011-07-21,3370.0,3260.0,247812.0,6.32,-6576,-94,9670
2011-07-22,3360.0,3400.0,1347709.0,6.59,62700,-230,3960
2011-07-25,3385.0,3350.0,421120.0,6.5,-48220,-140,49360
2011-07-26,3415.0,3450.0,360746.0,6.69,-14350,-10,17010
2011-07-27,3455.0,3490.0,486310.0,6.77,-6349,-1,6350
2011-07-28,3430.0,3520.0,339668.0,6.83,-16430,50,22360
2011-07-29,3525.0,3650.0,1053836.0,7.08,-170420,60,145080
2011-08-01,3790.0,3675.0,1250353.0,7.13,38280,18610,-58270
2011-08-02,3675.0,3575.0,502673.0,6.93,-70940,-20,70960
2011-08-03,3505.0,3455.0,671158.0,6.7,9250,-1370,42310
2011-08-04,3470.0,3465.0,662509.0,6.72,-24420,-22920,46140
2011-08-05,3200.0,3200.0,759475.0,6.21,-7140,-6060,13200
2011-08-08,3160.0,3130.0,775315.0,6.07,-3660,20,-18970
2011-08-09,2970.0,2980.0,670367.0,5.78,31870,0,-37370
2011-08-10,3100.0,3010.0,546467.0,5.84,-18280,10,10770
2011-08-11,2970.0,3140.0,760293.0,6.09,-93140,0,68640
2011-08-12,3230.0,3280.0,713467.0,6.36,-63020,0,8530
2011-08-16,3320.0,3255.0,642590.0,6.31,-9570,-20040,-32980
2011-08-17,3230.0,3230.0,346758.0,6.26,-41859,-401,12260
2011-08-18,3245.0,3140.0,532770.0,6.09,-43700,0,13700
2011-08-19,3000.0,2985.0,452600.0,5.79,-9400,20,-10620
2011-08-22,3000.0,3080.0,300029.0,5.97,-79800,70,65140
2011-08-23,3120.0,3090.0,240501.0,5.99,-39910,-70,-11260
2011-08-24,3120.0,3050.0,194982.0,5.91,-5080,-250,-11310
2011-08-25,3090.0,3010.0,277201.0,5.84,-1200,-10,-28780
2011-08-26,3000.0,3015.0,102438.0,5.85,-30200,-20,220
2011-08-29,3045.0,3040.0,225494.0,5.89,12688,-8,-42680
2011-08-30,3080.0,3110.0,388355.0,6.03,33682,-12,-65660
2011-08-31,3150.0,3125.0,160820.0,6.06,-31797,-593,7600
2011-09-01,3150.0,3150.0,280363.0,6.11,-19150,10,-10860
2011-09-02,3150.0,3125.0,132619.0,6.06,-32790,0,32790
2011-09-05,3110.0,3055.0,134465.0,5.92,-43550,0,28140
2011-09-06,3010.0,3060.0,84839.0,5.93,-4111,181,3870
2011-09-07,3060.0,3115.0,94621.0,6.04,-10310,0,10520
2011-09-08,3150.0,3100.0,117611.0,6.01,-13300,0,13300
2011-09-09,3115.0,3050.0,85340.0,5.91,38630,-90,-38540
2011-09-14,3040.0,2950.0,265308.0,5.72,-110,0,-370
2011-09-15,3020.0,2950.0,209821.0,5.72,18588,-10,-18558
2011-09-16,2985.0,3090.0,182423.0,5.99,-54180,-21620,75810
2011-09-19,3090.0,3030.0,70250.0,5.88,-7610,-20,7630
2011-09-20,3005.0,3125.0,267138.0,6.06,-99290,55980,43040
2011-09-21,3190.0,3240.0,412809.0,6.28,-41980,0,42050
2011-09-22,3155.0,3180.0,185270.0,6.17,-5760,-10,5410
2011-09-23,3090.0,3050.0,308934.0,5.91,15477,-7,-15540
2011-09-26,3050.0,2840.0,484451.0,5.51,4350,0,-4290
2011-09-27,2900.0,2945.0,216609.0,5.71,46570,-30,-44120
2011-09-28,2975.0,2965.0,125198.0,5.75,-4800,-30,4830
2011-09-29,2965.0,2950.0,177847.0,5.72,51970,-55980,4030
2011-09-30,2970.0,2990.0,122736.0,5.8,-6690,0,3490
2011-10-04,2870.0,2945.0,172756.0,5.71,-86675,25,89590
2011-10-05,2935.0,2925.0,224610.0,5.67,-90844,-6,70500
2011-10-06,2950.0,2975.0,157720.0,5.77,-32040,-70,9080
2011-10-07,3025.0,3050.0,172741.0,5.91,-9030,-9530,12770
2011-10-10,3075.0,3080.0,119019.0,5.97,-47810,-10,22820
2011-10-11,3095.0,3100.0,121734.0,6.01,-20870,-10,880
2011-10-12,3100.0,3075.0,98370.0,5.96,-19785,-5,9790
2011-10-13,3100.0,3155.0,138818.0,6.12,-23270,10,3260
2011-10-14,3160.0,3190.0,205688.0,6.19,-4770,-10,20
2011-10-17,3200.0,3190.0,174219.0,6.19,-32428,-12,14840
2011-10-18,3105.0,3230.0,177766.0,6.26,-45870,0,27040
2011-10-19,3250.0,3270.0,219496.0,6.34,-26350,0,8900
2011-10-20,3240.0,3205.0,216881.0,6.21,-62729,49,41800
2011-10-21,3205.0,3240.0,117663.0,6.28,-28720,210,8610
2011-10-24,3275.0,3320.0,239179.0,6.44,1660,-10,-5290
2011-10-25,3320.0,3280.0,131406.0,6.36,-22680,-10,-2310
2011-10-26,3240.0,3275.0,117923.0,6.35,-24490,0,5490
2011-10-27,3285.0,3255.0,175882.0,6.31,-25020,-10,30
2011-10-28,3310.0,3350.0,1368902.0,6.5,231610,-20,-19040
2011-10-31,3370.0,3350.0,351380.0,6.5,-9960,-10,-730
2011-11-01,3325.0,3255.0,203987.0,6.31,-29670,0,190
2011-11-02,3150.0,3305.0,203054.0,6.41,-66651,-19,35370
2011-11-03,3260.0,3335.0,257881.0,6.47,-28090,-10,1670
2011-11-04,3385.0,3400.0,128092.0,6.59,-23100,0,5790
2011-11-07,3430.0,3405.0,156205.0,6.6,2440,0,20980
2011-11-08,3390.0,3470.0,519728.0,6.73,-23440,-10,62850
2011-11-09,3475.0,3440.0,117851.0,6.67,-14150,-10,14160
2011-11-10,3335.0,3300.0,328661.0,6.4,-29980,30,29950
2011-11-11,3360.0,3345.0,167465.0,6.49,-5940,0,5940
2011-11-14,3350.0,3340.0,254867.0,6.48,-39430,-10,41200
