Symbol,JW중외제약_시가(원),JW중외제약_종가(원),JW중외제약_거래량(주),JW중외제약_PER(IFRS-연결),JW중외제약_순매수수량(개인)(주),JW중외제약_순매수수량(기관계)(주),JW중외제약_순매수수량(외국인계)(주)
2015-10-15,35200.0,35150.0,60475.0,,6161,-1845,-4316
2015-10-16,35400.0,35900.0,101694.0,,-12196,9047,2999
2015-10-19,35600.0,35650.0,82461.0,,9835,-343,-7492
2015-10-20,35500.0,36200.0,95360.0,,-12600,-286,7471
2015-10-21,36000.0,35000.0,69147.0,,10092,380,-10522
2015-10-22,35000.0,34150.0,119091.0,,-19162,17259,1803
2015-10-23,34700.0,35500.0,108941.0,,-13559,618,7841
2015-10-26,36000.0,35700.0,60949.0,,-5398,1010,4128
2015-10-27,36000.0,35700.0,95428.0,,4437,99,-4436
2015-10-28,36000.0,36600.0,99358.0,,-1089,1577,-488
2015-10-29,36750.0,35900.0,83128.0,,4267,173,546
2015-10-30,35650.0,34900.0,141431.0,,9034,7655,-11803
2015-11-02,35000.0,33950.0,97184.0,,-920,1,1675
2015-11-03,34050.0,33350.0,108167.0,,-6760,-613,8657
2015-11-04,33400.0,38300.0,509250.0,,-87575,2058,86393
2015-11-05,38600.0,39350.0,429486.0,,12386,5023,-16203
2015-11-06,43250.0,41700.0,759292.0,,-61043,62184,-6073
2015-11-09,41700.0,42900.0,1416366.0,,-36302,-634,39793
2015-11-10,43900.0,45500.0,847057.0,,-26134,-9507,24920
2015-11-11,44850.0,46300.0,443649.0,,-19404,1499,10766
2015-11-12,46300.0,46800.0,286659.0,,-12124,10528,3426
2015-11-13,46000.0,45050.0,247707.0,,-1794,-735,1120
2015-11-16,43400.0,48950.0,955059.0,,-20709,16148,6850
2015-11-17,48850.0,47000.0,414355.0,,43501,2864,-46339
2015-11-18,46500.0,45050.0,335862.0,,-36716,2487,32676
2015-11-19,46050.0,46350.0,316705.0,,-44643,8551,22010
2015-11-20,46700.0,44400.0,397900.0,,26869,3310,-25388
2015-11-23,44800.0,45000.0,394721.0,,-61017,8211,63207
2015-11-24,45400.0,45000.0,161790.0,,-1867,3646,-3279
2015-11-25,44900.0,44350.0,192146.0,,23657,100,-28132
2015-11-26,44450.0,44300.0,177698.0,,-17804,3150,14004
2015-11-27,44600.0,45800.0,428068.0,,18346,8943,-27583
2015-11-30,45250.0,44750.0,321434.0,,70540,-4341,-71017
2015-12-01,44800.0,44600.0,157507.0,,17575,3604,-20501
2015-12-02,44600.0,42050.0,327451.0,,7990,-10878,2314
2015-12-03,41500.0,42550.0,255755.0,,-5994,-14520,22678
2015-12-04,41900.0,41300.0,182962.0,,8675,-721,1380
2015-12-07,41900.0,40600.0,141938.0,,11631,-368,-9979
2015-12-08,40500.0,38450.0,276361.0,,-38093,14883,12247
2015-12-09,38900.0,38450.0,109357.0,,4216,36,-4514
2015-12-10,38150.0,36850.0,215186.0,,-919,-6833,3603
2015-12-11,37000.0,35550.0,174736.0,,-15363,-724,17099
2015-12-14,34200.0,33400.0,238436.0,,-12286,-1538,15742
2015-12-15,34150.0,35550.0,206961.0,,-19071,23451,-4339
2015-12-16,36300.0,35700.0,147624.0,,52333,0,-50012
2015-12-17,36500.0,35950.0,116400.0,,19914,-2983,-16931
2015-12-18,35400.0,36650.0,82957.0,,-4996,1033,4023
2015-12-21,36300.0,36350.0,82256.0,,1593,-16,-1577
2015-12-22,36700.0,35850.0,104051.0,,16751,1,-15766
2015-12-23,35900.0,34900.0,181578.0,,20891,-18710,-2896
2015-12-24,35000.0,34500.0,132844.0,,-16716,-11549,28245
2015-12-28,34000.0,35100.0,310739.0,,-10029,-4973,14983
2015-12-29,33950.0,36750.0,255308.0,,-28881,26128,-4692
2015-12-30,37100.0,36500.0,108835.0,,33242,4556,-38553
2016-01-04,36650.0,36350.0,109152.0,343.46,5891,4398,-12039
2016-01-05,36150.0,37100.0,107549.0,350.54,20709,-639,-20994
2016-01-06,37550.0,41900.0,884478.0,395.89,47990,4295,-44396
2016-01-07,41500.0,41850.0,367342.0,395.42,-21732,17184,-1380
2016-01-08,40700.0,43450.0,483984.0,410.54,7824,6847,-15857
2016-01-11,43500.0,41900.0,333440.0,395.89,31566,6840,-16996
2016-01-12,42650.0,41350.0,164841.0,390.7,-11065,5280,6785
2016-01-13,41800.0,41900.0,112854.0,395.89,-1205,-1907,4112
2016-01-14,41000.0,41700.0,132871.0,394.01,-4135,-2697,7035
2016-01-15,42500.0,40500.0,151214.0,382.67,2343,-912,-2297
2016-01-18,39500.0,40600.0,124502.0,383.61,-16771,-11269,27828
2016-01-19,40250.0,42450.0,254102.0,401.09,-10313,-243,10312
2016-01-20,42700.0,41500.0,305606.0,392.12,24365,3552,-24548
2016-01-21,42600.0,43550.0,1355314.0,411.49,26327,-366,-20754
2016-01-22,44400.0,43300.0,356841.0,409.13,30996,-1019,-33011
2016-01-25,44000.0,43350.0,211635.0,409.6,9212,-2550,-2909
2016-01-26,43350.0,43100.0,229783.0,407.24,-9723,982,7847
2016-01-27,43300.0,41450.0,281975.0,391.65,31411,-4782,-24462
2016-01-28,41350.0,41950.0,201963.0,396.38,-35167,13888,20575
2016-01-29,42300.0,41400.0,173826.0,391.17,20275,-32460,14956
2016-02-01,41450.0,41700.0,149588.0,394.01,12919,-21589,8462
2016-02-02,41850.0,41250.0,180902.0,389.75,35031,-16606,-15572
2016-02-03,40750.0,40300.0,157559.0,380.78,10018,-23097,12726
2016-02-04,40600.0,39200.0,239584.0,370.38,-12474,292,12199
2016-02-05,39250.0,39000.0,108139.0,368.5,-1676,-6900,7468
2016-02-11,37500.0,36050.0,271707.0,340.62,17701,-8417,-23761
2016-02-12,35300.0,33150.0,438130.0,313.22,25462,-29699,4146
2016-02-15,33500.0,34400.0,200912.0,325.03,-4145,1517,4128
2016-02-16,34600.0,35000.0,128634.0,330.71,35884,-5827,-29867
2016-02-17,35050.0,32800.0,183394.0,309.91,28552,-20062,-2685
2016-02-18,33500.0,33850.0,145088.0,319.83,7866,-11090,11386
2016-02-19,33550.0,34400.0,62318.0,325.03,-3901,28,3948
2016-02-22,34250.0,34900.0,101923.0,329.75,9991,-11,-9980
2016-02-23,35200.0,33900.0,93229.0,320.3,34898,522,-10582
2016-02-24,33850.0,33750.0,85502.0,318.89,9848,-17905,8057
2016-02-25,33900.0,34250.0,75667.0,323.61,4812,19,-5639
2016-02-26,34500.0,34300.0,53689.0,324.09,6973,-667,-6283
2016-02-29,34500.0,34350.0,77147.0,324.56,6158,-9956,3798
2016-03-02,35000.0,36250.0,201466.0,342.51,-14272,3202,12043
2016-03-03,36450.0,36650.0,135529.0,346.3,20487,1686,-21914
2016-03-04,36700.0,36600.0,99199.0,345.82,21151,-1279,-19869
2016-03-07,37000.0,36000.0,113702.0,340.15,8284,-6493,-1926
2016-03-08,36000.0,36500.0,120729.0,344.87,-1853,9685,-8691
2016-03-09,36800.0,38700.0,317308.0,365.66,4513,993,-6436
2016-03-10,39100.0,38300.0,156144.0,361.89,26442,-3543,-21802
2016-03-11,38500.0,38100.0,73597.0,359.99,-2506,100,2351
2016-03-14,38200.0,37850.0,78164.0,357.63,-7989,731,7258
2016-03-15,38000.0,37300.0,73682.0,352.44,5364,-20,-768
2016-03-16,37000.0,36850.0,71902.0,348.18,4723,829,-4765
2016-03-17,37400.0,37000.0,76594.0,349.6,-4738,-29,4272
2016-03-18,36800.0,37400.0,73301.0,353.38,-15035,546,14489
2016-03-21,38000.0,36900.0,86403.0,348.65,11892,3921,-17432
2016-03-22,36700.0,36200.0,98855.0,342.04,-3951,-582,5056
2016-03-23,36300.0,36150.0,75944.0,341.57,4597,-7565,2968
2016-03-24,36200.0,35450.0,90434.0,334.95,532,-2072,-331
2016-03-25,35450.0,35600.0,73809.0,336.38,-10005,-1139,11674
2016-03-28,35950.0,35650.0,40608.0,336.85,1807,258,-2171
2016-03-29,35650.0,35900.0,57383.0,339.2,-1055,235,820
2016-03-30,35900.0,35500.0,91852.0,335.42,-7313,0,7415
2016-03-31,35750.0,35200.0,79278.0,332.59,-2119,-44,2161
2016-04-01,35200.0,36500.0,144166.0,344.87,-20785,995,19742
2016-04-04,36300.0,37500.0,173247.0,354.32,-11055,842,9763
2016-04-05,37600.0,37850.0,87238.0,357.63,-5270,-18,5058
2016-04-06,37850.0,38000.0,363502.0,359.05,28234,1995,-27439
2016-04-07,38300.0,38200.0,125117.0,360.93,-29854,1033,28513
2016-04-08,37750.0,38250.0,80886.0,361.41,-13088,918,12020
2016-04-11,38000.0,37250.0,91442.0,351.96,3804,2036,-6889
2016-04-12,37050.0,36850.0,89365.0,348.18,-13004,1612,11716
2016-04-14,36700.0,36950.0,71592.0,349.13,-9973,1860,7763
2016-04-15,37050.0,38550.0,184637.0,364.24,-17065,2324,14495
2016-04-18,38550.0,38150.0,150072.0,360.46,14744,-13155,-1599
2016-04-19,38100.0,38250.0,93375.0,361.41,-1349,3356,-2007
2016-04-20,38100.0,37950.0,90102.0,358.58,4514,-10533,3902
2016-04-21,37750.0,37850.0,81755.0,357.63,852,4254,-5106
2016-04-22,37750.0,38850.0,124041.0,367.08,-19413,23844,-4020
2016-04-25,39000.0,40150.0,327142.0,379.36,-38163,40298,-4569
2016-04-26,40400.0,40250.0,246546.0,380.3,-46035,14917,31618
2016-04-27,40600.0,40400.0,165999.0,381.73,-340,7949,-6509
2016-04-28,40400.0,40750.0,97994.0,385.03,-15179,1113,14551
2016-04-29,41050.0,39850.0,132910.0,376.53,-1815,7974,-6676
2016-05-02,40000.0,37100.0,493704.0,350.54,76538,-22729,-50628
2016-05-03,39500.0,38100.0,284216.0,359.99,20964,5305,-27819
2016-05-04,37500.0,38450.0,141290.0,363.3,2179,2134,-3929
2016-05-09,38100.0,39650.0,147222.0,374.64,-36550,28319,8527
2016-05-10,39750.0,43000.0,649943.0,406.29,-118162,34865,74379
2016-05-11,43500.0,44100.0,410222.0,416.69,-30564,10593,20591
2016-05-12,43700.0,44050.0,204823.0,416.21,-21696,15579,4965
2016-05-13,44500.0,43300.0,171002.0,409.13,-2309,-1402,3711
2016-05-16,42900.0,43600.0,194992.0,411.96,-34128,7312,25416
2016-05-17,43400.0,44950.0,306782.0,424.72,-29345,28077,292
2016-05-18,45100.0,44850.0,214629.0,423.77,-2865,8861,-8709
2016-05-19,44800.0,45350.0,198353.0,428.5,-23795,6716,16638
2016-05-20,45600.0,52600.0,2566350.0,496.99,-5916,2981,9835
2016-05-23,54300.0,50000.0,792405.0,472.44,55908,-6999,-34390
2016-05-24,50500.0,50100.0,535767.0,473.38,30,10035,-7243
2016-05-25,51300.0,47450.0,539794.0,448.34,-55946,14846,41032
2016-05-26,48350.0,50700.0,750218.0,479.05,38787,-9824,-12729
2016-05-27,49900.0,50100.0,279982.0,473.38,-29988,38052,-9928
2016-05-30,50500.0,53100.0,544913.0,501.72,-18562,52278,-28766
2016-05-31,53900.0,52900.0,476040.0,499.83,7446,19862,-13346
2016-06-01,53500.0,54900.0,351371.0,518.73,-60912,30783,26579
2016-06-02,55400.0,56300.0,470422.0,531.95,-40420,26440,23353
2016-06-03,56400.0,56100.0,284820.0,530.07,-23985,13446,10989
2016-06-07,56100.0,59600.0,461638.0,563.14,-39000,38265,8198
2016-06-08,60600.0,67000.0,765476.0,633.06,-9162,30887,-24509
2016-06-09,66400.0,66200.0,2031886.0,625.5,-108625,291622,-186408
2016-06-10,66700.0,64700.0,738034.0,611.33,7645,-628,-8428
2016-06-13,63200.0,61800.0,547898.0,583.93,-62922,7273,54990
2016-06-14,62000.0,63100.0,542617.0,596.21,12370,9798,-22979
2016-06-15,62500.0,60400.0,375215.0,570.7,-16618,-3595,20324
2016-06-16,60500.0,57800.0,505718.0,546.13,-55882,-8008,71466
2016-06-17,58800.0,57800.0,368776.0,546.13,-30342,4277,27392
2016-06-20,58600.0,60000.0,310020.0,566.92,14673,-87,-15688
2016-06-21,60000.0,60400.0,233252.0,570.7,23149,2864,-22839
2016-06-22,60100.0,59100.0,173052.0,558.42,14991,3793,-17905
2016-06-23,58700.0,57200.0,301384.0,540.46,-48187,4737,48592
2016-06-24,58700.0,53100.0,925611.0,501.72,-107110,21200,86956
2016-06-27,52300.0,56100.0,474586.0,530.07,-23357,6583,18609
2016-06-28,55400.0,62000.0,1245197.0,585.82,88729,7241,-94670
2016-06-29,63300.0,64000.0,508554.0,604.72,31323,5674,-35808
2016-06-30,64700.0,62300.0,304391.0,588.65,1430,-2141,-367
2016-07-01,62300.0,60800.0,343625.0,574.48,2568,-435,-3701
2016-07-04,61300.0,61000.0,204722.0,576.37,8688,3718,-12463
2016-07-05,61200.0,61200.0,142349.0,578.26,-10285,1676,8231
2016-07-06,60800.0,61200.0,309844.0,578.26,18387,4051,-21014
2016-07-07,59900.0,62500.0,293472.0,590.54,-21793,-8213,29815
2016-07-08,62700.0,61600.0,179371.0,582.03,37335,-5884,-28265
2016-07-11,62000.0,61500.0,107460.0,581.09,-475,242,-566
2016-07-12,61500.0,60900.0,133698.0,575.42,-2842,3315,-794
2016-07-13,61300.0,61300.0,171091.0,579.2,4186,-4257,112
2016-07-14,61100.0,60500.0,130077.0,571.64,6639,-892,-7202
2016-07-15,59800.0,58600.0,284985.0,553.69,19230,-40322,31763
2016-07-18,59100.0,59200.0,127575.0,559.36,-6271,-14500,18685
2016-07-19,59500.0,58900.0,106677.0,556.52,-5158,-2400,6335
2016-07-20,58700.0,57800.0,135907.0,546.13,8679,2710,-6394
2016-07-21,57900.0,56500.0,275780.0,533.85,18793,-4081,-19470
2016-07-22,56500.0,56800.0,80283.0,536.68,-591,3886,-3976
2016-07-25,57000.0,54800.0,140130.0,517.79,2850,203,-5305
2016-07-26,54600.0,57900.0,225303.0,547.07,-13350,5292,6937
2016-07-27,58200.0,56400.0,138313.0,532.91,13691,5903,-21523
2016-07-28,56800.0,57200.0,86066.0,540.46,1911,-214,-1713
2016-07-29,56900.0,57800.0,215968.0,546.13,-12297,1606,9544
2016-08-01,58700.0,57800.0,206288.0,546.13,7980,8919,-17269
2016-08-02,58000.0,57300.0,91651.0,541.4,-2853,-642,2998
2016-08-03,57000.0,57400.0,77125.0,542.35,8452,-2468,-5984
2016-08-04,57400.0,58100.0,107408.0,548.97,4365,-1787,-2575
2016-08-05,58500.0,57100.0,83554.0,539.52,13196,-968,-12684
2016-08-08,56600.0,57400.0,97236.0,542.35,-23811,7410,16608
2016-08-09,57800.0,57600.0,114913.0,544.24,-3756,2471,1647
2016-08-10,58200.0,64000.0,497836.0,604.72,-86872,11072,78383
2016-08-11,64100.0,63100.0,216195.0,596.21,15035,4947,-11050
2016-08-12,63400.0,66400.0,449720.0,627.39,-30826,35104,-3694
2016-08-16,66800.0,66400.0,270603.0,627.39,27501,2695,-30283
2016-08-17,66200.0,65900.0,168271.0,622.66,-10955,6596,4317
2016-08-18,66800.0,66500.0,226737.0,628.33,17234,-7854,-10184
2016-08-19,66400.0,65500.0,169109.0,618.89,10487,-10016,1072
2016-08-22,66100.0,70000.0,503018.0,661.4,-9462,6109,3128
2016-08-23,72100.0,68100.0,1263464.0,643.45,74311,-21098,-53292
2016-08-24,68000.0,69000.0,278854.0,651.95,-26628,-3483,28771
2016-08-25,69300.0,68900.0,142152.0,651.01,22760,2531,-25803
2016-08-26,68700.0,70700.0,147468.0,668.02,-5946,-439,6342
2016-08-29,69900.0,75900.0,526948.0,717.15,-4133,8640,-3289
2016-08-30,75400.0,75800.0,258216.0,716.21,-10,-7284,7297
2016-08-31,76300.0,72100.0,505075.0,681.25,43855,-32483,-10291
2016-09-01,71800.0,72200.0,204054.0,682.19,3697,-16928,13980
2016-09-02,72400.0,71900.0,146976.0,679.36,9389,-12858,3470
2016-09-05,72500.0,72200.0,242601.0,682.19,-27549,4965,23120
2016-09-06,72100.0,72000.0,135937.0,680.3,-1545,-1573,3117
2016-09-07,72500.0,70500.0,184276.0,666.13,-4288,-20164,23953
2016-09-08,70500.0,73800.0,526439.0,697.31,-68155,22711,45025
2016-09-09,74200.0,73700.0,210662.0,696.37,22889,15350,-41636
2016-09-12,72000.0,71800.0,158640.0,678.41,-7961,735,7184
2016-09-13,72900.0,72400.0,133556.0,684.09,12508,-11612,-1040
2016-09-19,72100.0,72100.0,117116.0,681.25,5676,-5196,117
2016-09-20,72000.0,72500.0,197965.0,685.03,-21249,-4994,26548
2016-09-21,74000.0,71800.0,170211.0,678.41,13538,-71,-14066
2016-09-22,73300.0,72900.0,164353.0,688.8,-1179,-7053,8234
2016-09-23,72900.0,78900.0,499176.0,745.5,-85038,28910,53062
2016-09-26,79700.0,81600.0,366082.0,771.01,-2806,459,2505
2016-09-27,81900.0,91500.0,1995356.0,864.55,-5620,-13489,18971
2016-09-28,93800.0,92900.0,621378.0,877.78,17381,-34943,16039
2016-09-29,92300.0,93900.0,554256.0,887.23,-6668,-19444,29496
2016-09-30,94500.0,87100.0,955829.0,822.98,29919,-57921,28954
2016-10-04,81500.0,73900.0,2060617.0,698.25,41654,-75419,56090
2016-10-05,75700.0,71000.0,1694634.0,670.85,-32248,11793,19176
2016-10-06,72000.0,72900.0,930359.0,688.8,53049,39547,-92551
2016-10-07,72900.0,65000.0,1258717.0,614.17,30451,14120,-48531
2016-10-10,64600.0,66600.0,650949.0,629.28,-48819,32374,18879
2016-10-11,67000.0,64700.0,457135.0,611.33,14724,-114,-15510
2016-10-12,64100.0,66100.0,375545.0,624.56,2045,17862,-17006
2016-10-13,65800.0,61400.0,452863.0,580.15,12020,-16207,3438
2016-10-14,61900.0,61800.0,358268.0,583.93,-27553,-1491,27435
2016-10-17,62700.0,61600.0,287554.0,582.03,20320,-11190,-9417
2016-10-18,61900.0,60900.0,166123.0,575.42,-4476,-2095,6694
2016-10-19,61300.0,61500.0,212907.0,581.09,21362,-6508,-15453
2016-10-20,61900.0,58100.0,417306.0,548.97,-2751,-2965,5515
2016-10-21,57500.0,58300.0,336959.0,550.85,-57134,391,56131
2016-10-24,59300.0,59100.0,208624.0,558.42,17195,-132,-16584
2016-10-25,59100.0,55800.0,339859.0,527.23,-16387,3999,12492
2016-10-26,55800.0,57100.0,305015.0,539.52,-22189,3614,16893
2016-10-27,56800.0,57000.0,393940.0,538.58,-35085,46021,-10111
2016-10-28,57000.0,51100.0,678453.0,482.83,6508,-28199,21306
2016-10-31,50200.0,49200.0,402270.0,464.87,-34913,-2968,37810
2016-11-01,49000.0,49300.0,390122.0,465.82,-22044,13554,8470
2016-11-02,52000.0,45300.0,778416.0,428.03,-1616,4665,-3517
2016-11-03,44000.0,48050.0,517419.0,454.01,-76079,11829,64304
2016-11-04,48350.0,48050.0,280326.0,454.01,45766,8827,-54986
2016-11-07,48550.0,49200.0,212181.0,464.87,-1640,16329,-16404
2016-11-08,50200.0,49400.0,276063.0,466.76,46324,7825,-69240
2016-11-09,49350.0,45500.0,698628.0,429.91,-33614,7936,36248
2016-11-10,49150.0,52300.0,897822.0,494.17,-36716,18419,17553
2016-11-11,52500.0,54500.0,1138872.0,514.95,99960,-4209,-96159
2016-11-14,54500.0,55200.0,344957.0,521.56,51525,-13092,-37583
2016-11-15,55200.0,52700.0,574535.0,497.95,50953,26877,-76793
2016-11-16,53400.0,53400.0,222497.0,504.56,-6280,12528,-5723
2016-11-17,53000.0,52300.0,118526.0,494.17,3617,-762,-7055
2016-11-18,52300.0,50000.0,223213.0,472.44,18590,-19258,-386
2016-11-21,49600.0,49500.0,194620.0,467.71,-33374,-5374,38753
2016-11-22,50500.0,49200.0,120374.0,464.87,12128,-441,-11887
2016-11-23,49200.0,46550.0,338821.0,439.83,-3117,-21427,3938
2016-11-24,46300.0,46450.0,378687.0,438.89,-45534,-1688,6625
2016-11-25,46450.0,48050.0,319302.0,454.01,-47637,-3732,12380
2016-11-28,48450.0,47250.0,163512.0,446.44,20099,16702,-36892
2016-11-29,46900.0,48000.0,258278.0,453.54,-9528,5176,3554
2016-11-30,48700.0,48900.0,195322.0,462.04,6553,15718,-31414
2016-12-01,49050.0,48600.0,179554.0,459.2,11821,10899,-23785
2016-12-02,48250.0,47850.0,123870.0,452.12,12502,4981,-17490
2016-12-05,47450.0,47100.0,116034.0,445.03,-7327,8053,-1282
2016-12-06,47750.0,49700.0,285496.0,469.6,-31974,14862,17248
2016-12-07,50400.0,46800.0,637187.0,442.2,93680,-15000,-80240
2016-12-08,47350.0,45200.0,477271.0,427.08,19775,4274,-24329
2016-12-09,45350.0,46000.0,245993.0,434.64,-27708,30133,-2724
2016-12-12,47000.0,48500.0,371994.0,458.26,-71144,39703,31500
2016-12-13,48900.0,50900.0,398983.0,480.93,-65689,17097,48646
2016-12-14,51700.0,50600.0,303421.0,478.1,59343,4278,-62070
2016-12-15,50300.0,52300.0,284413.0,494.17,-17069,18172,-1845
2016-12-16,52500.0,50900.0,234766.0,480.93,47067,-4815,-43546
2016-12-19,50800.0,49600.0,166269.0,468.65,8297,4550,-11147
2016-12-20,49800.0,49300.0,209473.0,465.82,29818,3761,-32571
2016-12-21,49650.0,48950.0,149708.0,462.51,11523,44,-11888
2016-12-22,49000.0,48800.0,123182.0,461.09,-5818,5363,466
2016-12-23,49100.0,49900.0,291937.0,471.48,-3049,10103,-7119
2016-12-26,50500.0,50000.0,330505.0,472.44,-35758,25616,6360
2016-12-27,50000.0,49700.0,209685.0,469.6,-463,6569,-7965
2016-12-28,49400.0,52500.0,429378.0,505.72,-90727,45241,49264
2016-12-29,51200.0,52700.0,401203.0,507.64,1066,3547,-5373
2017-01-02,52600.0,52000.0,146855.0,,4992,5309,-8250
2017-01-03,52500.0,53000.0,267015.0,,5125,-1423,-2701
2017-01-04,53100.0,54100.0,220652.0,,4504,3343,-8749
2017-01-05,54100.0,53700.0,189382.0,,-9062,4942,-666
2017-01-06,53900.0,52600.0,150265.0,,1599,-10375,5676
2017-01-09,52500.0,50800.0,200696.0,,16782,-23451,9625
2017-01-10,50800.0,49800.0,245915.0,,15551,-15974,195
2017-01-11,50200.0,49750.0,180664.0,,29104,-17869,-10649
2017-01-12,49250.0,48500.0,306129.0,,-6056,2833,2043
2017-01-13,48750.0,49900.0,225520.0,,-14868,-7186,22333
2017-01-16,50400.0,49300.0,101487.0,,11864,-3389,-7079
2017-01-17,49350.0,48000.0,191963.0,,24106,-19011,-9310
2017-01-18,47700.0,48100.0,144284.0,,45976,-23821,-21647
2017-01-19,48150.0,46800.0,195095.0,,16547,-14570,-4564
2017-01-20,46400.0,46950.0,148758.0,,15346,-13565,-1865
2017-01-23,47000.0,45550.0,185933.0,,14227,-10711,-3209
2017-01-24,45350.0,45050.0,141216.0,,-571,-27108,27638
2017-01-25,45600.0,43300.0,287366.0,,22811,-11215,98
2017-01-26,43350.0,43600.0,129132.0,,-32682,-1721,34403
2017-01-31,43550.0,43650.0,107078.0,,12031,-8794,-3237
2017-02-01,44250.0,45400.0,238391.0,,-28055,34261,-6431
2017-02-02,45300.0,44700.0,101971.0,,13367,4947,-18326
2017-02-03,44900.0,43750.0,135108.0,,1608,-2657,-12193
2017-02-06,43750.0,44700.0,102861.0,,-17796,3259,14335
2017-02-07,44750.0,45050.0,105029.0,,1893,5384,-7277
2017-02-08,45050.0,44750.0,68525.0,,-649,-1959,-4074
2017-02-09,44600.0,44300.0,67192.0,,-672,-6568,4390
2017-02-10,44500.0,44450.0,73903.0,,-11068,2900,6168
2017-02-13,44750.0,46000.0,149786.0,,-41304,-146,41540
2017-02-14,46100.0,45700.0,99167.0,,4235,4401,-13619
2017-02-15,45700.0,47050.0,202618.0,,-54276,16783,37503
2017-02-16,47500.0,46900.0,99726.0,,133,11756,-11404
2017-02-17,46600.0,47750.0,124276.0,,-24557,6122,14434
2017-02-20,47750.0,46600.0,107638.0,,30535,-9850,-20277
2017-02-21,46650.0,46800.0,79170.0,,-13371,-3026,16382
2017-02-22,46850.0,46200.0,66147.0,,1065,-5373,4109
2017-02-23,46200.0,46100.0,87278.0,,-7161,-6306,14466
2017-02-24,46350.0,47400.0,212205.0,,-54305,245,63139
2017-02-27,47600.0,47400.0,171328.0,,13108,-10051,-2932
2017-02-28,47400.0,46550.0,124788.0,,37829,-17683,-20198
2017-03-02,47050.0,46150.0,86663.0,,9330,-8324,-999
2017-03-03,46150.0,45250.0,117024.0,,-17320,-3207,10407
2017-03-06,44700.0,44850.0,77386.0,,-19065,-4827,21392
2017-03-07,44500.0,44800.0,66777.0,,5606,71,-10727
2017-03-08,44750.0,44800.0,78856.0,,-1583,3381,-1827
2017-03-09,44900.0,44500.0,74399.0,,5788,-5990,-459
2017-03-10,44700.0,44500.0,80801.0,,442,3001,-4422
2017-03-13,44700.0,44800.0,80111.0,,-11155,599,10346
2017-03-14,44850.0,44750.0,62923.0,,-7840,19515,-10746
2017-03-15,44750.0,43450.0,151467.0,,17714,547,-24578
2017-03-16,43750.0,43800.0,136281.0,,-25241,5060,10769
2017-03-17,43900.0,43350.0,73645.0,,639,-1232,1268
2017-03-20,43150.0,41300.0,266486.0,,19363,-41399,10165
2017-03-21,41350.0,41500.0,122015.0,,-22481,-9545,16159
2017-03-22,41400.0,42200.0,102313.0,,-23891,-304,24508
2017-03-23,42750.0,42100.0,75026.0,,-9409,10504,-906
2017-03-24,42550.0,42500.0,58891.0,,-11345,4269,8007
2017-03-27,42700.0,43850.0,152030.0,,-41829,19580,23298
2017-03-28,44200.0,44200.0,89765.0,,-9980,8360,1670
2017-03-29,44200.0,44100.0,88739.0,,22138,3430,1901
2017-03-30,43750.0,43850.0,55223.0,,-4194,-1180,11174
2017-03-31,43700.0,44650.0,110236.0,,-19385,19634,220
2017-04-03,44650.0,46850.0,285899.0,,-52547,10298,41317
2017-04-04,47150.0,45950.0,165882.0,,38676,-10834,-27884
2017-04-05,45950.0,45250.0,115617.0,,-8070,1054,7016
2017-04-06,45400.0,44850.0,93876.0,,21642,-5709,-17034
2017-04-07,44900.0,45050.0,79675.0,,-721,3369,-185
2017-04-10,45100.0,43600.0,124798.0,,9645,-5530,-5086
2017-04-11,43550.0,43100.0,120585.0,,4013,2219,-4995
2017-04-12,42950.0,42500.0,128723.0,,29366,-14515,-14901
2017-04-13,42800.0,43000.0,74474.0,,3104,-3855,752
2017-04-14,42700.0,42850.0,109801.0,,11737,6377,-18499
2017-04-17,43150.0,43500.0,116098.0,,-5006,9270,-4294
2017-04-18,43700.0,43550.0,53646.0,,-4933,-1270,6232
2017-04-19,43450.0,44100.0,92409.0,,-11256,-2680,13941
2017-04-20,44200.0,44900.0,140476.0,,-39514,15022,25377
2017-04-21,45250.0,44500.0,75236.0,,5990,11401,-17367
2017-04-24,44600.0,43400.0,89368.0,,14950,-9162,-5338
2017-04-25,43500.0,43850.0,65673.0,,-17834,-7141,24975
