Symbol,부광약품_시가(원),부광약품_종가(원),부광약품_거래량(주),부광약품_PER(IFRS-연결),부광약품_순매수수량(개인)(주),부광약품_순매수수량(기관계)(주),부광약품_순매수수량(외국인계)(주)
2015-10-12,22300.0,22000.0,87145.0,29.02,24575,-850,-23725
2015-10-13,22000.0,21800.0,61981.0,28.75,7553,4510,-12113
2015-10-14,21700.0,21900.0,45893.0,28.88,8497,-489,-9101
2015-10-15,21750.0,21850.0,65235.0,28.82,28182,-8094,-20088
2015-10-16,22100.0,22550.0,87588.0,29.74,-16257,9041,7216
2015-10-19,22500.0,22900.0,120649.0,30.2,9915,13618,-23574
2015-10-20,23150.0,24000.0,183267.0,31.65,-57548,57041,577
2015-10-21,23900.0,23750.0,102649.0,31.32,-1700,7083,-6053
2015-10-22,23550.0,23350.0,89584.0,30.8,7516,6199,-13615
2015-10-23,23700.0,24550.0,245492.0,32.38,10450,-24650,14200
2015-10-26,24800.0,24600.0,152619.0,32.45,15296,1755,-21071
2015-10-27,24700.0,24300.0,76260.0,32.05,3037,-5524,487
2015-10-28,24450.0,24950.0,128874.0,32.91,16375,-17897,3572
2015-10-29,25200.0,25050.0,92052.0,33.04,21487,-10773,-10664
2015-10-30,25350.0,25150.0,197423.0,33.17,52709,-32857,-20302
2015-11-02,25250.0,24200.0,103364.0,31.92,24038,-4480,-20118
2015-11-03,24300.0,24150.0,82324.0,31.85,-5934,-7775,13709
2015-11-04,24200.0,24200.0,105537.0,31.92,-1010,-32049,33049
2015-11-05,24350.0,25550.0,213696.0,33.7,-41267,37738,8936
2015-11-06,26400.0,26700.0,463543.0,35.22,-86967,99844,-16397
2015-11-09,26600.0,27500.0,464310.0,36.27,-31437,21855,8470
2015-11-10,27500.0,25700.0,325874.0,33.9,70135,-30790,-39557
2015-11-11,25500.0,26500.0,739583.0,34.95,126888,-65176,-59833
2015-11-12,26700.0,26950.0,174103.0,35.54,-1641,-5185,7219
2015-11-13,26500.0,26250.0,136027.0,34.62,986,397,1244
2015-11-16,25700.0,26050.0,136189.0,34.36,41,-18707,18666
2015-11-17,26700.0,26050.0,146532.0,34.36,3241,-14354,11113
2015-11-18,25850.0,25100.0,194476.0,33.11,21430,-39183,17753
2015-11-19,25400.0,25650.0,138271.0,33.83,14855,-25583,11068
2015-11-20,25600.0,25450.0,93165.0,33.57,9855,-8200,-7655
2015-11-23,25450.0,26350.0,169963.0,34.75,-37707,-6758,40474
2015-11-24,26300.0,26250.0,83419.0,34.62,14941,-9845,-5196
2015-11-25,26150.0,25600.0,117339.0,33.77,33742,-17278,-16564
2015-11-26,25500.0,25800.0,77024.0,34.03,-33740,3892,29848
2015-11-27,25900.0,25750.0,56472.0,33.96,2620,-1634,-986
2015-11-30,25600.0,25500.0,105613.0,33.63,2423,-9779,7356
2015-12-01,25750.0,25550.0,65032.0,33.7,11748,-7750,-3998
2015-12-02,25600.0,25850.0,83079.0,34.09,-19344,9694,9719
2015-12-03,25850.0,25700.0,60380.0,33.9,16936,2301,-19237
2015-12-04,25450.0,24900.0,129086.0,32.84,2798,-4397,1588
2015-12-07,25000.0,24000.0,137745.0,31.65,-3548,-10644,14002
2015-12-08,24000.0,25050.0,291484.0,33.04,29885,-21058,-8729
2015-12-09,24900.0,25300.0,120311.0,33.37,4593,-4755,312
2015-12-10,25450.0,25550.0,131639.0,33.7,5596,-3023,-3743
2015-12-11,25600.0,25050.0,89097.0,33.04,16895,-5710,-11385
2015-12-14,24500.0,25000.0,76574.0,32.97,-12270,2031,10239
2015-12-15,25000.0,25750.0,177126.0,33.96,-9977,-3241,13218
2015-12-16,25900.0,26750.0,212584.0,35.28,-70859,14757,56076
2015-12-17,27000.0,26850.0,159705.0,35.41,29542,-9191,-20394
2015-12-18,26650.0,28000.0,286262.0,36.93,-55436,-2814,55230
2015-12-21,27850.0,28000.0,120265.0,36.93,-1257,2457,-2380
2015-12-22,28000.0,28150.0,153480.0,37.13,1026,-10026,9319
2015-12-23,27900.0,28400.0,203877.0,37.46,-40792,22624,21128
2015-12-24,28400.0,28450.0,150178.0,37.52,-28489,9439,18990
2015-12-28,28400.0,28150.0,330619.0,37.13,-9613,6998,2805
2015-12-29,24900.0,26100.0,211391.0,37.71,-22696,6861,15185
2015-12-30,26500.0,25450.0,129708.0,36.77,26173,-7124,-18779
2016-01-04,25300.0,24650.0,146179.0,33.46,9087,-12201,1617
2016-01-05,24400.0,25000.0,82856.0,33.93,2113,-68,8116
2016-01-06,25450.0,25750.0,186807.0,34.95,8530,-19717,11097
2016-01-07,26150.0,25800.0,171448.0,35.02,17437,3118,-20555
2016-01-08,25500.0,26900.0,320219.0,36.51,1934,56147,-54171
2016-01-11,27200.0,27200.0,319435.0,36.92,31666,18135,-60260
2016-01-12,27450.0,26000.0,182938.0,35.29,49858,1949,-63196
2016-01-13,26200.0,26250.0,140333.0,35.63,17537,11499,-29774
2016-01-14,25700.0,25300.0,211153.0,34.34,88513,3679,-72038
2016-01-15,25400.0,25200.0,147674.0,34.21,26941,9523,-35350
2016-01-18,25100.0,25300.0,157902.0,34.34,32092,10155,-41577
2016-01-19,27250.0,31300.0,3459568.0,42.49,-136759,112801,-421
2016-01-20,33000.0,40650.0,5720591.0,55.18,264564,-395225,139852
2016-01-21,43100.0,34900.0,6342780.0,47.37,578709,-131763,-425734
2016-01-22,34350.0,32500.0,4165801.0,44.11,561034,-18320,-549332
2016-01-25,33350.0,32550.0,1856063.0,44.18,189476,15575,-210612
2016-01-26,32050.0,33000.0,2085386.0,44.79,89484,-13327,-91714
2016-01-27,33000.0,31600.0,1193455.0,42.89,29837,23310,-46110
2016-01-28,32150.0,32850.0,1722836.0,44.59,66598,14144,-80540
2016-01-29,32600.0,31950.0,1142133.0,43.37,14774,26544,-31105
2016-02-01,32950.0,33700.0,1720971.0,45.74,-42645,81731,-41434
2016-02-02,33950.0,33500.0,897013.0,45.47,101577,5068,-111925
2016-02-03,33450.0,33400.0,492468.0,45.34,5467,-3085,-5521
2016-02-04,33750.0,32400.0,597397.0,43.98,-39721,16808,23547
2016-02-05,32600.0,32600.0,505165.0,44.25,28211,-8921,-19987
2016-02-11,31000.0,30050.0,627130.0,40.79,-10235,-11184,20710
2016-02-12,29550.0,31400.0,1644138.0,42.62,45973,-48953,8296
2016-02-15,30950.0,29550.0,1464228.0,40.11,129364,-32215,-98286
2016-02-16,29800.0,29650.0,653380.0,40.25,-35364,8826,33482
2016-02-17,30000.0,27900.0,785812.0,37.87,-19758,5217,18481
2016-02-18,28600.0,29000.0,491968.0,39.36,-107176,-6017,116193
2016-02-19,28800.0,29200.0,293680.0,39.64,-20914,-16385,37299
2016-02-22,29200.0,29350.0,236651.0,39.84,1283,-8089,6738
2016-02-23,29550.0,28350.0,340961.0,38.48,27065,-2083,-25102
2016-02-24,28250.0,28350.0,217892.0,38.48,-29254,-5301,38818
2016-02-25,28600.0,28400.0,194700.0,38.55,-22566,12140,10099
2016-02-26,28750.0,28500.0,135227.0,38.69,10943,644,-12125
2016-02-29,28850.0,28300.0,299404.0,38.41,20788,-4479,-16049
2016-03-02,32150.0,29900.0,2089037.0,40.58,184798,-6969,-179107
2016-03-03,29700.0,29500.0,699180.0,40.04,-811,7650,-6272
2016-03-04,29400.0,28900.0,364445.0,39.23,39084,-4047,-32355
2016-03-07,28900.0,28050.0,445621.0,38.07,74241,-1695,-73410
2016-03-08,28100.0,28100.0,264443.0,38.14,23330,-5676,-15712
2016-03-09,27900.0,28550.0,535330.0,38.75,-17526,1266,15821
2016-03-10,28900.0,29200.0,333481.0,39.64,-30439,18882,10684
2016-03-11,29350.0,28650.0,307678.0,38.89,41390,-5139,-36318
2016-03-14,28750.0,28050.0,230162.0,38.07,37695,-4077,-41818
2016-03-15,28100.0,28200.0,139346.0,38.28,-4079,-2112,5691
2016-03-16,28050.0,28200.0,148853.0,38.28,-11020,29104,-17984
2016-03-17,28250.0,28100.0,233455.0,38.14,6122,43913,-50035
2016-03-18,28150.0,28600.0,293633.0,38.82,-27232,17321,10411
2016-03-21,28850.0,28300.0,186821.0,38.41,24305,22066,-46711
2016-03-22,28400.0,28400.0,226586.0,38.55,28645,16193,-45638
2016-03-23,28400.0,28550.0,184978.0,38.75,-19357,13959,5245
2016-03-24,28600.0,28150.0,228808.0,38.21,-18751,21537,-3586
2016-03-25,28150.0,29450.0,985558.0,39.97,-178211,28268,148182
2016-03-28,29700.0,28750.0,344131.0,39.02,51484,2529,-53720
2016-03-29,29100.0,28450.0,409314.0,38.62,44164,-282,-43266
2016-03-30,28450.0,28250.0,261006.0,38.35,19861,10895,-30986
2016-03-31,28450.0,28600.0,286343.0,38.82,-11602,15843,-6741
2016-04-01,28600.0,30700.0,1299701.0,41.67,-195964,109204,87748
2016-04-04,31350.0,31300.0,875924.0,42.49,22176,31707,-52530
2016-04-05,31150.0,31200.0,499084.0,42.35,-12509,33323,-21576
2016-04-06,31600.0,30900.0,468240.0,41.94,111366,-4954,-106368
2016-04-07,30850.0,30500.0,337950.0,41.4,-2443,-6414,8622
2016-04-08,30500.0,31250.0,801569.0,42.42,-53752,-8630,62334
2016-04-11,30700.0,29600.0,553793.0,40.18,68596,-8173,-63738
2016-04-12,29550.0,29850.0,206050.0,40.52,2546,4970,-5455
2016-04-14,29650.0,29200.0,410635.0,39.64,97648,10131,-109654
2016-04-15,29150.0,29600.0,221906.0,40.18,-19213,3566,14682
2016-04-18,29700.0,29500.0,168162.0,40.04,20398,9278,-29031
2016-04-19,29850.0,29300.0,223626.0,39.77,44365,-26122,-19044
2016-04-20,29450.0,29100.0,192277.0,39.5,-9371,4660,4355
2016-04-21,29200.0,29300.0,169235.0,39.77,-1417,449,1471
2016-04-22,29300.0,29500.0,218623.0,40.04,4180,-6712,2233
2016-04-25,29300.0,29000.0,258135.0,39.36,35582,-6990,-28791
2016-04-26,29050.0,29350.0,225759.0,39.84,-42589,2257,41814
2016-04-27,29500.0,28700.0,354627.0,38.96,79706,-8037,-68971
2016-04-28,28600.0,28550.0,206733.0,38.75,-5884,606,5075
2016-04-29,28600.0,28450.0,230419.0,38.62,23935,-4557,-19453
2016-05-02,28100.0,27800.0,203696.0,37.74,42047,-22412,-19829
2016-05-03,27900.0,28200.0,151556.0,38.28,8044,-1289,-6325
2016-05-04,28150.0,28050.0,140792.0,38.07,3255,13904,-16755
2016-05-09,27900.0,28050.0,134988.0,38.07,18311,7898,-26166
2016-05-10,28050.0,28750.0,197152.0,39.02,3197,6713,-9547
2016-05-11,28950.0,28450.0,119850.0,38.62,14015,-2354,-11359
2016-05-12,28400.0,29050.0,196733.0,39.43,-25913,-8926,36625
2016-05-13,29150.0,29300.0,182232.0,39.77,-30218,1008,29474
2016-05-16,29350.0,29450.0,216369.0,39.97,-43812,10236,36355
2016-05-17,29450.0,29300.0,161166.0,39.77,6535,9850,-16952
2016-05-18,29000.0,29450.0,253909.0,39.97,-52559,51044,-64
2016-05-19,29500.0,29350.0,225741.0,39.84,-3750,9910,-7864
2016-05-20,29450.0,31250.0,1244385.0,42.42,-193556,49013,107776
2016-05-23,31700.0,31400.0,686550.0,42.62,12467,5032,-22513
2016-05-24,31600.0,31650.0,586132.0,42.96,-8851,1489,7305
2016-05-25,31950.0,30600.0,530770.0,41.53,22541,3348,2354
2016-05-26,30600.0,31050.0,220390.0,42.15,-31963,9437,32454
2016-05-27,31250.0,30750.0,274229.0,41.74,36426,-3350,-23436
2016-05-30,30550.0,31200.0,290508.0,42.35,-60961,27836,35335
2016-05-31,31400.0,32100.0,854080.0,43.57,48583,9316,-58132
2016-06-01,32500.0,32350.0,334902.0,43.91,-11168,-8742,19816
2016-06-02,32600.0,32950.0,491150.0,44.73,-41380,36145,5346
2016-06-03,33300.0,32900.0,340116.0,44.66,39774,-14191,-24638
2016-06-07,33200.0,33550.0,390170.0,45.54,-76099,51208,25048
2016-06-08,33650.0,35050.0,905534.0,47.58,-42345,-11541,54379
2016-06-09,36100.0,35750.0,1688142.0,48.53,-33521,-16045,45032
2016-06-10,36100.0,37050.0,1033543.0,50.29,4481,27219,-31895
2016-06-13,36600.0,35900.0,847267.0,48.73,-13550,15589,-2316
2016-06-14,35900.0,35000.0,742589.0,47.51,-23752,-40768,66230
2016-06-15,34800.0,34850.0,359722.0,47.31,-20698,-18640,39269
2016-06-16,34700.0,33250.0,547544.0,45.13,-20087,-31360,54678
2016-06-17,33700.0,33650.0,324885.0,45.68,-52064,3124,48947
2016-06-20,33950.0,33650.0,206827.0,45.68,14886,-2817,-12193
2016-06-21,33650.0,34000.0,211909.0,46.15,9050,-10616,2726
2016-06-22,33900.0,33000.0,288610.0,44.79,-6495,7,5679
2016-06-23,32900.0,32900.0,267545.0,44.66,-58604,3240,54998
2016-06-24,33250.0,30900.0,620897.0,41.94,-31370,-12411,42595
2016-06-27,29400.0,31300.0,387849.0,42.49,-79493,33114,46507
2016-06-28,31000.0,34600.0,898824.0,46.97,-156418,128809,24516
2016-06-29,34650.0,34300.0,513968.0,46.56,16257,510,-17416
2016-06-30,34650.0,34250.0,1205860.0,46.49,27164,-36659,5794
2016-07-01,34500.0,33900.0,287119.0,46.02,-2837,-3052,5891
2016-07-04,34400.0,33800.0,164569.0,45.88,-7176,-2875,9576
2016-07-05,33750.0,33400.0,162781.0,45.34,-6393,-12499,18947
2016-07-06,33150.0,34200.0,334536.0,46.42,-9120,36656,-26447
2016-07-07,34300.0,34400.0,231318.0,46.69,-6040,8988,-3245
2016-07-08,34450.0,34300.0,381472.0,46.56,25744,30359,-57714
2016-07-11,34500.0,34300.0,191252.0,46.56,3493,-10648,1245
2016-07-12,34450.0,34100.0,157705.0,46.29,-1629,-2498,2780
2016-07-13,34250.0,33800.0,228966.0,45.88,9119,-19547,10923
2016-07-14,33850.0,32800.0,281714.0,44.52,19658,-41365,22838
2016-07-15,32850.0,31700.0,358756.0,43.03,37202,-65386,34484
2016-07-18,31750.0,31950.0,119679.0,43.37,-14185,-6443,20841
2016-07-19,32000.0,31550.0,154414.0,42.82,15961,-20604,4641
2016-07-20,31550.0,32050.0,136955.0,43.5,2435,-410,-2963
2016-07-21,32350.0,31700.0,142138.0,43.03,-3926,10406,-6477
2016-07-22,31950.0,31550.0,106078.0,42.82,9581,-4176,-5400
2016-07-25,31700.0,31650.0,134216.0,42.96,104,5894,-5993
2016-07-26,31650.0,31350.0,185583.0,42.55,25096,-19423,-1288
2016-07-27,31500.0,31000.0,159002.0,42.08,-25166,3702,21466
2016-07-28,30900.0,31050.0,96894.0,42.15,-3896,-4134,8332
2016-07-29,31100.0,30500.0,274721.0,41.4,17629,-62541,40240
2016-08-01,30250.0,29550.0,179036.0,40.11,21153,-19792,-1725
2016-08-02,29450.0,30100.0,116343.0,40.86,-15546,1781,13769
2016-08-03,29850.0,29300.0,170641.0,39.77,53003,-37612,-15489
2016-08-04,29650.0,29200.0,188843.0,39.64,15783,-22485,9398
2016-08-05,29100.0,28600.0,177597.0,38.82,52421,-23964,-28455
2016-08-08,28500.0,28100.0,378853.0,38.14,-14659,-61682,74624
2016-08-09,28250.0,29350.0,220322.0,39.84,-29030,12450,15198
2016-08-10,29500.0,29600.0,200600.0,40.18,58194,-11754,-45832
2016-08-11,29350.0,29700.0,100919.0,40.31,-4462,-467,4822
2016-08-12,29700.0,29550.0,97279.0,40.11,27300,-4032,-23079
2016-08-16,29750.0,29100.0,82193.0,39.5,12267,5699,-17971
2016-08-17,29000.0,28750.0,88869.0,39.02,9327,2631,-12063
2016-08-18,28800.0,28950.0,99874.0,39.3,14166,-29734,15626
2016-08-19,29000.0,29200.0,121700.0,39.64,13897,-17167,3267
2016-08-22,29200.0,28300.0,131954.0,38.41,55547,-106,-55447
2016-08-23,28200.0,28550.0,68221.0,38.75,-3079,-5311,5389
2016-08-24,28450.0,28300.0,61826.0,38.41,17569,-8973,-8599
2016-08-25,28200.0,28100.0,68118.0,38.14,9723,-399,-9329
2016-08-26,28100.0,28300.0,60624.0,38.41,-14936,5126,9880
2016-08-29,28300.0,28000.0,93291.0,38.01,13393,-2955,-10186
2016-08-30,28100.0,27800.0,90271.0,37.74,12068,453,-12370
2016-08-31,28100.0,27800.0,95804.0,37.74,6179,14378,-20213
2016-09-01,27800.0,28300.0,95848.0,38.41,-14150,10649,3503
2016-09-02,28450.0,28250.0,67383.0,38.35,21538,-5637,-15908
2016-09-05,28300.0,28000.0,104811.0,38.01,22705,-19065,-3639
2016-09-06,28050.0,28000.0,57241.0,38.01,5949,-8589,2650
2016-09-07,28250.0,27900.0,83325.0,37.87,28485,-5937,-22547
2016-09-08,27700.0,28300.0,447589.0,38.41,71810,-40145,-31749
2016-09-09,28350.0,28300.0,83915.0,38.41,-748,12215,-11565
2016-09-12,27600.0,27850.0,99156.0,37.8,-1747,8638,-3493
2016-09-13,27900.0,27900.0,85891.0,37.87,36070,-21538,-14530
2016-09-19,27800.0,28450.0,233811.0,38.62,16039,-6939,-10891
2016-09-20,28250.0,28800.0,140461.0,39.09,2393,-9580,7189
2016-09-21,28850.0,28650.0,119709.0,38.89,24063,-13513,-10650
2016-09-22,28850.0,28850.0,82038.0,39.16,-5569,4230,1339
2016-09-23,28650.0,29300.0,220702.0,39.77,-32672,10459,15214
2016-09-26,29600.0,29950.0,265492.0,40.65,-66308,43567,18572
2016-09-27,30000.0,30700.0,316831.0,41.67,-60174,47653,19196
2016-09-28,31100.0,30900.0,188818.0,41.94,24532,7418,-32088
2016-09-29,31100.0,30500.0,171327.0,41.4,19971,1993,-20161
2016-09-30,29650.0,28950.0,449014.0,39.3,34060,-24217,-8642
2016-10-04,28550.0,28200.0,247959.0,38.28,6376,-34162,25876
2016-10-05,28150.0,28200.0,170473.0,38.28,11537,-13758,1217
2016-10-06,28200.0,28000.0,179016.0,38.01,73920,-39516,-37118
2016-10-07,27800.0,27100.0,207917.0,36.79,61749,-32672,-30071
2016-10-10,26900.0,27650.0,94997.0,37.53,-16346,4399,10102
2016-10-11,27950.0,27900.0,102617.0,37.87,10369,17238,-28596
2016-10-12,27900.0,28500.0,105279.0,38.69,-36702,17213,19496
2016-10-13,28300.0,27700.0,133961.0,37.6,87160,-45874,-42773
2016-10-14,27750.0,27600.0,84761.0,37.46,37374,-19202,-16666
2016-10-17,27650.0,27250.0,100988.0,36.99,31800,-30496,-1687
2016-10-18,27100.0,27350.0,66250.0,37.12,685,-14859,10180
2016-10-19,27400.0,27700.0,68233.0,37.6,7570,-14124,6071
2016-10-20,27600.0,27100.0,187088.0,36.79,86020,-43877,-42940
2016-10-21,27250.0,27650.0,127743.0,37.53,12916,-30113,16203
2016-10-24,27650.0,27100.0,85544.0,36.79,4561,2144,-17698
2016-10-25,26950.0,26100.0,183843.0,35.43,17575,-6608,-10963
2016-10-26,25850.0,26000.0,85421.0,35.29,-6639,-8716,16361
2016-10-27,26100.0,26650.0,94886.0,36.17,-8774,-10436,19217
2016-10-28,26250.0,26100.0,80477.0,35.43,21402,-27879,6485
2016-10-31,26000.0,25000.0,166923.0,33.93,-7579,854,6727
2016-11-01,24700.0,25100.0,89913.0,34.07,-10404,2916,7495
2016-11-02,24800.0,23800.0,207072.0,32.31,-37273,12333,24823
2016-11-03,23250.0,23900.0,296276.0,32.44,-85142,2159,82969
2016-11-04,23700.0,24200.0,107054.0,32.85,-25094,-10580,35683
2016-11-07,24350.0,24400.0,70463.0,33.12,-8199,8087,1303
2016-11-08,24750.0,24800.0,61345.0,33.66,4321,-2577,-1734
2016-11-09,24850.0,23650.0,280534.0,32.1,35,-3141,25076
2016-11-10,24400.0,25800.0,193452.0,35.02,-52121,24686,23438
2016-11-11,25950.0,26400.0,244644.0,35.84,-58889,65793,-9525
2016-11-14,26150.0,26150.0,132961.0,35.5,21687,-7750,-12937
2016-11-15,26200.0,25850.0,79559.0,35.09,20403,220,-21620
2016-11-16,25900.0,26350.0,97520.0,35.77,-6279,3672,2111
2016-11-17,26300.0,26150.0,57733.0,35.5,6641,1989,-8626
2016-11-18,26300.0,25600.0,70887.0,34.75,21046,-7565,-13477
2016-11-21,25750.0,25200.0,73842.0,34.21,-630,-7687,8322
2016-11-22,25200.0,24900.0,76567.0,33.8,30587,-25732,-4854
2016-11-23,24600.0,24150.0,125785.0,32.78,29315,-28554,-580
2016-11-24,23950.0,23900.0,82406.0,32.44,13719,-22933,9218
2016-11-25,23850.0,24000.0,68797.0,32.58,4392,-15183,10793
2016-11-28,24100.0,23600.0,70033.0,32.03,29157,-18503,-10652
2016-11-29,23350.0,23900.0,65988.0,32.44,-7970,-1470,9444
2016-11-30,23950.0,24000.0,53607.0,32.58,7899,-6955,-939
2016-12-01,23900.0,24200.0,90796.0,32.85,9426,-6067,-25357
2016-12-02,23900.0,23550.0,89215.0,31.97,36402,-11467,-26935
2016-12-05,23500.0,23450.0,72709.0,31.83,-5488,20576,-15083
2016-12-06,23350.0,23600.0,65383.0,32.03,-8852,7417,1336
2016-12-07,23600.0,23600.0,96525.0,32.03,19524,-7862,-11671
2016-12-08,23650.0,24150.0,97624.0,32.78,-7774,17080,-9302
2016-12-09,24200.0,24600.0,109410.0,33.39,24813,-1136,-23569
2016-12-12,24750.0,26150.0,282307.0,35.5,36637,-8857,-37674
2016-12-13,26250.0,27850.0,396300.0,37.8,-24103,72141,-26434
2016-12-14,27950.0,28400.0,286288.0,38.55,-41211,26339,-5450
2016-12-15,28350.0,28500.0,129171.0,38.69,-18948,10683,8267
2016-12-16,28300.0,28450.0,107637.0,38.62,11687,-4357,-8526
2016-12-19,28450.0,28550.0,95176.0,38.75,7965,-11434,3691
2016-12-20,28550.0,28600.0,126714.0,38.82,8033,-5417,-1410
2016-12-21,28600.0,28550.0,114590.0,38.75,21562,-7813,-14639
2016-12-22,28500.0,29650.0,415484.0,40.25,-16321,-228,16218
2016-12-23,29800.0,30200.0,256540.0,40.99,27274,-2963,-24309
2016-12-26,30400.0,30950.0,339746.0,42.01,-26648,20298,4200
2016-12-27,31000.0,31000.0,393929.0,42.08,9384,-3402,-7790
2016-12-28,26550.0,25800.0,265425.0,41.67,-8530,20189,-12904
2016-12-29,25550.0,26400.0,261085.0,42.64,-27803,24827,2845
2017-01-02,26200.0,26250.0,134216.0,67.49,7337,7568,-15040
2017-01-03,26250.0,25300.0,230287.0,65.05,45859,-24517,-21518
2017-01-04,25400.0,25450.0,128016.0,65.44,-661,-18075,18580
2017-01-05,25350.0,25500.0,157044.0,65.56,-5822,1539,4201
2017-01-06,25350.0,24750.0,173493.0,63.64,46035,-22233,-23806
2017-01-09,24700.0,24200.0,146950.0,62.22,22817,-31279,8480
2017-01-10,24150.0,24100.0,128988.0,61.96,14864,-23645,8526
2017-01-11,24100.0,23900.0,80027.0,61.45,359,4371,-4716
2017-01-12,23900.0,23800.0,158509.0,61.19,13475,-11266,-2179
2017-01-13,23700.0,23950.0,78137.0,61.58,-303,12129,-11792
2017-01-16,24050.0,23850.0,90473.0,61.32,10457,25483,-34781
2017-01-17,23850.0,23850.0,81740.0,61.32,-3008,21402,-18359
2017-01-18,24200.0,23850.0,66776.0,61.32,9895,2124,-11984
2017-01-19,23850.0,23450.0,72067.0,60.29,26486,-8779,-17707
2017-01-20,23450.0,23500.0,52324.0,60.42,3547,5238,-8763
2017-01-23,23500.0,23300.0,60540.0,59.91,27236,-3288,-24496
2017-01-24,23300.0,23000.0,94497.0,59.14,23150,-5320,-17842
2017-01-25,22850.0,22300.0,127100.0,57.34,23066,-13685,-9423
2017-01-26,22100.0,22300.0,76574.0,57.34,16863,-22125,5246
2017-01-31,22100.0,22500.0,46143.0,57.85,1901,-5646,3745
2017-02-01,22500.0,22550.0,81866.0,57.98,6297,-14873,20476
2017-02-02,22350.0,22300.0,78741.0,57.34,-471,-10767,11238
2017-02-03,22250.0,21900.0,118494.0,56.31,42112,-47545,10498
2017-02-06,22250.0,22350.0,67567.0,57.47,-8607,-14378,22984
2017-02-07,22450.0,22350.0,50510.0,57.47,15186,-16546,1360
2017-02-08,22400.0,22200.0,47507.0,57.08,-1055,3714,-2659
2017-02-09,22250.0,22000.0,68286.0,56.56,22911,-16952,-2054
2017-02-10,22150.0,22500.0,70040.0,57.85,-25499,15984,9515
2017-02-13,22550.0,22900.0,74848.0,58.88,4998,3776,-8774
2017-02-14,22950.0,22800.0,46305.0,58.62,11689,2919,-14608
2017-02-15,22800.0,24050.0,175622.0,61.84,-51744,43379,8426
2017-02-16,24150.0,23550.0,87835.0,60.55,19748,-10153,-11595
2017-02-17,23550.0,23350.0,41092.0,60.04,4339,-1611,-2728
2017-02-20,23350.0,23150.0,42569.0,59.52,13071,-9950,-3121
2017-02-21,23100.0,23200.0,56223.0,59.65,7375,-12914,5539
2017-02-22,23150.0,23050.0,49804.0,59.26,6058,-12959,6949
2017-02-23,23050.0,22900.0,65235.0,58.88,12891,-18915,6024
2017-02-24,23350.0,23500.0,76259.0,60.42,-26860,9338,17522
2017-02-27,23600.0,23750.0,55672.0,61.06,-18093,11081,2012
2017-02-28,23800.0,23500.0,59692.0,60.42,6388,-10094,3676
2017-03-02,23850.0,23000.0,82668.0,59.14,38430,-23456,-14974
2017-03-03,23000.0,22800.0,48853.0,58.62,336,-2459,2093
2017-03-06,22550.0,22500.0,58752.0,57.85,4305,-19977,15617
2017-03-07,22500.0,22550.0,49406.0,57.98,9717,-17054,6167
2017-03-08,22500.0,22400.0,51988.0,57.59,1823,3771,-5626
2017-03-09,22350.0,22550.0,73813.0,57.98,8445,-26958,18468
2017-03-10,22450.0,22300.0,88053.0,57.34,36689,-26730,-10005
2017-03-13,22300.0,22050.0,68841.0,56.69,37519,-38998,1479
2017-03-14,22000.0,21650.0,102793.0,55.67,45408,-41094,-4416
2017-03-15,21650.0,21000.0,134596.0,53.99,13858,-22141,13093
2017-03-16,20950.0,21200.0,92380.0,54.51,-1117,-9958,11065
2017-03-17,21350.0,21550.0,87776.0,55.41,9809,-6950,-2859
2017-03-20,21350.0,21200.0,56540.0,54.51,18510,-11036,-7474
2017-03-21,21450.0,21100.0,67233.0,54.25,18221,-22799,4578
2017-03-22,21100.0,21150.0,52487.0,54.38,14863,-11322,-3541
