Symbol,SBS_시가(원),SBS_종가(원),SBS_거래량(주),SBS_PER(IFRS-연결),SBS_순매수수량(개인)(주),SBS_순매수수량(기관계)(주),SBS_순매수수량(외국인계)(주)
2014-08-14,29650.0,30400.0,65541.0,22.72,12859,-12922,71
2014-08-18,30400.0,29850.0,75653.0,22.31,39563,-41879,57
2014-08-19,29700.0,29700.0,89905.0,22.2,47204,-47217,4
2014-08-20,29900.0,29400.0,61410.0,21.97,32636,-34724,-151
2014-08-21,29400.0,28650.0,97239.0,21.41,25300,-50448,1
2014-08-22,28650.0,28650.0,77134.0,21.41,26857,-30940,10
2014-08-25,28650.0,27700.0,110301.0,20.7,44262,-46640,1018
2014-08-26,27750.0,27650.0,110732.0,20.66,32048,-47997,5
2014-08-27,27600.0,27400.0,175616.0,20.48,58024,-65387,39
2014-08-28,27400.0,27650.0,81249.0,20.66,24984,-32062,1
2014-08-29,27750.0,28000.0,99475.0,20.93,29843,-28655,258
2014-09-01,27900.0,27950.0,42856.0,20.89,17861,-18444,-70
2014-09-02,27950.0,29000.0,115048.0,21.67,-13752,2369,-67
2014-09-03,29100.0,29250.0,121214.0,21.86,9500,-15350,133
2014-09-04,29000.0,28850.0,53489.0,21.56,-1310,-798,53
2014-09-05,28650.0,28150.0,83956.0,21.04,21483,-23683,5
2014-09-11,28100.0,28150.0,27081.0,21.04,5921,-5957,-184
2014-09-12,28100.0,28150.0,18765.0,21.04,208,-667,-404
2014-09-15,28100.0,29200.0,55093.0,21.82,2859,-1147,-1262
2014-09-16,28950.0,29250.0,27993.0,21.86,318,-397,70
2014-09-17,29450.0,29250.0,39481.0,21.86,4578,-4307,0
2014-09-18,29050.0,28700.0,26701.0,21.45,5607,-5640,7
2014-09-19,28600.0,29000.0,25917.0,21.67,-6001,6001,0
2014-09-22,29000.0,28600.0,32900.0,21.37,4497,-4518,3
2014-09-23,28450.0,28400.0,40405.0,21.23,12130,-12136,-150
2014-09-24,28200.0,28250.0,44650.0,21.11,5974,-8921,-70
2014-09-25,28100.0,28150.0,23677.0,21.04,-4567,6183,-10
2014-09-26,28150.0,28050.0,17425.0,20.96,-1661,750,4
2014-09-29,27900.0,28400.0,30367.0,21.23,-2885,2668,0
2014-09-30,28150.0,29100.0,49452.0,21.75,-22366,23050,0
2014-10-01,29050.0,28450.0,28495.0,21.26,-1531,1330,0
2014-10-02,28150.0,27150.0,174563.0,20.29,76818,-87208,1000
2014-10-06,27200.0,27100.0,49804.0,20.25,8946,-24919,0
2014-10-07,27200.0,27000.0,44423.0,20.18,-4343,-11578,2
2014-10-08,26850.0,27100.0,19265.0,20.25,-2604,2640,0
2014-10-10,27300.0,27200.0,15028.0,20.33,-2749,2782,0
2014-10-13,27200.0,26800.0,45081.0,20.03,-10026,1873,5
2014-10-14,27050.0,26850.0,28347.0,20.07,-6958,-1093,0
2014-10-15,26900.0,27000.0,24432.0,20.18,-4149,-5467,0
2014-10-16,26700.0,27200.0,36300.0,20.33,-8318,2024,0
2014-10-17,27400.0,28150.0,58842.0,21.04,-26682,22767,-12
2014-10-20,28450.0,28200.0,17781.0,21.08,-1362,2250,12
2014-10-21,28200.0,28200.0,27385.0,21.08,-5687,-6747,-50
2014-10-22,28350.0,28300.0,27092.0,21.15,-6612,-1458,0
2014-10-23,28150.0,28550.0,60076.0,21.34,6045,-6789,0
2014-10-24,28800.0,28450.0,21588.0,21.26,-7278,-364,0
2014-10-27,28600.0,28600.0,29589.0,21.37,1136,-6450,0
2014-10-28,28800.0,28500.0,23907.0,21.3,1726,-6892,0
2014-10-29,28300.0,28150.0,33329.0,21.04,3988,-11714,0
2014-10-30,28150.0,27400.0,42747.0,20.48,15144,-24534,0
2014-10-31,27400.0,27100.0,26846.0,20.25,5563,-5788,0
2014-11-03,27150.0,26950.0,26786.0,20.14,18149,-18503,25
2014-11-04,26850.0,26250.0,49020.0,19.62,11358,-10538,1
2014-11-05,26100.0,26100.0,28676.0,19.51,2245,-1720,-23
2014-11-06,26000.0,25850.0,115124.0,19.32,11342,-14279,11
2014-11-07,25700.0,26150.0,30919.0,19.54,3818,-3844,0
2014-11-10,26150.0,25900.0,32023.0,19.36,10225,-9898,47
2014-11-11,26050.0,26000.0,32401.0,19.43,20793,-19511,30
2014-11-12,25900.0,25900.0,40391.0,19.36,20768,-21914,140
2014-11-13,25900.0,25900.0,33393.0,19.36,10737,-10719,-18
2014-11-14,26050.0,26000.0,36323.0,19.43,6126,-6430,-30
2014-11-17,25850.0,27200.0,92225.0,20.33,-44089,46544,50
2014-11-18,27100.0,26800.0,35286.0,20.03,14967,-15068,0
2014-11-19,26800.0,26800.0,59451.0,20.03,24814,-27023,1609
2014-11-20,26950.0,26750.0,19105.0,19.99,3006,-1343,-1721
2014-11-21,26950.0,27350.0,39858.0,20.44,12615,-12276,28
2014-11-24,27350.0,27600.0,56068.0,20.63,414,1141,298
2014-11-25,27450.0,28000.0,55834.0,20.93,-15477,17354,-48
2014-11-26,28000.0,27800.0,54909.0,20.78,-3010,3051,35
2014-11-27,28000.0,27450.0,35318.0,20.52,3653,-3559,-18
2014-11-28,27400.0,27300.0,29423.0,20.4,-6019,11202,12
2014-12-01,27050.0,26700.0,42315.0,19.95,-5718,6015,-335
2014-12-02,26550.0,26950.0,31312.0,20.14,-3634,4186,24
2014-12-03,26950.0,26750.0,45719.0,19.99,-1906,1981,1
2014-12-04,26750.0,27150.0,27344.0,20.29,975,4122,85
2014-12-05,27150.0,27050.0,28405.0,20.22,3453,-1877,0
2014-12-08,27050.0,27000.0,33036.0,20.18,4164,-3741,0
2014-12-09,26800.0,26650.0,35349.0,19.92,-8044,7057,-6
2014-12-10,26550.0,26350.0,47298.0,19.69,-5376,6285,13
2014-12-11,26350.0,26400.0,57066.0,19.73,4079,-4276,-50
2014-12-12,26400.0,26050.0,57862.0,19.47,14017,-14119,2
2014-12-15,25750.0,26400.0,34158.0,19.73,-643,577,-1
2014-12-16,26300.0,26350.0,38017.0,19.69,-2,2,0
2014-12-17,26200.0,26900.0,50190.0,20.1,-6623,12801,-330
2014-12-18,27100.0,27000.0,42143.0,20.18,-16606,16621,-15
2014-12-19,27100.0,27250.0,61921.0,20.37,-3773,-2239,19
2014-12-22,27550.0,28650.0,181393.0,21.41,-52826,51299,29
2014-12-23,29100.0,29800.0,327041.0,22.27,-162495,173391,-398
2014-12-24,29950.0,29900.0,65913.0,22.35,-32302,33289,13
2014-12-26,29900.0,29850.0,69060.0,22.31,-25068,21887,-5
2014-12-29,29700.0,29200.0,79823.0,21.82,-12851,17233,25
2014-12-30,29100.0,29300.0,72317.0,21.9,-9475,10730,0
2015-01-02,29300.0,29000.0,76410.0,,17130,-17200,-110
2015-01-05,28850.0,29950.0,106239.0,,-19671,21987,100
2015-01-06,29650.0,29050.0,88850.0,,-3924,5133,0
2015-01-07,29200.0,28450.0,137397.0,,38191,-48656,1700
2015-01-08,28400.0,28350.0,85856.0,,11261,-11371,40
2015-01-09,28500.0,28950.0,63023.0,,-8112,8815,907
2015-01-12,28950.0,28750.0,53161.0,,-13610,13550,0
2015-01-13,29050.0,28450.0,37691.0,,5134,-5314,0
2015-01-14,28400.0,28200.0,34092.0,,-3052,5120,-40
2015-01-15,28100.0,29350.0,87189.0,,-23940,23467,0
2015-01-16,29550.0,29350.0,75745.0,,-25679,24149,0
2015-01-19,29450.0,29600.0,61235.0,,-10719,12729,0
2015-01-20,29800.0,28950.0,62175.0,,7935,-8632,-303
2015-01-21,28950.0,28850.0,62753.0,,-5019,6861,0
2015-01-22,28850.0,29150.0,67288.0,,-10850,13826,5
2015-01-23,29250.0,29150.0,46198.0,,-13565,16339,21
2015-01-26,29500.0,28550.0,63670.0,,14842,-5080,0
2015-01-27,28600.0,29450.0,55160.0,,-18058,20342,0
2015-01-28,29150.0,29750.0,67511.0,,-13745,24517,-30
2015-01-29,29700.0,30650.0,132032.0,,-38268,44818,-1800
2015-01-30,30900.0,31150.0,113618.0,,-52358,52993,-700
2015-02-02,31150.0,31400.0,83169.0,,-22869,22405,0
2015-02-03,31450.0,31100.0,70826.0,,-21497,21448,0
2015-02-04,31000.0,31700.0,111375.0,,-39843,43135,-120
2015-02-05,31900.0,33300.0,284662.0,,-164202,157389,-2070
2015-02-06,33550.0,33150.0,91835.0,,-6644,6854,0
2015-02-09,32800.0,33100.0,89210.0,,-5571,781,0
2015-02-10,33000.0,32600.0,89066.0,,-7040,8398,0
2015-02-11,32850.0,32750.0,85022.0,,-11373,14133,50
2015-02-12,32950.0,33000.0,62782.0,,-11680,12440,-50
2015-02-13,33200.0,33000.0,44104.0,,-15680,16484,5
2015-02-16,33000.0,33550.0,86850.0,,-19598,17415,0
2015-02-17,33550.0,33600.0,69686.0,,7399,-2701,0
2015-02-23,34200.0,35950.0,256410.0,,-111296,103940,1085
2015-02-24,36250.0,35800.0,55463.0,,-19194,16294,0
2015-02-25,35500.0,35100.0,52513.0,,-9024,9023,0
2015-02-26,35100.0,34950.0,101144.0,,-10366,5332,0
2015-02-27,34550.0,34950.0,75517.0,,-707,823,-75
2015-03-02,34950.0,36000.0,116214.0,,-50674,47533,0
2015-03-03,35800.0,34850.0,138157.0,,30878,-29648,103
2015-03-04,34600.0,34250.0,72784.0,,9559,-13859,148
2015-03-05,34000.0,34000.0,87905.0,,1053,-9706,30
2015-03-06,34050.0,34350.0,68004.0,,-10202,5929,20
2015-03-09,34000.0,34150.0,26226.0,,-8531,8509,0
2015-03-10,34150.0,34850.0,32487.0,,-12961,11759,49
2015-03-11,34700.0,35000.0,55248.0,,-12223,6886,-49
2015-03-12,35150.0,34750.0,37528.0,,-5193,5416,1
2015-03-13,34850.0,36450.0,99418.0,,-71950,73670,-153
2015-03-16,36550.0,38400.0,125844.0,,-73272,55173,92
2015-03-17,38500.0,38300.0,69535.0,,-30816,31822,71
2015-03-18,38950.0,37100.0,49650.0,,21231,-20858,73
2015-03-19,37300.0,37850.0,73160.0,,-19848,19243,-70
2015-03-20,38000.0,37800.0,22426.0,,-2651,-2044,2
2015-03-23,37750.0,39200.0,42058.0,,-23091,26159,-56
2015-03-24,39400.0,39000.0,21010.0,,-6253,8765,-12
2015-03-25,39000.0,39550.0,91493.0,,-33017,65311,-3
2015-03-26,39400.0,39650.0,33792.0,,-7650,14152,0
2015-03-27,39450.0,39900.0,76897.0,,-21778,29758,0
2015-03-30,39900.0,39800.0,44933.0,,-5716,14907,1375
2015-03-31,39400.0,38700.0,38732.0,,4401,-4894,53
2015-04-01,38200.0,38050.0,27486.0,,1251,-1252,1
2015-04-02,38450.0,38350.0,45491.0,,-8774,8924,0
2015-04-03,38350.0,39450.0,24463.0,,-10361,10472,0
2015-04-06,39050.0,38500.0,29690.0,,10270,-3617,70
2015-04-07,38400.0,37650.0,36860.0,,8333,-2978,-70
2015-04-08,37700.0,37200.0,87475.0,,10057,-7461,50
2015-04-09,37300.0,36900.0,26659.0,,-8799,9507,0
2015-04-10,36900.0,38400.0,49779.0,,-14177,14909,-4
2015-04-13,37950.0,38400.0,41365.0,,-8612,18305,86
2015-04-14,38050.0,37200.0,49920.0,,23647,-22449,55
2015-04-15,36900.0,36800.0,33697.0,,1830,-1115,6
2015-04-16,36800.0,36900.0,99112.0,,2736,-5565,44
2015-04-17,36900.0,37200.0,82155.0,,-2464,-387,-149
2015-04-20,37150.0,36800.0,50841.0,,-288,-781,-101
2015-04-21,36900.0,40250.0,107430.0,,-38937,35794,-396
2015-04-22,41000.0,40700.0,113773.0,,-36865,46545,-300
2015-04-23,40700.0,41500.0,88860.0,,-9953,16753,-220
2015-04-24,41100.0,40950.0,105510.0,,-18864,26099,133
2015-04-27,41500.0,40700.0,53315.0,,4069,527,0
2015-04-28,41050.0,41750.0,40150.0,,-14107,16745,-203
2015-04-29,41750.0,41500.0,30891.0,,1769,-1508,21
2015-04-30,41800.0,42100.0,111226.0,,-22079,33463,0
2015-05-04,42150.0,42500.0,91296.0,,-31825,31934,-22
2015-05-06,42600.0,43950.0,103533.0,,-22486,36331,0
2015-05-07,43950.0,42700.0,49448.0,,-4356,3720,21
2015-05-08,41850.0,41700.0,42284.0,,-1356,2404,6
2015-05-11,41700.0,42500.0,22046.0,,-865,930,0
2015-05-12,43100.0,43850.0,128426.0,,51544,-6589,91
2015-05-13,43850.0,44200.0,35085.0,,3450,1796,-1194
2015-05-14,44600.0,45000.0,83318.0,,-10042,17893,-1230
2015-05-15,44150.0,43600.0,67590.0,,-20578,23174,-526
2015-05-18,43600.0,43000.0,67398.0,,9678,-8983,7
2015-05-19,43000.0,42050.0,54506.0,,14909,-17514,7
2015-05-20,42050.0,41700.0,59085.0,,-5336,18620,-2143
2015-05-21,41350.0,43050.0,61947.0,,6367,16601,7
2015-05-22,43050.0,43500.0,34737.0,,8816,6814,-2144
2015-05-26,43500.0,42950.0,28944.0,,-2157,5198,-215
2015-05-27,42000.0,41600.0,43250.0,,7037,2559,21
2015-05-28,41250.0,41500.0,24978.0,,-1482,4881,-183
2015-05-29,41100.0,41000.0,64328.0,,203,-5252,14
2015-06-01,40950.0,38850.0,111049.0,,31249,-23559,77
2015-06-02,38450.0,39200.0,41480.0,,3337,-5790,0
2015-06-03,39500.0,40450.0,65523.0,,-1820,2478,0
2015-06-04,40850.0,40700.0,56315.0,,-5292,7446,0
2015-06-05,40400.0,39000.0,50212.0,,20516,-13895,0
2015-06-08,38900.0,38350.0,36141.0,,11236,-11205,0
2015-06-09,38000.0,37550.0,53307.0,,15679,-17516,201
2015-06-10,37700.0,36700.0,93429.0,,28564,-30518,194
2015-06-11,36800.0,36500.0,67063.0,,8264,-8578,-14
2015-06-12,36500.0,40000.0,166482.0,,-67519,75817,-462
2015-06-15,40000.0,40800.0,158458.0,,-22202,63759,0
2015-06-16,40800.0,41000.0,36494.0,,-1951,4065,0
2015-06-17,41000.0,40450.0,17435.0,,3978,-3775,0
2015-06-18,40450.0,38800.0,82246.0,,15878,-14044,0
2015-06-19,38800.0,38100.0,48118.0,,2463,-1337,0
2015-06-22,38050.0,37000.0,79858.0,,23888,-23950,192
2015-06-23,36750.0,32850.0,721820.0,,367292,-366654,317
2015-06-24,32900.0,32050.0,328480.0,,135781,-139390,-5
2015-06-25,32100.0,32200.0,210202.0,,37447,-37209,37
2015-06-26,32350.0,31800.0,159906.0,,15896,-15231,0
2015-06-29,31400.0,31750.0,90867.0,,-22284,21346,-10
2015-06-30,31400.0,32000.0,61884.0,,-11904,11903,9
2015-07-01,32000.0,32700.0,195848.0,,-28049,29248,0
2015-07-02,32750.0,32200.0,158974.0,,15762,-5690,-8
2015-07-03,32250.0,32400.0,94057.0,,-33034,33132,-29
2015-07-06,32000.0,31950.0,83003.0,,-1610,1660,0
2015-07-07,32200.0,33150.0,131883.0,,-56413,57480,0
2015-07-08,33450.0,33400.0,92121.0,,-26694,25345,118
2015-07-09,33200.0,33150.0,75027.0,,1657,-1676,0
2015-07-10,33400.0,33500.0,59568.0,,-28750,26514,7
2015-07-13,33550.0,33950.0,40308.0,,-1694,1703,0
2015-07-14,34050.0,34100.0,71674.0,,4752,-8400,500
2015-07-15,34300.0,35000.0,94426.0,,-50117,52821,-63
2015-07-16,35000.0,35950.0,116247.0,,-55437,56192,-7
2015-07-17,36000.0,35800.0,52520.0,,-7424,4695,0
2015-07-20,35500.0,35350.0,75935.0,,-17647,16132,345
2015-07-21,35500.0,36150.0,51446.0,,-19073,18600,-173
2015-07-22,36150.0,36150.0,55904.0,,-9314,6039,259
2015-07-23,35900.0,34700.0,59149.0,,9687,-7423,-2215
2015-07-24,34150.0,33000.0,113261.0,,11436,1117,0
2015-07-27,32750.0,32800.0,70068.0,,1444,6961,-1563
2015-07-28,32600.0,33200.0,56069.0,,-6105,6646,0
2015-07-29,32850.0,34200.0,53981.0,,-28709,29907,-200
2015-07-30,34750.0,34600.0,54882.0,,-13301,11941,-67
2015-07-31,35000.0,33850.0,53356.0,,-275,-1746,-55
2015-08-03,33850.0,33300.0,59546.0,,8763,-8651,2
2015-08-04,33750.0,33800.0,72317.0,,-12485,12527,0
2015-08-05,33500.0,34200.0,28076.0,,478,856,-1290
2015-08-06,34100.0,32900.0,87129.0,,25915,-24428,100
2015-08-07,32700.0,32300.0,27070.0,,14750,-14666,0
2015-08-10,32300.0,31500.0,47277.0,,19372,-19803,5
2015-08-11,31800.0,32250.0,40836.0,,-4083,1094,5
2015-08-12,32200.0,31750.0,58954.0,,12901,-13864,0
2015-08-13,31550.0,31850.0,33294.0,,722,-1507,0
2015-08-17,32350.0,34100.0,92139.0,,-26649,25369,-100
2015-08-18,34050.0,34700.0,49847.0,,-11056,11027,0
2015-08-19,34200.0,34650.0,63626.0,,-8170,24148,0
2015-08-20,34700.0,34100.0,22096.0,,2887,-2849,0
2015-08-21,33900.0,33050.0,59980.0,,-16156,9299,20
2015-08-24,33050.0,33550.0,64948.0,,-23542,25700,-339
2015-08-25,34050.0,33750.0,52177.0,,-258,-2823,-319
2015-08-26,33400.0,33100.0,76123.0,,-1537,5428,-324
2015-08-27,33200.0,33400.0,70179.0,,1699,-4531,400
2015-08-28,33400.0,34000.0,44961.0,,13010,-13197,0
2015-08-31,33750.0,34400.0,49961.0,,-2097,4905,-400
2015-09-01,34050.0,34150.0,45584.0,,10173,-7659,0
2015-09-02,33750.0,34000.0,39484.0,,1628,-3334,0
2015-09-03,34450.0,37150.0,122371.0,,-52040,46701,-100
2015-09-04,36850.0,37000.0,41050.0,,-11585,10625,0
2015-09-07,36700.0,37500.0,56132.0,,-10710,8538,0
2015-09-08,37400.0,37000.0,28896.0,,-494,326,-1
2015-09-09,37050.0,37600.0,43554.0,,-782,655,0
2015-09-10,37550.0,37600.0,58364.0,,-8242,9045,1
2015-09-11,37350.0,36850.0,28315.0,,8081,-7987,0
2015-09-14,36850.0,36800.0,22456.0,,-2556,7597,0
2015-09-15,36650.0,37100.0,12451.0,,-863,863,0
2015-09-16,37400.0,36900.0,12321.0,,-248,395,0
2015-09-17,37250.0,37200.0,33428.0,,-7242,8716,26
2015-09-18,37250.0,37600.0,30302.0,,-10818,10820,-2
2015-09-21,37150.0,37150.0,20654.0,,7768,-7767,-1
2015-09-22,37400.0,37700.0,55262.0,,-7263,15648,125
2015-09-23,37400.0,38500.0,70384.0,,-29993,31224,9
2015-09-24,38600.0,38800.0,31569.0,,-5276,5407,0
2015-09-25,38850.0,39200.0,51896.0,,-14774,13698,183
2015-09-30,38700.0,39700.0,29276.0,,-8640,9087,-91
2015-10-01,39300.0,39600.0,36678.0,,-14634,16535,0
2015-10-02,39950.0,38900.0,26235.0,,5394,-5394,0
2015-10-05,38850.0,37700.0,41007.0,,15043,-15431,388
2015-10-06,38050.0,37500.0,39838.0,,9684,-9682,-2
2015-10-07,37450.0,37350.0,17668.0,,9374,-9371,-3
2015-10-08,37550.0,37650.0,29538.0,,738,-738,0
2015-10-12,37650.0,37800.0,19273.0,,299,-1499,0
2015-10-13,37400.0,38400.0,26204.0,,-14184,15373,2
2015-10-14,38300.0,38350.0,14924.0,,-2773,5155,0
2015-10-15,38550.0,38550.0,22017.0,,222,-257,0
2015-10-16,38200.0,38150.0,13897.0,,2485,-2950,0
2015-10-19,38150.0,38350.0,9126.0,,-550,550,0
2015-10-20,38300.0,37050.0,41410.0,,18592,-16456,-2
2015-10-21,37050.0,36750.0,17626.0,,2976,-2468,0
2015-10-22,36550.0,36900.0,20364.0,,-1871,571,0
2015-10-23,36950.0,37200.0,20029.0,,-4545,5420,-875
2015-10-26,37300.0,37950.0,55365.0,,-7310,9916,0
2015-10-27,37950.0,38050.0,17090.0,,1789,-1775,0
2015-10-28,38150.0,38250.0,20411.0,,-15037,15069,0
2015-10-29,37800.0,38350.0,13162.0,,-547,682,-135
2015-10-30,38650.0,38500.0,27910.0,,-7257,7457,0
2015-11-02,38500.0,38700.0,22201.0,,-6547,10047,0
2015-11-03,38750.0,39100.0,45463.0,,-98,6100,-2
2015-11-04,39100.0,38500.0,27420.0,,699,-2979,-1
2015-11-05,38500.0,37150.0,71019.0,,25141,-23941,-1200
2015-11-06,37150.0,37150.0,23320.0,,-5578,6902,-650
2015-11-09,36900.0,36500.0,12756.0,,4089,-4039,0
2015-11-10,36500.0,35500.0,21281.0,,181,1319,0
2015-11-11,35200.0,36750.0,23489.0,,-15193,15193,0
2015-11-12,36350.0,37200.0,19331.0,,-5736,4527,-14
2015-11-13,36650.0,37750.0,17038.0,,-3193,3193,0
2015-11-16,37200.0,38050.0,22614.0,,-7331,5084,0
2015-11-17,38700.0,39000.0,66055.0,,-17731,15932,-345
2015-11-18,39000.0,37950.0,28685.0,,-5320,3612,111
2015-11-19,38250.0,37450.0,24994.0,,-3804,4752,0
2015-11-20,37650.0,37800.0,16326.0,,1274,-789,-71
2015-11-23,37850.0,37650.0,24118.0,,11124,-10725,-129
2015-11-24,37750.0,37000.0,24149.0,,13747,-13166,0
2015-11-25,37000.0,36650.0,16383.0,,10172,-10172,0
2015-11-26,36950.0,36750.0,20216.0,,7916,-7916,0
2015-11-27,36750.0,37150.0,23766.0,,-8422,8422,0
2015-11-30,37150.0,37450.0,33900.0,,-20331,21331,0
2015-12-01,37500.0,36950.0,28354.0,,-3563,3563,0
2015-12-02,36950.0,36650.0,19390.0,,5285,-5285,0
2015-12-03,36600.0,36750.0,28780.0,,-6753,6753,0
2015-12-04,36500.0,36650.0,14623.0,,-8502,8502,0
2015-12-07,37000.0,36500.0,23384.0,,4644,-4644,0
2015-12-08,36500.0,36550.0,8756.0,,-3945,3945,0
2015-12-09,36250.0,36550.0,9429.0,,-833,833,0
2015-12-10,36550.0,37200.0,24302.0,,-8395,8336,0
2015-12-11,36800.0,35750.0,28082.0,,12233,-14833,0
2015-12-14,35750.0,35700.0,50395.0,,-14025,14317,-292
2015-12-15,35850.0,35000.0,30889.0,,14899,-16393,-84
2015-12-16,34750.0,35500.0,20952.0,,-6351,6264,-8
2015-12-17,35800.0,35650.0,10802.0,,403,-731,4
2015-12-18,35250.0,35250.0,21603.0,,6244,-7237,-4
2015-12-21,35450.0,36300.0,29087.0,,-4949,3995,5
2015-12-22,36000.0,35900.0,17433.0,,-1629,1777,0
2015-12-23,35800.0,36450.0,20226.0,,-10088,10379,-145
2015-12-24,36750.0,36900.0,24256.0,,-19567,19716,0
2015-12-28,36550.0,36500.0,14733.0,,-2556,1813,0
2015-12-29,36050.0,35850.0,15542.0,,5520,-6331,-81
2015-12-30,35800.0,35000.0,32602.0,,8675,-9091,114
2016-01-04,34500.0,34700.0,26835.0,18.16,-524,-2077,19
2016-01-05,34500.0,34550.0,15878.0,18.09,3497,-2853,4
2016-01-06,34400.0,33800.0,25448.0,17.69,2789,574,-200
2016-01-07,33800.0,33050.0,31878.0,17.3,6914,-3859,104
2016-01-08,32700.0,32550.0,36875.0,17.04,9038,-5875,0
2016-01-11,32100.0,33150.0,18549.0,17.35,-8195,9353,2
2016-01-12,33200.0,33150.0,14946.0,17.35,-5284,6550,5
2016-01-13,33300.0,33750.0,22994.0,17.67,-4227,4437,4
2016-01-14,32850.0,33200.0,26676.0,17.38,-3566,1762,4
2016-01-15,33550.0,34250.0,37729.0,17.93,-9770,10022,0
2016-01-18,34450.0,34650.0,19253.0,18.14,-10968,11243,0
2016-01-19,34450.0,33750.0,11453.0,17.67,-614,3614,0
2016-01-20,33750.0,33550.0,37096.0,17.56,4140,-2640,0
2016-01-21,33550.0,33000.0,14959.0,17.27,3505,-1505,100
2016-01-22,33000.0,33350.0,24300.0,17.46,-2483,5473,0
2016-01-25,33600.0,32650.0,35309.0,17.09,14160,-11160,0
2016-01-26,32300.0,32550.0,40807.0,17.04,4287,-1854,0
2016-01-27,32700.0,32200.0,38979.0,16.86,14268,-16559,10
2016-01-28,32200.0,32050.0,41598.0,16.78,20306,-19290,11
2016-01-29,31950.0,32650.0,45909.0,17.09,-9721,11893,2
2016-02-01,32650.0,32800.0,43185.0,17.17,5279,-3279,0
2016-02-02,32600.0,32700.0,26250.0,17.12,-753,773,0
2016-02-03,32600.0,34600.0,91814.0,18.11,-13067,11924,-200
2016-02-04,34800.0,34650.0,77444.0,18.14,-9215,12585,-13
2016-02-05,34250.0,34700.0,81864.0,18.16,12083,-14887,-100
2016-02-11,34300.0,34000.0,35983.0,17.8,-2600,2363,0
2016-02-12,34100.0,33700.0,32210.0,17.64,-8789,8810,-21
2016-02-15,33850.0,32950.0,46625.0,17.25,3457,-3366,-7
2016-02-16,33250.0,32500.0,132673.0,17.01,50242,-50240,-2
2016-02-17,32300.0,32100.0,50851.0,16.8,16626,-17123,497
2016-02-18,32100.0,31850.0,55304.0,16.67,9486,-11714,-7
2016-02-19,31700.0,32450.0,58251.0,16.99,-12147,10502,0
2016-02-22,32700.0,31850.0,73556.0,16.67,31983,-33309,0
2016-02-23,31900.0,31450.0,143683.0,16.46,44594,-51904,21
2016-02-24,31300.0,30550.0,77743.0,15.99,36590,-38397,2
2016-02-25,30650.0,29950.0,149334.0,15.68,33495,-42617,167
2016-02-26,30000.0,30150.0,62018.0,15.78,-315,1110,0
2016-02-29,30200.0,29950.0,61334.0,15.68,16430,-17669,500
2016-03-02,30250.0,30450.0,60474.0,15.94,-2440,4087,-10
2016-03-03,30450.0,30800.0,36807.0,16.12,-9838,10173,-18
2016-03-04,30800.0,31200.0,43955.0,16.33,-18826,20243,-7
2016-03-07,31300.0,30850.0,31533.0,16.15,11164,-10624,0
2016-03-08,30800.0,30700.0,23446.0,16.07,-1323,1358,0
2016-03-09,30700.0,30550.0,29729.0,15.99,716,-1502,0
2016-03-10,30450.0,30250.0,47086.0,15.83,9140,-10832,0
2016-03-11,30300.0,30650.0,53777.0,16.04,-3552,5522,0
2016-03-14,30650.0,30700.0,45580.0,16.07,-801,691,0
2016-03-15,30750.0,30600.0,33996.0,16.02,3427,-3428,-9
2016-03-16,30650.0,31250.0,46109.0,16.36,-20990,21380,0
2016-03-17,31250.0,31250.0,35545.0,16.36,-3481,4158,-197
2016-03-18,31250.0,30800.0,43602.0,16.12,9030,-15129,4570
2016-03-21,30800.0,30300.0,64464.0,15.86,12305,-13329,0
2016-03-22,30300.0,30050.0,54508.0,15.73,14995,-16095,-1
2016-03-23,30200.0,30400.0,75275.0,15.91,-21261,21666,0
2016-03-24,30400.0,30000.0,55987.0,15.7,23392,-23944,0
2016-03-25,30050.0,29950.0,46558.0,15.68,21643,-21318,3
2016-03-28,30000.0,29600.0,48363.0,15.49,21722,-21641,3
2016-03-29,29650.0,29700.0,64300.0,15.55,10380,-11089,-84
2016-03-30,29700.0,29300.0,78990.0,15.34,43661,-44597,1000
2016-03-31,29450.0,29100.0,76569.0,15.23,33393,-34548,1003
2016-04-01,29200.0,29000.0,69778.0,15.18,33273,-37087,0
2016-04-04,28900.0,29500.0,59932.0,15.44,-12664,11893,0
2016-04-05,29400.0,29850.0,56730.0,15.62,-27230,28960,160
2016-04-06,29650.0,30000.0,42328.0,15.7,-17088,19332,97
2016-04-07,30000.0,29500.0,64584.0,15.44,34665,-34628,-203
2016-04-08,29400.0,29200.0,46932.0,15.28,20258,-19569,2
2016-04-11,29200.0,29350.0,43373.0,15.36,17428,-15374,0
2016-04-12,29250.0,29100.0,43634.0,15.23,23548,-22682,-592
2016-04-14,29100.0,29200.0,40620.0,15.28,11127,-10734,-13
2016-04-15,29100.0,29350.0,42619.0,15.36,5840,-5290,-63
2016-04-18,29250.0,29150.0,40268.0,15.26,1700,-3760,0
2016-04-19,29200.0,29350.0,42211.0,15.36,3793,-2811,73
2016-04-20,29250.0,29150.0,55115.0,15.26,5686,-5358,132
2016-04-21,29200.0,29350.0,57183.0,15.36,11951,-11604,132
2016-04-22,29200.0,28900.0,81888.0,15.13,54872,-53354,3
2016-04-25,28950.0,28750.0,85329.0,15.05,37934,-24855,-405
