Symbol,한올바이오파마_시가(원),한올바이오파마_종가(원),한올바이오파마_거래량(주),한올바이오파마_PER(IFRS-연결),한올바이오파마_순매수수량(개인)(주),한올바이오파마_순매수수량(기관계)(주),한올바이오파마_순매수수량(외국인계)(주)
2015-04-29,5740.0,5660.0,549113.0,,-38098,0,18585
2015-04-30,5620.0,5450.0,214168.0,,3672,0,-3911
2015-05-04,5510.0,5250.0,236109.0,,-36447,0,36147
2015-05-06,5190.0,5000.0,364644.0,,-63542,0,63664
2015-05-07,5030.0,5350.0,352818.0,,-47740,0,41440
2015-05-08,5300.0,5310.0,157464.0,,28312,0,-28312
2015-05-11,5390.0,5390.0,177537.0,,-35377,26035,4342
2015-05-12,5490.0,5500.0,321643.0,,23113,-3272,-29841
2015-05-13,5430.0,5480.0,165458.0,,15944,0,-15944
2015-05-14,5430.0,5460.0,173897.0,,27644,0,-27644
2015-05-15,5480.0,5430.0,133167.0,,-232,-20000,21882
2015-05-18,5440.0,5730.0,475126.0,,2575,5502,-13077
2015-05-19,5760.0,5860.0,362632.0,,7626,18000,-25626
2015-05-20,5900.0,6070.0,876917.0,,-4541,27576,-6035
2015-05-21,6250.0,6410.0,1232923.0,,-62648,99876,-10728
2015-05-22,6530.0,6250.0,867379.0,,50727,-8467,-42560
2015-05-26,6370.0,6320.0,688190.0,,11684,-42958,17774
2015-05-27,6290.0,6930.0,1392969.0,,-2859,-603,1262
2015-05-28,7070.0,7180.0,1135640.0,,136718,-126334,-2884
2015-05-29,7400.0,8250.0,3365419.0,,40658,-7723,-38907
2015-06-01,9480.0,9480.0,889269.0,,53955,-5969,-1942
2015-06-02,10900.0,10900.0,6866851.0,,322199,-262256,-21512
2015-06-03,9640.0,9300.0,5846079.0,,27731,-22894,-29771
2015-06-04,8500.0,7910.0,4988718.0,,-123437,5300,109918
2015-06-05,8200.0,7750.0,2480720.0,,14612,12742,-13805
2015-06-08,7700.0,7670.0,1371936.0,,-1165,-10317,5983
2015-06-09,7800.0,7900.0,1238664.0,,54341,2716,-72881
2015-06-10,7930.0,7490.0,1365417.0,,8930,14278,-33205
2015-06-11,7650.0,7970.0,1551550.0,,-78146,89910,6736
2015-06-12,8220.0,8830.0,3615961.0,,-58459,119232,-54125
2015-06-15,8910.0,8800.0,1161599.0,,48981,-4716,-50965
2015-06-16,8670.0,8420.0,1175783.0,,-96744,49500,45486
2015-06-17,8540.0,8900.0,1242712.0,,20656,-28822,8866
2015-06-18,9050.0,9410.0,1856725.0,,-11645,8871,596
2015-06-19,9710.0,9550.0,1328384.0,,-87714,85456,-342
2015-06-22,9650.0,9510.0,906389.0,,-39093,40279,1360
2015-06-23,9700.0,11350.0,3478852.0,,-348326,274472,80988
2015-06-24,13000.0,12200.0,7540656.0,,34698,-68440,26830
2015-06-25,12700.0,14650.0,4109269.0,,-4758,22266,-14359
2015-06-26,14400.0,14750.0,4716531.0,,171978,-45927,-117051
2015-06-29,13800.0,15250.0,4001757.0,,-39308,56046,-21738
2015-06-30,15200.0,15050.0,1477778.0,,-40710,-5473,40141
2015-07-01,15100.0,15300.0,1263156.0,,88960,-42936,-21531
2015-07-02,15100.0,15000.0,1579063.0,,-53831,-288,43607
2015-07-03,15450.0,16350.0,5712974.0,,1531451,4820,112090
2015-07-06,16700.0,16400.0,2396653.0,,230848,-13216,-117083
2015-07-07,16400.0,12550.0,2966023.0,,-92915,39546,48372
2015-07-08,13400.0,14000.0,3325636.0,,120396,-144641,30701
2015-07-09,13400.0,14000.0,1877294.0,,47482,-1302,-56489
2015-07-10,14500.0,14450.0,1783095.0,,92071,-7194,-82976
2015-07-13,14400.0,14500.0,918442.0,,-23952,4292,36252
2015-07-14,15100.0,14850.0,875326.0,,23193,16614,-36450
2015-07-15,15100.0,14900.0,912058.0,,-30126,4103,25023
2015-07-16,14550.0,13900.0,1618979.0,,40513,-61195,19275
2015-07-17,13700.0,13400.0,1468226.0,,-136101,-45775,182680
2015-07-20,13450.0,13600.0,1148430.0,,-13023,2456,10579
2015-07-21,13900.0,13250.0,620969.0,,20702,-12098,-7009
2015-07-22,13100.0,13300.0,531845.0,,-56605,0,56605
2015-07-23,13250.0,12750.0,853795.0,,2049,-5000,-11716
2015-07-24,12700.0,13300.0,1054957.0,,-115330,0,123980
2015-07-27,13300.0,12400.0,658273.0,,76843,-50575,-35433
2015-07-28,11900.0,11950.0,1047576.0,,35715,-143871,130456
2015-07-29,12300.0,11200.0,959992.0,,-23707,-41983,56666
2015-07-30,11050.0,10700.0,782085.0,,-38938,-15381,54458
2015-07-31,10900.0,11550.0,839746.0,,26025,-2072,-24153
2015-08-03,11400.0,10700.0,350629.0,,21922,0,-19922
2015-08-04,10500.0,11150.0,482184.0,,-39684,13022,22426
2015-08-05,11150.0,11450.0,480784.0,,-3025,0,875
2015-08-06,11600.0,11550.0,506709.0,,49856,4775,-76748
2015-08-07,11300.0,11900.0,410077.0,,50831,-822,-34145
2015-08-10,11900.0,11200.0,504548.0,,136114,0,-141164
2015-08-11,11500.0,10400.0,500690.0,,23776,-1070,-21297
2015-08-12,9990.0,9800.0,1035667.0,,-76347,25218,49873
2015-08-13,9800.0,10950.0,964173.0,,-59579,56632,4235
2015-08-17,11100.0,10850.0,452216.0,,51690,0,-47690
2015-08-18,10850.0,10500.0,449751.0,,52667,4615,-57282
2015-08-19,10100.0,10150.0,577694.0,,-19736,-1168,21421
2015-08-20,10050.0,9760.0,376526.0,,24360,-704,-17620
2015-08-21,8830.0,9100.0,603914.0,,-27377,-570,23947
2015-08-24,8710.0,8950.0,369470.0,,-34421,2543,31878
2015-08-25,9030.0,9580.0,595924.0,,-57819,85,50234
2015-08-26,9610.0,10200.0,511719.0,,48165,-3761,-36904
2015-08-27,10450.0,9800.0,560496.0,,54780,-14034,-40848
2015-08-28,10100.0,9910.0,310973.0,,14222,-1242,-12980
2015-08-31,9860.0,9820.0,251298.0,,-7313,0,7313
2015-09-01,9820.0,9450.0,329594.0,,1016,510,-1526
2015-09-02,9050.0,9350.0,394896.0,,-41502,0,48957
2015-09-03,9360.0,9260.0,238488.0,,-3866,0,3866
2015-09-04,9300.0,8900.0,510825.0,,42655,-434,-47221
2015-09-07,8880.0,8670.0,322217.0,,-22521,0,21529
2015-09-08,8600.0,8100.0,637390.0,,21293,-2773,-18293
2015-09-09,8290.0,8410.0,245703.0,,-36843,0,36843
2015-09-10,8260.0,9000.0,527300.0,,9688,6220,-16916
2015-09-11,8800.0,9350.0,545071.0,,-35236,17000,12296
2015-09-14,9570.0,9600.0,807839.0,,32581,4000,-37140
2015-09-15,9500.0,9360.0,294898.0,,5362,1935,-7830
2015-09-16,9500.0,9890.0,405682.0,,-22632,2726,9619
2015-09-17,10050.0,10950.0,669671.0,,26966,-9571,-4643
2015-09-18,10700.0,11400.0,789183.0,,24427,-6434,-2614
2015-09-21,11150.0,11400.0,455788.0,,17729,6568,-22783
2015-09-22,11300.0,11600.0,375337.0,,-14344,458,9286
2015-09-23,11400.0,11800.0,500328.0,,2565,6001,-22039
2015-09-24,12200.0,12600.0,1011996.0,,39076,-15499,-22896
2015-09-25,12400.0,13000.0,564995.0,,55395,-40354,-17633
2015-09-30,12600.0,12650.0,385197.0,,28024,-8200,-19356
2015-10-01,12750.0,12800.0,304993.0,,-28713,-800,33513
2015-10-02,13000.0,13000.0,315846.0,,24810,-19491,-69
2015-10-05,13000.0,12500.0,444418.0,,5998,-8380,9407
2015-10-06,12600.0,12350.0,265278.0,,-39518,973,38545
2015-10-07,12250.0,11800.0,342620.0,,-25201,-379,29580
2015-10-08,11950.0,12200.0,275000.0,,-27133,-1144,28283
2015-10-12,12100.0,12100.0,169702.0,,33861,-2164,-31697
2015-10-13,12100.0,11750.0,328765.0,,52274,-3000,-46128
2015-10-14,11800.0,10950.0,343783.0,,-44446,-6579,46025
2015-10-15,11000.0,12800.0,1146377.0,,-16348,-34638,48255
2015-10-16,12800.0,12550.0,307310.0,,32570,1500,-32570
2015-10-19,12400.0,12150.0,256284.0,,42618,-2370,-39835
2015-10-20,12300.0,13100.0,570010.0,,10420,500,3882
2015-10-21,12950.0,13050.0,515754.0,,55809,1041,-56371
2015-10-22,13000.0,12550.0,284151.0,,32452,-3041,-27646
2015-10-23,12800.0,12800.0,213020.0,,5087,-2996,-631
2015-10-26,12950.0,12850.0,319232.0,,4774,941,-8633
2015-10-27,12850.0,12600.0,136566.0,,2516,85,-2101
2015-10-28,12500.0,12250.0,236449.0,,977,584,2839
2015-10-29,12300.0,12100.0,209567.0,,2049,-100,7061
2015-10-30,12050.0,11500.0,218903.0,,-504,-41,-1449
2015-11-02,11700.0,12100.0,247486.0,,-12923,-2678,17558
2015-11-03,12250.0,11750.0,184192.0,,17038,-498,-16581
2015-11-04,11850.0,11800.0,124270.0,,-5472,-300,6233
2015-11-05,11700.0,12550.0,674064.0,,14595,-2248,-8843
2015-11-06,13300.0,14050.0,1267951.0,,-44460,10104,17110
2015-11-09,13800.0,13000.0,592890.0,,16166,5372,-20398
2015-11-10,12850.0,12500.0,561897.0,,12465,-4629,-10774
2015-11-11,12300.0,12900.0,268286.0,,-9266,0,7449
2015-11-12,12900.0,13000.0,703931.0,,13467,4023,-17178
2015-11-13,12700.0,13400.0,340877.0,,63982,-10612,-58320
2015-11-16,12850.0,13850.0,843908.0,,-76317,39800,41317
2015-11-17,13900.0,14600.0,1094404.0,,-54841,5651,24344
2015-11-18,14700.0,14500.0,888064.0,,19907,21060,-35621
2015-11-19,14800.0,14400.0,437960.0,,-10289,7177,5519
2015-11-20,14500.0,14250.0,370675.0,,17379,-8369,-7188
2015-11-23,14400.0,14700.0,419652.0,,-5162,-15000,20362
2015-11-24,14500.0,14600.0,201007.0,,15171,0,-15171
2015-11-25,14550.0,14550.0,238713.0,,-8794,100,8694
2015-11-26,14550.0,14350.0,258688.0,,6202,0,-2002
2015-11-27,14250.0,14100.0,345765.0,,-44929,21500,38429
2015-11-30,14000.0,14950.0,645296.0,,-141069,14631,125550
2015-12-01,14700.0,15000.0,522956.0,,45499,-1025,-44474
2015-12-02,15100.0,15900.0,1076810.0,,16157,-31678,21853
2015-12-03,15800.0,15900.0,760482.0,,132990,-109999,-23491
2015-12-04,15600.0,15650.0,420301.0,,-31034,3000,27523
2015-12-07,15850.0,15550.0,272467.0,,-12305,-1501,14731
2015-12-08,15450.0,14550.0,450952.0,,6614,5642,-12156
2015-12-09,14550.0,14800.0,280978.0,,-10108,1067,8961
2015-12-10,14650.0,13900.0,379136.0,,10347,3132,-13729
2015-12-11,13500.0,13050.0,524377.0,,-72270,-2558,74848
2015-12-14,12650.0,11600.0,1085730.0,,-44356,-41565,80372
2015-12-15,11950.0,12400.0,552319.0,,12151,-1168,-10983
2015-12-16,12650.0,12500.0,264706.0,,10446,3583,-14029
2015-12-17,12900.0,13000.0,305050.0,,44128,-16189,-27886
2015-12-18,12700.0,13300.0,284516.0,,18602,-3596,-14953
2015-12-21,13000.0,12850.0,313492.0,,32656,-2390,-30266
2015-12-22,13000.0,12500.0,332045.0,,-17130,10491,-3400
2015-12-23,12600.0,12400.0,150064.0,,-26089,31897,-5863
2015-12-24,12400.0,12100.0,227795.0,,-18568,1104,17408
2015-12-28,12050.0,11650.0,406197.0,,-55732,6,49667
2015-12-29,11950.0,13050.0,599848.0,,-102890,54920,33578
2015-12-30,13100.0,13150.0,619266.0,,-24700,23190,1010
2016-01-04,13200.0,13750.0,598435.0,,-24364,33978,-4836
2016-01-05,13450.0,14150.0,479848.0,,53682,2635,-69394
2016-01-06,14400.0,14200.0,895923.0,,2616,-9360,15180
2016-01-07,14200.0,14300.0,498661.0,,-28845,1504,22855
2016-01-08,13800.0,14400.0,619689.0,,16752,995,-11043
2016-01-11,14400.0,14300.0,598513.0,,-57381,42285,15096
2016-01-12,14500.0,14750.0,881370.0,,-11404,30861,-20177
2016-01-13,14950.0,14250.0,938388.0,,168360,-59746,-108976
2016-01-14,13850.0,14400.0,636980.0,,-23308,-22363,39950
2016-01-15,14650.0,13950.0,536766.0,,-27826,19164,9334
2016-01-18,13750.0,13950.0,284589.0,,-174,-25527,27290
2016-01-19,13900.0,14450.0,474939.0,,-46687,20558,25881
2016-01-20,14450.0,14300.0,661415.0,,-14424,37578,-23836
2016-01-21,14300.0,14450.0,393444.0,,-7613,2640,6581
2016-01-22,14700.0,14150.0,490318.0,,9823,35012,-54641
2016-01-25,14150.0,14500.0,375429.0,,-48271,-70,48341
2016-01-26,14400.0,14950.0,960982.0,,-75150,15153,29997
2016-01-27,15150.0,14300.0,656061.0,,46281,9990,-57271
2016-01-28,13950.0,13950.0,728503.0,,1164,-1511,4797
2016-01-29,13850.0,13450.0,327171.0,,6102,-5597,2987
2016-02-01,13500.0,13700.0,270647.0,,-15139,25,15334
2016-02-02,13600.0,13450.0,267818.0,,-2426,-4452,3878
2016-02-03,13400.0,13000.0,280498.0,,-25463,3032,20605
2016-02-04,13000.0,12950.0,237675.0,,-4842,-2127,6050
2016-02-05,13050.0,12850.0,168637.0,,945,-1200,-826
2016-02-11,12300.0,12000.0,379185.0,,7331,-3161,-6272
2016-02-12,11550.0,10550.0,841185.0,,12560,-44941,32266
2016-02-15,10850.0,11200.0,417240.0,,80989,-120968,39979
2016-02-16,11300.0,11350.0,271237.0,,92471,-67011,-25460
2016-02-17,11500.0,10700.0,286013.0,,68454,-27184,-39973
2016-02-18,11050.0,11800.0,436296.0,,15259,9316,-24575
2016-02-19,11650.0,12650.0,640253.0,,-29720,69080,-39143
2016-02-22,12650.0,12750.0,192797.0,,37145,14121,-50866
2016-02-23,12850.0,12400.0,201022.0,,19571,-9482,-11089
2016-02-24,12200.0,12000.0,263018.0,,-8852,-29073,37925
2016-02-25,12050.0,12000.0,210737.0,,-17194,-60,17254
2016-02-26,12000.0,12650.0,420420.0,,-120119,143336,-27217
2016-02-29,12950.0,13050.0,377531.0,,-43667,69442,-46555
2016-03-02,13300.0,13550.0,412598.0,,-60145,30535,-32600
2016-03-03,13650.0,13850.0,682371.0,,-213346,22513,174302
2016-03-04,14100.0,13950.0,379198.0,,-103794,2648,61430
2016-03-07,14150.0,13900.0,275584.0,,-50721,3080,40683
2016-03-08,13900.0,15000.0,1884391.0,,-298002,220149,89498
2016-03-09,15500.0,16500.0,3096476.0,,-28660,246192,78201
2016-03-10,16650.0,16700.0,2112082.0,,273932,38129,41998
2016-03-11,16800.0,15950.0,1616655.0,,101397,38411,7989
2016-03-14,16250.0,17000.0,2382704.0,,-116681,49824,175357
2016-03-15,17300.0,16500.0,1151362.0,,108070,2672,-67007
2016-03-16,16250.0,17000.0,954859.0,,-111472,2972,91485
2016-03-17,16950.0,16600.0,773259.0,,369,22793,-20470
2016-03-18,16650.0,17900.0,2895265.0,,-228120,26791,222165
2016-03-21,17900.0,18300.0,1316696.0,,58339,5315,-87024
2016-03-22,18200.0,18250.0,939243.0,,-12178,16295,-20593
2016-03-23,18250.0,18100.0,823090.0,,-65820,2606,57414
2016-03-24,18200.0,16500.0,3226446.0,,-185367,143103,48499
2016-03-25,16800.0,16400.0,1795400.0,,-69393,70138,-10943
2016-03-28,16700.0,16800.0,1109025.0,,-31628,-1409,33161
2016-03-29,16700.0,17250.0,1157812.0,,12571,8613,-30034
2016-03-30,17300.0,17200.0,812666.0,,147220,-15551,-134729
2016-03-31,16950.0,18100.0,1452268.0,,-72987,94409,-7574
2016-04-01,18250.0,17750.0,1096930.0,,74060,31270,-103884
2016-04-04,18000.0,17250.0,968454.0,,-9036,-17424,39357
2016-04-05,17200.0,17700.0,783976.0,,-51626,15523,42801
2016-04-06,17500.0,17350.0,549577.0,,34581,3902,-39645
2016-04-07,17400.0,17800.0,663559.0,,-8360,-15799,15629
2016-04-08,17400.0,17400.0,522169.0,,-42933,62995,-15910
2016-04-11,17600.0,16550.0,945616.0,,-996,-148,24533
2016-04-12,16400.0,16450.0,645841.0,,35141,-86953,102812
2016-04-14,16500.0,16550.0,394920.0,,-10088,9844,57766
2016-04-15,16600.0,16000.0,714078.0,,137400,-162285,34975
2016-04-18,15750.0,16000.0,571190.0,,-50774,-56792,114868
2016-04-19,16150.0,15300.0,1065755.0,,200224,-147706,-31138
2016-04-20,15100.0,14900.0,1188263.0,,132374,-256558,109614
2016-04-21,14800.0,15200.0,602496.0,,22327,-29212,-8235
2016-04-22,15250.0,15900.0,976486.0,,7344,81338,-88119
2016-04-25,16100.0,16000.0,486762.0,,31317,58524,-78484
2016-04-26,16200.0,16300.0,632070.0,,32363,-13070,-15691
2016-04-27,16500.0,15600.0,584548.0,,107260,-27837,-68193
2016-04-28,15550.0,16300.0,447026.0,,-13327,-38218,53664
2016-04-29,16350.0,15900.0,486774.0,,106004,-85296,-31784
2016-05-02,15750.0,15300.0,349001.0,,57142,-48800,-5858
2016-05-03,15350.0,15450.0,276975.0,,-35632,-613,35645
2016-05-04,15450.0,15900.0,330029.0,,-47643,55615,-6992
2016-05-09,15950.0,15600.0,360819.0,,28469,19053,-46616
2016-05-10,15750.0,16600.0,862742.0,,-179242,69722,100850
2016-05-11,16700.0,16550.0,401900.0,,30979,-3703,-3147
2016-05-12,16650.0,16450.0,330341.0,,16543,5743,-22820
2016-05-13,16450.0,16050.0,379771.0,,46779,-24867,-20312
2016-05-16,15800.0,16100.0,264108.0,,-1008,-12133,13141
2016-05-17,16100.0,16300.0,464459.0,,4393,2743,-9891
2016-05-18,16200.0,16250.0,429886.0,,-61853,25881,34746
2016-05-19,16550.0,15850.0,356555.0,,88244,-78561,-3631
2016-05-20,15600.0,16400.0,676361.0,,-155044,4176,158788
2016-05-23,16300.0,16700.0,741645.0,,-110197,15303,101268
2016-05-24,16850.0,17000.0,1398487.0,,-74665,-22419,95163
2016-05-25,17200.0,16650.0,678446.0,,38155,-27530,-13890
2016-05-26,16650.0,15950.0,958022.0,,10456,-30686,21183
2016-05-27,16100.0,16200.0,583980.0,,-72566,45360,22206
2016-05-30,16350.0,16950.0,1002619.0,,-159981,113539,43435
2016-05-31,17100.0,17350.0,1041618.0,,-98578,60262,38816
2016-06-01,17450.0,18000.0,1515877.0,,-259409,87047,135941
2016-06-02,18350.0,18100.0,2673503.0,,-51939,119810,-69961
2016-06-03,18600.0,19250.0,2963558.0,,-7423,73319,-20258
2016-06-07,19500.0,22850.0,5409536.0,,-116134,80096,26495
2016-06-08,23050.0,24900.0,5457359.0,,-66592,235020,-140284
2016-06-09,25100.0,26150.0,10012873.0,,-352557,1174102,-825777
2016-06-10,26950.0,26700.0,5742969.0,,25274,-51249,12090
2016-06-13,25750.0,25150.0,2842019.0,,77113,-224668,131147
2016-06-14,24900.0,24000.0,4719926.0,,6385,-337916,223219
2016-06-15,24050.0,23500.0,3187328.0,,9043,-73550,74695
2016-06-16,23850.0,22000.0,3954402.0,,60007,-147624,90194
2016-06-17,22050.0,22000.0,3438483.0,,-64841,-7295,73172
2016-06-20,22550.0,22050.0,1338995.0,,117966,-8648,-104417
2016-06-21,22400.0,23000.0,2228350.0,,51979,21632,-74206
2016-06-22,22700.0,21650.0,1593143.0,,181767,1095,-183835
2016-06-23,21400.0,21400.0,2023360.0,,-203274,-19969,223137
2016-06-24,21850.0,19600.0,4427078.0,,-14485,5036,12397
2016-06-27,19000.0,20450.0,1953574.0,,-4605,-4991,18793
2016-06-28,20100.0,20850.0,1448059.0,,93599,52988,-150710
2016-06-29,21300.0,21000.0,1325381.0,,149803,-16207,-133009
2016-06-30,21200.0,21000.0,1213098.0,,20790,-20748,-1060
2016-07-01,21200.0,21000.0,732648.0,,69687,-1886,-65305
2016-07-04,21200.0,21150.0,1001973.0,,-49538,43884,838
2016-07-05,21150.0,22800.0,4954406.0,,62010,-1924,-90714
2016-07-06,22600.0,22700.0,1644330.0,,107401,39820,-147015
2016-07-07,23250.0,22950.0,1174980.0,,3671,16522,-19476
2016-07-08,22850.0,22950.0,848203.0,,1251,-5935,6487
2016-07-11,23100.0,22850.0,812299.0,,-16970,121,11698
2016-07-12,23000.0,22350.0,826687.0,,-552,-17123,20731
2016-07-13,22500.0,21900.0,718772.0,,-25445,-15519,48885
2016-07-14,21950.0,21250.0,765461.0,,-39025,-8709,46849
2016-07-15,21400.0,21500.0,834144.0,,-35062,-1473,33708
2016-07-18,21400.0,22500.0,1117399.0,,-24446,-7040,20933
2016-07-19,22850.0,22100.0,374119.0,,65333,-18729,-47111
2016-07-20,22100.0,22300.0,678273.0,,13338,17589,-32231
2016-07-21,22700.0,22100.0,403987.0,,6723,13989,-18326
2016-07-22,22100.0,22000.0,234447.0,,24501,8035,-13526
2016-07-25,22200.0,21200.0,521014.0,,39459,843,-20451
2016-07-26,21200.0,21850.0,498859.0,,-116175,25544,80932
2016-07-27,22250.0,21950.0,546635.0,,68505,-674,-70021
2016-07-28,21800.0,21700.0,399057.0,,30016,19229,-39830
2016-07-29,21950.0,22050.0,339468.0,,19304,25156,-44358
2016-08-01,22150.0,21450.0,615737.0,,54375,-30600,-46969
2016-08-02,21300.0,20900.0,516557.0,,32027,-51799,19248
2016-08-03,20850.0,20400.0,671454.0,,-95552,-16349,114909
2016-08-04,20500.0,20700.0,348013.0,,-44340,18363,25933
2016-08-05,20950.0,20200.0,324492.0,,49246,-1272,-47969
2016-08-08,20000.0,19550.0,835720.0,,-98147,-9697,108069
2016-08-09,19700.0,20450.0,530169.0,,-49937,13408,36584
2016-08-10,20700.0,21100.0,492930.0,,-84451,48591,35874
2016-08-11,21100.0,21100.0,327942.0,,-2524,16555,-16816
2016-08-12,21100.0,21800.0,919476.0,,-101298,39991,61018
2016-08-16,21950.0,21800.0,421412.0,,21520,-3077,-16466
2016-08-17,21950.0,22000.0,377283.0,,17594,11993,-28193
2016-08-18,22000.0,20850.0,702743.0,,92639,-1472,-91625
2016-08-19,20600.0,21350.0,423651.0,,-12692,-24599,36818
2016-08-22,21450.0,20700.0,316173.0,,41946,-2891,-35788
2016-08-23,20850.0,20850.0,225167.0,,-28764,-9846,38558
2016-08-24,20950.0,20500.0,236548.0,,-8337,-2135,9984
2016-08-25,20650.0,20300.0,260184.0,,10134,-13174,1042
2016-08-26,20550.0,20550.0,297597.0,,-29700,-8825,40651
2016-08-29,20350.0,20050.0,275101.0,,-13228,8243,4988
2016-08-30,20150.0,20150.0,265474.0,,7768,-20867,32803
2016-08-31,20150.0,20050.0,242338.0,,-13723,-237,14817
2016-09-01,20150.0,19850.0,190827.0,,9922,-17383,7462
2016-09-02,19900.0,19700.0,229605.0,,21511,-9841,-11668
2016-09-05,19700.0,20300.0,271226.0,,-65545,5833,59615
2016-09-06,20350.0,19900.0,229377.0,,16663,4793,-23456
2016-09-07,19950.0,19850.0,261842.0,,-36792,9818,26977
2016-09-08,19950.0,20600.0,874093.0,,-22070,15571,5755
2016-09-09,20500.0,19750.0,591599.0,,163757,-48994,-114207
2016-09-12,19150.0,18850.0,476145.0,,-27954,12389,14963
2016-09-13,19150.0,18050.0,624491.0,,74794,-115022,39472
2016-09-19,17900.0,17800.0,458802.0,,-27917,-30576,56178
2016-09-20,17750.0,18300.0,419552.0,,221,-47795,46888
2016-09-21,18450.0,18750.0,317888.0,,-1797,52537,-51537
2016-09-22,19000.0,19150.0,188686.0,,-20434,37528,-18042
2016-09-23,19250.0,19850.0,481601.0,,-45799,49185,-4271
2016-09-26,20100.0,19650.0,238735.0,,24243,2542,-26611
2016-09-27,19800.0,19700.0,221569.0,,-4143,11091,-5951
2016-09-28,19800.0,19650.0,215800.0,,-36045,32611,3437
2016-09-29,19850.0,19350.0,234407.0,,-21597,-1675,20654
2016-09-30,19300.0,18400.0,625505.0,,-22231,20736,4837
2016-10-04,17750.0,18950.0,842505.0,,-184731,80066,106390
2016-10-05,19200.0,18450.0,269992.0,,42773,7758,-50554
2016-10-06,18300.0,17850.0,446248.0,,21281,-45673,25583
2016-10-07,17750.0,16650.0,670272.0,,-28381,-4932,33293
2016-10-10,16800.0,16700.0,392927.0,,-53691,32513,21098
2016-10-11,16900.0,17150.0,473698.0,,-12764,34193,-22447
2016-10-12,17150.0,17100.0,174199.0,,-32387,27693,4695
2016-10-13,17250.0,16300.0,480914.0,,52496,-42485,-6353
2016-10-14,16300.0,15650.0,529860.0,,-63480,-193,63674
2016-10-17,15700.0,15100.0,692203.0,,-103016,-8626,113325
2016-10-18,15100.0,15400.0,288526.0,,-42074,-4316,46354
2016-10-19,15600.0,15400.0,239442.0,,43258,-13192,-30065
2016-10-20,15350.0,14150.0,764792.0,,39265,-62295,23031
2016-10-21,13800.0,14400.0,544705.0,,-105839,-2213,107353
2016-10-24,14400.0,13600.0,825577.0,,-43591,-4397,45998
2016-10-25,13650.0,13700.0,640471.0,,-49738,15998,36294
2016-10-26,13550.0,13700.0,433017.0,,17367,21689,-40204
2016-10-27,13900.0,14150.0,441981.0,,60188,-5177,-57011
2016-10-28,13950.0,12750.0,757401.0,,108657,-49177,-75979
2016-10-31,12450.0,11800.0,1149287.0,,-156152,-48685,204836
2016-11-01,11700.0,12450.0,1042167.0,,-201134,105521,94454
2016-11-02,12550.0,11600.0,737137.0,,128138,-30588,-97550
2016-11-03,11450.0,11950.0,726339.0,,-73364,88957,-17104
2016-11-04,11900.0,12150.0,393535.0,,-24201,46707,-22531
2016-11-07,12350.0,12550.0,389271.0,,23374,45270,-68718
2016-11-08,12800.0,12750.0,427086.0,,44819,38360,-83252
2016-11-09,12800.0,12000.0,1252261.0,,-28917,83129,-57242
2016-11-10,12800.0,14500.0,2669737.0,,-14693,-64656,83375
2016-11-11,14400.0,13900.0,1299564.0,,143242,25730,-168914
2016-11-14,13900.0,13800.0,750210.0,,166579,-70086,-96529
2016-11-15,13650.0,13050.0,1005687.0,,77623,42684,-120333
2016-11-16,13200.0,13700.0,855377.0,,49402,-25314,-43107
2016-11-17,13500.0,13200.0,456324.0,,86318,-7109,-84211
2016-11-18,13300.0,12550.0,591970.0,,134936,-73545,-61393
2016-11-21,12300.0,12300.0,444216.0,,-20685,-644,18188
2016-11-22,12450.0,12300.0,391226.0,,58636,-3662,-54880
2016-11-23,12350.0,11700.0,640432.0,,141122,-66915,-68703
2016-11-24,11700.0,11600.0,620930.0,,74612,-73450,-2404
2016-11-25,11700.0,11850.0,398263.0,,45996,-25013,-20972
2016-11-28,12000.0,11450.0,337024.0,,27755,49846,-77706
2016-11-29,11400.0,11650.0,528907.0,,49260,-25375,-23908
2016-11-30,11750.0,11650.0,287698.0,,37712,-1373,-35472
2016-12-01,11700.0,11550.0,324142.0,,2157,40109,-42271
2016-12-02,11500.0,11150.0,325695.0,,-23639,12772,10831
2016-12-05,11200.0,10950.0,345482.0,,-41134,52234,-11290
2016-12-06,11250.0,11500.0,581973.0,,-64664,56923,6785
2016-12-07,11650.0,11300.0,591150.0,,36091,38374,-64978
2016-12-08,11450.0,11650.0,450758.0,,-15299,66481,-52142
2016-12-09,11650.0,12050.0,634914.0,,-13679,46640,-32911
2016-12-12,12250.0,12350.0,621004.0,,-79496,62308,13245
2016-12-13,12450.0,12850.0,569166.0,,-45804,44597,3723
2016-12-14,13050.0,12550.0,469699.0,,45707,24547,-68235
2016-12-15,12400.0,12850.0,331006.0,,-12514,1909,10625
2016-12-16,12950.0,12450.0,342349.0,,81481,-8924,-68873
2016-12-19,12350.0,12150.0,245028.0,,-1532,-2828,4369
2016-12-20,12150.0,12100.0,190479.0,,11440,-10047,-1378
