Symbol,카카오_시가(원),카카오_종가(원),카카오_거래량(주),카카오_PER(IFRS-연결),카카오_순매수수량(개인)(주),카카오_순매수수량(기관계)(주),카카오_순매수수량(외국인계)(주)
2013-10-08,94700.0,94600.0,44582.0,16.79,-499,-30367,30766
2013-10-10,94900.0,94000.0,58754.0,16.69,1376,-50147,48771
2013-10-11,94300.0,94000.0,64796.0,16.69,2404,-437,-2017
2013-10-14,93300.0,92300.0,32173.0,16.38,2489,-14226,10854
2013-10-15,92500.0,92900.0,45435.0,16.49,-566,-8884,9450
2013-10-16,93000.0,89700.0,58939.0,15.92,22897,-21816,-1181
2013-10-17,90600.0,89700.0,76060.0,15.92,13155,-7945,-4237
2013-10-18,89100.0,87900.0,47383.0,15.6,13450,9013,-22653
2013-10-21,88000.0,89200.0,31188.0,15.83,-3978,1802,2137
2013-10-22,88800.0,89800.0,41361.0,15.94,-2724,5213,-2440
2013-10-23,89800.0,88500.0,18679.0,15.71,399,-1314,845
2013-10-24,89000.0,89700.0,27700.0,15.92,-2656,5084,-2358
2013-10-25,90100.0,88900.0,27731.0,15.78,-486,-4207,3948
2013-10-28,89000.0,89800.0,32963.0,15.94,-4767,6630,-1318
2013-10-29,89800.0,90000.0,24027.0,15.98,2278,-1615,-460
2013-10-30,90000.0,89100.0,38907.0,15.82,10472,1621,-12939
2013-10-31,89400.0,88500.0,63430.0,15.71,729,2526,-2755
2013-11-01,87800.0,87900.0,21356.0,15.6,7603,-2674,-4929
2013-11-04,88000.0,87500.0,13667.0,15.53,-914,3438,-2524
2013-11-05,87100.0,86100.0,14973.0,15.28,5593,-420,-5173
2013-11-06,86300.0,87500.0,9641.0,15.53,-2641,1098,1543
2013-11-07,87100.0,87300.0,16899.0,15.5,-4875,9565,-4690
2013-11-08,85700.0,87400.0,65135.0,15.51,-5763,39216,-33453
2013-11-11,86800.0,87100.0,46241.0,15.46,-2613,19488,-16875
2013-11-12,87000.0,85200.0,37629.0,15.12,18727,-5316,-13110
2013-11-13,85000.0,83500.0,60763.0,14.82,98,41823,-41820
2013-11-14,83700.0,81900.0,51497.0,14.54,17380,1136,-18516
2013-11-15,81900.0,81600.0,46409.0,14.48,23289,-1627,-21662
2013-11-18,82000.0,82700.0,51151.0,14.68,-2371,8481,-6110
2013-11-19,82700.0,84800.0,31427.0,15.05,-6566,-2565,9271
2013-11-20,84000.0,83000.0,72883.0,14.73,14842,18576,-33572
2013-11-21,83200.0,83500.0,20784.0,14.82,-4939,-990,5929
2013-11-22,83400.0,83200.0,24471.0,14.77,1259,-1060,1
2013-11-25,83400.0,82900.0,15262.0,14.72,4967,-1819,-2948
2013-11-26,83100.0,82500.0,18817.0,14.64,8204,-6246,-2346
2013-11-27,82500.0,82600.0,31439.0,14.66,6223,-5329,-1094
2013-11-28,83100.0,84800.0,76094.0,15.05,-12682,16696,-3714
2013-11-29,85000.0,84900.0,27289.0,15.07,-3896,-2133,6029
2013-12-02,85300.0,84900.0,22658.0,15.07,-938,10002,-10905
2013-12-03,84200.0,84800.0,26687.0,15.05,-4944,13964,-9020
2013-12-04,85000.0,84700.0,26553.0,15.03,-2568,3533,-965
2013-12-05,84700.0,84400.0,13064.0,14.98,-2424,3960,-1536
2013-12-06,84400.0,86800.0,57082.0,15.41,-6451,27868,-23565
2013-12-09,86500.0,85700.0,26760.0,15.21,2351,5690,-8041
2013-12-10,85200.0,87000.0,35960.0,15.44,-8833,15069,-6336
2013-12-11,87400.0,87000.0,41043.0,15.44,-2964,1245,1419
2013-12-12,87600.0,85700.0,24216.0,15.21,4653,4762,-10027
2013-12-13,85400.0,85600.0,14228.0,15.19,-2358,4541,-2516
2013-12-16,85600.0,86500.0,44301.0,15.35,-7386,-12469,19855
2013-12-17,87200.0,88300.0,34046.0,15.67,-13463,434,13219
2013-12-18,87800.0,88500.0,40494.0,15.71,1612,6353,-8105
2013-12-19,88800.0,86800.0,76689.0,15.41,9985,-26793,15629
2013-12-20,87000.0,87900.0,42963.0,15.6,-4193,2114,2079
2013-12-23,88100.0,86700.0,17655.0,15.39,5965,-1035,-4741
2013-12-24,86400.0,87500.0,18320.0,15.53,-4157,6959,-2809
2013-12-26,87500.0,85600.0,18395.0,15.19,5704,1155,-7579
2013-12-27,85600.0,85200.0,21422.0,15.12,10565,-5454,-5151
2013-12-30,85200.0,84000.0,27729.0,14.91,6594,-4262,-2662
2014-01-02,84800.0,85000.0,26117.0,18.83,-9491,8790,701
2014-01-03,85700.0,84500.0,14093.0,18.72,-2784,-2497,5281
2014-01-06,85400.0,84700.0,22197.0,18.76,-1350,-9192,10542
2014-01-07,84200.0,85700.0,51675.0,18.98,-2222,-10372,12594
2014-01-08,85800.0,84900.0,38350.0,18.81,1075,-4491,3416
2014-01-09,84900.0,83400.0,55010.0,18.48,14537,-14702,165
2014-01-10,84200.0,84800.0,29821.0,18.79,-6926,-6811,13737
2014-01-13,85000.0,85000.0,36886.0,18.83,-7421,-1306,8727
2014-01-14,85200.0,85000.0,58115.0,18.83,-19152,21457,-2305
2014-01-15,85900.0,83600.0,77377.0,18.52,13584,-16055,2341
2014-01-16,83000.0,82300.0,109685.0,18.23,-5375,5358,-211
2014-01-17,82100.0,81200.0,143294.0,17.99,-2472,22750,-20358
2014-01-20,80900.0,80900.0,104841.0,17.92,-9491,27064,-17573
2014-01-21,80800.0,81300.0,77631.0,18.01,-8830,5947,2883
2014-01-22,80900.0,81800.0,66985.0,18.12,-10773,16429,-5156
2014-01-23,81900.0,82300.0,63151.0,18.23,-11154,-5220,16574
2014-01-24,82100.0,80500.0,58186.0,17.83,11075,1605,-12680
2014-01-27,79000.0,77900.0,93135.0,17.26,5049,23952,-28751
2014-01-28,78200.0,78600.0,54543.0,17.41,1361,26037,-27318
2014-01-29,78600.0,80000.0,35304.0,17.72,-8770,-2290,11060
2014-02-03,80000.0,80300.0,71100.0,17.79,-3712,3948,-2236
2014-02-04,79700.0,80000.0,71552.0,17.72,-12612,33152,-20440
2014-02-05,80000.0,80000.0,72902.0,17.72,3318,31111,-34429
2014-02-06,79900.0,78800.0,40961.0,17.46,4618,-370,-4048
2014-02-07,79500.0,79200.0,52878.0,17.55,2401,8146,-10547
2014-02-10,79500.0,78100.0,30547.0,17.3,13958,-341,-13617
2014-02-11,78400.0,78000.0,30196.0,17.28,6019,1466,-7365
2014-02-12,78000.0,77500.0,59877.0,17.17,15017,8490,-23107
2014-02-13,77300.0,77300.0,44052.0,17.12,9468,-4522,-4942
2014-02-14,77500.0,76500.0,132783.0,16.95,8135,37054,-49229
2014-02-17,76300.0,76200.0,175143.0,16.88,16800,-9571,-6912
2014-02-18,76200.0,76400.0,56185.0,16.92,2703,4108,-6811
2014-02-19,76300.0,76500.0,67067.0,16.95,-8116,11640,-3124
2014-02-20,76200.0,75900.0,94852.0,16.81,19,-1628,1737
2014-02-21,75700.0,75600.0,64058.0,16.75,9747,3118,-12665
2014-02-24,75700.0,71800.0,160674.0,15.91,54694,-10678,-44134
2014-02-25,72200.0,72900.0,94678.0,16.15,260,-15245,14985
2014-02-26,73100.0,71800.0,72668.0,15.91,17573,21394,-38967
2014-02-27,72000.0,71000.0,70227.0,15.73,29458,2141,-31585
2014-02-28,71400.0,70000.0,104304.0,15.51,32016,8137,-40166
2014-03-03,70000.0,69400.0,83840.0,15.37,29354,20715,-50069
2014-03-04,69400.0,68700.0,108343.0,15.22,36011,18324,-54335
2014-03-05,69200.0,69400.0,123999.0,15.37,6472,19268,-25740
2014-03-06,70000.0,69400.0,221204.0,15.37,65310,12134,-78084
2014-03-07,69800.0,69400.0,196192.0,15.37,76481,64934,-141415
2014-03-10,69500.0,69400.0,135674.0,15.37,45798,9867,-56565
2014-03-11,69700.0,69400.0,145881.0,15.37,50881,3080,-54011
2014-03-12,69400.0,70100.0,119795.0,15.53,-9869,15723,-6069
2014-03-13,70200.0,69900.0,105165.0,15.48,7304,17736,-25540
2014-03-14,69700.0,76500.0,532914.0,16.95,-96303,18350,73915
2014-03-17,76000.0,76000.0,194542.0,16.84,1777,16011,-17668
2014-03-18,76200.0,76100.0,123075.0,16.86,-2211,4954,-2055
2014-03-19,76600.0,79800.0,275170.0,17.68,-41211,14081,28029
2014-03-20,79000.0,79800.0,128668.0,17.68,-22323,-4909,28631
2014-03-21,80500.0,78900.0,101451.0,17.48,1112,-5772,5456
2014-03-24,78500.0,78800.0,86580.0,17.46,-11497,11865,-960
2014-03-25,78800.0,77100.0,49555.0,17.08,276,-3127,1969
2014-03-26,77500.0,77800.0,47627.0,17.23,-7000,-281,7281
2014-03-27,77600.0,77400.0,69946.0,17.15,-2996,5918,-2599
2014-03-28,77400.0,77300.0,72448.0,17.12,-25918,15379,10539
2014-03-31,77100.0,78200.0,94802.0,17.32,-5834,-4397,8770
2014-04-01,79100.0,77900.0,179358.0,17.26,17450,-17535,-201
2014-04-02,77700.0,78700.0,74564.0,17.43,-24000,-2741,22703
2014-04-03,78800.0,76900.0,57328.0,17.04,-2023,8526,-6542
2014-04-04,76100.0,75800.0,114976.0,16.79,5742,-2871,-3753
2014-04-07,76000.0,75100.0,67020.0,16.64,4736,609,-4628
2014-04-08,74500.0,74100.0,115341.0,16.42,12316,5918,-19024
2014-04-09,74400.0,74400.0,56407.0,16.48,1766,4538,-7117
2014-04-10,75000.0,73500.0,93163.0,16.28,20246,12071,-32456
2014-04-11,72900.0,73200.0,64926.0,16.22,928,16671,-17196
2014-04-14,72900.0,74000.0,37025.0,16.39,-25,3853,-3828
2014-04-15,74400.0,74200.0,20437.0,16.44,-902,4679,-3777
2014-04-16,74500.0,74100.0,32679.0,16.42,12103,7190,-20172
2014-04-17,74200.0,74400.0,44524.0,16.48,1295,9523,-12261
2014-04-18,74400.0,75100.0,36248.0,16.64,-893,16813,-16020
2014-04-21,75300.0,75000.0,27219.0,16.61,-942,6006,-6659
2014-04-22,75000.0,74200.0,62553.0,16.44,15284,22398,-40917
2014-04-23,74200.0,73300.0,61139.0,16.24,18966,10887,-29729
2014-04-24,73300.0,72000.0,65483.0,15.95,8149,13509,-22427
2014-04-25,72500.0,72300.0,76046.0,16.02,-4817,34408,-29775
2014-04-28,72400.0,74100.0,191976.0,16.42,2044,14296,-16247
2014-04-29,74400.0,74900.0,83148.0,16.59,-10733,21897,-11164
2014-04-30,75500.0,74900.0,74965.0,16.59,-624,10004,-9574
2014-05-02,74800.0,74800.0,76566.0,16.57,2077,38902,-40679
2014-05-07,74700.0,74000.0,78998.0,16.39,245,35714,-35959
2014-05-08,73900.0,73200.0,31290.0,16.22,-950,15325,-14295
2014-05-09,73200.0,72900.0,26575.0,16.15,3205,6476,-9805
2014-05-12,73900.0,72600.0,69086.0,16.08,13111,14326,-32634
2014-05-13,72700.0,72800.0,112750.0,16.13,17887,29273,-47081
2014-05-14,72900.0,72800.0,86351.0,16.13,13175,16365,-29995
2014-05-15,73000.0,73000.0,59422.0,16.17,3356,20300,-23467
2014-05-16,72700.0,72500.0,87198.0,16.06,-6988,15782,-8758
2014-05-19,72800.0,71800.0,46998.0,15.91,4673,13270,-17339
2014-05-20,72200.0,71700.0,57662.0,15.88,6017,2678,-8747
2014-05-21,71400.0,71600.0,30891.0,15.86,13472,-6650,-7792
2014-05-22,71700.0,73200.0,59556.0,16.22,11617,-4426,-8571
2014-05-23,75400.0,78100.0,467873.0,17.3,52910,38362,-103395
2014-05-26,78100.0,78100.0,0.0,17.3,0,0,0
2014-05-27,89800.0,89800.0,13630.0,19.89,-4,216,-612
2014-05-28,103200.0,103200.0,1776649.0,22.86,663621,-913327,230547
2014-05-29,104900.0,103200.0,3642174.0,22.86,489163,-322044,-165760
2014-05-30,103000.0,97800.0,1163090.0,21.67,141292,130019,-277446
2014-06-02,98300.0,94000.0,824386.0,20.82,110003,58533,-164599
2014-06-03,93100.0,96400.0,801473.0,21.36,-21415,65827,-47866
2014-06-05,95500.0,92100.0,466795.0,20.4,-23286,87370,-69069
2014-06-09,93200.0,92700.0,399171.0,20.54,22280,55366,-79464
2014-06-10,93100.0,92800.0,301846.0,20.56,23291,12663,-40813
2014-06-11,92900.0,91500.0,329907.0,20.27,26341,15979,-43740
2014-06-12,91500.0,94500.0,404762.0,20.93,5105,74910,-82198
2014-06-13,94500.0,94100.0,241693.0,20.85,13995,10107,-25004
2014-06-16,94000.0,93400.0,179171.0,20.69,-22351,52580,-31534
2014-06-17,93900.0,95700.0,315157.0,21.2,-25399,76432,-49400
2014-06-18,96200.0,94300.0,218652.0,20.89,-4786,48090,-45311
2014-06-19,95100.0,94700.0,149061.0,20.98,-17565,16786,-1684
2014-06-20,95000.0,101300.0,1307123.0,22.44,-60126,-474,63692
2014-06-23,103800.0,116400.0,1614383.0,25.79,-102831,91051,19618
2014-06-24,117200.0,114200.0,1467963.0,25.3,67547,11598,-75139
2014-06-25,115700.0,116400.0,1351549.0,25.79,88216,-116668,37577
2014-06-26,117000.0,118300.0,922581.0,26.21,8658,-21558,-8740
2014-06-27,118500.0,115800.0,548713.0,25.65,47330,-55357,8377
2014-06-30,114000.0,117000.0,348072.0,25.92,-32331,14029,18360
2014-07-01,117000.0,120500.0,571991.0,26.69,4243,4594,-20018
2014-07-02,121600.0,119700.0,650895.0,26.52,91205,-88067,-4122
2014-07-03,120100.0,121000.0,366688.0,26.8,17,5419,-5801
2014-07-04,120400.0,117500.0,443659.0,26.03,59208,-38715,-11379
2014-07-07,116000.0,116000.0,439474.0,25.7,37949,-46798,10675
2014-07-08,115200.0,114100.0,244600.0,25.28,21777,-22531,8172
2014-07-09,113000.0,113400.0,464490.0,25.12,-2168,36859,-33381
2014-07-10,117000.0,119900.0,636196.0,26.56,-50746,46599,4666
2014-07-11,121600.0,117800.0,340036.0,26.1,32258,-21626,-11895
2014-07-14,117800.0,118300.0,183828.0,26.21,-30872,22389,8493
2014-07-15,119800.0,122500.0,563516.0,27.14,-29267,6257,21125
2014-07-16,123200.0,119400.0,352028.0,26.45,15778,-5899,-9606
2014-07-17,120600.0,123500.0,350654.0,27.36,-67559,21619,44452
2014-07-18,122600.0,123700.0,316759.0,27.4,-43002,50820,-8467
2014-07-21,123500.0,129000.0,537921.0,28.58,-89903,68395,23610
2014-07-22,129800.0,131000.0,744031.0,29.02,-34158,95691,-63688
2014-07-23,131600.0,129000.0,336175.0,28.58,9266,21027,-31652
2014-07-24,131100.0,132400.0,396761.0,29.33,-29204,76709,-43554
2014-07-25,133900.0,131700.0,243067.0,29.18,31455,16013,-43356
2014-07-28,131800.0,127700.0,303032.0,28.29,55354,-52019,-4172
2014-07-29,126000.0,121100.0,448278.0,26.83,592,-14832,16137
2014-07-30,124000.0,130800.0,956804.0,28.98,14699,13652,-23445
2014-07-31,132500.0,131700.0,485603.0,29.18,-31957,132607,-97801
2014-08-01,130500.0,141600.0,978736.0,31.37,17666,42616,-95774
2014-08-04,142500.0,143400.0,602367.0,31.77,-837,59595,-62181
2014-08-05,145500.0,145700.0,792383.0,32.28,52818,-33623,-22431
2014-08-06,145200.0,148400.0,555241.0,32.87,57671,28370,-87631
2014-08-07,149000.0,156000.0,1900996.0,34.56,173107,-114539,-60049
2014-08-08,156500.0,159300.0,826891.0,35.29,118643,-42183,-79274
2014-08-11,161000.0,152700.0,592292.0,33.83,116409,-15540,-101219
2014-08-12,151100.0,165100.0,841667.0,36.57,17694,9328,-25276
2014-08-13,163800.0,171300.0,1450700.0,37.95,163098,-38644,-130505
2014-08-14,173000.0,171500.0,467400.0,37.99,25799,-10382,-22398
2014-08-18,174100.0,169700.0,452230.0,37.59,86984,-19833,-66423
2014-08-19,168500.0,177100.0,650435.0,39.23,15459,-1730,-15562
2014-08-20,178800.0,175300.0,635595.0,38.83,118691,-4282,-113566
2014-08-21,176000.0,169100.0,606410.0,37.46,86852,7141,-94375
2014-08-22,170500.0,169100.0,645668.0,37.46,107208,12202,-122532
2014-08-25,171100.0,165000.0,476646.0,36.55,79017,-52451,-24488
2014-08-26,166600.0,163200.0,643295.0,36.15,78147,-29236,-56264
2014-08-27,163300.0,153600.0,1201096.0,34.03,185639,-35203,-147018
2014-08-28,156000.0,171400.0,1543296.0,37.97,12677,-67072,61161
2014-08-29,169000.0,165100.0,775522.0,36.57,102249,-37523,-66774
2014-09-01,162000.0,163000.0,444597.0,36.11,-28644,-2145,32116
2014-09-02,169000.0,166800.0,576959.0,36.95,-50705,16457,30572
2014-09-03,170000.0,169900.0,468633.0,37.64,1651,39539,-46574
2014-09-04,170300.0,164500.0,426150.0,36.44,66404,-30615,-35259
2014-09-05,162300.0,158200.0,681745.0,35.05,151189,-78609,-70664
2014-09-11,159900.0,155100.0,629137.0,34.36,208612,-26698,-182877
2014-09-12,154100.0,152900.0,468037.0,33.87,38743,4298,-45141
2014-09-15,152000.0,145700.0,534783.0,32.28,49597,9798,-58922
2014-09-16,144200.0,149200.0,563241.0,33.05,4652,50456,-61335
2014-09-17,149300.0,153300.0,579818.0,33.96,38220,46060,-87906
2014-09-18,157700.0,152900.0,374700.0,33.87,14852,21677,-37039
2014-09-19,156600.0,154400.0,338948.0,34.2,14144,25439,-37643
2014-09-22,155300.0,155300.0,209145.0,34.4,-22900,17159,5469
2014-09-23,156600.0,161900.0,637696.0,35.87,-22215,43237,-17377
2014-09-24,164000.0,161500.0,438470.0,35.78,21894,1678,-20103
2014-09-25,162300.0,165000.0,391379.0,36.55,-43836,40636,4773
2014-09-26,165700.0,163000.0,365615.0,36.11,52702,-1371,-45505
2014-09-29,162500.0,162600.0,295198.0,36.02,-33523,8353,35757
2014-09-30,165500.0,157700.0,451723.0,34.94,17887,-22501,4232
2014-10-01,163100.0,166500.0,1503879.0,36.88,-36461,-22724,57722
2014-10-02,164000.0,159500.0,724266.0,35.33,43780,-25892,-12484
2014-10-06,161800.0,154800.0,405860.0,34.29,12123,4665,-14694
2014-10-07,154000.0,156800.0,379803.0,34.74,3048,7132,-10215
2014-10-08,154000.0,151100.0,593020.0,33.47,43358,-35306,-13067
2014-10-10,146000.0,139200.0,922129.0,30.84,46392,-42058,-1171
2014-10-13,135300.0,128400.0,1177969.0,28.44,94193,-70185,-28655
2014-10-14,127000.0,139100.0,2384231.0,30.81,245410,166560,-387097
2014-10-15,142300.0,139100.0,1040841.0,30.81,-12344,63653,-50756
2014-10-16,138300.0,141000.0,840871.0,31.24,-66044,98426,-36390
2014-10-17,142900.0,144900.0,996359.0,32.1,-135429,127941,6016
2014-10-20,148100.0,149600.0,677583.0,33.14,-78306,149678,-65940
2014-10-21,150100.0,151900.0,893894.0,33.65,-124877,91599,132424
2014-10-22,153300.0,156000.0,689769.0,34.56,-62625,76422,-20909
2014-10-23,154500.0,155800.0,371175.0,34.51,-88075,86498,439
2014-10-24,155800.0,155200.0,982971.0,34.38,-84598,9601,71605
2014-10-27,154900.0,151800.0,519823.0,33.63,-93651,-7478,100015
2014-10-28,151500.0,149000.0,766046.0,33.01,-14187,14995,1515
2014-10-29,149400.0,145200.0,512946.0,32.17,27419,48470,-77455
2014-10-30,144400.0,140000.0,883263.0,31.01,127965,1052,-129244
2014-10-31,139600.0,146000.0,703071.0,32.34,-71459,30161,38590
2014-11-03,145000.0,142000.0,427826.0,31.46,-41838,23476,16400
2014-11-04,142100.0,142500.0,415400.0,31.57,-5049,41341,-30709
2014-11-05,142500.0,140000.0,769044.0,31.01,-32,39835,-40021
2014-11-06,139900.0,136100.0,478636.0,30.15,99825,-35002,-66252
2014-11-07,133000.0,135200.0,1523742.0,29.95,157776,-20385,-154837
2014-11-10,135300.0,139300.0,713951.0,30.86,-49274,52511,2951
2014-11-11,138900.0,140000.0,532051.0,31.01,-101254,63827,36961
2014-11-12,141800.0,142500.0,611671.0,31.57,-122470,45398,76761
2014-11-13,142500.0,142500.0,322234.0,31.57,-76421,7659,67620
2014-11-14,141500.0,138900.0,478912.0,30.77,18959,-50981,48352
2014-11-17,137200.0,137000.0,427786.0,30.35,-23766,-22771,92153
2014-11-18,136900.0,134000.0,717689.0,29.69,67256,-27581,-30999
2014-11-19,135000.0,136500.0,424003.0,30.24,-79558,-11068,92318
2014-11-20,136000.0,141100.0,783682.0,31.26,-119749,95249,29178
2014-11-21,142100.0,142400.0,459663.0,31.55,-84047,36449,44771
2014-11-24,145000.0,144400.0,648082.0,31.99,-48061,-59989,117356
2014-11-25,143500.0,150300.0,2823013.0,33.3,-432977,-233678,709764
2014-11-26,149800.0,147400.0,547397.0,32.65,31164,-74945,43581
2014-11-27,147300.0,143800.0,353152.0,31.86,-23768,-26042,49350
2014-11-28,143000.0,146700.0,498395.0,32.5,-97518,-39979,137198
2014-12-01,145200.0,140900.0,514326.0,31.21,3453,-11207,8167
2014-12-02,140100.0,142100.0,430671.0,31.48,-26092,-15643,39517
2014-12-03,140700.0,140000.0,309538.0,31.01,-16454,2938,14016
2014-12-04,140500.0,139900.0,396891.0,30.99,12801,-36084,23616
2014-12-05,139100.0,137800.0,481696.0,30.53,19850,-61448,37121
2014-12-08,137300.0,134800.0,398731.0,29.86,4419,-11926,6754
2014-12-09,134500.0,134300.0,322993.0,29.75,977,-3512,-396
2014-12-10,133500.0,128000.0,755885.0,28.36,80647,-43791,-36975
2014-12-11,127700.0,124000.0,658337.0,27.47,40950,-25677,-9287
2014-12-12,124700.0,120800.0,670440.0,26.76,6204,-47862,46688
2014-12-15,119900.0,126900.0,515956.0,28.11,-53434,27098,24683
2014-12-16,126700.0,127800.0,505397.0,28.31,-5771,32552,-22744
2014-12-17,128400.0,126100.0,363820.0,27.93,-17221,35574,-17958
2014-12-18,125800.0,124200.0,505120.0,27.51,-56833,44666,2724
2014-12-19,125500.0,130300.0,558753.0,28.87,-127448,82956,35455
2014-12-22,131000.0,129800.0,421788.0,28.75,-6410,12344,-14461
2014-12-23,130000.0,125200.0,407251.0,27.74,30528,26886,-63382
2014-12-24,125200.0,123300.0,365764.0,27.31,57701,-19677,-32869
2014-12-26,123200.0,122000.0,304481.0,27.03,-24682,11404,16612
2014-12-29,123200.0,123100.0,274232.0,27.27,-2710,52660,-53612
2014-12-30,124400.0,123600.0,205936.0,27.38,-13479,50341,-47434
2015-01-02,124400.0,137200.0,1162901.0,22.52,-153819,135307,12183
2015-01-05,140500.0,144500.0,1374537.0,23.72,-229721,164349,56779
2015-01-06,144300.0,145300.0,1045908.0,23.85,-30223,97843,-68220
2015-01-07,144000.0,148200.0,859063.0,24.32,-216637,220047,-3177
2015-01-08,149900.0,147300.0,731206.0,24.17,-121271,22954,99267
2015-01-09,149200.0,149500.0,657407.0,24.54,-145579,82314,61524
2015-01-12,148000.0,145400.0,997546.0,23.86,85272,25934,-123007
2015-01-13,145400.0,142600.0,603853.0,23.4,19429,7562,-30375
2015-01-14,142500.0,144400.0,469152.0,23.7,-47133,84695,-43338
2015-01-15,145500.0,154400.0,1221183.0,25.34,-164281,158004,343
2015-01-16,154800.0,153500.0,828330.0,25.19,-53217,60326,-14066
2015-01-19,157600.0,152200.0,496383.0,24.98,6187,30708,-40529
2015-01-20,153200.0,154200.0,474015.0,25.31,-33177,42309,-5715
2015-01-21,153700.0,153000.0,300348.0,25.11,-30650,27559,4963
2015-01-22,153000.0,147500.0,703600.0,24.21,53163,-62295,7835
2015-01-23,149200.0,155800.0,749666.0,25.57,-201698,160766,37340
2015-01-26,157500.0,157200.0,626975.0,25.8,-6422,21754,-12404
2015-01-27,157500.0,153100.0,708742.0,25.13,74996,-9182,-62422
2015-01-28,154500.0,157400.0,530144.0,25.83,-66543,102752,-11607
2015-01-29,157700.0,156400.0,374502.0,25.67,-15405,54962,-36399
2015-01-30,157000.0,152700.0,494675.0,25.06,76918,-61223,-13165
2015-02-02,152100.0,148900.0,449932.0,24.44,76634,-25439,-52627
2015-02-03,148100.0,150000.0,509257.0,24.62,81098,-31159,-45715
2015-02-04,149100.0,149600.0,310328.0,24.55,-42632,39048,2788
2015-02-05,150600.0,149800.0,270901.0,24.59,2534,9402,-10085
2015-02-06,150500.0,145700.0,438459.0,23.91,60751,-70528,11107
2015-02-09,145000.0,139400.0,706608.0,22.88,187574,-85021,-106753
2015-02-10,137300.0,140500.0,935782.0,23.06,99286,13071,-113500
2015-02-11,140500.0,147600.0,575456.0,24.22,-140524,176108,-18755
2015-02-12,150900.0,145200.0,887567.0,23.83,61492,-23399,-16227
2015-02-13,145600.0,141200.0,558675.0,23.17,122777,-66873,-59187
2015-02-16,140000.0,139800.0,294518.0,22.94,48833,-37583,-10081
2015-02-17,137900.0,139300.0,270608.0,22.86,36994,-22742,-17161
2015-02-23,139300.0,135600.0,458848.0,22.25,116681,-75852,-37447
2015-02-24,135100.0,135700.0,422043.0,22.27,26665,-30856,2897
2015-02-25,136900.0,134900.0,353365.0,22.14,9642,-7240,1199
