Symbol,삼성중공업_시가(원),삼성중공업_종가(원),삼성중공업_거래량(주),삼성중공업_PER(IFRS-연결),삼성중공업_순매수수량(개인)(주),삼성중공업_순매수수량(기관계)(주),삼성중공업_순매수수량(외국인계)(주)
2015-06-03,17700.0,17850.0,1537170.0,26.34,-345504,115080,212279
2015-06-04,17850.0,17900.0,1244057.0,26.42,-135060,144918,-10432
2015-06-05,17950.0,17750.0,932079.0,26.2,175718,-119801,-59716
2015-06-08,17850.0,18250.0,1300787.0,26.93,-541474,121060,421006
2015-06-09,18200.0,18050.0,1075458.0,26.64,-21415,-22823,45383
2015-06-10,18050.0,17900.0,1041845.0,26.42,-79003,-41069,116407
2015-06-11,18100.0,17850.0,2640449.0,26.34,357632,-800808,444718
2015-06-12,17900.0,17500.0,1752765.0,25.83,-7126,-324307,334297
2015-06-15,17400.0,17450.0,1146557.0,25.75,31273,-29578,7715
2015-06-16,17450.0,16700.0,1973847.0,24.65,293563,-107351,-173781
2015-06-17,16700.0,16800.0,1541649.0,24.79,-76173,82479,1969
2015-06-18,16850.0,16550.0,1442783.0,24.42,-55706,16704,55592
2015-06-19,16750.0,16650.0,1125614.0,24.57,-1205,84596,-83998
2015-06-22,16650.0,16850.0,978046.0,24.87,-141653,85989,55818
2015-06-23,17200.0,17500.0,1804236.0,25.83,-231065,60285,171273
2015-06-24,17550.0,17500.0,899536.0,25.83,-150251,84650,62984
2015-06-25,17450.0,17150.0,1045842.0,25.31,74461,76925,-145188
2015-06-26,17250.0,17200.0,925900.0,25.38,-23278,-152598,175856
2015-06-29,16700.0,16650.0,2123111.0,24.57,-77091,-275953,351866
2015-06-30,16850.0,17050.0,1410157.0,25.16,-135735,41585,93960
2015-07-01,17450.0,19300.0,10990693.0,28.48,-840303,1081038,-297054
2015-07-02,19650.0,19350.0,8047317.0,28.56,-730654,-156673,830278
2015-07-03,19500.0,18850.0,3535078.0,27.82,12548,28418,-50919
2015-07-06,18300.0,17900.0,3480744.0,26.42,12201,-401569,370320
2015-07-07,18150.0,18450.0,2772562.0,27.23,27783,-134774,106977
2015-07-08,18300.0,18100.0,2604041.0,26.71,-110957,-4285,119214
2015-07-09,17950.0,17950.0,1509946.0,26.49,251273,79326,-336862
2015-07-10,18200.0,17950.0,2448012.0,26.49,85011,-309996,254103
2015-07-13,17800.0,17650.0,2259325.0,26.05,64096,-9647,-40740
2015-07-14,17700.0,17400.0,1693850.0,25.68,-55737,-240240,360419
2015-07-15,17400.0,16500.0,5298939.0,24.35,1714903,-1583627,-107682
2015-07-16,16500.0,16550.0,3268288.0,24.42,551214,-527851,-30017
2015-07-17,15800.0,14500.0,9691779.0,21.4,1287661,-705548,-581466
2015-07-20,14000.0,14000.0,3317260.0,20.66,7779,-132837,153332
2015-07-21,14150.0,14500.0,6500325.0,21.4,102583,-69601,-34473
2015-07-22,14600.0,14450.0,1929998.0,21.33,-86819,14268,69828
2015-07-23,14600.0,14050.0,1471975.0,20.73,50275,-44292,4518
2015-07-24,14000.0,13500.0,2016377.0,19.92,231284,-210650,-20461
2015-07-27,13100.0,13900.0,2272313.0,20.51,-463430,-85358,548778
2015-07-28,13650.0,14050.0,1614102.0,20.73,-100698,61027,38979
2015-07-29,14100.0,14200.0,1521462.0,20.96,-127575,-62089,189931
2015-07-30,13050.0,13550.0,4169926.0,20.0,-707949,253420,454469
2015-07-31,13550.0,13800.0,1892311.0,20.37,-37218,223926,-206773
2015-08-03,13700.0,13250.0,1874894.0,19.55,266762,137219,-404285
2015-08-04,13100.0,13200.0,1470308.0,19.48,401354,-92820,-308674
2015-08-05,13200.0,13050.0,2301187.0,19.26,587034,-448558,-139346
2015-08-06,13100.0,12600.0,2171857.0,18.6,74009,20651,-93960
2015-08-07,12600.0,12600.0,1197686.0,18.6,-59249,61756,-18371
2015-08-10,12650.0,12100.0,1418289.0,17.86,-15283,21673,-6990
2015-08-11,12250.0,12100.0,1451771.0,17.86,51408,-134691,83248
2015-08-12,12000.0,12200.0,2052503.0,18.01,-134238,236013,-100954
2015-08-13,12400.0,12300.0,1251995.0,18.15,95684,52124,-160317
2015-08-17,12450.0,12350.0,931880.0,18.23,-884,99701,-90356
2015-08-18,12400.0,12200.0,1089116.0,18.01,259005,45345,-305020
2015-08-19,12150.0,11500.0,1863162.0,16.97,319508,15753,-334622
2015-08-20,11250.0,10950.0,2271001.0,16.16,267462,-40155,-233677
2015-08-21,10400.0,10500.0,2364979.0,15.5,-330097,390258,-97061
2015-08-24,10200.0,10050.0,3110821.0,14.83,738905,-9300,-731015
2015-08-25,10100.0,10500.0,3110334.0,15.5,217644,-210545,-10184
2015-08-26,10450.0,11050.0,3112503.0,16.31,-307852,596571,-298749
2015-08-27,11150.0,10800.0,2049056.0,15.94,336104,28675,-363825
2015-08-28,11200.0,11200.0,1772173.0,16.53,-61857,124678,-68941
2015-08-31,11200.0,11250.0,2553989.0,16.6,481489,-71403,-406436
2015-09-01,11400.0,11100.0,1536214.0,16.38,227632,-87951,-145181
2015-09-02,10850.0,11050.0,1602162.0,16.31,150853,-89303,-57650
2015-09-03,11150.0,10700.0,1386325.0,15.79,539015,-107660,-428825
2015-09-04,10750.0,10750.0,1328008.0,15.86,-214473,49861,167058
2015-09-07,10850.0,10950.0,1170679.0,16.16,-19518,106989,-78171
2015-09-08,10950.0,11050.0,1036155.0,16.31,-95778,171175,-146020
2015-09-09,11300.0,11500.0,2222593.0,16.97,-207013,533549,-327187
2015-09-10,11350.0,12600.0,5403516.0,18.6,-955291,375872,601038
2015-09-11,12550.0,12450.0,2313725.0,18.37,241902,227046,-471519
2015-09-14,12650.0,12000.0,2254297.0,17.71,481540,-66816,-421073
2015-09-15,12050.0,12000.0,1591597.0,17.71,170983,-93291,-87132
2015-09-16,12200.0,13350.0,6727320.0,19.7,-342193,536426,-181746
2015-09-17,13500.0,13100.0,7548483.0,19.33,-741853,292956,563915
2015-09-18,13300.0,13250.0,2434917.0,19.55,268671,52750,-321973
2015-09-21,13000.0,12900.0,1569826.0,19.04,60491,8615,-69074
2015-09-22,13000.0,12900.0,1693536.0,19.04,14803,137661,-153016
2015-09-23,12800.0,12300.0,1983281.0,18.15,530514,-141747,-384817
2015-09-24,12400.0,12300.0,1301361.0,18.15,52410,-48489,-2511
2015-09-25,12200.0,12300.0,891478.0,18.15,147199,66637,-216536
2015-09-30,12150.0,12300.0,1290405.0,18.15,50024,-227139,176615
2015-10-01,12400.0,12650.0,1202474.0,18.67,-204038,29506,175492
2015-10-02,12650.0,12100.0,1673915.0,17.86,603836,-354441,-269936
2015-10-05,12200.0,12150.0,965031.0,17.93,-119595,-118383,256221
2015-10-06,12500.0,12550.0,1686727.0,18.52,-174489,-98926,260105
2015-10-07,12550.0,12850.0,1812613.0,18.96,-452608,402607,47867
2015-10-08,13050.0,13750.0,3070256.0,20.29,-803128,151210,628073
2015-10-12,13950.0,14500.0,3691181.0,21.4,-750572,53113,698429
2015-10-13,14450.0,14700.0,3264038.0,21.69,-810336,-195507,1009083
2015-10-14,14550.0,13650.0,4527420.0,20.14,752611,366151,-1123614
2015-10-15,13750.0,14350.0,1873391.0,21.18,-502641,118361,382132
2015-10-16,14450.0,14150.0,1251644.0,20.88,4967,-160798,170193
2015-10-19,14250.0,14300.0,1181066.0,21.1,-167877,117755,50122
2015-10-20,14400.0,14250.0,746584.0,21.03,-79490,81952,-2062
2015-10-21,14100.0,14400.0,1392636.0,21.25,-262738,110080,133527
2015-10-22,14400.0,13450.0,2833628.0,19.85,564936,-298470,-203827
2015-10-23,13650.0,13550.0,1018048.0,20.0,-220145,-41412,297237
2015-10-26,13150.0,13350.0,2054048.0,19.7,-44004,54359,-1305
2015-10-27,13650.0,13700.0,2883860.0,20.22,-54209,232678,-207480
2015-10-28,13750.0,13400.0,926687.0,19.78,162929,-129349,-22880
2015-10-29,13600.0,13250.0,918604.0,19.55,-81853,-87352,168655
2015-10-30,12950.0,13300.0,1634595.0,19.63,-193788,-253172,458183
2015-11-02,13400.0,13350.0,976098.0,19.7,-59795,-304003,393748
2015-11-03,13450.0,13700.0,2011561.0,20.22,-136288,117315,21023
2015-11-04,13800.0,13750.0,1329748.0,20.29,-49346,-73721,124457
2015-11-05,13450.0,13250.0,1254141.0,19.55,275085,-215552,-62383
2015-11-06,13050.0,13050.0,801719.0,19.26,15858,-99937,85519
2015-11-09,12900.0,12450.0,1444209.0,18.37,-103795,52419,54074
2015-11-10,12550.0,12850.0,1464302.0,18.96,-255381,-4316,259302
2015-11-11,12750.0,12500.0,476584.0,18.45,94265,-142,-95752
2015-11-12,12500.0,12550.0,678604.0,18.52,-1981,-131970,133951
2015-11-13,12300.0,12150.0,654107.0,17.93,142032,-126508,-17714
2015-11-16,11800.0,12050.0,1077240.0,17.78,-156293,-24004,183117
2015-11-17,12200.0,12150.0,867403.0,17.93,80180,-110757,30577
2015-11-18,12150.0,11700.0,1244829.0,17.27,299730,-469396,169466
2015-11-19,11850.0,11900.0,1074335.0,17.56,111135,-247137,135402
2015-11-20,11900.0,11850.0,675168.0,17.49,192963,-140053,-70720
2015-11-23,11950.0,11700.0,1442607.0,17.27,130863,-174539,-79650
2015-11-24,11700.0,11650.0,923221.0,17.19,104404,-154652,-80211
2015-11-25,11750.0,11650.0,643208.0,17.19,12984,-116457,70792
2015-11-26,11700.0,12050.0,1443289.0,17.78,-43538,74711,-30032
2015-11-27,12050.0,11850.0,1033253.0,17.49,264010,-139454,-125406
2015-11-30,11900.0,11550.0,1352049.0,17.05,216042,-174699,-50231
2015-12-01,11650.0,11700.0,1008989.0,17.27,-145734,70741,79693
2015-12-02,11750.0,11550.0,1124883.0,17.05,163791,128058,-293099
2015-12-03,11400.0,11550.0,739371.0,17.05,11732,2580,-3172
2015-12-04,11400.0,11500.0,704215.0,16.97,-34858,115948,-86530
2015-12-07,11600.0,11000.0,1063184.0,16.23,393666,-173976,-239730
2015-12-08,11050.0,10800.0,4102493.0,15.94,471216,-385055,-98177
2015-12-09,10800.0,10650.0,1569887.0,15.72,11894,-373165,357971
2015-12-10,10650.0,10750.0,1574960.0,15.86,4505,-105132,138167
2015-12-11,10750.0,10300.0,1161609.0,15.2,311251,-406907,134025
2015-12-14,10100.0,10100.0,1114273.0,14.91,-58794,75397,23474
2015-12-15,10100.0,10150.0,762189.0,14.98,60117,-77595,47064
2015-12-16,10400.0,10950.0,2719053.0,16.16,-420383,647206,-181956
2015-12-17,11000.0,10600.0,1392161.0,15.64,252368,34371,-287239
2015-12-18,10500.0,10550.0,842643.0,15.57,97790,-61522,-35348
2015-12-21,10550.0,10600.0,631130.0,15.64,113847,-109856,-16102
2015-12-22,10650.0,10850.0,1135100.0,16.01,-4613,-45775,49731
2015-12-23,10850.0,10850.0,1617488.0,16.01,-277005,237195,39909
2015-12-24,11100.0,10800.0,1095449.0,15.94,211187,-138614,-72863
2015-12-28,11150.0,10800.0,1880440.0,15.94,55497,-72237,60840
2015-12-29,10600.0,10850.0,1542080.0,16.01,3304,222500,-225804
2015-12-30,10950.0,10850.0,1266930.0,16.01,148881,76955,-225836
2016-01-04,10850.0,10850.0,1289584.0,,-20525,124356,-110637
2016-01-05,10850.0,10550.0,2112661.0,,614371,-30300,-595821
2016-01-06,10600.0,10800.0,1581385.0,,-180909,130646,50273
2016-01-07,10750.0,10400.0,1304115.0,,317244,-42333,-328011
2016-01-08,10200.0,10400.0,1243739.0,,-60478,81370,-24692
2016-01-11,10300.0,10050.0,1551266.0,,563157,-56850,-505807
2016-01-12,10100.0,9820.0,2260154.0,,797691,-69502,-728550
2016-01-13,9840.0,10200.0,2490256.0,,-277096,306653,-10234
2016-01-14,10000.0,10000.0,1169925.0,,368119,-7230,-362809
2016-01-15,10200.0,9990.0,2069779.0,,447591,-32882,-414609
2016-01-18,9820.0,10050.0,1209223.0,,105826,171413,-299627
2016-01-19,10100.0,9840.0,1203696.0,,315093,13855,-331198
2016-01-20,9840.0,9300.0,2289780.0,,396348,-145401,-241291
2016-01-21,9200.0,9310.0,1484073.0,,-229142,-89225,318667
2016-01-22,9450.0,10000.0,2027158.0,,-653168,440384,214284
2016-01-25,10100.0,10100.0,1548752.0,,-427572,334431,79776
2016-01-26,10050.0,9990.0,960167.0,,222213,-24206,-200101
2016-01-27,10300.0,10100.0,2122446.0,,214299,139926,-358349
2016-01-28,10150.0,10500.0,2406455.0,,-546456,195232,351533
2016-01-29,10750.0,10450.0,2076428.0,,321772,-161176,-186153
2016-02-01,10500.0,10400.0,794763.0,,102779,-80600,-18920
2016-02-02,10250.0,10200.0,1853045.0,,-167644,154157,14657
2016-02-03,10050.0,9850.0,1491842.0,,321374,-28204,-293470
2016-02-04,10000.0,10250.0,1504127.0,,-586693,149358,359772
2016-02-05,10200.0,10500.0,1818964.0,,-421797,-51302,473099
2016-02-11,9990.0,10200.0,1215121.0,,-141081,-142380,284571
2016-02-12,10150.0,10250.0,1487374.0,,-143895,97179,49346
2016-02-15,10500.0,11000.0,2700978.0,,-694519,384359,282466
2016-02-16,11050.0,11100.0,2174257.0,,-39871,-138633,160547
2016-02-17,10950.0,10900.0,2440739.0,,198421,-59778,-152831
2016-02-18,11200.0,11200.0,2151106.0,,-26303,-34104,58476
2016-02-19,11100.0,11150.0,1034893.0,,29960,-122514,93665
2016-02-22,11150.0,10950.0,724716.0,,122060,-46936,-77741
2016-02-23,11200.0,11000.0,761419.0,,21387,-38330,31228
2016-02-24,10900.0,10900.0,1340144.0,,-15521,-17239,38401
2016-02-25,11000.0,10800.0,1060007.0,,42976,-55793,4088
2016-02-26,10900.0,10850.0,812505.0,,-94672,13218,81355
2016-02-29,10800.0,10500.0,1022396.0,,229529,-136761,-92677
2016-03-02,10700.0,10800.0,1092849.0,,-200080,-7658,207758
2016-03-03,10800.0,11500.0,3584515.0,,-517429,40988,486738
2016-03-04,11600.0,12150.0,3448629.0,,-906050,184503,636694
2016-03-07,12250.0,12650.0,3184528.0,,-1198022,39868,1160955
2016-03-08,12700.0,12450.0,2040785.0,,-110501,-272793,396675
2016-03-09,12200.0,12200.0,1460349.0,,77954,-145149,67154
2016-03-10,12300.0,12350.0,1713292.0,,-63070,-333639,385109
2016-03-11,12300.0,12150.0,725814.0,,-12529,-79595,91345
2016-03-14,12300.0,12200.0,653969.0,,-185134,-87172,274512
2016-03-15,12200.0,12100.0,1045707.0,,132168,-219985,69809
2016-03-16,12100.0,11750.0,1836968.0,,70522,-576281,486042
2016-03-17,12000.0,12100.0,1592745.0,,-469352,308489,177271
2016-03-18,12300.0,12200.0,1196108.0,,-4815,62964,-52266
2016-03-21,12200.0,12050.0,1001939.0,,-103976,-145783,250223
2016-03-22,12200.0,12950.0,2922107.0,,-820507,316826,509092
2016-03-23,12950.0,12200.0,4015095.0,,1275628,-774465,-513119
2016-03-24,12050.0,11600.0,3803101.0,,728025,-46286,-662625
2016-03-25,11600.0,11200.0,2504366.0,,309041,283295,-593070
2016-03-28,11200.0,11150.0,1323126.0,,204902,-171653,-36040
2016-03-29,11100.0,11450.0,1187055.0,,-279331,50990,236296
2016-03-30,11500.0,11250.0,862556.0,,37604,16315,-54119
2016-03-31,11400.0,11050.0,1412452.0,,203105,51050,-254015
2016-04-01,11050.0,11000.0,880099.0,,2481,126374,-129060
2016-04-04,11000.0,10800.0,1047212.0,,202624,-220067,17433
2016-04-05,10800.0,10650.0,860821.0,,185937,-56589,-129436
2016-04-06,10650.0,10500.0,1556887.0,,445919,-61767,-384429
2016-04-07,10550.0,10550.0,2257432.0,,543430,-85454,-422792
2016-04-08,10450.0,10500.0,2178232.0,,435443,-406513,-29963
2016-04-11,10650.0,10900.0,2189495.0,,-251402,243490,1903
2016-04-12,11150.0,11150.0,2130010.0,,215414,97793,-314883
2016-04-14,11450.0,11650.0,2753769.0,,-876051,408220,512222
2016-04-15,11650.0,11600.0,1151084.0,,-323456,114963,184968
2016-04-18,11250.0,11000.0,2492633.0,,646287,-448392,-211986
2016-04-19,11100.0,11600.0,2314969.0,,-818293,18240,844178
2016-04-20,11650.0,11250.0,1103387.0,,64631,16877,-84201
2016-04-21,11400.0,11400.0,1270702.0,,-213748,-38138,307365
2016-04-22,11300.0,11500.0,900961.0,,-341982,-4947,346939
2016-04-25,11300.0,10700.0,2154175.0,,454545,-252622,-198323
2016-04-26,10750.0,10800.0,2724747.0,,109336,-62165,17203
2016-04-27,11000.0,10950.0,1155897.0,,-79121,-21788,101929
2016-04-28,10950.0,10750.0,1105226.0,,220288,-20001,-204137
2016-04-29,10600.0,10700.0,1947209.0,,410993,-294113,-120580
2016-05-02,10650.0,10100.0,2349077.0,,797712,-349037,-355177
2016-05-03,10200.0,10050.0,2094819.0,,785443,-201853,-585504
2016-05-04,10000.0,9830.0,2187459.0,,647831,-174961,-482933
2016-05-09,9780.0,9390.0,2370917.0,,300308,-7744,-294368
2016-05-10,9360.0,9390.0,1987452.0,,332347,4041,-326364
2016-05-11,9550.0,9310.0,1330771.0,,302039,-112748,-195397
2016-05-12,9290.0,9400.0,985740.0,,58804,40310,-88728
2016-05-13,9450.0,9220.0,1317205.0,,255063,-72924,-185383
2016-05-16,9170.0,9300.0,1242461.0,,-176321,165704,2406
2016-05-17,9390.0,9110.0,1459446.0,,206235,-43100,-174673
2016-05-18,9070.0,9120.0,1195839.0,,32750,-98300,59990
2016-05-19,9080.0,8880.0,1849177.0,,221655,-141148,-88325
2016-05-20,8910.0,8930.0,1192810.0,,139173,31163,-157332
2016-05-23,8930.0,8740.0,1245183.0,,145182,-61676,-86031
2016-05-24,8770.0,8340.0,2691856.0,,584213,-116321,-479711
2016-05-25,8450.0,8520.0,1752856.0,,-59083,-277017,332790
2016-05-26,8540.0,9020.0,2789756.0,,-516154,552441,-12757
2016-05-27,9070.0,8840.0,1459017.0,,420986,25370,-451352
2016-05-30,8800.0,8870.0,709472.0,,82385,-17440,-64942
2016-05-31,9040.0,9540.0,7120419.0,,221498,141729,-399914
2016-06-01,9540.0,9320.0,1737633.0,,180321,-14397,-166511
2016-06-02,9760.0,9300.0,2356743.0,,233356,-28186,-204695
2016-06-03,9400.0,9930.0,6839970.0,,-1304007,783935,531832
2016-06-07,10100.0,10200.0,2317536.0,,-538195,211879,320003
2016-06-08,10150.0,10050.0,1553373.0,,-69515,120286,-65295
2016-06-09,10050.0,9720.0,2443561.0,,50691,-59277,53587
2016-06-10,9740.0,9800.0,2135629.0,,239611,78210,-312559
2016-06-13,9650.0,9410.0,1433612.0,,401792,-191295,-198007
2016-06-14,9450.0,9450.0,913883.0,,-53466,-36961,80596
2016-06-15,9410.0,9140.0,1216716.0,,291810,-74133,-209383
2016-06-16,9160.0,9150.0,911447.0,,-81832,6162,75697
2016-06-17,9190.0,8990.0,1027965.0,,56536,-26883,-22692
2016-06-20,9050.0,9170.0,861529.0,,16410,-77565,60958
2016-06-21,9180.0,9150.0,472515.0,,-119812,116348,3460
2016-06-22,9230.0,9410.0,1337521.0,,-68222,-35954,95561
2016-06-23,9410.0,9460.0,905017.0,,-169541,165990,-4211
2016-06-24,9580.0,8890.0,2787478.0,,490151,81032,-574981
2016-06-27,8590.0,8900.0,1458280.0,,-144144,-79945,231991
2016-06-28,8740.0,9270.0,1417179.0,,-346844,10932,336602
2016-06-29,9210.0,9150.0,1185018.0,,147119,-17574,-125581
2016-06-30,9270.0,9160.0,2026699.0,,47918,27756,-75866
2016-07-01,9200.0,9100.0,729254.0,,63667,-69298,5631
2016-07-04,9130.0,9100.0,632884.0,,-92098,-7011,96926
2016-07-05,9100.0,9000.0,697144.0,,75352,-109013,37636
2016-07-06,9000.0,8880.0,766060.0,,74660,35686,-98735
2016-07-07,8900.0,8860.0,698826.0,,114504,-18433,-94121
2016-07-08,8850.0,8890.0,456595.0,,-6982,-29206,35388
2016-07-11,8940.0,9140.0,972918.0,,-409327,327977,75877
2016-07-12,9160.0,9220.0,1681574.0,,-88628,-80289,47363
2016-07-13,9320.0,9740.0,3911205.0,,-1240269,477260,768396
2016-07-14,9730.0,9830.0,2851634.0,,-725982,199069,525520
2016-07-15,10050.0,10150.0,1665227.0,,-630448,69188,559686
2016-07-18,10450.0,10600.0,3463341.0,,-627286,27341,612458
2016-07-19,10700.0,10650.0,1755276.0,,-555874,148130,409039
2016-07-20,10500.0,10600.0,1180363.0,,-320974,-68318,366435
2016-07-21,10450.0,10650.0,1107877.0,,-432785,82707,352340
2016-07-22,10550.0,10450.0,997875.0,,-53792,-90843,146136
2016-07-25,10450.0,10400.0,705677.0,,-54455,-42622,95489
2016-07-26,10400.0,10300.0,893460.0,,-119025,-90984,232005
2016-07-27,10400.0,10300.0,1010373.0,,-5970,132288,-122600
2016-07-28,10400.0,10400.0,1987361.0,,310239,105912,-418813
2016-07-29,10450.0,9940.0,2682375.0,,556202,-87759,-473864
2016-08-01,9600.0,9540.0,2535989.0,,566815,-351749,-203556
2016-08-02,9410.0,9470.0,1605119.0,,291486,-45704,-251688
2016-08-03,9390.0,9220.0,1545804.0,,370401,160049,-540376
2016-08-04,9310.0,9220.0,973349.0,,249037,10626,-267262
2016-08-05,9270.0,9460.0,1560064.0,,5604,-145414,130764
2016-08-08,9570.0,9520.0,2448170.0,,444925,-259793,-185583
2016-08-09,9620.0,9570.0,1491152.0,,309130,-248123,-61048
2016-08-10,9610.0,9230.0,2537450.0,,1107066,-494525,-537492
2016-08-11,9220.0,9260.0,1479951.0,,382033,84540,-411834
2016-08-12,9360.0,9320.0,1026829.0,,29195,612,-17267
2016-08-16,9450.0,9880.0,4095185.0,,-839981,595397,245378
2016-08-17,9930.0,9720.0,1873126.0,,-89165,167870,-68223
2016-08-18,9800.0,9890.0,2429782.0,,-117758,133826,-143344
2016-08-19,9870.0,9860.0,4150189.0,,-575326,884006,-303002
2016-08-22,9870.0,9800.0,1553708.0,,38844,208806,-259117
2016-08-23,9810.0,10200.0,2509659.0,,-473902,225856,251703
2016-08-24,10300.0,10100.0,1179095.0,,-130212,162379,-30167
2016-08-25,10000.0,9950.0,1232599.0,,128102,-13677,-115411
2016-08-26,9860.0,9600.0,1511305.0,,183153,17970,-212101
2016-08-29,9520.0,9370.0,1469051.0,,160608,-65115,-96319
2016-08-30,9410.0,9450.0,802524.0,,35818,-89283,53566
2016-08-31,9400.0,9680.0,975065.0,,-131215,-45331,176546
2016-09-01,9670.0,9760.0,970946.0,,-142005,56668,80316
2016-09-02,9850.0,9690.0,680704.0,,72630,-117062,44326
2016-09-05,9690.0,9840.0,742629.0,,-271689,-33166,304876
2016-09-06,9880.0,9740.0,1218363.0,,-184113,-1954,199077
2016-09-07,9790.0,9850.0,743992.0,,-209131,350,216781
2016-09-08,9880.0,9970.0,1412005.0,,-328729,20227,341602
2016-09-09,9970.0,10200.0,2091631.0,,-197937,74462,87978
2016-09-12,10000.0,10100.0,1411730.0,,-418033,42218,525999
2016-09-13,10250.0,10100.0,1261155.0,,-212850,-83574,295015
2016-09-19,10050.0,10450.0,2331801.0,,-765997,-82694,909731
2016-09-20,10400.0,10350.0,1309099.0,,-106312,64809,11505
2016-09-21,10400.0,10500.0,1153939.0,,-337945,-18768,449629
2016-09-22,10500.0,10400.0,1548969.0,,-278146,78838,284723
2016-09-23,10500.0,10200.0,1081993.0,,-32323,-110591,187874
2016-09-26,10250.0,10250.0,858261.0,,-69281,-17493,76530
2016-09-27,10200.0,10400.0,1255857.0,,106603,-1055,-105558
2016-09-28,10450.0,10200.0,1942716.0,,-275064,-161657,448414
2016-09-29,10250.0,10600.0,3217971.0,,-778688,307487,471923
2016-09-30,9500.0,9370.0,7956975.0,,1047404,-1194491,171593
2016-10-04,9500.0,9550.0,2025956.0,,-217202,242410,-25348
2016-10-05,9460.0,9460.0,1208522.0,,49533,99906,-134371
2016-10-06,9460.0,9370.0,1246914.0,,249684,-271769,22817
2016-10-07,9400.0,9640.0,2115351.0,,-155770,-93673,249928
2016-10-10,9640.0,9610.0,973493.0,,-133960,173093,-36579
2016-10-11,9820.0,9940.0,2106831.0,,-334117,169870,169964
2016-10-12,9920.0,10300.0,2554634.0,,-850290,276404,592367
2016-10-13,10300.0,10300.0,1254960.0,,-155200,-67266,222473
2016-10-14,10300.0,10050.0,1311112.0,,151695,44610,-197758
2016-10-17,10250.0,10000.0,1653553.0,,581518,-215242,-366810
2016-10-18,9940.0,9760.0,2139980.0,,246883,107142,-329185
2016-10-19,9760.0,9520.0,1687908.0,,296469,-252045,-22466
2016-10-20,9570.0,9480.0,2035958.0,,323995,74329,-409195
