Symbol,기업은행_시가(원),기업은행_종가(원),기업은행_거래량(주),기업은행_PER(IFRS-연결),기업은행_순매수수량(개인)(주),기업은행_순매수수량(기관계)(주),기업은행_순매수수량(외국인계)(주)
2001-12-11,7260.0,7540.0,629210.0,7.91,45900,-34900,0
2001-12-12,7490.0,7690.0,405583.0,8.07,-36200,44200,0
2001-12-13,7700.0,7870.0,711508.0,8.26,-72930,-24070,95000
2001-12-14,7870.0,7650.0,517799.0,8.03,118112,-24040,-91080
2001-12-17,7550.0,7350.0,498317.0,7.71,-6430,21430,0
2001-12-18,7350.0,7200.0,398762.0,7.56,-82645,37500,50000
2001-12-19,7200.0,7160.0,471605.0,7.51,-34926,32361,0
2001-12-20,7170.0,7460.0,793254.0,7.83,214524,-248626,0
2001-12-21,7350.0,7510.0,462396.0,7.88,-92500,86900,0
2001-12-24,7550.0,7650.0,503522.0,8.03,97522,-88622,0
2001-12-26,7700.0,7880.0,882007.0,8.27,414450,-434850,0
2001-12-27,7560.0,7950.0,1814502.0,8.34,211774,-193486,31500
2001-12-28,8100.0,7990.0,1117176.0,8.38,92039,-84131,0
2002-01-02,8030.0,8080.0,1274122.0,4.86,165747,-160259,-1000
2002-01-03,8010.0,7900.0,1250506.0,4.75,-188913,215834,0
2002-01-04,8000.0,8230.0,3214529.0,4.95,365349,-371270,-4000
2002-01-07,8500.0,8800.0,4394874.0,5.3,977336,-1013878,12000
2002-01-08,8660.0,8420.0,2243250.0,5.07,96137,-99937,-2000
2002-01-09,8390.0,8620.0,2273506.0,5.19,639691,-605691,-50000
2002-01-10,8510.0,8390.0,1247092.0,5.05,-361136,106736,230000
2002-01-11,8390.0,8000.0,940348.0,4.81,61528,-6528,-50000
2002-01-14,7830.0,7890.0,557805.0,4.75,-3700,-12300,0
2002-01-15,7800.0,7730.0,491723.0,4.65,-35499,35499,0
2002-01-16,7700.0,7700.0,340098.0,4.63,-67792,80000,0
2002-01-17,7550.0,7710.0,679760.0,4.64,28381,29119,-100000
2002-01-18,7900.0,7710.0,1084805.0,4.64,45120,-68620,0
2002-01-21,7710.0,7850.0,470016.0,4.72,-35816,29816,0
2002-01-22,7900.0,7790.0,625297.0,4.69,85829,-73031,0
2002-01-23,7730.0,7770.0,395183.0,4.68,-38851,16600,0
2002-01-24,7820.0,7980.0,1162398.0,4.8,15325,-54074,0
2002-01-25,8100.0,8150.0,1248499.0,4.9,234819,-257036,1717
2002-01-28,8400.0,8260.0,930738.0,4.97,174253,-176753,0
2002-01-29,8260.0,8370.0,738693.0,5.04,-187501,180415,0
2002-01-30,8150.0,8200.0,589246.0,4.93,-243389,231389,0
2002-01-31,8200.0,8100.0,673776.0,4.87,-48817,144599,-115406
2002-02-01,8060.0,7850.0,489214.0,4.72,-165762,164912,2300
2002-02-04,7800.0,7510.0,368878.0,4.52,-8248,-13820,0
2002-02-05,7320.0,7490.0,248028.0,4.51,35450,4550,0
2002-02-06,7510.0,7460.0,169477.0,4.49,-1000,7000,0
2002-02-07,7370.0,7340.0,241805.0,4.42,8320,-4320,0
2002-02-08,7340.0,7450.0,194379.0,4.48,-5420,4220,0
2002-02-14,7950.0,7810.0,317964.0,4.7,-56800,31800,25000
2002-02-15,7850.0,7860.0,340111.0,4.73,86603,-87843,0
2002-02-18,7900.0,7790.0,245577.0,4.69,-3706,-8294,0
2002-02-19,7750.0,7710.0,334590.0,4.64,34190,100100,-132000
2002-02-20,7610.0,7590.0,318787.0,4.57,56900,35100,-98000
2002-02-21,7700.0,7460.0,560019.0,4.49,258200,-254500,1300
2002-02-22,7400.0,7600.0,265532.0,4.57,-23402,20000,0
2002-02-25,7620.0,7570.0,227779.0,4.56,-811,243,0
2002-02-26,7630.0,7580.0,328161.0,4.56,116328,-117328,0
2002-02-27,7580.0,7880.0,676168.0,4.74,153903,-157903,0
2002-02-28,7880.0,8080.0,883111.0,4.86,94782,-111182,-3600
2002-03-04,8500.0,8300.0,1390442.0,4.99,-69509,93509,7000
2002-03-05,8400.0,8160.0,658832.0,4.91,37850,-45150,0
2002-03-06,8020.0,8070.0,436414.0,4.86,62471,-62471,0
2002-03-07,8050.0,7910.0,499266.0,4.76,68629,-62629,0
2002-03-08,7850.0,7750.0,435854.0,4.66,105517,-54800,-53717
2002-03-11,7860.0,7690.0,361476.0,4.63,109950,-109950,0
2002-03-12,7700.0,7850.0,402691.0,4.72,5000,0,0
2002-03-13,7860.0,8100.0,693712.0,4.87,46200,-50500,3000
2002-03-14,8100.0,8350.0,809893.0,5.02,-332518,245518,89000
2002-03-15,8340.0,8500.0,2769884.0,5.11,-136298,135046,-12003
2002-03-18,8680.0,8880.0,2165304.0,5.34,198658,-145711,-51497
2002-03-19,8880.0,9050.0,1581720.0,5.45,-355075,63147,294000
2002-03-20,9480.0,9000.0,1453165.0,5.42,-107424,-66308,200000
2002-03-21,8850.0,8750.0,749493.0,5.27,105338,-30152,-93000
2002-03-22,8700.0,8780.0,781709.0,5.28,154771,-151203,10000
2002-03-25,8800.0,8700.0,860871.0,5.23,150825,-114991,-44000
2002-03-26,8580.0,8410.0,524227.0,5.06,86052,-89428,0
2002-03-27,8430.0,8600.0,603165.0,5.18,183346,-168349,-3500
2002-03-28,8600.0,8800.0,929419.0,5.3,-3219,4646,0
2002-03-29,8930.0,8770.0,646742.0,5.28,50936,-71718,0
2002-04-01,8670.0,8340.0,436401.0,5.02,-22806,9298,0
2002-04-02,8270.0,8300.0,671170.0,4.99,211660,-206028,0
2002-04-03,8250.0,8370.0,663185.0,5.04,-20763,32381,-43000
2002-04-04,8400.0,8530.0,563217.0,5.13,-56623,61039,0
2002-04-08,8630.0,8450.0,416749.0,5.08,-28553,37264,0
2002-04-09,8500.0,8610.0,1003438.0,5.18,-229777,214000,0
2002-04-10,8700.0,8470.0,693505.0,5.1,60531,-77101,-8
2002-04-11,8550.0,8800.0,1064686.0,5.3,-87001,237456,-134594
2002-04-12,8750.0,9190.0,2244560.0,5.53,-18452,48000,-24139
2002-04-15,9600.0,9870.0,4730398.0,5.94,-311831,-161706,416000
2002-04-16,9870.0,9620.0,1673043.0,5.79,25712,48420,-45300
2002-04-17,9710.0,9800.0,1195667.0,5.9,2522,-11996,0
2002-04-18,9890.0,10400.0,2442247.0,6.26,-215139,135687,100
2002-04-19,10450.0,10500.0,1792111.0,6.32,-46752,-52922,154500
2002-04-22,10550.0,10350.0,1649905.0,6.23,-78187,-178000,236900
2002-04-23,10200.0,9920.0,1001047.0,5.97,192671,-4125,-195280
2002-04-24,9800.0,9600.0,852727.0,5.78,93382,-37667,-61186
2002-04-25,9500.0,8700.0,1121915.0,5.23,165830,-257792,52000
2002-04-26,8900.0,9190.0,888283.0,5.53,35929,-59426,0
2002-04-29,8900.0,9060.0,470370.0,5.45,-49360,34213,0
2002-04-30,9010.0,8900.0,376118.0,5.36,-61367,48598,0
2002-05-02,9000.0,9360.0,1282643.0,5.63,355030,3117,-347472
2002-05-03,9360.0,9350.0,934783.0,5.63,-204654,3279,205741
2002-05-06,9150.0,9100.0,478413.0,5.48,-67596,9229,104859
2002-05-07,8950.0,9130.0,318660.0,5.49,-24128,14554,0
2002-05-08,9150.0,9120.0,390602.0,5.49,-15949,-18780,5000
2002-05-09,9360.0,9260.0,492895.0,5.57,-76508,-58706,114100
2002-05-10,9200.0,9090.0,336088.0,5.47,46201,-52857,0
2002-05-13,8900.0,9100.0,264965.0,5.48,-62353,-21756,69244
2002-05-14,9200.0,9140.0,504173.0,5.5,-79571,6569,-48063
2002-05-15,9250.0,9500.0,666815.0,5.72,-203643,-11861,170000
2002-05-16,9480.0,9500.0,505688.0,5.72,35853,-58324,0
2002-05-17,9600.0,9580.0,359520.0,5.76,26241,-59298,0
2002-05-20,9600.0,9380.0,353025.0,5.64,26015,1000,5000
2002-05-21,9200.0,9150.0,427909.0,5.51,-103125,117574,0
2002-05-22,9160.0,9600.0,604312.0,5.78,-3078,-27032,10000
2002-05-23,9590.0,9530.0,638369.0,5.73,-162837,12758,105000
2002-05-24,9600.0,9690.0,619627.0,5.83,43756,-32409,0
2002-05-27,9690.0,9710.0,953768.0,5.84,201566,-165969,-23752
2002-05-28,9680.0,9590.0,476496.0,5.77,54076,-72913,0
2002-05-29,9500.0,9450.0,288957.0,5.69,27716,-27830,350
2002-05-30,9350.0,9130.0,387607.0,5.49,-4930,13452,0
2002-05-31,9130.0,9000.0,334513.0,5.42,-8549,7186,42000
2002-06-03,8940.0,9000.0,296862.0,5.42,-58165,8635,30000
2002-06-04,8850.0,8920.0,202113.0,5.37,55362,-48969,0
2002-06-05,9000.0,8920.0,279812.0,5.37,66131,-101932,30000
2002-06-07,8950.0,8860.0,226839.0,5.33,34212,-8843,0
2002-06-10,8980.0,8980.0,269154.0,5.4,20066,-67547,40000
2002-06-11,8980.0,8870.0,221544.0,5.34,110544,-106991,0
2002-06-12,8900.0,9200.0,335193.0,5.54,58921,-90628,15800
2002-06-14,9100.0,9040.0,177314.0,5.44,38038,-9634,0
2002-06-17,9030.0,8820.0,267870.0,5.31,158219,-68305,-97000
2002-06-18,8930.0,8890.0,1542291.0,5.35,103172,-41448,1144000
2002-06-19,8890.0,8600.0,312770.0,5.18,79736,-13450,-69100
2002-06-20,8500.0,8530.0,249721.0,5.13,12438,-25050,7100
2002-06-21,8400.0,8470.0,212750.0,5.1,66796,7796,-70000
2002-06-24,8360.0,8170.0,288160.0,4.92,28043,-15481,0
2002-06-25,8140.0,7810.0,432970.0,4.7,98168,-46787,-40896
2002-06-26,7600.0,7100.0,500047.0,4.27,-5608,-36349,70600
2002-06-27,7310.0,6940.0,498307.0,4.18,209857,5284,-167000
2002-06-28,7210.0,7450.0,423182.0,4.48,27873,-94208,55194
2002-07-02,7250.0,7400.0,311260.0,4.45,67101,-100225,50306
2002-07-03,7400.0,7670.0,366057.0,4.62,-25818,-1646,50000
2002-07-04,7840.0,7730.0,184647.0,4.65,7726,-3558,0
2002-07-05,7790.0,8080.0,545928.0,4.86,-109659,6963,99696
2002-07-08,8250.0,7970.0,413802.0,4.8,87234,-9208,-60000
2002-07-09,7860.0,8070.0,365881.0,4.86,97707,7825,-120000
2002-07-10,7910.0,7900.0,648093.0,4.75,376318,-11897,-343000
2002-07-11,7750.0,7700.0,657072.0,4.63,169768,3460,-248000
2002-07-12,7760.0,7870.0,282863.0,4.74,-29003,12313,0
2002-07-15,7780.0,7720.0,325701.0,4.65,-18179,-47698,75000
2002-07-16,7720.0,7520.0,279265.0,4.53,-3509,-2530,0
2002-07-18,7510.0,7640.0,244665.0,4.6,-48352,16090,50000
2002-07-19,7500.0,7400.0,329199.0,4.45,41644,-66565,0
2002-07-22,6940.0,7120.0,337898.0,4.28,-100444,2496,70000
2002-07-23,7090.0,7380.0,263417.0,4.44,-54506,9769,51517
2002-07-24,7220.0,7200.0,178560.0,4.33,9688,-23171,17225
2002-07-25,7700.0,7300.0,217012.0,4.39,31922,-38067,0
2002-07-26,7380.0,7050.0,245128.0,4.24,130286,-90704,0
2002-07-29,7100.0,7040.0,168779.0,4.24,7561,-31811,24250
2002-07-30,7200.0,7200.0,381564.0,4.33,45476,17624,0
2002-07-31,7200.0,7240.0,208640.0,4.36,20240,-20559,0
2002-08-01,7280.0,7330.0,198345.0,4.41,-19843,21157,0
2002-08-02,7260.0,7280.0,128533.0,4.38,-3472,-23676,0
2002-08-05,7150.0,7100.0,167291.0,4.27,-27521,36583,0
2002-08-06,6950.0,6920.0,371948.0,4.16,80419,29759,-116314
2002-08-07,7040.0,6950.0,149730.0,4.18,12224,-5375,0
2002-08-08,7010.0,7100.0,226705.0,4.27,-26770,20770,0
2002-08-09,7280.0,7200.0,239229.0,4.33,-84255,66430,0
2002-08-12,7200.0,7310.0,143122.0,4.4,-65410,65410,0
2002-08-13,7290.0,7390.0,118749.0,4.45,-44417,48592,0
2002-08-14,7310.0,7330.0,163157.0,4.41,-16604,11984,0
2002-08-16,7400.0,7480.0,244779.0,4.5,12534,-26733,0
2002-08-19,7500.0,7550.0,198187.0,4.54,-21623,1525,0
2002-08-20,7690.0,7630.0,301320.0,4.59,61955,-57896,0
2002-08-21,7590.0,7790.0,206691.0,4.69,-42098,42998,-10000
2002-08-22,7870.0,7740.0,223112.0,4.66,-7966,4070,0
2002-08-23,7800.0,7700.0,243865.0,4.63,-98817,55168,22
2002-08-26,7600.0,7600.0,187357.0,4.57,24513,-39158,0
2002-08-27,7570.0,7520.0,146124.0,4.53,18515,11129,0
2002-08-28,7500.0,7600.0,866482.0,4.57,164723,121510,-273742
2002-08-29,7550.0,7600.0,147149.0,4.57,-33729,34900,0
2002-08-30,7550.0,7690.0,156394.0,4.63,-24074,18332,0
2002-09-02,7720.0,7910.0,489173.0,4.76,22512,-60037,20000
2002-09-03,7870.0,7890.0,324003.0,4.75,-136452,135944,0
2002-09-04,7740.0,7670.0,243760.0,4.62,-28602,49132,0
2002-09-05,7850.0,7760.0,165180.0,4.67,-27974,-262,30000
2002-09-06,7700.0,7610.0,158633.0,4.58,-17120,8100,0
2002-09-09,7500.0,7370.0,218952.0,4.43,-34020,36534,100
2002-09-10,7400.0,7550.0,99611.0,4.54,-45877,43232,0
2002-09-11,7600.0,7510.0,105334.0,4.52,25226,-15452,0
2002-09-12,7450.0,7440.0,275740.0,4.48,60258,-37622,0
2002-09-13,7400.0,7400.0,181279.0,4.45,-63666,63166,0
2002-09-16,7380.0,7160.0,232884.0,4.31,55155,22965,-80000
2002-09-17,7210.0,7300.0,149145.0,4.39,-36544,24886,0
2002-09-18,7260.0,7050.0,272357.0,4.24,81033,10780,-83000
2002-09-19,7200.0,7060.0,246699.0,4.25,136885,-670,-136715
2002-09-23,7060.0,6860.0,195477.0,4.13,37506,-38276,0
2002-09-24,6790.0,6750.0,149348.0,4.06,-35137,36635,0
2002-09-25,6750.0,6750.0,244582.0,4.06,-97461,55181,24670
2002-09-26,6900.0,6800.0,250114.0,4.09,32493,-18391,-16520
2002-09-27,6800.0,6690.0,133041.0,4.03,21067,2842,-12935
2002-09-30,6620.0,6420.0,152501.0,3.86,-34288,20993,-4145
2002-10-01,6310.0,6620.0,191240.0,3.98,-29185,6100,23832
2002-10-02,6780.0,6500.0,130544.0,3.91,27443,-35857,9716
2002-10-04,6490.0,6370.0,176002.0,3.83,13508,-5542,0
2002-10-07,6310.0,6100.0,297754.0,3.67,17813,-37324,0
2002-10-08,6100.0,6030.0,290314.0,3.63,28646,-41514,0
2002-10-09,6080.0,5780.0,386184.0,3.48,52990,51312,-104000
2002-10-10,5650.0,5400.0,471761.0,3.25,201279,-23938,-168953
2002-10-11,5530.0,5570.0,728207.0,3.35,-18068,-18467,-30283
2002-10-14,5730.0,6110.0,573805.0,3.68,-62767,44040,23075
2002-10-15,6210.0,6220.0,356377.0,3.74,57835,-56415,0
2002-10-16,6350.0,6350.0,392690.0,3.82,-83626,73626,0
2002-10-17,6270.0,6530.0,464626.0,3.93,-49675,88,50000
2002-10-18,6610.0,6800.0,571670.0,4.09,-206191,-38200,208800
2002-10-21,6650.0,6500.0,209610.0,3.91,48747,-46747,0
2002-10-22,6650.0,6560.0,533822.0,3.95,-94887,111024,-10000
2002-10-23,6570.0,6810.0,246900.0,4.1,-102819,98728,-10000
2002-10-24,6790.0,6770.0,407016.0,4.07,41247,-41744,300
2002-10-25,6620.0,6750.0,128799.0,4.06,-43597,40642,0
2002-10-28,6760.0,6820.0,200893.0,4.1,-7579,2260,0
2002-10-29,6750.0,6860.0,142825.0,4.13,-28145,26569,0
2002-10-30,6860.0,6750.0,107486.0,4.06,5818,-2863,0
2002-10-31,6800.0,6590.0,176939.0,3.97,-2393,573,0
2002-11-01,6560.0,6610.0,156713.0,3.98,-14242,-11670,26700
2002-11-04,6690.0,6640.0,161838.0,4.0,-1097,-1756,-14877
2002-11-05,6640.0,6570.0,169518.0,3.95,35350,-23543,-13000
2002-11-06,6650.0,6650.0,232455.0,4.0,31223,-16754,-17000
2002-11-07,6690.0,6620.0,190463.0,3.98,29408,-2578,-26500
2002-11-08,6650.0,6510.0,229241.0,3.92,13003,1828,-5000
2002-11-11,6450.0,6300.0,166441.0,3.79,50636,-4566,-25000
2002-11-12,6160.0,6250.0,184714.0,3.76,-4208,47313,-50000
2002-11-13,6220.0,6200.0,175011.0,3.73,52068,-11569,-26989
2002-11-14,6200.0,6270.0,175699.0,3.77,71012,-55321,-15100
2002-11-15,6370.0,6470.0,127691.0,3.89,9511,2482,-18100
2002-11-18,6410.0,6400.0,137525.0,3.85,36859,-15477,-17018
2002-11-19,6280.0,6390.0,167077.0,3.85,6252,14234,-22870
2002-11-20,6360.0,6530.0,199268.0,3.93,-40800,49453,-40700
2002-11-21,6600.0,6540.0,176211.0,3.94,3728,24050,-27581
2002-11-22,6600.0,6540.0,271476.0,3.94,13982,26683,-38086
2002-11-25,6540.0,6610.0,208915.0,3.98,-15416,45244,-41000
2002-11-26,6580.0,6600.0,216541.0,3.97,1328,-9914,-26914
2002-11-27,6590.0,6670.0,215246.0,4.01,33237,9713,-50000
2002-11-28,6770.0,6850.0,548102.0,4.12,-24425,168140,-150000
2002-11-29,6940.0,7010.0,405685.0,4.22,-62219,123050,-100000
2002-12-02,7030.0,7030.0,364207.0,4.23,102590,-46860,-64820
2002-12-03,6970.0,7010.0,282580.0,4.22,-6350,64236,-63906
2002-12-04,6900.0,6850.0,226987.0,4.12,-52630,50610,0
2002-12-05,6810.0,6920.0,204789.0,4.16,2074,-23488,0
2002-12-06,6900.0,6890.0,159983.0,4.15,39836,-39836,0
2002-12-09,6930.0,6820.0,153956.0,4.1,76731,-74736,0
2002-12-10,6750.0,6850.0,198400.0,4.12,-68109,68109,0
2002-12-11,6920.0,6930.0,166495.0,4.17,25608,-24426,0
2002-12-12,6900.0,6980.0,338530.0,4.2,60740,-73937,0
2002-12-13,7010.0,7050.0,163067.0,4.24,17174,-13748,0
2002-12-16,7050.0,7050.0,186860.0,4.24,-12395,39531,0
2002-12-17,7200.0,7170.0,275352.0,4.31,9604,-19604,0
2002-12-18,7130.0,7280.0,228744.0,4.38,8914,-11002,0
2002-12-20,7200.0,7170.0,192877.0,4.31,42500,-15869,3249
2002-12-23,7170.0,6980.0,232175.0,4.2,-926,8970,300
2002-12-24,6900.0,7020.0,223017.0,4.22,-68422,56362,0
2002-12-26,6990.0,7110.0,469508.0,4.28,38749,-29816,0
2002-12-27,6620.0,6400.0,433916.0,3.85,113881,22842,-137000
2002-12-30,6180.0,5730.0,397337.0,3.45,161276,-28976,-112800
2003-01-02,5730.0,5900.0,232311.0,3.88,57089,-34460,0
2003-01-03,6020.0,6000.0,370546.0,3.94,152517,-82895,0
2003-01-06,6010.0,6020.0,222915.0,3.96,15633,-7418,-200
2003-01-07,6100.0,5840.0,234168.0,3.84,59582,-57562,0
2003-01-08,5830.0,5800.0,179978.0,3.81,83999,-57884,0
2003-01-09,5730.0,5700.0,196196.0,3.75,62426,-52426,-10000
2003-01-10,5760.0,5600.0,185569.0,3.68,15474,-20528,0
2003-01-13,5510.0,5720.0,170801.0,3.76,24294,-24294,0
2003-01-14,5700.0,5800.0,205013.0,3.81,90279,-90279,0
2003-01-15,5850.0,5710.0,287739.0,3.75,61050,-88050,-3000
2003-01-16,5670.0,5730.0,97049.0,3.77,-9877,8867,0
2003-01-17,5690.0,5670.0,110697.0,3.73,6251,-6251,0
2003-01-20,5550.0,5640.0,77687.0,3.71,-19394,38384,0
2003-01-21,5600.0,5550.0,178366.0,3.65,118781,-117771,0
2003-01-22,5460.0,5470.0,184719.0,3.6,26284,-26284,0
2003-01-23,5420.0,5480.0,186659.0,3.6,60712,-25231,0
2003-01-24,5490.0,5300.0,217376.0,3.48,67406,-31196,0
2003-01-27,5120.0,5160.0,121563.0,3.39,-15145,13731,0
2003-01-28,5160.0,5170.0,128002.0,3.4,40778,-46817,0
2003-01-29,5170.0,5050.0,216785.0,3.32,78997,-79957,0
2003-01-30,5100.0,5170.0,201836.0,3.4,-18852,17842,0
2003-02-03,5110.0,5210.0,116238.0,3.43,1988,-1988,0
2003-02-04,5210.0,5210.0,96297.0,3.43,17516,-25607,0
2003-02-05,5170.0,5280.0,74161.0,3.47,-21843,19873,0
2003-02-06,5270.0,5200.0,72089.0,3.42,28799,-16861,0
2003-02-07,5200.0,5280.0,148826.0,3.47,-83847,-7230,4008
2003-02-10,5170.0,5190.0,126967.0,3.41,21544,15865,-53000
2003-02-11,5200.0,5090.0,244538.0,3.35,47915,-20796,-96000
2003-02-12,5090.0,5130.0,162142.0,3.37,14162,23886,-68000
2003-02-13,5150.0,5120.0,119972.0,3.37,60917,-28081,-33000
2003-02-14,5130.0,5200.0,90306.0,3.42,-46903,44714,0
2003-02-17,5310.0,5450.0,189678.0,3.58,-6425,12704,0
2003-02-18,5450.0,5470.0,138784.0,3.6,24715,-24715,0
2003-02-19,5560.0,5400.0,178769.0,3.55,-7934,8030,0
2003-02-20,5350.0,5460.0,194751.0,3.59,-106815,107755,0
2003-02-21,5420.0,5380.0,142111.0,3.54,59875,-40815,0
2003-02-24,5350.0,5500.0,207503.0,3.62,-1651,27671,0
2003-02-25,5440.0,5330.0,167746.0,3.5,31567,-38775,0
2003-02-26,5300.0,5300.0,194000.0,3.48,58372,-20424,0
2003-02-27,5270.0,5750.0,530839.0,3.78,-256264,139840,0
2003-02-28,5600.0,5350.0,192760.0,3.52,52428,-50004,0
2003-03-03,5360.0,5480.0,141575.0,3.6,-74541,67377,0
2003-03-04,5450.0,5320.0,91263.0,3.5,40867,-33703,0
2003-03-05,5280.0,5170.0,180033.0,3.4,23333,-23333,0
2003-03-06,5180.0,5100.0,99893.0,3.35,17798,-14970,0
2003-03-07,5030.0,5030.0,135729.0,3.31,-10400,7400,0
2003-03-10,5100.0,5020.0,62419.0,3.3,-3910,910,0
2003-03-11,5000.0,4940.0,117486.0,3.25,-5960,-5040,0
2003-03-12,4940.0,4730.0,307477.0,3.11,120223,-117413,0
2003-03-13,4730.0,4330.0,470019.0,2.85,135572,-180936,0
2003-03-14,4550.0,4570.0,472883.0,3.0,69654,-2522,0
2003-03-17,4500.0,4300.0,207643.0,2.83,-25351,30000,-4649
2003-03-18,4500.0,4520.0,374188.0,2.97,214078,-21374,-145351
2003-03-19,4530.0,4600.0,223315.0,3.02,30890,-27840,-3050
2003-03-20,4710.0,4980.0,476821.0,3.27,22424,-16824,0
2003-03-21,5030.0,5000.0,357151.0,3.29,-8764,8764,0
2003-03-24,5020.0,4820.0,345653.0,3.17,45630,-45630,0
2003-03-25,4600.0,4600.0,248314.0,3.02,85265,-85265,0
2003-03-26,4670.0,4600.0,228509.0,3.02,55390,-55390,0
2003-03-27,4610.0,4660.0,115571.0,3.06,-20938,15028,5910
2003-03-28,4640.0,4670.0,99405.0,3.07,32180,-32180,0
2003-03-31,4650.0,4530.0,117733.0,2.98,-9810,9810,0
2003-04-01,4460.0,4580.0,87337.0,3.01,3688,-3688,0
2003-04-02,4660.0,4610.0,97343.0,3.03,5499,-5499,0
2003-04-03,4710.0,4710.0,158577.0,3.1,-4030,4030,0
2003-04-04,4680.0,4860.0,198162.0,3.2,26252,-26252,0
2003-04-07,4940.0,5070.0,424232.0,3.33,2368,-2270,0
2003-04-08,5000.0,4980.0,236662.0,3.27,0,0,0
2003-04-09,4940.0,4870.0,113100.0,3.2,2908,-4908,0
2003-04-10,4900.0,4980.0,136105.0,3.27,0,0,0
2003-04-11,5000.0,5100.0,488560.0,3.35,-1138,3138,0
2003-04-14,5160.0,5120.0,222753.0,3.37,3056,-13056,0
2003-04-15,5230.0,5110.0,237370.0,3.36,41370,-48000,0
2003-04-16,5200.0,5260.0,435722.0,3.46,40425,-40425,0
2003-04-17,5180.0,5160.0,165562.0,3.39,24260,-16053,0
2003-04-18,5180.0,5220.0,309280.0,3.43,40967,-52167,0
2003-04-21,5150.0,5190.0,121146.0,3.41,-5952,-2072,0
2003-04-22,5120.0,5070.0,137391.0,3.33,-9256,-744,0
2003-04-23,5060.0,5010.0,176575.0,3.29,-10000,0,0
2003-04-24,4950.0,4930.0,210817.0,3.24,14500,0,0
2003-04-25,4790.0,4730.0,223320.0,3.11,-29149,-51,0
2003-04-28,4620.0,4690.0,101340.0,3.08,7282,-15152,100
2003-04-29,4760.0,4840.0,266821.0,3.18,118411,-118411,0
2003-04-30,4820.0,4760.0,188867.0,3.13,100929,-100929,0
2003-05-02,4790.0,4750.0,100081.0,3.12,0,0,0
2003-05-06,4790.0,4800.0,93242.0,3.16,-1617,-5613,0
2003-05-07,4830.0,4880.0,107398.0,3.21,928,672,0
2003-05-09,4870.0,4940.0,130537.0,3.25,8303,697,0
2003-05-12,5180.0,5110.0,257594.0,3.36,-17860,29860,-240
2003-05-13,5170.0,5050.0,167938.0,3.32,0,0,0
2003-05-14,5020.0,5070.0,82094.0,3.33,-2000,2000,0
2003-05-15,5020.0,5060.0,49299.0,3.33,460,-460,0
2003-05-16,5030.0,4950.0,143345.0,3.25,30440,-27440,0
2003-05-19,4860.0,4850.0,69658.0,3.19,0,0,0
2003-05-20,4800.0,4780.0,77167.0,3.14,-698,-1841,0
2003-05-21,4760.0,4820.0,39608.0,3.17,2220,-2220,0
2003-05-22,4820.0,4790.0,69782.0,3.15,8800,-3800,0
2003-05-23,4820.0,4770.0,154275.0,3.14,111274,-111255,0
2003-05-26,4750.0,4760.0,275282.0,3.13,8234,50000,-50000
2003-05-27,4740.0,4710.0,166773.0,3.1,33966,-3966,0
2003-05-28,4750.0,4810.0,245426.0,3.16,13681,36319,0
2003-05-29,4760.0,4850.0,201718.0,3.19,-64101,64101,0
2003-05-30,4850.0,4900.0,165992.0,3.22,-36580,36980,-400
2003-06-02,5010.0,5070.0,392508.0,3.33,-690,120,3715
2003-06-03,5070.0,5340.0,1027446.0,3.51,-445851,206851,239000
2003-06-04,5500.0,5460.0,840682.0,3.59,-186629,129190,50000
2003-06-05,5520.0,5500.0,661979.0,3.62,-220717,159518,11169
2003-06-09,5490.0,5480.0,150972.0,3.6,-30146,18980,0
2003-06-10,5400.0,5500.0,321654.0,3.62,-135612,155001,-19389
2003-06-11,5510.0,5450.0,347279.0,3.58,-24389,5389,0
2003-06-12,5450.0,5640.0,387888.0,3.71,-63536,73641,0
2003-06-13,5710.0,5640.0,208673.0,3.71,-46914,46714,0
2003-06-16,5570.0,5550.0,159830.0,3.65,-33450,24030,0
2003-06-17,5660.0,5690.0,593392.0,3.74,-16257,16257,0
2003-06-18,5690.0,5710.0,253628.0,3.75,-10080,10080,0
2003-06-19,5710.0,5820.0,351081.0,3.83,10768,-89130,78362
2003-06-20,5760.0,5950.0,585003.0,3.91,-124534,43006,81528
2003-06-23,5910.0,5720.0,315756.0,3.76,52850,-57850,0
2003-06-24,5570.0,5550.0,277171.0,3.65,10670,27330,0
2003-06-25,5510.0,5520.0,255449.0,3.63,117345,-117345,0
2003-06-26,5460.0,5450.0,153582.0,3.58,17470,-18470,0
2003-06-27,5500.0,5370.0,409870.0,3.53,181426,-153706,0
2003-06-30,5300.0,5270.0,418995.0,3.46,292492,-216492,0
2003-07-01,5280.0,5280.0,232097.0,3.47,-6635,6635,0
2003-07-02,5340.0,5410.0,210971.0,3.56,-51041,14497,0
2003-07-03,5470.0,5330.0,211626.0,3.5,-27737,22737,0
2003-07-04,5360.0,5350.0,81174.0,3.52,-8881,8881,0
2003-07-07,5400.0,5440.0,284484.0,3.58,37160,-42240,0
2003-07-08,5550.0,5470.0,394007.0,3.6,-48206,48206,0
2003-07-09,5540.0,5540.0,511670.0,3.64,245232,23768,-259000
2003-07-10,5540.0,5440.0,328709.0,3.58,49735,10850,-67955
2003-07-11,5340.0,5350.0,406900.0,3.52,145068,-33633,-191435
2003-07-14,5360.0,5440.0,245673.0,3.58,-1490,490,0
