Symbol,한솔케미칼_시가(원),한솔케미칼_종가(원),한솔케미칼_거래량(주),한솔케미칼_PER(IFRS-연결),한솔케미칼_순매수수량(개인)(주),한솔케미칼_순매수수량(기관계)(주),한솔케미칼_순매수수량(외국인계)(주)
2016-05-04,72300.0,73200.0,57227.0,24.21,-959,-13616,14566
2016-05-09,72700.0,73600.0,35122.0,24.35,-10259,5093,6468
2016-05-10,73600.0,74200.0,45991.0,24.55,-6411,7801,-2575
2016-05-11,74200.0,75200.0,41750.0,24.88,-4359,-3628,7678
2016-05-12,74000.0,74600.0,21209.0,24.68,4788,-918,-3970
2016-05-13,74100.0,73000.0,22939.0,24.15,981,-508,-221
2016-05-16,74000.0,73700.0,45876.0,24.38,-3436,-12526,14993
2016-05-17,73700.0,74800.0,35451.0,24.74,-5635,-5195,9700
2016-05-18,75100.0,75100.0,56931.0,24.84,2379,-23165,20193
2016-05-19,74800.0,75600.0,29550.0,25.01,-6923,3234,3763
2016-05-20,76500.0,76600.0,50022.0,25.34,7602,-21340,12874
2016-05-23,76600.0,75600.0,31717.0,25.01,1255,-7265,4959
2016-05-24,76200.0,76600.0,37046.0,25.34,-7121,-2212,9318
2016-05-25,76300.0,78000.0,55460.0,25.8,-4977,-4871,9587
2016-05-26,78500.0,78900.0,42888.0,26.1,-4070,1571,2500
2016-05-27,79800.0,80000.0,63944.0,26.46,-2457,-11991,14300
2016-05-30,80500.0,79200.0,38363.0,26.2,1782,-9033,7259
2016-05-31,78500.0,77600.0,48533.0,25.67,6511,-7229,718
2016-06-01,76700.0,77900.0,53551.0,25.77,8540,-26297,17427
2016-06-02,77200.0,77600.0,39079.0,25.67,-3649,-4920,8633
2016-06-03,77300.0,78200.0,41383.0,25.87,-2699,-3620,6319
2016-06-07,78100.0,79200.0,49736.0,26.2,-783,-3776,4561
2016-06-08,78100.0,80000.0,53839.0,26.46,-12861,-3315,15915
2016-06-09,79500.0,81200.0,62011.0,26.86,-8751,963,7349
2016-06-10,81000.0,79100.0,61339.0,26.17,2786,-7162,4197
2016-06-13,78900.0,76300.0,35955.0,25.24,3537,-8339,5435
2016-06-14,76000.0,74800.0,35267.0,24.74,2515,-10148,7520
2016-06-15,74200.0,75500.0,47287.0,24.98,1790,-3779,2989
2016-06-16,76200.0,74100.0,34662.0,24.51,2933,-10552,7620
2016-06-17,74500.0,74500.0,37700.0,24.64,-5008,-10550,14836
2016-06-20,75900.0,77600.0,33032.0,25.67,-13010,-1153,14322
2016-06-21,77600.0,76400.0,38692.0,25.27,7553,-9977,2420
2016-06-22,76400.0,78000.0,31260.0,25.8,-16478,1232,15592
2016-06-23,77600.0,77200.0,17691.0,25.54,1415,-327,-1283
2016-06-24,77200.0,76100.0,63790.0,25.17,-10611,9029,3672
2016-06-27,73700.0,75500.0,37195.0,24.98,-1226,7475,-6845
2016-06-28,74700.0,75700.0,40807.0,25.04,3322,-8361,4032
2016-06-29,75300.0,75400.0,48690.0,24.94,9649,-10543,885
2016-06-30,75100.0,75900.0,36715.0,25.11,-622,-9664,10086
2016-07-01,75900.0,75200.0,44114.0,24.88,2787,-15742,12843
2016-07-04,74700.0,77600.0,55142.0,25.67,-14760,-1574,16333
2016-07-05,78000.0,77000.0,29329.0,25.47,6324,-8656,2365
2016-07-06,76900.0,76300.0,29491.0,25.24,1032,1111,-2136
2016-07-07,76700.0,77600.0,23483.0,25.67,-5515,3088,2427
2016-07-08,78900.0,78300.0,25459.0,25.9,782,2785,-4113
2016-07-11,79000.0,80000.0,47517.0,26.46,-3833,1547,966
2016-07-12,80100.0,78800.0,36497.0,26.07,2444,2586,-5229
2016-07-13,78800.0,79200.0,41477.0,26.2,-219,-3749,3969
2016-07-14,82400.0,80400.0,80410.0,26.6,17067,-16904,692
2016-07-15,80400.0,78600.0,95344.0,26.0,3770,-3837,-6
2016-07-18,77800.0,76900.0,40045.0,25.44,3863,-10008,6214
2016-07-19,76900.0,78000.0,42432.0,25.8,-2516,-9540,11249
2016-07-20,77800.0,78400.0,27051.0,25.93,-2249,-6076,8078
2016-07-21,78100.0,77700.0,43853.0,25.7,7502,-13137,5621
2016-07-22,78200.0,78200.0,42923.0,25.87,-921,-5387,5796
2016-07-25,78600.0,78300.0,34821.0,25.9,9533,-10718,220
2016-07-26,77700.0,79300.0,26949.0,26.23,2107,-3714,831
2016-07-27,79300.0,77800.0,25488.0,25.74,3153,-4983,1411
2016-07-28,78000.0,78600.0,47342.0,26.0,7446,-22809,9521
2016-07-29,78100.0,80000.0,33475.0,26.46,-7102,2522,4247
2016-08-01,80000.0,83500.0,85274.0,27.62,487,-6981,5811
2016-08-02,83500.0,83500.0,67889.0,27.62,9010,-1494,-7191
2016-08-03,83500.0,85100.0,57956.0,28.15,5709,-156,-6856
2016-08-04,84500.0,82900.0,47105.0,27.42,11991,-7723,-219
2016-08-05,83000.0,81600.0,41288.0,26.99,10641,-15394,6035
2016-08-08,82000.0,81000.0,30740.0,26.79,8339,-10440,6832
2016-08-09,81800.0,88500.0,213835.0,29.28,-28031,-58815,86763
2016-08-10,88500.0,87000.0,63688.0,28.78,3328,-23151,19828
2016-08-11,87600.0,88500.0,131439.0,29.28,-7660,-87016,94743
2016-08-12,88100.0,87900.0,56393.0,29.08,1459,-18292,24845
2016-08-16,89000.0,85300.0,39100.0,28.22,6146,-6653,10124
2016-08-17,85600.0,84100.0,83867.0,27.82,3140,-14844,21318
2016-08-18,84500.0,84100.0,56506.0,27.82,-1031,-571,-1925
2016-08-19,84100.0,89400.0,185130.0,29.57,-67678,29156,39973
2016-08-22,89400.0,88000.0,62686.0,29.11,-7955,12059,-3916
2016-08-23,88600.0,89000.0,151972.0,29.44,-13166,2380,14830
2016-08-24,89200.0,89000.0,71132.0,29.44,-1951,-20873,23317
2016-08-25,89600.0,89000.0,57497.0,29.44,-8039,-7411,16159
2016-08-26,89100.0,87500.0,51817.0,28.94,12998,-15322,2887
2016-08-29,87000.0,86000.0,83577.0,28.45,-2863,-25653,28513
2016-08-30,86800.0,90000.0,105197.0,29.77,-16408,-24570,40853
2016-08-31,89100.0,89300.0,79175.0,29.54,-932,-6536,7334
2016-09-01,89300.0,92400.0,115120.0,30.57,-40431,14114,25978
2016-09-02,92400.0,90300.0,52135.0,29.87,17178,-13569,-4618
2016-09-05,90800.0,90600.0,41973.0,29.97,2684,-11685,9491
2016-09-06,91100.0,89800.0,34848.0,29.71,5918,-7112,4519
2016-09-07,89300.0,88400.0,44160.0,29.24,1194,-6450,5262
2016-09-08,88600.0,86000.0,62283.0,28.45,9502,-13728,4281
2016-09-09,85700.0,84000.0,116202.0,27.79,13504,2165,-15793
2016-09-12,81800.0,80600.0,75101.0,26.66,1031,-25367,18293
2016-09-13,82400.0,81100.0,72941.0,26.83,6690,-6275,-2581
2016-09-19,80000.0,82000.0,58848.0,27.13,-5083,26529,-18363
2016-09-20,82000.0,82800.0,49766.0,27.39,-6336,9688,-562
2016-09-21,82200.0,82700.0,40239.0,27.36,-542,456,86
2016-09-22,83500.0,84800.0,49201.0,28.05,-9877,18265,-8754
2016-09-23,86000.0,82800.0,56734.0,27.39,17120,-18500,4926
2016-09-26,83300.0,83600.0,59147.0,27.65,-5623,7004,-430
2016-09-27,82500.0,83900.0,35014.0,27.75,-1269,4202,-3172
2016-09-28,83900.0,86500.0,45956.0,28.61,-20724,20639,5613
2016-09-29,86500.0,86900.0,43109.0,28.75,-2839,8115,-3295
2016-09-30,85800.0,87300.0,53159.0,28.88,-2983,11833,-5860
2016-10-04,87300.0,87000.0,40844.0,28.78,129,10078,-8205
2016-10-05,86600.0,84700.0,40800.0,28.02,13343,-12457,1099
2016-10-06,84200.0,85000.0,34462.0,28.12,-2083,1909,1364
2016-10-07,84400.0,83900.0,26529.0,27.75,-1753,-3293,5046
2016-10-10,84800.0,84300.0,37936.0,27.89,-2384,-1972,5906
2016-10-11,85900.0,85300.0,31633.0,28.22,-4526,-3087,12213
2016-10-12,86000.0,85000.0,45029.0,28.12,1106,-9682,7947
2016-10-13,84400.0,80800.0,86197.0,26.73,17526,-3669,-12857
2016-10-14,80500.0,81100.0,19523.0,26.83,-4805,3637,1163
2016-10-17,80800.0,82100.0,26045.0,27.16,-2804,5571,-2767
2016-10-18,81700.0,81200.0,27236.0,26.86,3202,-6306,3091
2016-10-19,80600.0,81400.0,22855.0,26.93,379,-6972,6703
2016-10-20,81100.0,81100.0,36352.0,26.83,-10345,5304,5048
2016-10-21,81100.0,79100.0,39710.0,26.17,4461,-13976,9518
2016-10-24,78700.0,77000.0,56974.0,25.47,5299,-18607,11290
2016-10-25,77800.0,79800.0,59764.0,26.4,780,14056,-14811
2016-10-26,78900.0,78700.0,35815.0,26.03,5317,1516,-6782
2016-10-27,78700.0,80700.0,37179.0,26.7,-4339,5635,-1441
2016-10-28,80000.0,83800.0,56603.0,27.72,-24275,28055,-3777
2016-10-31,82500.0,82800.0,24184.0,27.39,142,3169,-3181
2016-11-01,82000.0,83300.0,32421.0,27.56,-7580,6247,1333
2016-11-02,82200.0,82100.0,33734.0,27.16,-4389,5776,-476
2016-11-03,81100.0,82200.0,36416.0,27.19,-2053,3908,-1858
2016-11-04,83500.0,85800.0,57615.0,28.38,-26065,17858,8207
2016-11-07,87000.0,86900.0,46212.0,28.75,-8979,209,9275
2016-11-08,87000.0,87600.0,42094.0,28.98,-5821,6152,479
2016-11-09,88700.0,86400.0,68246.0,28.58,-17135,26335,-8773
2016-11-10,87600.0,88000.0,36390.0,29.11,2270,1471,-1709
2016-11-11,87900.0,85200.0,41524.0,28.18,5581,-3062,-2519
2016-11-14,85300.0,85300.0,28135.0,28.22,-1834,7549,-5680
2016-11-15,86500.0,87200.0,58755.0,28.85,-9271,-7965,17236
2016-11-16,88000.0,88500.0,90214.0,29.28,-26950,-6011,30612
2016-11-17,87000.0,87700.0,34443.0,29.01,-10040,5713,4326
2016-11-18,87200.0,86900.0,34685.0,28.75,3264,-1523,-2802
2016-11-21,87000.0,87100.0,27774.0,28.81,-4216,4049,511
2016-11-22,87900.0,86000.0,41340.0,28.45,3738,-3820,-817
2016-11-23,85200.0,87600.0,46040.0,28.98,-17277,-9259,26540
2016-11-24,87700.0,87200.0,22873.0,28.85,-1633,4199,-2566
2016-11-25,86500.0,86400.0,21906.0,28.58,1236,998,-2231
2016-11-28,87400.0,86400.0,30056.0,28.58,-1866,-16107,17975
2016-11-29,85200.0,87400.0,45728.0,28.91,-11115,-9493,20209
2016-11-30,88200.0,87200.0,41700.0,28.85,-1844,-4148,6620
2016-12-01,86100.0,87800.0,23258.0,29.04,-5121,232,5791
2016-12-02,87000.0,86000.0,35459.0,28.45,4171,2591,-6117
2016-12-05,85300.0,85400.0,25813.0,28.25,-3184,5667,-1992
2016-12-06,86600.0,85400.0,44356.0,28.25,10653,-12185,2042
2016-12-07,85100.0,84000.0,42476.0,27.79,7900,-12440,4520
2016-12-08,84500.0,86400.0,51552.0,28.58,-3198,-2295,5495
2016-12-09,85000.0,86700.0,20030.0,28.68,-6111,987,5124
2016-12-12,87700.0,87100.0,31849.0,28.81,-1690,-8634,10351
2016-12-13,87200.0,86200.0,34069.0,28.51,4513,-13416,8583
2016-12-14,87000.0,84500.0,108315.0,27.95,-30588,-922,31458
2016-12-15,84500.0,85000.0,34570.0,28.12,1446,-9710,7249
2016-12-16,84700.0,85000.0,58038.0,28.12,-11207,-95,10795
2016-12-19,84800.0,83800.0,83942.0,27.72,-31768,5369,26421
2016-12-20,83800.0,84000.0,58028.0,27.79,-9029,3024,6020
2016-12-21,84000.0,83700.0,51523.0,27.69,-8787,-6520,14318
2016-12-22,83800.0,84400.0,55126.0,27.92,-13495,18930,-5435
2016-12-23,84200.0,84300.0,63199.0,27.89,-16307,-2840,19147
2016-12-26,85100.0,81500.0,62132.0,26.96,22792,-17983,-3829
2016-12-27,82000.0,78900.0,123198.0,26.1,43539,-58241,14045
2016-12-28,78300.0,78600.0,89360.0,26.0,23016,-26192,3159
2016-12-29,79600.0,83300.0,78651.0,27.56,-18442,11858,5565
2017-01-02,83300.0,86700.0,91957.0,17.54,-32612,32713,1467
2017-01-03,87100.0,86400.0,65533.0,17.48,8096,-4156,-3870
2017-01-04,86400.0,83200.0,74194.0,16.83,25588,-25363,-183
2017-01-05,83200.0,83100.0,61351.0,16.81,9482,-24393,14611
2017-01-06,83100.0,82800.0,28663.0,16.75,1863,-7868,5933
2017-01-09,82900.0,81500.0,48399.0,16.49,18843,-22912,4196
2017-01-10,80800.0,79500.0,58862.0,16.09,26509,-29330,2976
2017-01-11,79200.0,79800.0,50613.0,16.15,12756,-19364,6698
2017-01-12,80200.0,80400.0,86156.0,16.27,10880,-7999,-2891
2017-01-13,79800.0,80300.0,55873.0,16.25,8078,-11393,2441
2017-01-16,80300.0,80300.0,79963.0,16.25,167,7049,-7216
2017-01-17,80300.0,78900.0,81831.0,15.96,22437,-21861,-1465
2017-01-18,78600.0,78100.0,61326.0,15.8,9803,-15338,5097
2017-01-19,78200.0,78100.0,50690.0,15.8,3673,-1742,-1579
2017-01-20,78100.0,77800.0,67185.0,15.74,-1758,420,493
2017-01-23,77800.0,77000.0,49081.0,15.58,5690,-20184,14763
2017-01-24,77600.0,76500.0,42014.0,15.48,1196,-8049,7161
2017-01-25,76900.0,75100.0,27530.0,15.2,4633,-6052,1787
2017-01-26,75100.0,75700.0,32000.0,15.32,-3112,-67,2583
2017-01-31,75700.0,75700.0,31279.0,15.32,6353,-486,-5591
2017-02-01,75700.0,75100.0,46955.0,15.2,13291,-7004,-6007
2017-02-02,75100.0,77300.0,86674.0,15.64,-14221,-1802,16053
2017-02-03,77400.0,76900.0,77964.0,15.56,9399,-6243,-2705
2017-02-06,77800.0,77000.0,31996.0,15.58,-2370,3743,-1260
2017-02-07,77900.0,74200.0,66034.0,15.01,25282,-18003,-5949
2017-02-08,74000.0,76600.0,53876.0,15.5,-13383,17844,-4391
2017-02-09,76400.0,75700.0,60406.0,15.32,9424,3016,-12432
2017-02-10,76000.0,76600.0,41580.0,15.5,-6109,7595,-3386
2017-02-13,76800.0,76600.0,22926.0,15.5,-3225,11787,-8562
2017-02-14,77000.0,79100.0,79349.0,16.01,-26440,15328,12362
2017-02-15,80300.0,79800.0,44734.0,16.15,-1848,14920,-13335
2017-02-16,79300.0,79500.0,42659.0,16.09,-203,288,-977
2017-02-17,79400.0,78800.0,26443.0,15.94,4149,-8073,3624
2017-02-20,78100.0,78500.0,38909.0,15.88,1400,-231,-1427
2017-02-21,78400.0,78400.0,31084.0,15.86,1095,-701,-394
2017-02-22,78000.0,79500.0,27596.0,16.09,-7835,11187,-3371
2017-02-23,79900.0,79700.0,28619.0,16.13,-4969,9501,-4496
2017-02-24,80400.0,77500.0,45895.0,15.68,13262,-13585,255
2017-02-27,78200.0,76300.0,35940.0,15.44,4108,-13980,9940
2017-02-28,76300.0,76700.0,38336.0,15.52,-1399,-9614,11010
2017-03-02,77300.0,75500.0,40749.0,15.28,-102,-4284,3868
2017-03-03,75500.0,74400.0,41208.0,15.05,7738,-14796,7002
2017-03-06,74400.0,74500.0,37420.0,15.07,4829,-4542,-718
2017-03-07,75100.0,75800.0,22687.0,15.34,-5876,3946,1104
2017-03-08,75300.0,75600.0,33851.0,15.3,-1756,2466,-702
2017-03-09,75000.0,75400.0,37466.0,15.26,3641,-14921,11280
2017-03-10,74600.0,75100.0,29814.0,15.2,-5204,1539,3484
2017-03-13,74800.0,76200.0,37011.0,15.42,-7879,8975,-1227
2017-03-14,76200.0,73600.0,52912.0,14.89,11256,-12510,1682
2017-03-15,74000.0,75100.0,35482.0,15.2,-8782,-1317,9871
2017-03-16,74600.0,75600.0,45588.0,15.3,-9846,2396,7376
2017-03-17,75600.0,76500.0,36763.0,15.48,-8483,16297,-8034
2017-03-20,77000.0,75600.0,18489.0,15.3,2205,2182,-4474
2017-03-21,76600.0,75500.0,22048.0,15.28,-2204,-4626,6004
2017-03-22,76000.0,75400.0,37321.0,15.26,-2699,1347,1258
2017-03-23,75100.0,74000.0,44566.0,14.97,10433,-7884,-3864
2017-03-24,74500.0,74100.0,26883.0,14.99,-940,-107,433
2017-03-27,74800.0,74800.0,27031.0,15.14,-2009,2569,-835
2017-03-28,74400.0,76400.0,38615.0,15.46,-11779,2470,9309
2017-03-29,76500.0,75500.0,33888.0,15.28,5766,5608,-11234
2017-03-30,75100.0,75600.0,21433.0,15.3,-2295,5571,-3292
2017-03-31,74900.0,76400.0,23594.0,15.46,-3612,2477,1128
2017-04-03,76000.0,76300.0,16359.0,15.44,-1674,4730,-3056
2017-04-04,75900.0,76500.0,30965.0,15.48,-8558,7390,3252
2017-04-05,76900.0,79800.0,42100.0,16.15,-11131,16368,-5389
2017-04-06,79000.0,78700.0,30346.0,15.92,7162,-3572,-3720
2017-04-07,78700.0,78600.0,33297.0,15.9,-1149,-3667,3724
2017-04-10,77800.0,77300.0,30260.0,15.64,1071,-5516,3261
2017-04-11,76300.0,78700.0,33625.0,15.92,-9201,8265,131
2017-04-12,77700.0,80300.0,49577.0,16.25,-20494,16323,4959
2017-04-13,80900.0,81100.0,36519.0,16.41,-12804,10941,1801
2017-04-14,80500.0,80900.0,14069.0,16.37,-1489,5735,-4172
2017-04-17,79900.0,81300.0,23501.0,16.45,-9309,9041,346
2017-04-18,82000.0,80800.0,20980.0,16.35,-1406,4094,-2688
2017-04-19,80000.0,80600.0,27702.0,16.31,-1493,937,556
2017-04-20,80100.0,81400.0,24031.0,16.47,-4614,-6720,11225
2017-04-21,81000.0,81800.0,38051.0,16.55,-3462,-5815,9277
2017-04-24,81400.0,81200.0,30670.0,16.43,-626,-4550,5256
2017-04-25,80700.0,81300.0,36094.0,16.45,-1116,-314,-35
2017-04-26,80900.0,81200.0,40188.0,16.43,-6587,-237,7788
2017-04-27,81200.0,80600.0,30270.0,16.31,1530,-197,-1228
2017-04-28,79300.0,81400.0,40686.0,16.47,-6381,8265,-1884
2017-05-02,81300.0,81600.0,36441.0,16.51,-5576,-6582,12125
2017-05-04,80400.0,82200.0,27750.0,16.63,-5644,-5500,10482
2017-05-08,82800.0,84300.0,46603.0,17.06,-17981,13441,4506
2017-05-10,84600.0,82100.0,44978.0,16.61,5060,3742,-8847
2017-05-11,82400.0,84000.0,47536.0,17.0,935,-1440,529
2017-05-12,83200.0,82900.0,23695.0,16.77,4690,-92,-7502
2017-05-15,83000.0,83900.0,34250.0,16.98,-4105,12547,-9317
2017-05-16,83700.0,82600.0,83261.0,16.71,-1202,9333,-13351
2017-05-17,81900.0,80400.0,139773.0,16.27,21634,-110,-23247
2017-05-18,77600.0,77500.0,113142.0,15.68,44963,-23175,-25524
2017-05-19,77300.0,76000.0,73891.0,15.38,33361,-39326,6042
2017-05-22,76100.0,76100.0,95079.0,15.4,22865,-51814,26601
2017-05-23,76200.0,76900.0,52611.0,15.56,113,-1526,1849
2017-05-24,77300.0,77200.0,37379.0,15.62,1179,10702,-11878
2017-05-25,77200.0,77400.0,50186.0,15.66,2648,11565,-14120
2017-05-26,77500.0,76600.0,77564.0,15.5,18887,-22917,2722
2017-05-29,77200.0,77400.0,54044.0,15.66,-1599,4869,-4326
2017-05-30,76400.0,76600.0,46995.0,15.5,6446,4441,-12126
2017-05-31,76600.0,76800.0,58791.0,15.54,6227,-20015,13038
2017-06-01,76800.0,75200.0,87061.0,15.22,29525,-36779,4453
2017-06-02,75200.0,73700.0,115107.0,14.91,44773,-42178,-1760
2017-06-05,74000.0,72100.0,98312.0,14.59,28217,-32157,4059
2017-06-07,72100.0,70900.0,140820.0,14.35,26729,-17198,-9355
2017-06-08,71200.0,72900.0,124350.0,14.75,5394,22818,-27960
2017-06-09,72200.0,71700.0,74277.0,14.51,29511,-16558,-14806
2017-06-12,70800.0,70300.0,87700.0,14.22,21128,-16239,-6461
2017-06-13,70100.0,70600.0,73896.0,14.29,14247,-7209,-8109
2017-06-14,70600.0,70500.0,82655.0,14.27,2711,7717,-10570
2017-06-15,70500.0,70600.0,56706.0,14.29,-676,-1020,2259
2017-06-16,70300.0,74000.0,176622.0,14.97,-55468,60854,-11369
2017-06-19,74300.0,73400.0,70887.0,14.85,14880,3100,-23332
2017-06-20,75300.0,76100.0,265221.0,15.4,-14761,9242,12352
2017-06-21,76000.0,76000.0,53840.0,15.38,4643,1769,-6577
2017-06-22,75400.0,73500.0,92629.0,14.87,16312,-9866,-8490
2017-06-23,73900.0,74100.0,48088.0,14.99,5162,-2325,-3225
2017-06-26,74000.0,73000.0,57682.0,14.77,5213,-14716,8893
2017-06-27,72500.0,72200.0,45901.0,14.61,11437,-13750,3249
2017-06-28,72300.0,71400.0,70265.0,14.45,10644,-11689,1045
2017-06-29,71600.0,70400.0,65016.0,14.24,27235,-967,-26858
2017-06-30,70100.0,71000.0,55902.0,14.37,8981,-18182,9372
2017-07-03,71000.0,70000.0,49388.0,14.16,16987,-7822,-9905
2017-07-04,69900.0,68700.0,128576.0,13.9,8594,4274,-13196
2017-07-05,68800.0,71400.0,85075.0,14.45,-25511,10138,14849
2017-07-06,72100.0,72800.0,92697.0,14.73,-19078,27849,-6912
2017-07-07,72800.0,72300.0,45316.0,14.63,-1696,6071,-4666
2017-07-10,72000.0,71700.0,57017.0,14.51,-10067,20651,-14210
2017-07-11,71800.0,72700.0,45789.0,14.71,-4064,9738,-5789
2017-07-12,72000.0,70900.0,56715.0,14.35,16542,-12478,-6833
2017-07-13,71800.0,74200.0,150444.0,15.01,-27561,35223,-5850
2017-07-14,74800.0,73100.0,97483.0,14.79,47441,8028,-48355
2017-07-17,73700.0,74400.0,102431.0,15.05,6139,-1562,-3797
2017-07-18,74800.0,73400.0,98357.0,14.85,23889,-15114,-11256
2017-07-19,73700.0,72500.0,125293.0,14.67,25176,-18829,-8646
2017-07-20,72700.0,73100.0,106229.0,14.79,6043,-1189,-6872
2017-07-21,73100.0,72300.0,63550.0,14.63,9755,-9469,-342
2017-07-24,72400.0,71600.0,79607.0,14.49,1168,-13430,10703
2017-07-25,72000.0,73100.0,199102.0,14.79,52044,-53995,-6513
2017-07-26,73400.0,72600.0,73609.0,14.69,-2210,7078,-5387
2017-07-27,72800.0,74300.0,206450.0,15.03,34343,-37835,-2149
2017-07-28,74200.0,73600.0,135063.0,14.89,-19017,29233,-5650
2017-07-31,73600.0,75400.0,195721.0,15.26,34471,-24881,-14063
2017-08-01,75700.0,76000.0,88990.0,15.38,-5893,19148,-13300
2017-08-02,75800.0,76400.0,115829.0,15.46,10183,-22810,9549
2017-08-03,75900.0,75200.0,94815.0,15.22,-34537,42149,-6077
2017-08-04,74600.0,75700.0,44764.0,15.32,-6146,5008,1129
2017-08-07,75400.0,74200.0,55514.0,15.01,2081,6826,-9150
2017-08-08,74300.0,75000.0,85695.0,15.18,634,6649,-6756
2017-08-09,74100.0,74200.0,42900.0,15.01,-16298,15748,864
2017-08-10,74200.0,74500.0,41085.0,15.07,-8029,8112,-83
2017-08-11,72700.0,72900.0,75902.0,14.75,3653,6573,-8286
2017-08-14,73000.0,74200.0,90004.0,15.01,4521,8020,-12991
2017-08-16,74500.0,76000.0,104917.0,15.38,-19749,20716,1675
2017-08-17,76000.0,78600.0,153808.0,15.9,-17211,23894,-2345
2017-08-18,77100.0,77900.0,81310.0,15.76,3200,17461,-20824
2017-08-21,77900.0,77600.0,55908.0,15.7,394,7722,-10201
2017-08-22,77600.0,79000.0,107167.0,15.99,-7357,6301,1051
2017-08-23,79300.0,78000.0,74932.0,15.78,5420,12708,-18980
2017-08-24,78300.0,77400.0,88054.0,15.66,6604,-3914,-3129
2017-08-25,77400.0,76600.0,109170.0,15.5,2799,-18620,16019
2017-08-28,77100.0,75000.0,116872.0,15.18,10248,-12264,2451
2017-08-29,74900.0,75100.0,117356.0,15.2,-5824,10890,-5934
2017-08-30,75400.0,75100.0,91025.0,15.2,2440,11012,-11111
2017-08-31,75100.0,77200.0,111122.0,15.62,-43078,36684,10533
2017-09-01,77200.0,76100.0,62244.0,15.4,3852,13927,-10302
2017-09-04,74200.0,75400.0,64817.0,15.26,-19432,23812,-4400
2017-09-05,75800.0,73800.0,84732.0,14.93,7548,-15388,10968
2017-09-06,74100.0,74500.0,68405.0,15.07,-811,6071,-5063
2017-09-07,75700.0,77700.0,161439.0,15.72,-31223,21739,12956
2017-09-08,78500.0,77100.0,57265.0,15.6,3815,-5869,2082
2017-09-11,77600.0,78400.0,65190.0,15.86,-6191,-8952,15066
2017-09-12,78800.0,79900.0,99502.0,16.17,-31137,7758,24478
2017-09-13,80000.0,78400.0,69769.0,15.86,7997,-5854,-4167
2017-09-14,77700.0,79300.0,70616.0,16.05,-4793,2073,1337
2017-09-15,78900.0,80000.0,67875.0,16.19,-2479,-4442,6573
2017-09-18,79900.0,81600.0,119775.0,16.51,-26818,20090,4624
2017-09-19,81600.0,79600.0,74395.0,16.11,6656,-12543,5770
2017-09-20,80300.0,77900.0,80413.0,15.76,1866,-17862,16811
2017-09-21,77500.0,76300.0,126428.0,15.44,22775,-14270,-8162
2017-09-22,76500.0,74000.0,92576.0,14.97,16505,-12043,-4517
2017-09-25,73100.0,72300.0,118457.0,14.63,470,21636,-21785
2017-09-26,73000.0,73400.0,48624.0,14.85,1549,1428,-3177
2017-09-27,72800.0,72600.0,70549.0,14.69,10483,8050,-18033
2017-09-28,72200.0,71800.0,95276.0,14.53,29793,1430,-31215
2017-09-29,72200.0,72700.0,62994.0,14.71,3994,26489,-30468
2017-10-10,72800.0,73400.0,72477.0,14.85,-6328,9591,-3263
2017-10-11,73300.0,75200.0,98578.0,15.22,-18632,28563,-10400
2017-10-12,75000.0,75000.0,53202.0,15.18,-98,10360,-10208
2017-10-13,75000.0,72200.0,83069.0,14.61,147,3214,-2734
2017-10-16,72700.0,71200.0,93397.0,14.41,15332,-20401,4997
2017-10-17,71300.0,71200.0,54581.0,14.41,7564,-7614,322
2017-10-18,71200.0,70600.0,43755.0,14.29,2574,-4196,1780
2017-10-19,70500.0,72600.0,47111.0,14.69,-12551,9805,1834
2017-10-20,72700.0,73800.0,69592.0,14.93,-12064,12975,-867
2017-10-23,73300.0,74900.0,83372.0,15.16,-14865,25254,-10258
2017-10-24,74900.0,75900.0,57507.0,15.36,-13034,15884,514
2017-10-25,75900.0,75800.0,36601.0,15.34,-1900,6900,-3989
2017-10-26,76300.0,73000.0,74018.0,14.77,10776,-9837,-119
2017-10-27,72500.0,72100.0,83568.0,14.59,19958,-26043,8079
2017-10-30,72900.0,73500.0,88134.0,14.87,3736,-17720,13142
2017-10-31,73500.0,73800.0,64696.0,14.93,-9826,12823,-3046
2017-11-01,73000.0,74300.0,53415.0,15.03,-1610,3473,-1056
2017-11-02,73900.0,73500.0,37973.0,14.87,3086,-7421,4557
2017-11-03,73900.0,73100.0,40061.0,14.79,6544,-15216,8676
2017-11-06,73100.0,71800.0,81846.0,14.53,19706,-15375,-1379
2017-11-07,71700.0,71500.0,75245.0,14.47,30995,-29992,-333
2017-11-08,71200.0,71200.0,62799.0,14.41,10328,-5117,-6136
2017-11-09,71700.0,71900.0,64787.0,14.55,16867,-7173,-8324
2017-11-10,71900.0,72900.0,80397.0,14.75,-2493,10289,-8724
2017-11-13,73000.0,71500.0,127111.0,14.47,45479,-31542,-14527
2017-11-14,72300.0,73900.0,109530.0,14.95,-23317,16557,5468
2017-11-15,74000.0,73800.0,80932.0,14.93,-6631,17166,-10551
2017-11-16,74400.0,76000.0,155292.0,15.38,-62464,44563,17160
2017-11-17,76100.0,74600.0,83929.0,15.09,14834,-15379,816
