Symbol,제일기획_시가(원),제일기획_종가(원),제일기획_거래량(주),제일기획_PER(IFRS-연결),제일기획_순매수수량(개인)(주),제일기획_순매수수량(기관계)(주),제일기획_순매수수량(외국인계)(주)
2010-12-06,13400.0,13400.0,318852.0,16.82,13828,63212,-83000
2010-12-07,13400.0,13500.0,611218.0,16.95,-51160,-64770,116220
2010-12-08,13550.0,13400.0,1212669.0,16.82,-207886,-203314,416930
2010-12-09,13400.0,13600.0,795036.0,17.07,13684,37466,-61830
2010-12-10,13550.0,13350.0,314000.0,16.76,42847,-68137,20690
2010-12-13,13350.0,13150.0,445710.0,16.51,46530,-42710,-39900
2010-12-14,13200.0,13150.0,334375.0,16.51,1838,26272,9100
2010-12-15,13300.0,12950.0,512431.0,16.26,198486,-77956,-113340
2010-12-16,12850.0,12900.0,380474.0,16.2,50929,8866,-83365
2010-12-17,12900.0,13050.0,467872.0,16.38,139848,-12623,-136315
2010-12-20,12900.0,12850.0,685007.0,16.13,59741,205821,-266932
2010-12-21,13000.0,13050.0,394815.0,16.38,13730,-13060,-19490
2010-12-22,13150.0,13150.0,326954.0,16.51,-125091,140221,-8150
2010-12-23,13300.0,13350.0,460167.0,16.76,-140479,65009,38800
2010-12-24,13400.0,13450.0,282947.0,16.89,-39673,33737,-850
2010-12-27,13400.0,13200.0,265063.0,16.57,31108,-96742,50864
2010-12-28,13300.0,13700.0,622701.0,17.2,-295526,169036,123300
2010-12-29,13550.0,13700.0,719407.0,17.2,-79383,167183,-122360
2010-12-30,13600.0,13850.0,425799.0,17.39,-177811,245511,-72850
2011-01-03,14150.0,14700.0,2829881.0,15.73,-106072,90202,-17320
2011-01-04,14800.0,14450.0,1179215.0,15.46,-67006,331666,-238950
2011-01-05,14450.0,14400.0,916469.0,15.41,-8601,98421,-103680
2011-01-06,14400.0,14250.0,868815.0,15.25,26716,86654,-122110
2011-01-07,14250.0,14000.0,864900.0,14.98,143704,99296,-259310
2011-01-10,14000.0,14650.0,1369163.0,15.68,-291591,190286,14155
2011-01-11,14800.0,14750.0,963375.0,15.78,-124676,311396,-177920
2011-01-12,14850.0,14050.0,819393.0,15.03,117382,141378,-235980
2011-01-13,14150.0,14250.0,935277.0,15.25,-57106,226197,-192581
2011-01-14,14200.0,14550.0,847914.0,15.57,-100201,22631,-77420
2011-01-17,14600.0,14200.0,548469.0,15.19,112295,123125,-218300
2011-01-18,14200.0,14150.0,418294.0,15.14,28230,134230,-156250
2011-01-19,14300.0,14300.0,622572.0,15.3,125490,82440,-236010
2011-01-20,14400.0,15050.0,1129234.0,16.1,127080,21260,-134750
2011-01-21,15200.0,14600.0,814282.0,15.62,87794,182506,-284420
2011-01-24,14650.0,14450.0,523267.0,15.46,107781,8892,-68530
2011-01-25,14500.0,14650.0,975043.0,15.68,8505,69425,-71410
2011-01-26,14750.0,14300.0,980023.0,15.3,158943,-1649,-128270
2011-01-27,14300.0,14300.0,403211.0,15.3,44979,41091,-33820
2011-01-28,14300.0,14700.0,580284.0,15.73,-147990,70120,2160
2011-01-31,14450.0,14200.0,731089.0,15.19,158390,34160,-170660
2011-02-01,14200.0,13800.0,542891.0,14.77,139735,-161285,45990
2011-02-07,13900.0,13650.0,522416.0,14.61,22484,20946,-43270
2011-02-08,13800.0,14200.0,538075.0,15.19,-156505,195234,-47150
2011-02-09,14100.0,14000.0,258159.0,14.98,-49100,114510,-65420
2011-02-10,14000.0,13900.0,351478.0,14.87,-38919,1559,15250
2011-02-11,14050.0,14050.0,416392.0,15.03,-49925,75475,-30190
2011-02-14,14100.0,14250.0,341463.0,15.25,-33848,72788,-46460
2011-02-15,14350.0,14000.0,488813.0,14.98,24595,-128205,126050
2011-02-16,13950.0,14050.0,263217.0,15.03,-101042,3932,53590
2011-02-17,14050.0,14200.0,352846.0,15.19,-137183,80032,49880
2011-02-18,14200.0,14700.0,1068679.0,15.73,-307933,214573,172220
2011-02-21,14800.0,14700.0,652164.0,15.73,82289,-241579,181640
2011-02-22,14550.0,14350.0,324880.0,15.35,-83745,11125,73670
2011-02-23,14400.0,14000.0,802264.0,14.98,110437,107893,-249480
2011-02-24,13900.0,13700.0,540440.0,14.66,25509,-62069,-16530
2011-02-25,13600.0,13900.0,369542.0,14.87,-53435,91455,2510
2011-02-28,13800.0,13900.0,273500.0,14.87,-45965,105095,-29700
2011-03-02,13600.0,13900.0,268875.0,14.87,-66945,159730,-90845
2011-03-03,13850.0,13900.0,215294.0,14.87,36211,36460,-62541
2011-03-04,14000.0,13950.0,399549.0,14.93,66559,-7719,-80800
2011-03-07,13900.0,13700.0,175885.0,14.66,27305,16115,19460
2011-03-08,13650.0,13900.0,189381.0,14.87,-87020,56330,-6130
2011-03-09,14000.0,14150.0,674056.0,15.14,-43256,-76719,119225
2011-03-10,14150.0,13900.0,468896.0,14.87,-12671,12811,-66430
2011-03-11,13800.0,14300.0,571674.0,15.3,-110831,38241,63050
2011-03-14,14200.0,14100.0,591104.0,15.09,-201170,321080,-113730
2011-03-15,14300.0,14050.0,591259.0,15.03,-162280,173750,26000
2011-03-16,14000.0,14250.0,356132.0,15.25,-52010,49120,-65480
2011-03-17,14000.0,13750.0,585700.0,14.71,77363,21157,-108620
2011-03-18,13750.0,13850.0,342870.0,14.82,-41291,-12937,50328
2011-03-21,13850.0,13900.0,211099.0,14.87,2337,-10787,4250
2011-03-22,13900.0,13750.0,459027.0,14.71,93128,-174628,66100
2011-03-23,13700.0,13700.0,207272.0,14.66,-25094,-3736,10320
2011-03-24,13700.0,13900.0,254374.0,14.87,-72932,10332,55760
2011-03-25,13900.0,13700.0,370205.0,14.66,36578,-31065,-12085
2011-03-28,13650.0,14200.0,410332.0,15.19,-89555,46075,43370
2011-03-29,14400.0,14250.0,577502.0,15.25,64652,-5238,-62100
2011-03-30,14350.0,14300.0,388474.0,15.3,-17948,-48237,61270
2011-03-31,14250.0,14500.0,602336.0,15.52,-42199,-12586,63485
2011-04-01,14450.0,14300.0,376286.0,15.3,37910,-104160,70920
2011-04-04,14350.0,14750.0,707446.0,15.78,-101529,-114541,208750
2011-04-05,14850.0,14600.0,501851.0,15.62,-11194,-61056,61860
2011-04-06,14600.0,14300.0,465622.0,15.3,-2248,48013,-28415
2011-04-07,14350.0,14450.0,288003.0,15.46,14115,23445,14800
2011-04-08,14500.0,14300.0,374262.0,15.3,34550,-134260,122340
2011-04-11,14300.0,14000.0,319036.0,14.98,75531,-89421,34370
2011-04-12,14000.0,13600.0,471816.0,14.55,219899,-179099,-8260
2011-04-13,13700.0,13950.0,214130.0,14.93,-48520,-32580,91230
2011-04-14,13800.0,14100.0,668785.0,15.09,-43008,-27362,91060
2011-04-15,13950.0,13850.0,551279.0,14.82,149185,-286425,151180
2011-04-18,13950.0,13850.0,598088.0,14.82,-38134,-294006,384190
2011-04-19,13700.0,13550.0,539134.0,14.5,61443,-163990,134537
2011-04-20,13700.0,13750.0,395955.0,14.71,-26516,-144955,136351
2011-04-21,13800.0,13400.0,671770.0,14.34,165399,-324889,124640
2011-04-22,13400.0,13550.0,490230.0,14.5,35674,-57144,83430
2011-04-25,13500.0,13700.0,268271.0,14.66,-67416,116870,-29890
2011-04-26,13650.0,13400.0,327555.0,14.34,51677,-60831,5054
2011-04-27,13450.0,13850.0,357397.0,14.82,-192387,2777,191580
2011-04-28,13850.0,13500.0,246444.0,14.45,53448,3926,1100
2011-04-29,13400.0,13800.0,468388.0,14.77,-87631,-59590,142301
2011-05-02,13700.0,14000.0,381233.0,14.98,-112443,-63967,149460
2011-05-03,14000.0,13800.0,208025.0,14.77,-70064,27713,45920
2011-05-04,13900.0,14050.0,285288.0,15.03,-96816,21836,91160
2011-05-06,14100.0,13800.0,659039.0,14.77,-116681,-7409,174790
2011-05-09,13950.0,13800.0,344008.0,14.77,23360,95900,-41360
2011-05-11,13950.0,13650.0,294996.0,14.61,137350,-123460,28060
2011-05-12,13600.0,13600.0,498246.0,14.55,-8267,-3363,18460
2011-05-13,13700.0,13600.0,154666.0,14.55,19430,6480,-21570
2011-05-16,13650.0,14000.0,324676.0,14.98,-111878,-37892,150800
2011-05-17,14000.0,14000.0,326025.0,14.98,-81187,-37973,119880
2011-05-18,14050.0,14000.0,281461.0,14.98,-9310,-105290,114100
2011-05-19,14100.0,14000.0,254334.0,14.98,-45387,-10673,55590
2011-05-20,14100.0,14250.0,558237.0,15.25,-107359,-89281,195010
2011-05-23,14300.0,14000.0,437209.0,14.98,-58391,-184549,243420
2011-05-24,14000.0,14000.0,251332.0,14.98,-22541,-89256,118980
2011-05-25,14000.0,14350.0,797872.0,15.35,-170827,-190463,367280
2011-05-26,14450.0,14550.0,666715.0,15.57,-160425,67655,78400
2011-05-27,14650.0,15100.0,1251412.0,16.16,-91473,-85817,160630
2011-05-30,15200.0,15400.0,716072.0,16.48,-120265,-64435,210020
2011-05-31,15500.0,15850.0,1004855.0,16.96,-351444,223119,-16765
2011-06-01,15450.0,15800.0,554881.0,16.91,-84630,184430,-159340
2011-06-02,15500.0,15650.0,452911.0,16.75,-41707,79637,-6670
2011-06-03,15550.0,15700.0,304153.0,16.8,-16515,11625,-32380
2011-06-07,15700.0,16300.0,780481.0,17.44,-119315,-41955,133950
2011-06-08,16400.0,16150.0,755343.0,17.28,1699,-11359,30500
2011-06-09,15950.0,15800.0,787213.0,16.91,-14094,-120739,165323
2011-06-10,15900.0,15700.0,473538.0,16.8,-50590,24326,55274
2011-06-13,15400.0,16000.0,508573.0,17.12,-99928,172018,-105260
2011-06-14,16150.0,15850.0,436187.0,16.96,-15791,70695,-71470
2011-06-15,15850.0,15800.0,504336.0,16.91,-11175,143750,-139255
2011-06-16,15800.0,15600.0,304229.0,16.69,-35384,54114,3690
2011-06-17,15900.0,16500.0,590365.0,17.66,-280494,120774,49160
2011-06-20,16550.0,16900.0,623620.0,18.08,-21102,131352,-115660
2011-06-21,16950.0,16400.0,372126.0,17.55,35634,-5224,-86790
2011-06-22,16500.0,16250.0,420855.0,17.39,42359,-27419,-22340
2011-06-23,16150.0,15850.0,425938.0,16.96,137420,-110050,-31850
2011-06-24,16000.0,16200.0,343633.0,17.33,-113804,32704,74710
2011-06-27,16200.0,15350.0,551188.0,16.42,249976,-198956,23450
2011-06-28,15500.0,15450.0,314415.0,16.53,-28950,-49650,31560
2011-06-29,15600.0,15800.0,444103.0,16.91,-75041,29946,31725
2011-06-30,15800.0,15850.0,406457.0,16.96,-1365,13440,18330
2011-07-01,15950.0,15750.0,319325.0,16.85,64400,-65030,12970
2011-07-04,15900.0,15650.0,383177.0,16.75,74375,-71945,-13640
2011-07-05,15700.0,15950.0,265612.0,17.07,-84355,17510,60785
2011-07-06,16050.0,16500.0,321638.0,17.66,-81008,56280,25698
2011-07-07,16750.0,15900.0,942582.0,17.01,268261,87145,-355206
2011-07-08,16000.0,15650.0,547983.0,16.75,69175,-115340,51525
2011-07-11,15600.0,15650.0,211008.0,16.75,-19634,3810,19764
2011-07-12,15300.0,15300.0,313123.0,16.37,31920,-23440,-2775
2011-07-13,15400.0,15400.0,365481.0,16.48,65922,-79087,6295
2011-07-14,15350.0,15350.0,364155.0,16.42,-13299,58649,7420
2011-07-15,15250.0,15850.0,494706.0,16.96,-164750,123940,18320
2011-07-18,16050.0,16900.0,1114780.0,18.08,-288811,349402,-31431
2011-07-19,16900.0,17000.0,612322.0,18.19,-169254,79984,63030
2011-07-20,17100.0,17100.0,415412.0,18.3,-37607,-34775,21412
2011-07-21,17200.0,17150.0,219742.0,18.35,-65563,-20375,79598
2011-07-22,16750.0,17200.0,617727.0,18.4,-73361,-112011,179112
2011-07-25,17200.0,16550.0,454018.0,17.71,80229,-246519,181920
2011-07-26,16750.0,16850.0,385555.0,18.03,-23836,-221986,237682
2011-07-27,16750.0,16600.0,245335.0,17.76,68917,-106660,41833
2011-07-28,16450.0,16600.0,176403.0,17.76,-4599,9723,-4724
2011-07-29,16600.0,16650.0,296011.0,17.82,-50845,75045,-4170
2011-08-01,16750.0,16500.0,313198.0,17.66,57478,-82904,8560
2011-08-02,16400.0,15900.0,361797.0,17.01,33131,38219,-71680
2011-08-03,15750.0,15550.0,336445.0,16.64,19436,107664,-80420
2011-08-04,15500.0,15600.0,226506.0,16.69,-17965,41350,-42425
2011-08-05,14950.0,15000.0,413676.0,16.05,-64847,67616,6231
2011-08-08,14700.0,14650.0,562499.0,15.68,-86164,85790,-3516
2011-08-09,14850.0,14350.0,787888.0,15.35,-78281,209671,-123910
2011-08-10,14850.0,14300.0,597665.0,15.3,68604,-51534,-10890
2011-08-11,13900.0,14700.0,450281.0,15.73,-51961,76866,-21295
2011-08-12,14850.0,14300.0,363405.0,15.3,65770,-10510,-68740
2011-08-16,14550.0,15050.0,528419.0,16.1,-32210,-29110,63090
2011-08-17,14900.0,15100.0,325411.0,16.16,-5917,34457,-34030
2011-08-18,15050.0,16450.0,714787.0,17.6,-197332,249600,-58588
2011-08-19,16100.0,17150.0,846508.0,18.35,-214061,154511,-47830
2011-08-22,17000.0,16800.0,487157.0,17.98,60250,102260,-200110
2011-08-23,17000.0,16200.0,764192.0,17.33,90575,34870,-88245
2011-08-24,16100.0,15500.0,534514.0,16.59,150712,79850,-177742
2011-08-25,15500.0,15300.0,226263.0,16.37,63797,25146,-75713
2011-08-26,15200.0,15600.0,542722.0,16.69,72117,44656,-130623
2011-08-29,15500.0,15250.0,431109.0,16.32,127630,-55790,-62610
2011-08-30,15350.0,15650.0,483521.0,16.75,11233,103505,-131618
2011-08-31,15650.0,15700.0,317331.0,16.8,20428,34919,-72757
2011-09-01,15850.0,15900.0,564051.0,17.01,-78466,40452,59314
2011-09-02,15700.0,15800.0,266842.0,16.91,7695,-3327,13942
2011-09-05,15500.0,16200.0,421530.0,17.33,-103448,100448,-19500
2011-09-06,16200.0,15750.0,388700.0,16.85,2638,31692,-32160
2011-09-07,16100.0,16650.0,586438.0,17.82,-43930,82310,-75840
2011-09-08,16650.0,16900.0,603044.0,18.08,38394,12032,-70116
2011-09-09,16650.0,16700.0,320556.0,17.87,-79087,96177,-18580
2011-09-14,16600.0,16600.0,337770.0,17.76,-45475,31435,-6020
2011-09-15,16700.0,15750.0,691705.0,16.85,138860,153260,-297560
2011-09-16,16000.0,15800.0,499415.0,16.91,70070,8120,-137580
2011-09-19,15750.0,16000.0,373618.0,17.12,-4778,28328,13680
2011-09-20,16150.0,15950.0,409751.0,17.07,32613,-54493,3090
2011-09-21,16100.0,16650.0,923964.0,17.82,-49060,-24745,56865
2011-09-22,16800.0,17600.0,1793229.0,18.83,-47290,391670,-162900
2011-09-23,17550.0,17150.0,2151910.0,18.35,12571,368073,-420254
2011-09-26,17650.0,17600.0,2037386.0,18.83,11720,481379,-596669
2011-09-27,18050.0,18700.0,2214985.0,20.01,-23271,89095,-46824
2011-09-28,19150.0,17550.0,1994000.0,18.78,106553,348204,-459027
2011-09-29,17850.0,17650.0,756018.0,18.89,-107054,112448,-11794
2011-09-30,17850.0,18650.0,1292198.0,19.96,-82830,-166610,247830
2011-10-04,18200.0,18500.0,1841491.0,19.8,50187,-121556,80639
2011-10-05,18500.0,19500.0,1533379.0,20.87,-209655,459775,-275540
2011-10-06,19500.0,18100.0,1843117.0,19.37,234400,-160145,-51985
2011-10-07,18350.0,17650.0,1558186.0,18.89,284658,-177138,-78080
2011-10-10,17850.0,17700.0,954145.0,18.94,123172,207503,-298345
2011-10-11,18150.0,18350.0,963799.0,19.63,8221,-63941,45120
2011-10-12,18250.0,19100.0,1083098.0,20.44,-236188,325867,-122789
2011-10-13,19100.0,19100.0,911944.0,20.44,-189204,52486,153698
2011-10-14,19100.0,20200.0,1060826.0,21.61,-213290,278582,-58782
2011-10-17,20650.0,20050.0,872589.0,21.45,104828,-55938,-52600
2011-10-18,19650.0,20250.0,863983.0,21.67,12678,13921,-1059
2011-10-19,20400.0,20700.0,620944.0,22.15,-42520,40027,24963
2011-10-20,20550.0,20000.0,1150394.0,21.4,-77721,81637,-23402
2011-10-21,20100.0,20000.0,1456101.0,21.4,79450,36633,-92913
2011-10-24,20000.0,19150.0,1312771.0,20.49,551784,-112108,-472176
2011-10-25,19300.0,19650.0,1066843.0,21.03,-976,27985,-50439
2011-10-26,19500.0,19600.0,572364.0,20.97,12314,70696,-97030
2011-10-27,19900.0,19600.0,683070.0,20.97,-182958,114038,-1880
2011-10-28,19750.0,19150.0,1696350.0,20.49,174877,7333,-240200
2011-10-31,19400.0,18300.0,482397.0,19.58,80488,-28108,-49570
2011-11-01,18500.0,19050.0,810975.0,20.38,-187180,76070,128950
2011-11-02,18700.0,19750.0,943311.0,21.13,-190205,9205,202780
2011-11-03,19800.0,19750.0,575010.0,21.13,-1256,91546,-62490
2011-11-04,19950.0,20150.0,503696.0,21.56,30885,-52908,-12325
2011-11-07,19900.0,19850.0,424305.0,21.24,125690,-66000,-29700
2011-11-08,19850.0,19500.0,457365.0,20.87,33416,-35236,-8270
2011-11-09,19400.0,19600.0,345918.0,20.97,-110830,-25510,77980
2011-11-10,19400.0,18900.0,815250.0,20.22,-48778,143538,-65880
2011-11-11,19050.0,19100.0,410449.0,20.44,46542,13868,-37770
2011-11-14,19100.0,19250.0,257378.0,20.6,56972,-27352,-35890
2011-11-15,19000.0,18950.0,232444.0,20.28,7569,7446,-30745
2011-11-16,19200.0,18500.0,513486.0,19.8,97380,-95183,42903
2011-11-17,18500.0,19150.0,361772.0,20.49,-56928,20738,16410
2011-11-18,18900.0,18800.0,286261.0,20.12,33308,-37468,14820
2011-11-21,18850.0,18600.0,175240.0,19.9,7501,4419,-13090
2011-11-22,18200.0,18500.0,194928.0,19.8,5016,17924,-20090
2011-11-23,18450.0,18300.0,230331.0,19.58,9650,10630,-25040
2011-11-24,18350.0,18150.0,536020.0,19.42,9721,71029,-89150
2011-11-25,18200.0,18200.0,308910.0,19.47,-3579,89369,-93840
2011-11-28,18200.0,18200.0,215283.0,19.47,-2640,45460,-69830
2011-11-29,18500.0,19400.0,895279.0,20.76,-203713,184473,-63790
2011-11-30,19500.0,19550.0,497946.0,20.92,35961,22219,-68130
2011-12-01,19700.0,19000.0,662590.0,20.33,66921,-7611,-64260
2011-12-02,19150.0,19350.0,332256.0,20.7,12655,-41285,14910
2011-12-05,19400.0,19100.0,271826.0,20.44,34902,-8302,-27960
2011-12-06,19000.0,18300.0,483528.0,19.58,189034,-152574,-28010
2011-12-07,18450.0,18700.0,367180.0,20.01,-87026,49562,41674
2011-12-08,18550.0,18450.0,401599.0,19.74,54902,-103372,62590
2011-12-09,18200.0,18400.0,285565.0,19.69,1804,-17524,44920
2011-12-12,18550.0,18350.0,517088.0,19.63,27118,13874,-77382
2011-12-13,18150.0,17800.0,628210.0,19.05,113161,-7681,-91840
2011-12-14,18000.0,18700.0,491190.0,20.01,-122440,-88660,191760
2011-12-15,18500.0,18050.0,465650.0,19.31,47219,129635,-142654
2011-12-16,18100.0,17900.0,247414.0,19.15,21222,-11522,-12100
2011-12-19,18050.0,17200.0,620068.0,18.4,102040,58630,-156600
2011-12-20,17400.0,17800.0,255129.0,19.05,-29266,12326,-2720
2011-12-21,18150.0,17800.0,281825.0,19.05,86618,-92558,-22480
2011-12-22,17950.0,18200.0,221795.0,19.47,-73994,69334,7550
2011-12-23,18400.0,18600.0,585673.0,19.9,-193780,-370,147470
2011-12-26,18700.0,18550.0,240975.0,19.85,18959,-44689,29250
2011-12-27,18650.0,18450.0,309967.0,19.74,-17192,20122,-17560
2011-12-28,18150.0,18850.0,268633.0,20.17,-53890,127060,-41600
2011-12-29,18600.0,18950.0,350531.0,20.28,-70371,152781,-69810
2012-01-02,19000.0,18400.0,279625.0,22.68,31359,43861,-52070
2012-01-03,18600.0,19250.0,425767.0,23.73,-193556,19866,100170
2012-01-04,19350.0,18900.0,325413.0,23.3,-7181,-71757,78920
2012-01-05,18850.0,18400.0,390363.0,22.68,74580,-101613,34780
2012-01-06,19000.0,18200.0,535807.0,22.44,209030,-176170,3200
2012-01-09,18050.0,17550.0,599004.0,21.64,241540,46144,-238654
2012-01-10,17750.0,17800.0,390134.0,21.94,-3005,76865,-129630
2012-01-11,17800.0,17250.0,567656.0,21.27,234908,12269,-245807
2012-01-12,17450.0,17550.0,335905.0,21.64,26903,65850,-93820
2012-01-13,17550.0,17100.0,619653.0,21.08,307550,-211960,-87680
2012-01-16,17000.0,17550.0,723929.0,21.64,-35162,259682,-183920
2012-01-17,17700.0,17650.0,371353.0,21.76,-65734,121278,-79370
2012-01-18,17650.0,17300.0,408919.0,21.33,91112,-13682,-53780
2012-01-19,17350.0,17650.0,485509.0,21.76,-42818,102678,-72330
2012-01-20,17600.0,17400.0,499216.0,21.45,56553,57021,-80724
2012-01-25,17550.0,17700.0,601875.0,21.82,-87099,83439,-30830
2012-01-26,17850.0,17800.0,400647.0,21.94,4251,138623,-142604
2012-01-27,17800.0,17850.0,373867.0,22.01,-12439,51419,-32010
2012-01-30,17700.0,17800.0,588656.0,21.94,105235,74065,-238980
2012-01-31,17850.0,17400.0,550599.0,21.45,157218,-92810,-51438
2012-02-01,17450.0,17150.0,830137.0,21.14,290830,-226160,-78850
2012-02-02,17200.0,17100.0,1193313.0,21.08,397513,-400858,11135
2012-02-03,17400.0,18000.0,1189585.0,22.19,-332337,145117,177840
2012-02-06,18300.0,18200.0,780170.0,22.44,-54625,49735,11840
2012-02-07,18150.0,18400.0,857887.0,22.68,-354887,-63340,414347
2012-02-08,18600.0,18200.0,499992.0,22.44,-90598,64258,108130
2012-02-09,18450.0,18250.0,425630.0,22.5,-51103,17813,43810
2012-02-10,18450.0,19500.0,1393485.0,24.04,-379508,175728,236270
2012-02-13,19700.0,19500.0,749959.0,24.04,-260565,-50325,289770
2012-02-14,19400.0,19000.0,442570.0,23.42,12283,21630,-22743
2012-02-15,19050.0,19350.0,352569.0,23.86,-103823,-33267,97400
2012-02-16,19200.0,18850.0,449607.0,23.24,29938,-74087,-591
2012-02-17,18950.0,18400.0,796951.0,22.68,-186781,20120,86301
2012-02-20,18550.0,18850.0,349421.0,23.24,-71188,-24607,84395
2012-02-21,18700.0,18650.0,300932.0,22.99,-12497,-40693,21770
2012-02-22,18700.0,18550.0,322469.0,22.87,22891,-65340,26100
2012-02-23,18700.0,19150.0,491888.0,23.61,-158984,-17516,157820
2012-02-24,19350.0,19150.0,377685.0,23.61,-68019,40389,1900
2012-02-27,19350.0,19300.0,389310.0,23.79,-99275,28313,29562
2012-02-28,19200.0,19000.0,320948.0,23.42,73401,-124265,12554
2012-02-29,18900.0,19000.0,437741.0,23.42,91872,-171208,81646
2012-03-02,19100.0,19350.0,441584.0,23.86,-141162,-6743,129215
2012-03-05,19300.0,19450.0,429513.0,23.98,-83725,-63935,141400
2012-03-06,19550.0,19400.0,486155.0,23.92,-86785,-45495,104840
2012-03-07,19300.0,19300.0,571931.0,23.79,10808,-132080,173152
2012-03-08,19250.0,18600.0,688795.0,22.93,317042,-233414,-63198
2012-03-09,18600.0,18650.0,463973.0,22.99,125801,-267701,87550
2012-03-12,18700.0,18250.0,302652.0,22.5,65465,-118015,19610
2012-03-13,18350.0,18550.0,368163.0,22.87,-33481,-86839,62260
2012-03-14,18700.0,18350.0,586131.0,22.62,133851,-213817,44166
2012-03-15,18400.0,18350.0,450074.0,22.62,64601,-148179,73648
2012-03-16,18450.0,18250.0,219576.0,22.5,62946,-90861,-23005
2012-03-19,18300.0,18550.0,309003.0,22.87,-47306,-82784,89530
2012-03-20,18650.0,18150.0,265492.0,22.38,67685,-77835,-20250
2012-03-21,18250.0,18050.0,345381.0,22.25,15461,-44961,-24580
2012-03-22,18050.0,18150.0,394717.0,22.38,58075,-69105,-47700
2012-03-23,18100.0,17900.0,561483.0,22.07,24457,-38191,-16786
2012-03-26,17900.0,18150.0,273789.0,22.38,-51638,-75617,89865
2012-03-27,18150.0,17700.0,457982.0,21.82,73911,-89051,-11620
2012-03-28,17800.0,17950.0,300885.0,22.13,-10650,-161140,135140
2012-03-29,17950.0,18000.0,262331.0,22.19,-16130,830,38320
2012-03-30,17800.0,18100.0,436166.0,22.31,-30321,-64318,96529
2012-04-02,18200.0,18000.0,502160.0,22.19,18529,-106140,103301
2012-04-03,18150.0,18000.0,312143.0,22.19,8433,-164309,128176
2012-04-04,18150.0,18300.0,510345.0,22.56,-70600,-118560,146980
2012-04-05,18300.0,19250.0,1007988.0,23.73,-216840,37150,211300
2012-04-06,19150.0,18950.0,540108.0,23.36,58051,-33601,-18880
2012-04-09,18950.0,18750.0,534712.0,23.12,20953,-277973,270680
2012-04-10,18800.0,19300.0,671891.0,23.79,-224621,42841,164870
2012-04-12,19250.0,19300.0,778115.0,23.79,-84467,59290,25377
2012-04-13,19400.0,19600.0,626879.0,24.16,-154555,-126165,276500
2012-04-16,19400.0,19400.0,618192.0,23.92,4521,-232115,251744
2012-04-17,19450.0,19300.0,611341.0,23.79,-64169,-202561,255750
2012-04-18,19400.0,19100.0,661378.0,23.55,34657,-145247,132040
2012-04-19,19000.0,19300.0,576564.0,23.79,-16434,-46466,52580
2012-04-20,19300.0,19900.0,1024911.0,24.53,-231215,-135146,273635
