Symbol,한화케미칼_시가(원),한화케미칼_종가(원),한화케미칼_거래량(주),한화케미칼_PER(IFRS-연결),한화케미칼_순매수수량(개인)(주),한화케미칼_순매수수량(기관계)(주),한화케미칼_순매수수량(외국인계)(주)
2015-06-16,21200.0,20800.0,2701329.0,56.77,-92834,335983,-222424
2015-06-17,21050.0,20600.0,1246817.0,56.23,-54823,127408,-76828
2015-06-18,20550.0,20850.0,1804243.0,56.91,-326302,172116,163123
2015-06-19,21200.0,20600.0,1308360.0,56.23,59769,-16755,-42523
2015-06-22,20450.0,19450.0,2874187.0,53.09,-25618,-346418,377432
2015-06-23,19700.0,19800.0,1379728.0,54.05,-159828,-197711,357561
2015-06-24,19900.0,19550.0,1157680.0,53.36,-47915,63059,-25538
2015-06-25,19500.0,19400.0,1981646.0,52.95,6085,144008,-124123
2015-06-26,19400.0,19450.0,1667867.0,53.09,-137535,-121398,303524
2015-06-29,19000.0,18200.0,2136755.0,49.68,170232,-116975,-49284
2015-06-30,18000.0,18700.0,1679079.0,51.04,-155995,64493,68498
2015-07-01,18950.0,20300.0,2428265.0,55.41,-492955,465384,40799
2015-07-02,20350.0,20450.0,1689930.0,55.82,-241566,197148,29323
2015-07-03,20450.0,20050.0,2679956.0,54.73,-188928,42292,153208
2015-07-06,19350.0,19150.0,2313123.0,52.27,442269,42018,-482365
2015-07-07,19300.0,18700.0,2040725.0,51.04,442600,-54660,-413185
2015-07-08,18800.0,17500.0,2603509.0,47.77,302496,-118185,-106901
2015-07-09,17500.0,18250.0,2724681.0,49.81,-143328,47434,100653
2015-07-10,18500.0,19900.0,2865607.0,54.32,-763342,664810,82845
2015-07-13,22950.0,21150.0,8331969.0,57.73,-280294,315540,-25006
2015-07-14,21500.0,20800.0,2936319.0,56.77,-256886,61981,187289
2015-07-15,21000.0,21750.0,3334630.0,59.37,-939454,606904,299181
2015-07-16,21750.0,21650.0,2024660.0,59.09,-232424,257533,-25240
2015-07-17,21900.0,21450.0,1590595.0,58.55,-285131,186319,80051
2015-07-20,21700.0,21700.0,1498795.0,59.23,-249225,175458,94195
2015-07-21,21900.0,22200.0,1434646.0,60.6,-214038,296921,-74087
2015-07-22,22050.0,21200.0,1559864.0,57.87,211016,-6001,-219444
2015-07-23,21100.0,20500.0,1816963.0,55.96,40552,-201477,174972
2015-07-24,20300.0,21250.0,2167897.0,58.0,-207466,180633,23822
2015-07-27,21200.0,20600.0,795877.0,56.23,69952,51404,-122450
2015-07-28,20200.0,20100.0,1382043.0,54.86,128655,-126459,-63176
2015-07-29,20250.0,19800.0,1025048.0,54.05,-179080,18139,92591
2015-07-30,20100.0,20450.0,1094007.0,55.82,-182795,256380,-77050
2015-07-31,20900.0,20650.0,1687749.0,56.37,9626,187465,-197995
2015-08-03,20450.0,19200.0,1969378.0,52.41,375886,-372254,1268
2015-08-04,18950.0,19850.0,1249790.0,54.18,-185227,-48,185414
2015-08-05,19950.0,20050.0,752594.0,54.73,-136190,158854,-26864
2015-08-06,20250.0,20250.0,849489.0,55.27,-207419,237947,-27841
2015-08-07,20500.0,19950.0,798432.0,54.45,848,76722,-108015
2015-08-10,20150.0,19150.0,1267867.0,52.27,266443,-230498,-45099
2015-08-11,19650.0,19150.0,1124250.0,52.27,-278701,108014,114571
2015-08-12,18950.0,18900.0,2204587.0,51.59,489386,-362353,-160036
2015-08-13,19700.0,19000.0,3404511.0,51.86,770878,-578173,-205975
2015-08-17,19050.0,18950.0,912292.0,51.73,-150471,68018,83932
2015-08-18,19000.0,18050.0,1446545.0,49.27,262371,-321329,63781
2015-08-19,17800.0,17700.0,2078129.0,48.31,-38223,-296235,340578
2015-08-20,17350.0,17000.0,1246541.0,46.4,66359,-83809,22837
2015-08-21,16100.0,16400.0,1856600.0,44.76,-303959,118271,193861
2015-08-24,16150.0,16400.0,1517141.0,44.76,-48432,341,48691
2015-08-25,16700.0,16950.0,1536507.0,46.27,-128253,328209,-197433
2015-08-26,17200.0,17500.0,1332327.0,47.77,-66207,6912,58752
2015-08-27,17850.0,17700.0,1115550.0,48.31,-112316,219459,-108943
2015-08-28,18500.0,18600.0,1439890.0,50.77,-454428,499271,-45003
2015-08-31,18550.0,18150.0,823909.0,49.54,2223,125980,-128203
2015-09-01,18400.0,18150.0,895258.0,49.54,-78510,748,78273
2015-09-02,17550.0,17750.0,1075887.0,48.45,88177,-73899,-15278
2015-09-03,17950.0,17700.0,615579.0,48.31,17681,-26416,8250
2015-09-04,18500.0,18000.0,1424934.0,49.13,-218432,266407,-45742
2015-09-07,17800.0,17700.0,472465.0,48.31,37618,61538,-100196
2015-09-08,17600.0,17050.0,679619.0,46.54,67835,-10528,-34007
2015-09-09,17400.0,18050.0,1039742.0,49.27,-191622,111101,78850
2015-09-10,17650.0,18400.0,773195.0,50.22,-180621,114995,65626
2015-09-11,18400.0,18150.0,578234.0,49.54,-17970,10713,6938
2015-09-14,18450.0,18550.0,688113.0,50.63,-246632,144501,62949
2015-09-15,18500.0,19000.0,869573.0,51.86,-313911,347804,-38835
2015-09-16,19250.0,20100.0,2301389.0,54.86,-835348,439044,320160
2015-09-17,20450.0,20800.0,1911715.0,56.77,-745930,649001,80076
2015-09-18,21000.0,20800.0,1095869.0,56.77,-111532,89848,21425
2015-09-21,20400.0,20900.0,1118210.0,57.05,-203458,71654,133029
2015-09-22,21150.0,20500.0,947915.0,55.96,46062,30519,-82575
2015-09-23,20200.0,20200.0,811771.0,55.14,-133169,90098,35286
2015-09-24,20450.0,21000.0,1014498.0,57.32,-400886,205178,189387
2015-09-25,21000.0,21300.0,1138126.0,58.14,-262744,446927,-193121
2015-09-30,20800.0,21550.0,1146134.0,58.82,-201239,259436,-59372
2015-10-01,21450.0,21500.0,1273842.0,58.69,-164098,189724,-39163
2015-10-02,21550.0,21400.0,955393.0,58.41,-167455,132851,43606
2015-10-05,21550.0,21950.0,1514087.0,59.91,-662926,471420,168769
2015-10-06,22250.0,21400.0,1080489.0,58.41,-71091,-3940,75266
2015-10-07,21550.0,22100.0,1421846.0,60.32,-616261,324845,284988
2015-10-08,22300.0,21750.0,936941.0,59.37,143288,-72220,-57854
2015-10-12,21900.0,22200.0,1134240.0,60.6,-498857,174792,332673
2015-10-13,21950.0,21650.0,897196.0,59.09,43109,-13236,-36102
2015-10-14,21450.0,20650.0,1890008.0,56.37,72075,-88540,22019
2015-10-15,20700.0,22000.0,1839320.0,60.05,-793166,309444,508519
2015-10-16,22000.0,21700.0,1009086.0,59.23,-150096,51892,98904
2015-10-19,21950.0,21800.0,454800.0,59.5,-139824,104973,33321
2015-10-20,21750.0,21850.0,491529.0,59.64,-117877,133130,-11903
2015-10-21,21700.0,21800.0,847810.0,59.5,-340277,149110,188007
2015-10-22,22050.0,21500.0,748236.0,58.69,-188890,108889,73401
2015-10-23,22050.0,21950.0,1049142.0,59.91,-227103,121269,102590
2015-10-26,22150.0,22800.0,1938993.0,62.23,-750399,602446,148302
2015-10-27,22900.0,22900.0,1100549.0,62.51,-235466,295881,-92081
2015-10-28,22700.0,22750.0,1540498.0,62.1,-22416,-75067,81438
2015-10-29,22800.0,22850.0,818589.0,62.37,-234858,305046,-59994
2015-10-30,22700.0,22250.0,1128161.0,60.73,-44185,71360,-34808
2015-11-02,22000.0,22100.0,891254.0,60.32,-122456,-63902,231548
2015-11-03,22400.0,22400.0,864615.0,61.14,-158716,121186,84003
2015-11-04,22800.0,23100.0,1310669.0,63.05,-416168,213084,209682
2015-11-05,23000.0,23100.0,785911.0,63.05,-124044,110303,-11818
2015-11-06,22850.0,22900.0,522456.0,62.51,-36025,143992,-108316
2015-11-09,22650.0,22100.0,856537.0,60.32,33105,43482,-64155
2015-11-10,21500.0,20800.0,1577817.0,56.77,272618,-328381,25145
2015-11-11,20800.0,20700.0,1609409.0,56.5,230198,-151702,-46856
2015-11-12,20500.0,21050.0,744985.0,57.46,36344,127697,-172391
2015-11-13,20650.0,21050.0,969637.0,57.46,24333,157783,-198577
2015-11-16,21750.0,23400.0,6483604.0,63.87,-1805038,550887,1247082
2015-11-17,23650.0,23550.0,2350773.0,64.28,-501159,131572,367055
2015-11-18,23550.0,23600.0,1838344.0,64.42,-305699,53502,290470
2015-11-19,23950.0,24550.0,2365388.0,67.01,-953034,551122,436183
2015-11-20,24600.0,25000.0,1938611.0,68.24,-545023,351010,116942
2015-11-23,25400.0,25400.0,1349121.0,69.33,-254087,1858,284787
2015-11-24,25350.0,26100.0,1632222.0,71.24,-532036,184477,351746
2015-11-25,26250.0,25300.0,1560879.0,69.06,12973,-99587,94723
2015-11-26,25350.0,25750.0,885469.0,70.29,-195863,-32186,261939
2015-11-27,25850.0,25700.0,1162987.0,70.15,-87691,-132133,239525
2015-11-30,25400.0,24900.0,1195184.0,67.97,90186,-90521,-15970
2015-12-01,25100.0,26950.0,2397266.0,73.56,-566280,248943,328652
2015-12-02,27300.0,26750.0,1659793.0,73.02,316791,118704,-428268
2015-12-03,26500.0,26850.0,1323425.0,73.29,90894,91801,-186853
2015-12-04,26300.0,26200.0,917303.0,71.51,135611,102714,-244139
2015-12-07,26600.0,26000.0,755043.0,70.97,-68538,-3575,75210
2015-12-08,25900.0,25850.0,894159.0,70.56,-106311,76372,28646
2015-12-09,25950.0,26400.0,1204989.0,72.06,-188848,230319,-30210
2015-12-10,26600.0,26400.0,891156.0,72.06,18579,205663,-229019
2015-12-11,26350.0,26600.0,672401.0,72.61,-26099,52757,-27710
2015-12-14,26250.0,25100.0,1723198.0,68.51,276308,-91493,-198111
2015-12-15,25500.0,24850.0,2123873.0,67.83,-63461,-155193,208799
2015-12-16,25400.0,26900.0,2350415.0,73.43,-727706,300349,415120
2015-12-17,27050.0,27900.0,2369811.0,76.15,-681772,656225,16108
2015-12-18,27550.0,27900.0,1764851.0,76.15,-251659,255349,-2146
2015-12-21,27750.0,27700.0,867054.0,75.61,-26070,86552,-61781
2015-12-22,28250.0,27700.0,1236772.0,75.61,-135175,82680,44803
2015-12-23,27900.0,27650.0,941508.0,75.47,-233298,166542,52849
2015-12-24,28250.0,26950.0,1056862.0,73.56,8448,-54842,56734
2015-12-28,26950.0,26600.0,1686575.0,72.61,-350931,45713,316892
2015-12-29,26750.0,27650.0,1336711.0,75.47,-153923,186628,9552
2015-12-30,27550.0,27200.0,1095230.0,74.24,399657,-156821,-237960
2016-01-04,27000.0,26700.0,859834.0,22.98,25839,-88911,72203
2016-01-05,26200.0,26450.0,1120349.0,22.76,-53429,-111565,152630
2016-01-06,26800.0,28000.0,2168440.0,24.1,-831147,362676,462558
2016-01-07,27850.0,26800.0,1739536.0,23.07,253037,-22113,-235899
2016-01-08,26300.0,27100.0,1130970.0,23.32,45840,-105673,63990
2016-01-11,26600.0,26300.0,926769.0,22.63,103536,-22043,-82907
2016-01-12,26500.0,26350.0,673489.0,22.68,-92655,6461,90374
2016-01-13,26600.0,26750.0,929687.0,23.02,-206504,-7093,216657
2016-01-14,26300.0,26350.0,1260054.0,22.68,214107,-224077,12054
2016-01-15,26850.0,25150.0,2043903.0,21.65,371003,-640394,320531
2016-01-18,24850.0,25250.0,1516974.0,21.73,35743,-268367,251790
2016-01-19,25250.0,23850.0,2935791.0,20.53,714367,-940010,258442
2016-01-20,24050.0,24150.0,2040863.0,20.78,-322665,-301926,654413
2016-01-21,24100.0,24400.0,1382702.0,21.0,-284813,267967,16167
2016-01-22,24950.0,24850.0,948123.0,21.39,-56344,18007,17353
2016-01-25,25250.0,25650.0,1147419.0,22.08,-220479,79097,115019
2016-01-26,25300.0,24900.0,1096536.0,21.43,126535,-18316,-118470
2016-01-27,25300.0,24950.0,1128476.0,21.47,68475,-186687,111224
2016-01-28,24700.0,24950.0,834033.0,21.47,-14924,-90886,122551
2016-01-29,25100.0,26050.0,1186594.0,22.42,-378175,198135,180922
2016-02-01,26400.0,25850.0,1036039.0,22.25,98287,60033,-159636
2016-02-02,25900.0,25500.0,556166.0,21.95,101582,-147614,51229
2016-02-03,25100.0,25800.0,677824.0,22.2,-33939,-71489,94339
2016-02-04,26150.0,25450.0,1146648.0,21.9,291969,-415117,116853
2016-02-05,25300.0,24750.0,1246508.0,21.3,314117,-496151,181615
2016-02-11,23850.0,24400.0,1215578.0,21.0,-331081,-184815,520196
2016-02-12,24250.0,22550.0,2348659.0,19.41,68685,-61440,-6475
2016-02-15,22700.0,23650.0,1259770.0,20.35,-296121,19872,285314
2016-02-16,24100.0,24150.0,692735.0,20.78,-133147,-2956,137708
2016-02-17,24250.0,24900.0,1280754.0,21.43,-309813,145684,158769
2016-02-18,25700.0,25350.0,1199525.0,21.82,-225057,282892,-60996
2016-02-19,25100.0,25500.0,600700.0,21.95,-170761,105690,62697
2016-02-22,25450.0,25500.0,872313.0,21.95,22667,-255010,210657
2016-02-23,26200.0,25750.0,1023565.0,22.16,-119311,-103190,217565
2016-02-24,25550.0,24550.0,1508103.0,21.13,590827,-710543,116474
2016-02-25,25050.0,24300.0,3099080.0,20.91,454260,-912733,448438
2016-02-26,24600.0,24750.0,1416275.0,21.3,-138877,-244164,402726
2016-02-29,24700.0,23950.0,1932885.0,20.61,477306,-747138,269607
2016-03-02,24500.0,25650.0,1650232.0,22.08,-663883,302747,353904
2016-03-03,25700.0,25350.0,1085182.0,21.82,111772,-120989,8522
2016-03-04,25300.0,24400.0,1622740.0,21.0,771298,-738215,-19880
2016-03-07,24650.0,24250.0,858326.0,20.87,19056,-113333,102356
2016-03-08,24600.0,24600.0,790347.0,21.17,-16497,-16511,26391
2016-03-09,24450.0,24300.0,1203828.0,20.91,377135,-334841,-1995
2016-03-10,24400.0,24000.0,1238004.0,20.66,148944,-455456,318752
2016-03-11,24000.0,24050.0,577965.0,20.7,57914,-161291,104329
2016-03-14,24250.0,24050.0,587404.0,20.7,-56597,37473,18216
2016-03-15,24250.0,24050.0,1091544.0,20.7,119394,-133679,26989
2016-03-16,24100.0,24050.0,636390.0,20.7,15297,-4388,-10787
2016-03-17,24300.0,24700.0,1189089.0,21.26,-219293,-5177,223495
2016-03-18,24850.0,23650.0,2042635.0,20.35,760939,-350806,-393926
2016-03-21,23750.0,23300.0,1374036.0,20.05,270690,-473110,231901
2016-03-22,23400.0,23400.0,657233.0,20.14,53756,-134359,81000
2016-03-23,23500.0,23300.0,632899.0,20.05,32225,-118932,88015
2016-03-24,23000.0,23450.0,816043.0,20.18,-88579,-146378,258475
2016-03-25,23750.0,24050.0,1098556.0,20.7,-135425,73004,61702
2016-03-28,24300.0,23400.0,894569.0,20.14,227594,-71571,-165516
2016-03-29,23350.0,23700.0,907582.0,20.4,-8748,-116387,125639
2016-03-30,23800.0,24650.0,1409827.0,21.21,-411994,218181,181111
2016-03-31,25050.0,24950.0,2011326.0,21.47,-164145,287440,-135375
2016-04-01,25100.0,24100.0,1262240.0,20.74,166964,-193273,44804
2016-04-04,24150.0,24200.0,716933.0,20.83,115702,-120989,17141
2016-04-05,24000.0,23800.0,717468.0,20.48,62486,-129044,70938
2016-04-06,23650.0,22850.0,2223094.0,19.67,904322,-552469,-263719
2016-04-07,23000.0,23300.0,742505.0,20.05,-138941,-51404,204943
2016-04-08,23050.0,23000.0,1005297.0,19.79,169030,-260109,104127
2016-04-11,23200.0,23400.0,579294.0,20.14,-76457,-23042,105928
2016-04-12,23250.0,23350.0,881840.0,20.1,-19587,-92374,102301
2016-04-14,23950.0,26350.0,5640637.0,22.68,-1896587,1111640,776705
2016-04-15,26450.0,25950.0,2940643.0,22.33,-193179,26655,124965
2016-04-18,25800.0,25950.0,1218831.0,22.33,-112912,210028,-127542
2016-04-19,26400.0,25850.0,1710194.0,22.25,-20421,117431,-98429
2016-04-20,26000.0,25850.0,1311073.0,22.25,-122303,92117,20520
2016-04-21,26250.0,26300.0,1138146.0,22.63,41103,23356,-74768
2016-04-22,26000.0,25950.0,739411.0,22.33,26226,45162,-72855
2016-04-25,25950.0,25800.0,852185.0,22.2,-109840,-6192,108127
2016-04-26,25650.0,25400.0,1214587.0,21.86,-51581,204003,-148695
2016-04-27,25550.0,25600.0,917231.0,22.03,-27418,70748,-39680
2016-04-28,26000.0,25350.0,1169776.0,21.82,-67107,87532,-13806
2016-04-29,25400.0,25150.0,711289.0,21.65,107279,25438,-137374
2016-05-02,24950.0,25100.0,475037.0,21.6,64007,22043,-87190
2016-05-03,25400.0,24900.0,711356.0,21.43,138470,-124257,-17429
2016-05-04,24550.0,24150.0,1300233.0,20.78,88552,-42562,-44870
2016-05-09,24000.0,23800.0,895366.0,20.48,204089,-212427,27712
2016-05-10,23750.0,24000.0,731370.0,20.66,165586,-153927,-12328
2016-05-11,24350.0,24200.0,691729.0,20.83,89583,-53568,-39837
2016-05-12,24100.0,24950.0,1121376.0,21.47,124865,42660,-176388
2016-05-13,25500.0,23800.0,3093677.0,20.48,1089828,-747101,-358420
2016-05-16,23700.0,23350.0,1284937.0,20.1,469600,-606784,137954
2016-05-17,23750.0,23800.0,1156894.0,20.48,-177882,-98959,246670
2016-05-18,23850.0,23350.0,861562.0,20.1,36160,-208041,161341
2016-05-19,23400.0,23550.0,699706.0,20.27,-80216,-104533,186065
2016-05-20,23400.0,23350.0,720767.0,20.1,102654,-224850,119416
2016-05-23,23500.0,23250.0,808027.0,20.01,309309,-464052,159064
2016-05-24,23300.0,22800.0,1487106.0,19.62,152078,-455478,284295
2016-05-25,23250.0,22850.0,1027886.0,19.67,231451,-399295,169996
2016-05-26,23050.0,23150.0,783415.0,19.92,-124454,-23495,167554
2016-05-27,23250.0,23850.0,1528122.0,20.53,-498357,162419,308447
2016-05-30,24000.0,23750.0,566400.0,20.44,-15470,-72337,83356
2016-05-31,23800.0,23850.0,816080.0,20.53,-14856,-160652,174818
2016-06-01,23600.0,23450.0,757660.0,20.18,-66426,-144669,193195
2016-06-02,23500.0,23450.0,587695.0,20.18,-61446,-137754,232860
2016-06-03,23350.0,23200.0,653768.0,19.97,6299,-97752,91254
2016-06-07,23200.0,23350.0,740176.0,20.1,-61550,-124714,182814
2016-06-08,23650.0,24850.0,2249117.0,21.39,-936101,461621,469174
2016-06-09,24950.0,24700.0,1290948.0,21.26,-93815,-63840,163078
2016-06-10,24750.0,24350.0,634291.0,20.96,-47782,92702,-44099
2016-06-13,24100.0,24350.0,671183.0,20.96,-110451,42524,73813
2016-06-14,24400.0,23750.0,672933.0,20.44,163169,-68147,-96781
2016-06-15,23550.0,23450.0,503324.0,20.18,36903,-110893,77949
2016-06-16,24250.0,24350.0,1678678.0,20.96,-555394,200139,346997
2016-06-17,24750.0,24850.0,1485046.0,21.39,-242231,174613,69568
2016-06-20,25100.0,24950.0,1003789.0,21.47,-546,-16171,-16003
2016-06-21,24950.0,24550.0,607056.0,21.13,-60231,-29085,84388
2016-06-22,24350.0,25000.0,772617.0,21.52,-228179,81418,146316
2016-06-23,24600.0,24600.0,789856.0,21.17,-4247,-74078,106921
2016-06-24,24850.0,23000.0,2282871.0,19.79,160903,-231065,99452
2016-06-27,22450.0,22800.0,1588961.0,19.62,-243992,58950,194199
2016-06-28,22650.0,23250.0,1009199.0,20.01,-20642,30079,-16862
2016-06-29,23650.0,23600.0,872223.0,20.31,-33837,71702,-44148
2016-06-30,23950.0,23750.0,608676.0,20.44,-96684,-21523,117757
2016-07-01,23900.0,23700.0,637861.0,20.4,82448,-78329,-12919
2016-07-04,23900.0,24600.0,1351326.0,21.17,-437950,120027,267391
2016-07-05,24700.0,24300.0,783254.0,20.91,184158,-22667,-162468
2016-07-06,24300.0,23550.0,985478.0,20.27,253355,-165652,-74109
2016-07-07,23850.0,23750.0,594855.0,20.44,-57277,-91,51255
2016-07-08,24100.0,23600.0,508917.0,20.31,93373,-51550,-45825
2016-07-11,23750.0,24000.0,604881.0,20.66,-183592,41804,141368
2016-07-12,24200.0,24050.0,455596.0,20.7,-15075,-66637,90941
2016-07-13,24400.0,24150.0,738117.0,20.78,30809,-50184,32927
2016-07-14,24300.0,25000.0,1855917.0,21.52,-614098,167249,415076
2016-07-15,25200.0,24700.0,1039985.0,21.26,122433,-58689,-78397
2016-07-18,24800.0,24950.0,803590.0,21.47,8291,89877,-104219
2016-07-19,25000.0,25850.0,2288982.0,22.25,-462492,413175,35257
2016-07-20,26100.0,26050.0,2190010.0,22.42,-498122,352890,132985
2016-07-21,26200.0,26100.0,1218677.0,22.46,-101545,38777,78924
2016-07-22,26050.0,25450.0,934783.0,21.9,224302,-297693,83427
2016-07-25,25500.0,26000.0,999250.0,22.38,-274396,155070,124030
2016-07-26,26000.0,25750.0,644536.0,22.16,81796,-9308,-78692
2016-07-27,25900.0,25300.0,697715.0,21.77,60581,-86677,35808
2016-07-28,25300.0,25350.0,603033.0,21.82,147097,-132382,-15717
2016-07-29,25300.0,25550.0,998577.0,21.99,-73562,-16810,84539
2016-08-01,25550.0,25950.0,697110.0,22.33,46731,-70416,45580
2016-08-02,25700.0,25300.0,537183.0,21.77,82245,-52524,-36340
2016-08-03,25050.0,25100.0,518952.0,21.6,39520,-88724,62252
2016-08-04,25200.0,24850.0,495016.0,21.39,45937,-24649,-24678
2016-08-05,24900.0,25450.0,493028.0,21.9,-91352,-17413,64033
2016-08-08,25550.0,25450.0,390077.0,21.9,-25068,48344,-24757
2016-08-09,25550.0,26150.0,837607.0,22.51,-96563,80455,13560
2016-08-10,26250.0,26400.0,1284573.0,22.72,-79813,164883,-81986
2016-08-11,26400.0,26100.0,3258607.0,22.46,485214,138686,-561410
2016-08-12,26550.0,26000.0,2264097.0,22.38,-152087,15404,136869
2016-08-16,26450.0,27000.0,2569426.0,23.24,-730519,190010,550439
2016-08-17,27000.0,27150.0,1548313.0,23.37,-188142,-62849,244354
2016-08-18,27200.0,26650.0,948804.0,22.94,77212,-115639,43625
2016-08-19,26600.0,26550.0,907502.0,22.85,148668,-290275,138842
2016-08-22,26500.0,26200.0,826258.0,22.55,-43202,-174256,212259
2016-08-23,26200.0,26250.0,1008685.0,22.59,98761,-263084,160584
2016-08-24,26250.0,26950.0,1112619.0,23.19,-284584,29281,252417
2016-08-25,26900.0,26800.0,660765.0,23.07,-115957,117118,2536
2016-08-26,26850.0,26250.0,780027.0,22.59,118955,-52038,-64273
2016-08-29,26050.0,25550.0,1019368.0,21.99,83917,-319202,223476
2016-08-30,25650.0,25750.0,559461.0,22.16,-5000,-86286,85017
2016-08-31,25500.0,25600.0,923226.0,22.03,37249,-192349,148512
2016-09-01,25300.0,24650.0,1710211.0,21.21,489568,-448718,-61548
2016-09-02,24700.0,24600.0,804395.0,21.17,51195,-215081,161102
2016-09-05,24850.0,25100.0,583983.0,21.6,-46771,-60485,122511
2016-09-06,25200.0,24850.0,635942.0,21.39,164989,-177090,9740
2016-09-07,24800.0,24550.0,818774.0,21.13,276815,-307009,33987
2016-09-08,24800.0,24100.0,980102.0,20.74,236433,-361665,121746
2016-09-09,24150.0,24400.0,673941.0,21.0,-56367,-71885,120137
2016-09-12,23950.0,23750.0,725230.0,20.44,159593,-25790,-133928
2016-09-13,24100.0,23450.0,886416.0,20.18,280499,-165224,-122399
2016-09-19,23250.0,23300.0,758769.0,20.05,266324,-175135,-92317
2016-09-20,23200.0,23400.0,703905.0,20.14,223287,-183899,-45257
2016-09-21,23300.0,23750.0,733661.0,20.44,131714,-13319,-120511
2016-09-22,24000.0,23250.0,1324845.0,20.01,599271,-165312,-434163
2016-09-23,23350.0,23550.0,755717.0,20.27,-16418,29797,-16929
2016-09-26,23450.0,23300.0,658510.0,20.05,189683,-103743,-85054
2016-09-27,23200.0,23900.0,879458.0,20.57,-94447,145456,-53343
2016-09-28,24150.0,23750.0,652609.0,20.44,63381,71022,-133674
2016-09-29,24100.0,24000.0,990494.0,20.66,98297,45158,-145772
2016-09-30,23900.0,24200.0,1173316.0,20.83,-155030,160178,-3738
2016-10-04,24300.0,24750.0,920350.0,21.3,-276238,350456,-79958
2016-10-05,24700.0,24500.0,614967.0,21.09,101797,19211,-114788
