Symbol,현대해상_시가(원),현대해상_종가(원),현대해상_거래량(주),현대해상_PER(IFRS-연결),현대해상_순매수수량(개인)(주),현대해상_순매수수량(기관계)(주),현대해상_순매수수량(외국인계)(주)
2014-11-10,25900.0,25450.0,379079.0,10.91,124880,-80239,-39312
2014-11-11,25600.0,25500.0,458630.0,10.93,74019,-170571,82621
2014-11-12,25500.0,26050.0,342124.0,11.16,-56928,-18658,62239
2014-11-13,26050.0,26250.0,356744.0,11.25,-8509,-35784,44143
2014-11-14,26200.0,26550.0,268573.0,11.38,-14836,-8175,22611
2014-11-17,26450.0,26250.0,241886.0,11.25,10146,29136,-51429
2014-11-18,26050.0,26250.0,195283.0,11.25,358,27164,-27622
2014-11-19,26400.0,26200.0,269672.0,11.23,8604,-66935,59103
2014-11-20,26200.0,26400.0,253625.0,11.31,-43122,-68325,111747
2014-11-21,26500.0,26550.0,116861.0,11.38,9423,-46096,37064
2014-11-24,26750.0,26750.0,289120.0,11.46,-8231,-29807,45585
2014-11-25,26800.0,27000.0,240261.0,11.57,-11844,-65940,76453
2014-11-26,27050.0,27000.0,143360.0,11.57,-15463,-5139,20334
2014-11-27,27000.0,27000.0,155459.0,11.57,10899,1531,-8754
2014-11-28,27000.0,26650.0,146663.0,11.42,24668,-58532,36970
2014-12-01,26950.0,26750.0,163310.0,11.46,-360,-86429,86843
2014-12-02,26750.0,26650.0,344365.0,11.42,-7221,-149005,156608
2014-12-03,26600.0,26650.0,216050.0,11.42,-2762,-55116,59065
2014-12-04,26850.0,26650.0,200656.0,11.42,2306,-44512,43902
2014-12-05,26500.0,26150.0,215887.0,11.21,48638,-43137,-5651
2014-12-08,26200.0,25650.0,204041.0,10.99,68435,-67521,1002
2014-12-09,25750.0,25600.0,88807.0,10.97,12795,-33886,20505
2014-12-10,25700.0,25600.0,99068.0,10.97,15358,-7873,-7249
2014-12-11,25600.0,25550.0,228262.0,10.95,27928,-9233,-18606
2014-12-12,25550.0,25800.0,305153.0,11.06,-13973,14066,16092
2014-12-15,25800.0,25600.0,193092.0,10.97,19882,-4806,-20829
2014-12-16,25400.0,25550.0,220922.0,10.95,3407,-14799,15048
2014-12-17,25750.0,25900.0,320809.0,11.1,-21855,2928,16773
2014-12-18,25800.0,25850.0,201274.0,11.08,-672,37101,-20837
2014-12-19,25900.0,25950.0,265939.0,11.12,-11875,-1270,14429
2014-12-22,26200.0,26100.0,190771.0,11.18,-2878,38704,-37663
2014-12-23,26100.0,26350.0,221792.0,11.29,-24194,14493,18560
2014-12-24,26350.0,26600.0,155623.0,11.4,-14748,-13149,35041
2014-12-26,26500.0,26400.0,147616.0,11.31,34154,12828,-46982
2014-12-29,25900.0,25650.0,190674.0,10.99,38487,7339,-47219
2014-12-30,25800.0,26000.0,143852.0,11.14,-44978,34624,16407
2015-01-02,26400.0,26000.0,212632.0,9.89,13263,70667,-83948
2015-01-05,26000.0,26100.0,182932.0,9.93,842,58332,-45919
2015-01-06,26000.0,26750.0,456727.0,10.18,-139876,222799,-53277
2015-01-07,26750.0,26700.0,246756.0,10.16,-8644,71082,-54063
2015-01-08,26750.0,26700.0,206685.0,10.16,-277,-28382,22237
2015-01-09,26800.0,26700.0,164444.0,10.16,-38906,56921,-11980
2015-01-12,26700.0,26550.0,154010.0,10.1,7742,23798,-30406
2015-01-13,26300.0,26550.0,219839.0,10.1,-7720,57900,-50255
2015-01-14,26400.0,26150.0,160202.0,9.95,22533,-17510,-4639
2015-01-15,26250.0,26400.0,155992.0,10.04,-10128,-31425,41687
2015-01-16,26500.0,26250.0,99672.0,9.99,-21390,10368,11062
2015-01-19,26350.0,25950.0,105711.0,9.87,-10215,-35982,46197
2015-01-20,25950.0,25800.0,166314.0,9.82,7573,-24419,17572
2015-01-21,25700.0,25350.0,311763.0,9.65,92461,-88311,-1989
2015-01-22,25200.0,25100.0,380629.0,9.55,48643,6052,-50780
2015-01-23,25150.0,25100.0,275987.0,9.55,10278,-77569,67104
2015-01-26,25100.0,24900.0,177644.0,9.47,10300,-89480,81810
2015-01-27,24950.0,25500.0,265970.0,9.7,-2680,-91000,93680
2015-01-28,25350.0,25150.0,182391.0,9.57,43007,-68327,26087
2015-01-29,25200.0,25800.0,296559.0,9.82,-45195,-19362,64781
2015-01-30,25800.0,26100.0,498578.0,9.93,-60358,-177229,230229
2015-02-02,26100.0,25350.0,257563.0,9.65,94786,-111780,18111
2015-02-03,25300.0,25600.0,290455.0,9.74,4102,-98372,94370
2015-02-04,25750.0,26000.0,306618.0,9.89,-47682,-38020,85952
2015-02-05,26000.0,26150.0,261853.0,9.95,-42594,-116854,159448
2015-02-06,26150.0,26150.0,196232.0,9.95,5561,-136802,131241
2015-02-09,26150.0,26200.0,207159.0,9.97,-21889,-84203,111712
2015-02-10,26150.0,25750.0,229337.0,9.8,32691,-43188,9241
2015-02-11,25800.0,25650.0,245322.0,9.76,24429,-124287,99858
2015-02-12,25650.0,25850.0,225919.0,9.84,13467,-158875,146322
2015-02-13,25700.0,25850.0,177444.0,9.84,2849,-93238,95102
2015-02-16,25800.0,26100.0,126718.0,9.93,-26514,-46980,73494
2015-02-17,26150.0,26750.0,246435.0,10.18,-122838,38221,78648
2015-02-23,26900.0,27200.0,337984.0,10.35,-63198,54448,6838
2015-02-24,27400.0,27100.0,252225.0,10.31,-7918,-16103,24021
2015-02-25,27500.0,27400.0,354261.0,10.43,-48037,-30482,62119
2015-02-26,27000.0,27450.0,365996.0,10.44,-43519,13495,30024
2015-02-27,27400.0,27250.0,272782.0,10.37,538,-13209,12012
2015-03-02,26850.0,27050.0,324711.0,10.29,37580,-80786,43206
2015-03-03,27050.0,26950.0,161016.0,10.25,10317,-54782,44465
2015-03-04,26700.0,26600.0,243507.0,10.12,46791,-67319,22276
2015-03-05,26700.0,26600.0,230377.0,10.12,1273,15091,-4387
2015-03-06,26700.0,26150.0,260373.0,9.95,80918,-102196,45992
2015-03-09,26200.0,26250.0,170541.0,9.99,1599,-47568,43545
2015-03-10,26450.0,25900.0,151243.0,9.85,37266,-58685,21055
2015-03-11,25700.0,25400.0,276892.0,9.66,58020,-49315,-13705
2015-03-12,25600.0,25700.0,370869.0,9.78,-12327,-17980,48576
2015-03-13,25750.0,25350.0,254924.0,9.65,97243,-72013,-25799
2015-03-16,25350.0,25450.0,140187.0,9.68,25112,-3179,-22632
2015-03-17,25500.0,25550.0,230652.0,9.72,24528,8013,-26234
2015-03-18,25550.0,25800.0,257008.0,9.82,30170,-57633,26398
2015-03-19,25850.0,25300.0,376792.0,9.63,157599,-92628,-63320
2015-03-20,25150.0,24900.0,370070.0,9.47,109297,-36369,-72732
2015-03-23,25000.0,24800.0,207011.0,9.44,72037,-11649,-61900
2015-03-24,24800.0,24850.0,211793.0,9.46,31009,-89767,60351
2015-03-25,24900.0,24700.0,283065.0,9.4,24734,-83455,71737
2015-03-26,24600.0,25100.0,272030.0,9.55,-72293,10840,60494
2015-03-27,25100.0,24900.0,256676.0,9.47,63772,-31645,-33272
2015-03-30,24800.0,24650.0,265750.0,9.38,115587,-93847,-22288
2015-03-31,24700.0,24800.0,206093.0,9.44,3598,9335,-12642
2015-04-01,24800.0,25000.0,226819.0,9.51,-36012,-31998,68040
2015-04-02,25000.0,24900.0,146947.0,9.47,5620,-13166,7566
2015-04-03,25000.0,25150.0,159874.0,9.57,-7772,9413,3359
2015-04-06,25200.0,24850.0,188901.0,9.46,51179,-30954,-20175
2015-04-07,24850.0,24350.0,446577.0,9.26,190988,-94645,-94922
2015-04-08,24100.0,23950.0,466002.0,9.11,122601,-166381,39519
2015-04-09,24200.0,24000.0,233121.0,9.13,75392,-141884,71077
2015-04-10,24150.0,25000.0,617642.0,9.51,-131473,-291124,426487
2015-04-13,25100.0,25450.0,502553.0,9.68,-63465,-199293,263794
2015-04-14,25400.0,25950.0,999681.0,9.87,-22147,-352670,381228
2015-04-15,26000.0,25650.0,527899.0,9.76,61711,-294812,233191
2015-04-16,25900.0,25850.0,341291.0,9.84,-28817,-133496,162086
2015-04-17,25850.0,26050.0,373092.0,9.91,-86091,-11700,97791
2015-04-20,25600.0,26100.0,198261.0,9.93,-19639,-34592,54261
2015-04-21,26100.0,25950.0,247939.0,9.87,-30252,-70476,100688
2015-04-22,25750.0,25700.0,430121.0,9.78,63200,-233965,171695
2015-04-23,25500.0,25750.0,333093.0,9.8,-37641,44714,-4580
2015-04-24,25950.0,26700.0,829575.0,10.16,-157840,104755,37647
2015-04-27,26800.0,26950.0,419706.0,10.25,-19094,-166803,185997
2015-04-28,27150.0,26800.0,343971.0,10.2,-4549,-124384,128958
2015-04-29,26750.0,27200.0,540043.0,10.35,-103237,-24423,135027
2015-04-30,27300.0,28600.0,1125142.0,10.88,-367621,23701,346197
2015-05-04,28550.0,28450.0,399177.0,10.82,-24406,-2064,17153
2015-05-06,28650.0,28400.0,514032.0,10.81,-53248,98470,-48222
2015-05-07,28300.0,28350.0,344355.0,10.79,-65729,-42799,111841
2015-05-08,28300.0,28150.0,207621.0,10.71,-6334,-119912,126386
2015-05-11,28050.0,28150.0,146572.0,10.71,-10261,-31968,42280
2015-05-12,28200.0,28300.0,245048.0,10.77,-23294,-77991,101385
2015-05-13,28050.0,28150.0,238862.0,10.71,4648,-34225,29377
2015-05-14,28400.0,28150.0,480926.0,10.71,-7530,-239450,256480
2015-05-15,28150.0,27650.0,372052.0,10.52,-17083,-172778,188876
2015-05-18,27500.0,26850.0,404482.0,10.22,31737,-184309,152672
2015-05-19,26850.0,27000.0,375390.0,10.27,-8502,-199579,203406
2015-05-20,27200.0,27300.0,178918.0,10.39,-30777,-8221,37048
2015-05-21,27500.0,26900.0,162011.0,10.24,-22974,14680,8694
2015-05-22,27100.0,27550.0,294818.0,10.48,-47033,-126975,173808
2015-05-26,27550.0,28150.0,334439.0,10.71,-46407,129871,-83414
2015-05-27,27850.0,27550.0,277493.0,10.48,6841,80942,-84963
2015-05-28,27500.0,27500.0,196272.0,10.46,-4139,-27585,31724
2015-05-29,27250.0,27800.0,586736.0,10.58,-24988,-18661,41649
2015-06-01,27550.0,27150.0,443297.0,10.33,51663,-62166,10603
2015-06-02,27250.0,26350.0,281756.0,10.03,30166,-51443,21277
2015-06-03,26350.0,26550.0,318699.0,10.1,-21123,-41223,60680
2015-06-04,26550.0,25850.0,345572.0,9.84,72500,-97219,24719
2015-06-05,25800.0,25600.0,265427.0,9.74,33345,-53636,20291
2015-06-08,25450.0,26050.0,351826.0,9.91,-47186,-36212,83398
2015-06-09,25950.0,26150.0,242019.0,9.95,2203,-1296,-907
2015-06-10,26250.0,26150.0,372976.0,9.95,17719,-80244,62025
2015-06-11,26150.0,26950.0,669116.0,10.25,-85543,178771,-92778
2015-06-12,26950.0,26700.0,388620.0,10.16,-18806,147585,-129527
2015-06-15,26500.0,26750.0,428181.0,10.18,-11627,114986,-103359
2015-06-16,26750.0,26750.0,533105.0,10.18,-2531,62757,-68477
2015-06-17,26800.0,26600.0,421969.0,10.12,8280,110525,-138483
2015-06-18,26600.0,27200.0,733874.0,10.35,-5167,211625,-205237
2015-06-19,27300.0,28800.0,1426414.0,10.96,-261747,252996,6728
2015-06-22,28650.0,28350.0,452949.0,10.79,78321,68930,-147093
2015-06-23,28650.0,28350.0,328113.0,10.79,-18206,40626,-24078
2015-06-24,28350.0,29400.0,714238.0,11.19,-176278,88186,45873
2015-06-25,29300.0,29100.0,261510.0,11.07,3171,42689,-45440
2015-06-26,28900.0,29250.0,290662.0,11.13,17158,-20449,-4708
2015-06-29,28550.0,29200.0,389762.0,11.11,-54986,-32197,87195
2015-06-30,29200.0,29500.0,256465.0,11.22,-37657,-97623,135280
2015-07-01,29600.0,29000.0,458749.0,11.03,1408,-95965,78563
2015-07-02,29150.0,29000.0,458615.0,11.03,-26034,6389,18139
2015-07-03,29000.0,29100.0,357314.0,11.07,38000,-16675,-21684
2015-07-06,28900.0,28500.0,430380.0,10.84,24357,-72962,47449
2015-07-07,28600.0,28800.0,334491.0,10.96,-22438,87986,-66329
2015-07-08,29350.0,29050.0,398955.0,11.05,-36336,76953,-41553
2015-07-09,29450.0,28350.0,414304.0,10.79,17068,-128981,115333
2015-07-10,28300.0,28400.0,372611.0,10.81,-19681,-41401,61082
2015-07-13,28650.0,28950.0,339580.0,11.02,-18688,-84877,109719
2015-07-14,29100.0,28850.0,152285.0,10.98,-16111,21982,6402
2015-07-15,28900.0,29300.0,288186.0,11.15,-7950,-160391,168344
2015-07-16,29300.0,29350.0,188358.0,11.17,-72753,5711,68342
2015-07-17,29400.0,29000.0,260824.0,11.03,58708,-77343,21685
2015-07-20,29000.0,29150.0,208344.0,11.09,-38040,-13656,51103
2015-07-21,29000.0,29100.0,272704.0,11.07,16491,-79581,63362
2015-07-22,29150.0,29750.0,322928.0,11.32,-29864,-115405,146965
2015-07-23,29750.0,29200.0,320475.0,11.11,18541,-123079,105157
2015-07-24,29100.0,29000.0,348767.0,11.03,2802,-112739,110576
2015-07-27,29000.0,28850.0,276973.0,10.98,-25266,17606,6973
2015-07-28,28850.0,29350.0,409888.0,11.17,-7852,98909,-95608
2015-07-29,29650.0,28850.0,233391.0,10.98,27189,-4684,-22655
2015-07-30,28500.0,30300.0,403349.0,11.53,-135351,87912,49357
2015-07-31,30300.0,31700.0,717175.0,12.06,-161695,-204948,369861
2015-08-03,31150.0,29950.0,490033.0,11.4,86122,-30090,-55988
2015-08-04,30000.0,31100.0,320394.0,11.83,-75723,1341,75816
2015-08-05,31000.0,31000.0,228374.0,11.8,-10040,-116214,110024
2015-08-06,31250.0,30650.0,442607.0,11.66,-15380,-167932,183512
2015-08-07,30850.0,30300.0,198688.0,11.53,32173,-102024,70213
2015-08-10,30450.0,30550.0,128667.0,11.62,-27178,44709,-17531
2015-08-11,30600.0,29850.0,209310.0,11.36,53038,-99362,46324
2015-08-12,29500.0,29800.0,369737.0,11.34,-18291,-89416,105356
2015-08-13,29850.0,28850.0,445912.0,10.98,75814,-234809,161693
2015-08-17,27700.0,28850.0,437533.0,10.98,-75782,-104297,182321
2015-08-18,28600.0,28950.0,205472.0,11.02,-11614,-65305,77679
2015-08-19,29250.0,29050.0,190851.0,11.05,2660,-64785,62130
2015-08-20,28200.0,28700.0,262992.0,10.92,9585,-47695,37980
2015-08-21,28100.0,28500.0,311310.0,10.84,-34250,-45718,82068
2015-08-24,28350.0,27800.0,396104.0,10.58,14013,-101265,87252
2015-08-25,28050.0,27000.0,440863.0,10.27,29724,-149575,123302
2015-08-26,27250.0,28150.0,247816.0,10.71,-62034,-80675,140788
2015-08-27,28400.0,28600.0,212091.0,10.88,-5773,-48479,53481
2015-08-28,28800.0,28550.0,245012.0,10.86,24816,-1824,-18219
2015-08-31,28700.0,28000.0,368426.0,10.65,75997,-49930,-26067
2015-09-01,28300.0,27900.0,263030.0,10.62,-1935,36178,-34027
2015-09-02,27800.0,27250.0,448297.0,10.37,116039,21846,-137885
2015-09-03,27350.0,27100.0,304386.0,10.31,30651,-81396,50967
2015-09-04,27300.0,27300.0,333545.0,10.39,-67028,-53404,120639
2015-09-07,27200.0,27600.0,164718.0,10.5,-10198,12028,-92
2015-09-08,27700.0,27550.0,239950.0,10.48,-17693,21136,-3443
2015-09-09,27700.0,27850.0,321623.0,10.6,-64329,-78775,142348
2015-09-10,28000.0,29150.0,441874.0,11.09,-139926,-6702,146408
2015-09-11,29400.0,29050.0,156635.0,11.05,-25388,24765,1453
2015-09-14,29300.0,29300.0,299030.0,11.15,-39494,54520,-15041
2015-09-15,29650.0,29200.0,213538.0,11.11,11908,1890,-13798
2015-09-16,29300.0,29400.0,182567.0,11.19,-6356,-43554,49910
2015-09-17,29400.0,29600.0,277742.0,11.26,-7301,-46579,53865
2015-09-18,29500.0,28800.0,171404.0,10.96,4691,-15636,11225
2015-09-21,28600.0,29000.0,102328.0,11.03,-21206,-16909,38115
2015-09-22,29300.0,29900.0,285123.0,11.38,-66221,-78005,144226
2015-09-23,29850.0,29250.0,156138.0,11.13,11228,-22703,11485
2015-09-24,29300.0,29900.0,239471.0,11.38,-22448,-62716,85164
2015-09-25,29950.0,29600.0,214374.0,11.26,11899,-2869,-12362
2015-09-30,30200.0,30250.0,456422.0,11.51,-32514,-84745,113552
2015-10-01,30400.0,30450.0,171381.0,11.59,-7176,-18928,26104
2015-10-02,30400.0,31050.0,294607.0,11.81,-23995,-84953,107892
2015-10-05,30750.0,31500.0,222237.0,11.99,-39231,-35358,73894
2015-10-06,31500.0,31200.0,171456.0,11.87,11013,-66697,55684
2015-10-07,31200.0,31250.0,262417.0,11.89,6124,-77878,73624
2015-10-08,31250.0,31050.0,209218.0,11.81,-6676,-34000,40513
2015-10-12,31100.0,30600.0,287486.0,11.64,16555,-34213,19658
2015-10-13,30650.0,30950.0,229721.0,11.78,-8290,-51166,59456
2015-10-14,31250.0,31550.0,268799.0,12.0,-61572,2895,58757
2015-10-15,31750.0,32400.0,316514.0,12.33,-33295,-25092,58387
2015-10-16,32300.0,32050.0,175571.0,12.19,-1527,14211,-12684
2015-10-19,32400.0,32750.0,394692.0,12.46,-5619,-79004,87024
2015-10-20,32750.0,33500.0,290826.0,12.75,-44052,-50349,95827
2015-10-21,33500.0,33100.0,182204.0,12.59,14799,-8597,-6203
2015-10-22,32700.0,32950.0,315388.0,12.54,-378,-80405,80873
2015-10-23,33200.0,34000.0,361288.0,12.94,-50636,-74176,125882
2015-10-26,34000.0,33200.0,312726.0,12.63,42324,-87518,46183
2015-10-27,33200.0,33250.0,196370.0,12.65,-32957,-88924,126397
2015-10-28,33700.0,34150.0,316324.0,12.99,-27195,-102553,129748
2015-10-29,34700.0,33750.0,224501.0,12.84,6094,-101084,94990
2015-10-30,33300.0,33950.0,161025.0,12.92,-3246,-21239,24485
2015-11-02,34300.0,34650.0,409104.0,13.18,-45690,-235382,281072
2015-11-03,34700.0,35100.0,416601.0,13.36,-24178,-153662,177446
2015-11-04,35100.0,34500.0,528647.0,13.13,13823,-314417,301703
2015-11-05,34350.0,34700.0,356802.0,13.2,-3499,-107007,119506
2015-11-06,34000.0,33350.0,302681.0,12.69,41826,-176190,134863
2015-11-09,33400.0,34800.0,392010.0,13.24,-56848,-32917,89765
2015-11-10,34800.0,34300.0,339756.0,13.05,14980,-146670,132818
2015-11-11,34400.0,34450.0,276206.0,13.11,-7204,-14978,24280
2015-11-12,33750.0,34600.0,150369.0,13.16,-6240,-60502,66574
2015-11-13,34450.0,34450.0,293675.0,13.11,-7545,38867,-32202
2015-11-16,33750.0,33000.0,347401.0,12.56,58816,-16369,-42377
2015-11-17,33400.0,33700.0,367327.0,12.82,-45216,-187697,234329
2015-11-18,33650.0,32800.0,231331.0,12.48,10193,-117705,109813
2015-11-19,33200.0,33300.0,336006.0,12.67,-48961,-56026,104987
2015-11-20,33300.0,32950.0,221087.0,12.54,13959,-134755,119391
2015-11-23,33100.0,33000.0,193735.0,12.56,-17750,-73534,91284
2015-11-24,33400.0,35500.0,409658.0,13.51,-107393,-35249,142642
2015-11-25,34600.0,34250.0,349025.0,13.03,-2441,-13017,15014
2015-11-26,34900.0,34850.0,315594.0,13.26,-11672,-95071,106984
2015-11-27,35000.0,34800.0,97031.0,13.24,-11588,481,11106
2015-11-30,34400.0,33900.0,385171.0,12.9,19069,8425,-27494
2015-12-01,33950.0,33850.0,319327.0,12.88,49910,-189692,144274
2015-12-02,33750.0,33400.0,240193.0,12.71,1409,-64603,67334
2015-12-03,33000.0,32850.0,186435.0,12.5,-662,1833,-1171
2015-12-04,32350.0,32800.0,256988.0,12.48,2182,35552,-37734
2015-12-07,33300.0,32550.0,93196.0,12.38,-8129,-8657,16786
2015-12-08,32550.0,32450.0,174684.0,12.35,-29633,11433,18762
2015-12-09,32650.0,33100.0,263581.0,12.59,-18924,-12736,31518
2015-12-10,33350.0,33500.0,303898.0,12.75,-27979,13436,15315
2015-12-11,33150.0,32950.0,327431.0,12.54,-17621,23935,-6314
2015-12-14,33000.0,32600.0,240190.0,12.4,152,41518,-41596
2015-12-15,32950.0,32950.0,247207.0,12.54,-7607,-11429,19336
2015-12-16,33000.0,34450.0,215685.0,13.11,-28098,-32469,60564
2015-12-17,34450.0,34650.0,280902.0,13.18,-26960,-21640,49319
2015-12-18,34500.0,34950.0,239844.0,13.3,-21869,40552,-18683
2015-12-21,35050.0,34800.0,214790.0,13.24,732,-45497,46231
2015-12-22,35200.0,35650.0,298577.0,13.56,-28985,-38534,64393
2015-12-23,35450.0,36000.0,202962.0,13.7,-7206,10321,1205
2015-12-24,36100.0,35950.0,137871.0,13.68,-12442,30532,-18090
2015-12-28,36000.0,36000.0,173267.0,13.7,-1942,-3112,5054
2015-12-29,36050.0,36150.0,114714.0,13.75,-5436,37562,-32126
2015-12-30,36150.0,36050.0,184675.0,13.72,2587,18614,-21297
2016-01-04,35300.0,34200.0,359856.0,14.4,63799,-120617,56818
2016-01-05,33700.0,33500.0,336315.0,14.11,31147,-127996,94741
2016-01-06,33650.0,33200.0,257366.0,13.98,-2054,-126530,127907
2016-01-07,32900.0,32800.0,236180.0,13.81,14391,-98716,85768
2016-01-08,32200.0,33150.0,169999.0,13.96,4285,-52283,49444
2016-01-11,32550.0,32400.0,157217.0,13.64,15478,-38491,23021
2016-01-12,32250.0,32700.0,150023.0,13.77,-18299,-50664,68963
2016-01-13,33150.0,32900.0,210736.0,13.85,15971,-141610,126218
2016-01-14,32750.0,33250.0,219883.0,14.0,-18865,-78615,97741
2016-01-15,33300.0,32600.0,161890.0,13.73,20381,-23952,3534
2016-01-18,32550.0,31300.0,308221.0,13.18,51304,-35200,-15024
2016-01-19,31250.0,30950.0,358627.0,13.03,4009,-16134,13929
2016-01-20,31100.0,31450.0,287423.0,13.24,-48066,-101134,151543
2016-01-21,31600.0,30950.0,269621.0,13.03,20909,-109197,93535
2016-01-22,30800.0,30600.0,132625.0,12.88,37938,-34736,-3202
2016-01-25,31000.0,30600.0,197572.0,12.88,1934,-81300,82318
2016-01-26,30600.0,30850.0,408092.0,12.99,6880,-148984,147214
2016-01-27,30950.0,30950.0,412606.0,13.03,27058,-108471,84752
2016-01-28,30950.0,32450.0,360413.0,13.66,-50048,-84617,134665
2016-01-29,32450.0,32350.0,341538.0,13.62,-7276,-55045,62321
2016-02-01,32350.0,32650.0,209785.0,13.75,-28407,-6183,35400
2016-02-02,32350.0,31850.0,183588.0,13.41,16440,-40073,23602
2016-02-03,31800.0,32400.0,217967.0,13.64,-10459,-44890,55349
2016-02-04,32450.0,31800.0,197139.0,13.39,21884,-49385,45717
2016-02-05,31800.0,32200.0,170915.0,13.56,-13661,-97994,111655
2016-02-11,31950.0,31800.0,135346.0,13.39,-13439,-20878,34317
2016-02-12,31600.0,31700.0,151652.0,13.35,-16531,13879,2652
2016-02-15,31800.0,31750.0,141488.0,13.37,9458,-9407,-55
2016-02-16,32150.0,33000.0,196440.0,13.9,-25762,-84008,109770
2016-02-17,32700.0,32350.0,251442.0,13.62,18006,-53630,35661
2016-02-18,32600.0,33200.0,472226.0,13.98,-56883,-140552,196959
2016-02-19,33200.0,32250.0,1019280.0,13.58,104471,-467902,365111
2016-02-22,32200.0,31600.0,350116.0,13.31,56414,-151075,94910
2016-02-23,31600.0,31950.0,354652.0,13.45,-32736,-64418,96902
2016-02-24,32100.0,30650.0,425336.0,12.91,131837,-13969,-119107
2016-02-25,30500.0,29750.0,444133.0,12.53,75793,-61065,-14714
2016-02-26,29900.0,30400.0,351094.0,12.8,-39470,-36964,76434
2016-02-29,30600.0,30750.0,300481.0,12.95,10265,-7955,-2310
2016-03-02,31500.0,32900.0,631072.0,13.85,-178324,20774,158011
2016-03-03,32950.0,32850.0,306132.0,13.83,-23072,-12952,36022
2016-03-04,33350.0,33000.0,129963.0,13.9,-3444,-10997,14441
2016-03-07,33450.0,33400.0,155756.0,14.06,-24278,-11127,35390
2016-03-08,33700.0,33150.0,301769.0,13.96,-11156,-37688,49103
2016-03-09,32800.0,33700.0,250482.0,14.19,-41640,17089,24551
2016-03-10,33700.0,33600.0,254152.0,14.15,9739,-27884,18246
2016-03-11,33700.0,32800.0,304579.0,13.81,17677,-5335,-12342
2016-03-14,33100.0,33750.0,218507.0,14.21,-32970,-65138,98108
2016-03-15,33500.0,33700.0,183368.0,14.19,-2611,-15523,18134
2016-03-16,33800.0,33450.0,191168.0,14.08,10598,-35444,24816
2016-03-17,33700.0,34100.0,263780.0,14.36,-32804,-55649,88728
2016-03-18,34600.0,34200.0,267394.0,14.4,-7694,-27102,34796
2016-03-21,34200.0,33600.0,136840.0,14.15,-7029,-48027,55056
2016-03-22,33200.0,33250.0,209736.0,14.0,22564,-24650,1870
2016-03-23,33100.0,34050.0,155158.0,14.34,-26973,9029,19245
2016-03-24,33550.0,34150.0,198214.0,14.38,-4556,40606,-36020
2016-03-25,33700.0,33400.0,155098.0,14.06,32188,-50040,17822
2016-03-28,33100.0,33500.0,241166.0,14.11,-11953,-32735,40197
2016-03-29,33800.0,33700.0,267804.0,14.19,-12844,-18638,31482
2016-03-30,33250.0,32900.0,382724.0,13.85,49679,-10946,-41809
2016-03-31,32700.0,33200.0,413578.0,13.98,-909,-13815,5574
2016-04-01,33400.0,34850.0,503164.0,14.67,-93694,25408,66472
2016-04-04,34850.0,34800.0,169286.0,14.65,-5440,-10668,16108
2016-04-05,34950.0,34700.0,156056.0,14.61,-13319,-17069,30388
