Symbol,호텔신라_시가(원),호텔신라_종가(원),호텔신라_거래량(주),호텔신라_PER(IFRS-연결),호텔신라_순매수수량(개인)(주),호텔신라_순매수수량(기관계)(주),호텔신라_순매수수량(외국인계)(주)
2016-03-10,73700.0,71500.0,1028619.0,154.75,183254,-264363,19282
2016-03-11,71800.0,70800.0,633907.0,153.23,58868,-32848,-30235
2016-03-14,70600.0,69300.0,697858.0,149.98,119758,-113176,-8423
2016-03-15,69300.0,70700.0,555731.0,153.01,4332,-7415,-27050
2016-03-16,71300.0,70600.0,524722.0,152.8,58283,-114133,21455
2016-03-17,71000.0,69500.0,533608.0,150.42,121727,-89422,-65689
2016-03-18,69900.0,68300.0,590647.0,147.82,152172,-151602,-3924
2016-03-21,68600.0,67600.0,542458.0,146.3,113447,-73320,-92677
2016-03-22,67800.0,68000.0,448434.0,147.17,52113,-54514,-97872
2016-03-23,67700.0,65900.0,886410.0,142.63,294942,-195207,-215390
2016-03-24,66300.0,66100.0,323038.0,143.06,40911,-29597,-12959
2016-03-25,65500.0,67100.0,421379.0,145.22,19338,-99282,-23376
2016-03-28,67800.0,68900.0,591120.0,149.12,74974,-16850,-92363
2016-03-29,69100.0,67200.0,572183.0,145.44,185532,-41722,-151531
2016-03-30,68000.0,67100.0,302826.0,145.22,50670,-35154,-15652
2016-03-31,67500.0,66500.0,294223.0,143.92,79811,-18345,-76052
2016-04-01,67200.0,65200.0,631083.0,141.11,196610,-39892,-171352
2016-04-04,65400.0,67700.0,538339.0,146.52,-148685,101752,-5400
2016-04-05,67800.0,69600.0,736640.0,150.63,-180358,56198,99277
2016-04-06,69200.0,68500.0,458944.0,148.25,31751,-26730,-67899
2016-04-07,68300.0,68000.0,289574.0,147.17,2102,-27731,1684
2016-04-08,67600.0,69000.0,271580.0,149.33,-918,-69376,47523
2016-04-11,68600.0,67100.0,467065.0,145.22,133369,-56770,-111408
2016-04-12,66600.0,66800.0,274814.0,144.57,26942,-44059,-2203
2016-04-14,66800.0,66700.0,432584.0,144.36,8539,-74183,45474
2016-04-15,67100.0,69100.0,786056.0,149.55,-191017,120016,90335
2016-04-18,71300.0,69900.0,1263759.0,151.28,29539,126675,-156117
2016-04-19,70400.0,71900.0,1198618.0,155.61,-184203,85726,101091
2016-04-20,72500.0,71600.0,830287.0,154.96,-73881,161629,-113836
2016-04-21,72000.0,70900.0,753287.0,153.45,86866,-40151,-74521
2016-04-22,70300.0,70400.0,420623.0,152.36,43508,-12072,-32643
2016-04-25,70400.0,70200.0,433951.0,151.93,28377,-34938,5276
2016-04-26,70100.0,68600.0,602901.0,148.47,226116,-53130,-146664
2016-04-27,69000.0,73500.0,1878191.0,159.07,-436722,196036,251822
2016-04-28,72800.0,73900.0,1350163.0,159.94,-312091,90182,238721
2016-04-29,73900.0,73300.0,918326.0,158.64,-84097,-3500,87073
2016-05-02,71000.0,72100.0,1313981.0,156.04,19198,-21463,10095
2016-05-03,72300.0,70700.0,658427.0,153.01,93426,7274,-102854
2016-05-04,71100.0,71300.0,681762.0,154.31,-28219,-22153,46476
2016-05-09,71500.0,70000.0,466819.0,151.5,37632,-35489,-1825
2016-05-10,70300.0,70600.0,384376.0,152.8,29377,-4563,-25299
2016-05-11,70700.0,71200.0,333746.0,154.1,6016,-1497,-10792
2016-05-12,70800.0,70700.0,297702.0,153.01,31778,-42925,12647
2016-05-13,70600.0,69500.0,467687.0,150.42,70499,-34861,-40666
2016-05-16,69000.0,69700.0,309018.0,150.85,15633,-39101,20323
2016-05-17,69800.0,68800.0,257109.0,148.9,15446,-14403,-2483
2016-05-18,68200.0,67600.0,505709.0,146.3,9266,-88270,94202
2016-05-19,67600.0,67000.0,396678.0,145.01,37803,-55689,32318
2016-05-20,66700.0,66200.0,452172.0,143.27,129547,-122010,-10738
2016-05-23,65900.0,67200.0,408951.0,145.44,51819,-116821,62477
2016-05-24,67200.0,66800.0,325712.0,144.57,40344,-88260,48080
2016-05-25,67100.0,66300.0,328591.0,143.49,43758,-43016,-9515
2016-05-26,66400.0,65100.0,421915.0,140.89,102520,-101400,-3630
2016-05-27,64900.0,65300.0,309912.0,141.33,69212,-71853,-15929
2016-05-30,65400.0,64700.0,339965.0,140.03,96601,-63139,-37670
2016-05-31,64600.0,65900.0,387135.0,142.63,-53393,-31033,90778
2016-06-01,66100.0,65700.0,253743.0,142.19,35077,-59271,24179
2016-06-02,65800.0,65500.0,193494.0,141.76,28773,-27552,5779
2016-06-03,65300.0,66000.0,281782.0,142.84,-21565,30274,-9708
2016-06-07,65800.0,65500.0,313699.0,141.76,58431,5137,-49446
2016-06-08,65400.0,65700.0,264568.0,142.19,20360,-40911,18579
2016-06-09,65500.0,65300.0,333557.0,141.33,16809,-72122,51203
2016-06-10,65500.0,65600.0,189283.0,141.98,22255,-31328,8721
2016-06-13,66500.0,66300.0,887621.0,143.49,-57822,7280,42678
2016-06-14,66800.0,65600.0,443236.0,141.98,55272,-17464,-44227
2016-06-15,65300.0,64600.0,318503.0,139.81,-5385,-41783,46919
2016-06-16,64500.0,63000.0,367930.0,136.35,73218,-24496,-42296
2016-06-17,63000.0,62900.0,241763.0,136.13,-9031,-4560,12741
2016-06-20,63000.0,63700.0,157506.0,137.86,-2683,-12206,14812
2016-06-21,63200.0,63100.0,210715.0,136.57,45637,-34333,-13654
2016-06-22,63100.0,63200.0,266728.0,136.78,45592,-24776,-20903
2016-06-23,63000.0,64400.0,322665.0,139.38,-93196,56561,27977
2016-06-24,65400.0,62500.0,809713.0,135.27,-75480,25126,53823
2016-06-27,61100.0,64000.0,491266.0,138.51,-110786,59898,51472
2016-06-28,63300.0,65300.0,360770.0,141.33,-82120,97294,-20455
2016-06-29,65700.0,66600.0,612244.0,144.14,-181627,37642,122671
2016-06-30,67200.0,67900.0,465568.0,146.95,-146277,5350,153469
2016-07-01,68000.0,67100.0,233309.0,145.22,-21026,-1853,20599
2016-07-04,67100.0,66900.0,255080.0,144.79,-9292,17627,-11259
2016-07-05,67200.0,68000.0,327394.0,147.17,-30405,93855,-60401
2016-07-06,67800.0,66200.0,337139.0,143.27,3559,30872,-35581
2016-07-07,66600.0,66900.0,293125.0,144.79,-60378,58420,-51244
2016-07-08,66900.0,66400.0,542190.0,143.71,-16729,50286,-32952
2016-07-11,66000.0,64100.0,725578.0,138.73,141198,-162032,50660
2016-07-12,64000.0,64600.0,296211.0,139.81,-5692,-1572,7018
2016-07-13,64600.0,65000.0,232498.0,140.68,4875,-18962,14302
2016-07-14,65000.0,65000.0,154640.0,140.68,9966,-32913,22256
2016-07-15,64900.0,64200.0,258075.0,138.95,76498,3483,-76691
2016-07-18,64200.0,63500.0,205153.0,137.43,53539,-4698,-47750
2016-07-19,63300.0,64000.0,263788.0,138.51,24210,-31618,6355
2016-07-20,64000.0,64700.0,287804.0,140.03,-10933,-7128,13760
2016-07-21,64800.0,64800.0,386179.0,140.24,5415,-94889,90439
2016-07-22,64800.0,65300.0,348051.0,141.33,-49569,2300,46952
2016-07-25,64600.0,62200.0,1094900.0,134.62,561192,-153290,-406189
2016-07-26,62000.0,61700.0,540092.0,133.54,100804,2361,-115924
2016-07-27,61200.0,60000.0,889583.0,129.86,284477,-146066,-139295
2016-07-28,59500.0,59900.0,473143.0,129.64,145315,-59030,-18704
2016-07-29,59800.0,59600.0,362456.0,128.99,121615,-30501,-91348
2016-08-01,59300.0,57300.0,711380.0,124.01,48183,-48988,-1941
2016-08-02,57300.0,58100.0,359577.0,125.74,13629,4476,-9897
2016-08-03,58200.0,59400.0,534812.0,128.56,-103057,150996,-47672
2016-08-04,59900.0,60900.0,501676.0,131.8,-159638,187154,-40708
2016-08-05,61000.0,58800.0,402261.0,127.26,53582,-61991,7880
2016-08-08,58500.0,59100.0,262251.0,127.91,12443,-18302,-5212
2016-08-09,59200.0,59700.0,257368.0,129.21,-23973,4962,19977
2016-08-10,59700.0,60600.0,351526.0,131.15,-88862,44522,50322
2016-08-11,61100.0,62000.0,423282.0,134.18,-162121,149626,12896
2016-08-12,62400.0,62300.0,361738.0,134.83,-101640,112584,-10644
2016-08-16,62500.0,61900.0,242796.0,133.97,-59163,44257,14516
2016-08-17,61500.0,62200.0,209666.0,134.62,-50882,41191,9257
2016-08-18,62000.0,62300.0,237564.0,134.83,-27957,35097,-7917
2016-08-19,62000.0,62400.0,241224.0,135.05,-68720,25670,42934
2016-08-22,62400.0,61700.0,171809.0,133.54,-9855,12621,-2880
2016-08-23,61900.0,63400.0,425686.0,137.21,-136434,125336,14583
2016-08-24,63700.0,65000.0,672392.0,140.68,-234116,123469,106141
2016-08-25,65100.0,66100.0,509607.0,143.06,-202606,60065,145461
2016-08-26,66100.0,67000.0,720898.0,145.01,-110354,109266,-8785
2016-08-29,66500.0,68000.0,629197.0,147.17,-296968,42420,266123
2016-08-30,68400.0,68000.0,405513.0,147.17,-118584,53293,64665
2016-08-31,67900.0,67800.0,226630.0,146.74,-61129,46012,15878
2016-09-01,67700.0,67300.0,288908.0,145.66,-73531,-4958,49631
2016-09-02,67300.0,68100.0,301032.0,147.39,-87974,46316,41241
2016-09-05,68600.0,68900.0,235614.0,149.12,-61189,9659,52552
2016-09-06,69000.0,68000.0,319614.0,147.17,-42884,-1134,30320
2016-09-07,67900.0,66300.0,296699.0,143.49,-15258,-33315,50816
2016-09-08,66000.0,67100.0,223503.0,145.22,-38080,1078,37400
2016-09-09,66800.0,65000.0,292226.0,140.68,68305,-85378,17819
2016-09-12,63500.0,64500.0,163107.0,139.6,-46428,3385,43114
2016-09-13,65300.0,64400.0,211824.0,139.38,19363,-47762,28425
2016-09-19,63800.0,64800.0,130102.0,140.24,1335,-16096,14773
2016-09-20,64300.0,64200.0,132355.0,138.95,19240,-39413,20475
2016-09-21,64000.0,64300.0,115262.0,139.16,7434,-5472,-2152
2016-09-22,64700.0,64200.0,191083.0,138.95,38565,-6904,-20573
2016-09-23,64600.0,62600.0,389769.0,135.48,119642,-91391,-28717
2016-09-26,62400.0,62500.0,257815.0,135.27,28862,-45584,16174
2016-09-27,62400.0,62700.0,248530.0,135.7,6407,-20144,13304
2016-09-28,62700.0,62600.0,196492.0,135.48,24508,19956,-47222
2016-09-29,63200.0,62700.0,174103.0,135.7,58834,-4355,-51848
2016-09-30,62000.0,60500.0,657844.0,130.94,185778,-103734,-39609
2016-10-04,60700.0,61000.0,120934.0,132.02,18962,-10204,-872
2016-10-05,61000.0,60500.0,163150.0,130.94,25773,-30122,2814
2016-10-06,60400.0,60000.0,209837.0,129.86,96516,-100412,-825
2016-10-07,59800.0,59800.0,211953.0,129.42,30553,-54397,27782
2016-10-10,60300.0,59500.0,196051.0,128.77,74979,-62147,-13122
2016-10-11,59900.0,59500.0,255098.0,128.77,75742,-49541,-26583
2016-10-12,59500.0,60300.0,189839.0,130.51,-19213,8012,8476
2016-10-13,60300.0,60200.0,183287.0,130.29,33069,-11557,-21725
2016-10-14,60200.0,59800.0,149407.0,129.42,27787,-18417,-9361
2016-10-17,59900.0,59300.0,167985.0,128.34,21721,-45473,23655
2016-10-18,59200.0,59700.0,131331.0,129.21,-631,-26590,27145
2016-10-19,59700.0,61000.0,274981.0,132.02,-48418,3629,45216
2016-10-20,61400.0,62400.0,427769.0,135.05,-96774,-24940,108095
2016-10-21,62400.0,62400.0,249500.0,135.05,-28679,-70236,97357
2016-10-24,62400.0,62000.0,209165.0,134.18,-28376,-24126,50809
2016-10-25,60100.0,57700.0,1442578.0,124.88,473820,-413506,-64944
2016-10-26,57200.0,56200.0,737813.0,121.63,187187,-66172,-121024
2016-10-27,56800.0,58200.0,492251.0,125.96,-134482,-85233,220804
2016-10-28,58100.0,57500.0,181956.0,124.45,-4705,-13425,18090
2016-10-31,57500.0,57300.0,235453.0,124.01,-1355,-10783,12146
2016-11-01,56800.0,55100.0,571545.0,119.25,129289,-164137,34201
2016-11-02,54800.0,52000.0,646147.0,112.54,76897,-77953,33225
2016-11-03,51700.0,52500.0,236711.0,113.62,42277,-7778,-32473
2016-11-04,52200.0,52600.0,188972.0,113.84,10672,-16262,5594
2016-11-07,53100.0,53000.0,110894.0,114.71,9475,4663,-14202
2016-11-08,53300.0,52900.0,140527.0,114.49,34231,-16085,-18271
2016-11-09,53000.0,51500.0,470985.0,111.46,-23638,5197,18396
2016-11-10,52200.0,53900.0,332158.0,116.65,-67809,-877,67957
2016-11-11,53500.0,52800.0,175772.0,114.27,29580,-17387,-15267
2016-11-14,52300.0,52900.0,168325.0,114.49,-8460,-10836,20009
2016-11-15,52500.0,52700.0,178981.0,114.06,41563,-83335,42450
2016-11-16,53000.0,53300.0,147856.0,115.36,-3045,-37364,42020
2016-11-17,53500.0,54000.0,165759.0,116.87,-20413,26889,-5981
2016-11-18,54000.0,52800.0,166683.0,114.27,26959,-31823,5026
2016-11-21,52700.0,50600.0,406013.0,109.51,128447,-135107,5696
2016-11-22,50800.0,50100.0,243961.0,108.43,97959,-103472,6196
2016-11-23,50100.0,48900.0,334221.0,105.83,32809,-50364,16659
2016-11-24,48900.0,48200.0,277103.0,104.32,20318,1937,-21980
2016-11-25,48250.0,49900.0,302977.0,108.0,-80649,72520,8611
2016-11-28,50200.0,50100.0,181174.0,108.43,-35481,37802,-1847
2016-11-29,50100.0,50800.0,152208.0,109.94,-37586,28293,10296
2016-11-30,50800.0,50400.0,149118.0,109.08,23987,-21210,-2176
2016-12-01,50000.0,50000.0,125042.0,108.21,5159,-16753,11598
2016-12-02,49500.0,50400.0,201560.0,109.08,-44618,-22461,67083
2016-12-05,50300.0,48750.0,248724.0,105.51,77128,-22854,-54398
2016-12-06,48350.0,49000.0,201022.0,106.05,18073,-1198,-16925
2016-12-07,49200.0,48850.0,134534.0,105.72,19313,-13968,-5692
2016-12-08,49000.0,49850.0,220010.0,107.89,-53190,31194,21998
2016-12-09,49350.0,50300.0,260987.0,108.86,11629,70503,-78499
2016-12-12,50600.0,50200.0,202864.0,108.65,42753,-40392,-2148
2016-12-13,50000.0,50900.0,236584.0,110.16,-8191,12419,1224
2016-12-14,51500.0,52200.0,277692.0,112.97,-68041,16660,52365
2016-12-15,52100.0,51200.0,206042.0,110.81,74490,-49253,-25237
2016-12-16,50900.0,50700.0,165351.0,109.73,15239,-7815,-7418
2016-12-19,49150.0,48450.0,830048.0,104.86,420397,-72544,-299207
2016-12-20,48650.0,48250.0,279582.0,104.43,132056,-58136,-66949
2016-12-21,48850.0,48150.0,247958.0,104.21,115315,-44863,-67419
2016-12-22,48300.0,48350.0,140696.0,104.64,-4171,-13920,17976
2016-12-23,48450.0,48400.0,177038.0,104.75,38768,2971,-35829
2016-12-26,48350.0,47750.0,257061.0,103.34,74168,-54400,-16116
2016-12-27,47800.0,47300.0,252688.0,102.37,17108,-2443,-2930
2016-12-28,47250.0,47300.0,163112.0,102.37,51143,-64449,12783
2016-12-29,47300.0,48150.0,197050.0,104.21,-26403,5732,21482
2017-01-02,47550.0,47450.0,204335.0,68.2,12915,-19494,6054
2017-01-03,47400.0,47200.0,179991.0,67.84,61097,-14769,-46503
2017-01-04,47050.0,47500.0,141656.0,68.27,11615,-15799,3984
2017-01-05,47600.0,48400.0,308502.0,69.56,-77922,38838,39670
2017-01-06,48400.0,48550.0,182143.0,69.78,-27310,27102,8
2017-01-09,48500.0,47600.0,194276.0,68.41,62900,-16809,-48695
2017-01-10,47350.0,46100.0,516115.0,66.26,135513,-100507,-24256
2017-01-11,46000.0,45500.0,379068.0,65.4,50305,-47183,11131
2017-01-12,45500.0,45200.0,354997.0,64.96,92064,-46738,-37101
2017-01-13,45200.0,46500.0,411429.0,66.83,-51171,-4464,70035
2017-01-16,46400.0,47300.0,525437.0,67.98,-50778,26549,35697
2017-01-17,47600.0,47150.0,260077.0,67.77,51978,2333,-50751
2017-01-18,47700.0,48450.0,597798.0,69.64,-128597,-30578,157084
2017-01-19,47350.0,46150.0,669530.0,66.33,261420,-86692,-170503
2017-01-20,46200.0,46000.0,196755.0,66.11,67344,-29458,-35885
2017-01-23,46300.0,45600.0,180634.0,65.54,49504,-15446,-31830
2017-01-24,45400.0,45700.0,138003.0,65.68,-8984,33159,-21922
2017-01-25,46050.0,46050.0,181572.0,66.19,-4791,18251,-17378
2017-01-26,45850.0,43950.0,1087281.0,63.17,486414,-201377,-260374
2017-01-31,43700.0,43350.0,563577.0,62.31,26735,-57305,27974
2017-02-01,43200.0,43350.0,299268.0,62.31,93784,-2502,-91732
2017-02-02,43400.0,43150.0,296479.0,62.02,45732,3555,-30730
2017-02-03,43250.0,43300.0,298209.0,62.23,11487,32546,-64058
2017-02-06,43300.0,43350.0,204253.0,62.31,40615,-1415,-39737
2017-02-07,43350.0,43850.0,259114.0,63.02,33985,5233,-39103
2017-02-08,43850.0,43300.0,210825.0,62.23,62313,-13252,-49016
2017-02-09,43450.0,42800.0,400601.0,61.52,124136,-26074,-98497
2017-02-10,43000.0,43650.0,323843.0,62.74,-27263,36805,-18942
2017-02-13,44250.0,45150.0,580239.0,64.89,-82076,74326,8871
2017-02-14,45500.0,45600.0,485412.0,65.54,-38249,35826,-1822
2017-02-15,46000.0,47350.0,1192845.0,68.06,-199387,22263,204058
2017-02-16,47850.0,46950.0,521688.0,67.48,-13874,-22556,28123
2017-02-17,49850.0,47400.0,3040653.0,68.13,333748,-253607,-66029
2017-02-20,47600.0,46700.0,610772.0,67.12,-129575,21160,109008
2017-02-21,46900.0,48450.0,738475.0,69.64,-213059,98020,114241
2017-02-22,48200.0,48600.0,352170.0,69.85,-60659,39600,19120
2017-02-23,48750.0,51500.0,2481442.0,74.02,-763555,301400,435154
2017-02-24,52000.0,52000.0,1002774.0,74.74,-84757,53523,47240
2017-02-27,52900.0,52300.0,592579.0,75.17,-172336,221814,-49201
2017-02-28,52300.0,51100.0,823324.0,73.44,10369,6941,-16868
2017-03-02,51000.0,50400.0,422759.0,72.44,-7361,6551,-7331
2017-03-03,46000.0,43800.0,3051489.0,62.95,1225299,-357125,-859201
2017-03-06,42350.0,44100.0,1279622.0,63.38,79058,29981,-113246
2017-03-07,44200.0,44200.0,608855.0,63.53,56063,37898,-95914
2017-03-08,43900.0,43800.0,389029.0,62.95,66020,26245,-89579
2017-03-09,43850.0,45450.0,987900.0,65.32,-22266,56161,-41168
2017-03-10,45200.0,45000.0,941813.0,64.68,150551,-80229,-58712
2017-03-13,45550.0,44900.0,611988.0,64.53,20198,-74169,55742
2017-03-14,45300.0,44900.0,432475.0,64.53,34729,-1389,-35082
2017-03-15,44550.0,43750.0,486886.0,62.88,78264,-72271,-9893
2017-03-16,43900.0,43800.0,308453.0,62.95,60242,-70262,8362
2017-03-17,43800.0,45300.0,575582.0,65.11,-128511,31885,102185
2017-03-20,45450.0,44500.0,366533.0,63.96,146350,-56332,-87656
2017-03-21,44650.0,44700.0,395228.0,64.25,69067,-17147,-55200
2017-03-22,44500.0,44300.0,412198.0,63.67,95149,-40150,-66098
2017-03-23,44450.0,44350.0,303230.0,63.74,88523,-27703,-58020
2017-03-24,44450.0,45300.0,436224.0,65.11,8318,18868,-28988
2017-03-27,45650.0,45400.0,377863.0,65.25,22833,1516,-22228
2017-03-28,45800.0,45350.0,330427.0,65.18,80998,10616,-90086
2017-03-29,45700.0,45100.0,262014.0,64.82,76228,-18095,-57933
2017-03-30,45050.0,44500.0,237324.0,63.96,65617,-20778,-45218
2017-03-31,44800.0,45100.0,412080.0,64.82,-24994,122295,-97481
2017-04-03,45450.0,47000.0,927726.0,67.55,-289835,186146,92583
2017-04-04,47450.0,47500.0,523668.0,68.27,-114710,96855,279
2017-04-05,47800.0,47000.0,364268.0,67.55,31788,33512,-68320
2017-04-06,48600.0,47800.0,914545.0,68.7,220834,-74428,-146091
2017-04-07,47800.0,48000.0,316645.0,68.99,-51703,30856,28377
2017-04-10,47300.0,46400.0,408818.0,66.69,-806,2219,-926
2017-04-11,46500.0,46950.0,272371.0,67.48,-27200,20339,10918
2017-04-12,46750.0,46850.0,178804.0,67.34,-10053,1092,9011
2017-04-13,47000.0,48100.0,448605.0,69.13,-176604,107445,71909
2017-04-14,48100.0,47550.0,297487.0,68.34,-825,-1299,3634
2017-04-17,48150.0,51100.0,1438793.0,73.44,-547022,186566,362697
2017-04-18,51300.0,51000.0,587520.0,73.3,-2089,95081,-87892
2017-04-19,51200.0,50800.0,333135.0,73.01,-37975,49887,-11966
2017-04-20,51000.0,52300.0,758081.0,75.17,-51890,19287,31720
2017-04-21,53000.0,54700.0,1514485.0,78.62,-515129,91773,412407
2017-04-24,55200.0,53000.0,682467.0,76.18,124673,-38744,-88842
2017-04-25,52800.0,52300.0,530687.0,75.17,93473,-21726,-66844
2017-04-26,51900.0,52300.0,376355.0,75.17,-15906,-12531,28399
2017-04-27,52200.0,51600.0,385979.0,74.16,49215,-38600,-10615
2017-04-28,51100.0,50800.0,290888.0,73.01,34544,-29405,-4011
2017-05-02,50000.0,51900.0,453161.0,74.59,-130700,78582,51519
2017-05-04,52000.0,54600.0,794215.0,78.48,-325617,120800,207620
2017-05-08,54600.0,56100.0,824425.0,80.63,-282659,142561,130725
2017-05-10,57200.0,55800.0,709916.0,80.2,-1353,51446,-45903
2017-05-11,55800.0,57800.0,617648.0,83.07,-119763,104900,13152
2017-05-12,58100.0,56800.0,445466.0,81.64,69421,-9971,-71126
2017-05-15,57200.0,58100.0,543066.0,83.51,-54791,36452,17477
2017-05-16,59100.0,58300.0,364962.0,83.79,38180,35057,-73052
2017-05-17,58400.0,61000.0,1169854.0,87.67,-222046,86891,167230
2017-05-18,60800.0,61400.0,1052975.0,88.25,7132,21793,-28139
2017-05-19,61700.0,62400.0,807112.0,89.69,-265061,52155,196628
2017-05-22,63300.0,62500.0,620211.0,89.83,31323,-23070,-17616
2017-05-23,62000.0,61500.0,642261.0,88.39,-19020,-45065,61915
2017-05-24,61300.0,60600.0,444231.0,87.1,14625,3351,-13299
2017-05-25,60600.0,61000.0,316081.0,87.67,-49869,504,49158
2017-05-26,61500.0,61500.0,341027.0,88.39,9119,-20455,10863
2017-05-29,61900.0,60600.0,355390.0,87.1,20439,-21323,1234
2017-05-30,60300.0,60800.0,252901.0,87.39,-79324,15443,62291
2017-05-31,60800.0,60800.0,410946.0,87.39,-13259,2486,8444
2017-06-01,60800.0,60800.0,235573.0,87.39,-59225,1233,59927
2017-06-02,61300.0,61200.0,341836.0,87.96,-48363,-11216,42030
2017-06-05,60500.0,60400.0,282025.0,86.81,28427,-63273,33984
2017-06-07,60200.0,61800.0,480059.0,88.82,-109724,-15546,123622
2017-06-08,62500.0,60600.0,490278.0,87.1,78486,-85090,9242
2017-06-09,61200.0,61100.0,380059.0,87.82,-78003,-1933,32624
2017-06-12,60700.0,60100.0,315289.0,86.38,33475,-23228,-10494
2017-06-13,60200.0,57600.0,1042301.0,82.79,183159,-179707,-6620
2017-06-14,57400.0,56400.0,878080.0,81.06,105605,-200659,98149
2017-06-15,56600.0,57100.0,609590.0,82.07,-66938,5255,60285
2017-06-16,57500.0,56200.0,299612.0,80.77,31915,-46963,13975
2017-06-19,56200.0,55500.0,367735.0,79.77,3993,-55271,40659
2017-06-20,55600.0,55500.0,266670.0,79.77,28444,-46128,18633
2017-06-21,55900.0,56300.0,232140.0,80.92,19200,19596,-31185
2017-06-22,56600.0,54600.0,414509.0,78.48,170253,-13129,-156662
2017-06-23,54400.0,55500.0,417358.0,79.77,1297,-6366,5069
2017-06-26,55500.0,54600.0,273358.0,78.48,66894,-59186,-8360
2017-06-27,54800.0,56600.0,400360.0,81.35,-95233,40608,53682
2017-06-28,56700.0,55900.0,186355.0,80.34,48907,9013,-58402
2017-06-29,56300.0,55600.0,196842.0,79.91,6114,2741,-11410
2017-06-30,55200.0,57100.0,361084.0,82.07,-133238,12618,121225
2017-07-03,57500.0,56500.0,297661.0,81.21,59695,-19895,-40070
2017-07-04,56200.0,56100.0,188138.0,80.63,-12272,8580,3772
2017-07-05,55900.0,55200.0,263048.0,79.34,55313,-25762,-31136
2017-07-06,55000.0,55000.0,159116.0,79.05,-1809,-24402,26093
